ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0010744,positive regulation of macrophage derived foam cell differentiation,4/668,21/21288,0.19047619047619,6.07014542343884,4.18386900729699,0.00375701761262741,0.0312075256580832,0.0242265344048703,ENSG00000188257/ENSG00000069764/ENSG00000100078/ENSG00000127472,4
GO:0050670,regulation of lymphocyte proliferation,20/668,328/21288,0.0609756097560976,1.94318679713743,3.09841885166028,0.00377833502792666,0.0312075256580832,0.0242265344048703,ENSG00000117215/ENSG00000188257/ENSG00000117586/ENSG00000049249/ENSG00000127472/ENSG00000174697/ENSG00000013725/ENSG00000125726/ENSG00000170298/ENSG00000002822/ENSG00000104951/ENSG00000106952/ENSG00000196839/ENSG00000113494/ENSG00000119927/ENSG00000176887/ENSG00000186818/ENSG00000240972/ENSG00000120337/ENSG00000134258,20
GO:0035051,cardiocyte differentiation,13/668,176/21288,0.0738636363636364,2.35390582471421,3.24624454457156,0.00378345975905559,0.0312075256580832,0.0242265344048703,ENSG00000143995/ENSG00000121361/ENSG00000197616/ENSG00000078401/ENSG00000111245/ENSG00000184937/ENSG00000122641/ENSG00000198719/ENSG00000069702/ENSG00000121068/ENSG00000136574/ENSG00000149256/ENSG00000120907,13
GO:0007596,blood coagulation,17/668,261/21288,0.0651340996168582,2.07571064767018,3.14722791435429,0.00378791959809482,0.0312075256580832,0.0242265344048703,ENSG00000057593/ENSG00000126218/ENSG00000117525/ENSG00000131187/ENSG00000078401/ENSG00000100448/ENSG00000105664/ENSG00000167711/ENSG00000003436/ENSG00000101000/ENSG00000128271/ENSG00000244734/ENSG00000158006/ENSG00000104760/ENSG00000108576/ENSG00000078098/ENSG00000124491,17
GO:0010996,response to auditory stimulus,5/668,34/21288,0.147058823529412,4.68650933427263,3.8720021440656,0.00392322596376446,0.0321478731850915,0.0249565301746471,ENSG00000018625/ENSG00000169245/ENSG00000129159/ENSG00000174469/ENSG00000145390,5
GO:0006690,icosanoid metabolic process,11/668,137/21288,0.0802919708029197,2.5587656803182,3.29440354853075,0.00398725170604893,0.032613857760788,0.0253182759752895,ENSG00000069764/ENSG00000170890/ENSG00000078401/ENSG00000100078/ENSG00000127472/ENSG00000116039/ENSG00000166148/ENSG00000127129/ENSG00000161905/ENSG00000164687/ENSG00000240972,11
GO:0022600,digestive system process,10/668,118/21288,0.0847457627118644,2.7007002943266,3.33433700530621,0.00404219186428745,0.0329449483608115,0.0255753030110269,ENSG00000119139/ENSG00000174697/ENSG00000160182/ENSG00000170835/ENSG00000184956/ENSG00000198788/ENSG00000160180/ENSG00000070031/ENSG00000145113/ENSG00000197375,10
GO:0043583,ear development,16/668,241/21288,0.0663900414937759,2.11573533431063,3.13527571542767,0.00406906036557059,0.0331047125456064,0.0256993286246563,ENSG00000163132/ENSG00000165474/ENSG00000078401/ENSG00000121742/ENSG00000075891/ENSG00000116039/ENSG00000105880/ENSG00000184254/ENSG00000198719/ENSG00000121068/ENSG00000164932/ENSG00000006377/ENSG00000115507/ENSG00000125878/ENSG00000164619/ENSG00000164920,16
GO:0021604,cranial nerve structural organization,3/668,11/21288,0.272727272727273,8.69134458356015,4.59245115054938,0.00420337285169421,0.0335386457308561,0.0260361927950826,ENSG00000177301/ENSG00000075891/ENSG00000120094,3
GO:0042118,endothelial cell activation,3/668,11/21288,0.272727272727273,8.69134458356015,4.59245115054938,0.00420337285169421,0.0335386457308561,0.0260361927950826,ENSG00000169245/ENSG00000078399/ENSG00000164619,3
GO:0046051,UTP metabolic process,3/668,11/21288,0.272727272727273,8.69134458356015,4.59245115054938,0.00420337285169421,0.0335386457308561,0.0260361927950826,ENSG00000243678/ENSG00000103202/ENSG00000172113,3
GO:0052646,alditol phosphate metabolic process,3/668,11/21288,0.272727272727273,8.69134458356015,4.59245115054938,0.00420337285169421,0.0335386457308561,0.0260361927950826,ENSG00000119927/ENSG00000138678/ENSG00000186281,3
GO:0042593,glucose homeostasis,18/668,286/21288,0.0629370629370629,2.0056949038985,3.08191083584093,0.00421362116701684,0.0335616399247006,0.026054043285198,ENSG00000158445/ENSG00000121742/ENSG00000174697/ENSG00000243678/ENSG00000075891/ENSG00000118432/ENSG00000007372/ENSG00000054356/ENSG00000116678/ENSG00000155380/ENSG00000159346/ENSG00000004799/ENSG00000132386/ENSG00000136574/ENSG00000155093/ENSG00000164687/ENSG00000181092/ENSG00000009950,18
GO:0023019,signal transduction involved in regulation of gene expression,4/668,22/21288,0.181818181818182,5.79422972237343,4.04937881569173,0.0044794040487188,0.0346900777586166,0.0269300543572275,ENSG00000163132/ENSG00000120149/ENSG00000007372/ENSG00000179284,4
GO:0072112,podocyte differentiation,4/668,22/21288,0.181818181818182,5.79422972237343,4.04937881569173,0.0044794040487188,0.0346900777586166,0.0269300543572275,ENSG00000078401/ENSG00000184937/ENSG00000136160/ENSG00000181092,4
GO:0006836,neurotransmitter transport,15/668,222/21288,0.0675675675675676,2.15326104547661,3.10895331751935,0.00452389342193414,0.0347283360393162,0.0269597544226474,ENSG00000018625/ENSG00000121361/ENSG00000176406/ENSG00000128271/ENSG00000174013/ENSG00000130477/ENSG00000131095/ENSG00000108576/ENSG00000137766/ENSG00000155093/ENSG00000173267/ENSG00000046653/ENSG00000050438/ENSG00000157103/ENSG00000169213,15
GO:0071900,regulation of protein serine/threonine kinase activity,18/668,288/21288,0.0625,1.99176646706587,3.0499810954534,0.0045277944704464,0.0347283360393162,0.0269597544226474,ENSG00000157456/ENSG00000197561/ENSG00000170890/ENSG00000078401/ENSG00000118160/ENSG00000241186/ENSG00000068001/ENSG00000124205/ENSG00000152669/ENSG00000122188/ENSG00000127564/ENSG00000162063/ENSG00000181092/ENSG00000100526/ENSG00000100678/ENSG00000105219/ENSG00000112964/ENSG00000129757,18
GO:0032963,collagen metabolic process,10/668,120/21288,0.0833333333333333,2.65568862275449,3.27363688167647,0.00455487122370802,0.0347604577809275,0.0269846906667706,ENSG00000167711/ENSG00000141699/ENSG00000122641/ENSG00000168477/ENSG00000156103/ENSG00000156140/ENSG00000163131/ENSG00000078098/ENSG00000141696/ENSG00000187045,10
GO:0050817,coagulation,17/668,266/21288,0.0639097744360902,2.03669353023277,3.06235349893292,0.00457907594972592,0.0348284975408202,0.027037510220682,ENSG00000057593/ENSG00000126218/ENSG00000117525/ENSG00000131187/ENSG00000078401/ENSG00000100448/ENSG00000105664/ENSG00000167711/ENSG00000003436/ENSG00000101000/ENSG00000128271/ENSG00000244734/ENSG00000158006/ENSG00000104760/ENSG00000108576/ENSG00000078098/ENSG00000124491,17
GO:0030574,collagen catabolic process,6/668,50/21288,0.12,3.82419161676647,3.59851638367443,0.00458745910326058,0.034834106124092,0.0270418641876413,ENSG00000141699/ENSG00000156103/ENSG00000156140/ENSG00000163131/ENSG00000078098/ENSG00000187045,6
GO:0048511,rhythmic process,19/668,312/21288,0.0608974358974359,1.9406955320129,3.01277134441669,0.00475295722255385,0.0359708855580653,0.0279243508791413,ENSG00000057593/ENSG00000138696/ENSG00000174697/ENSG00000177301/ENSG00000128271/ENSG00000170498/ENSG00000054356/ENSG00000074410/ENSG00000112874/ENSG00000122641/ENSG00000108576/ENSG00000132386/ENSG00000166224/ENSG00000179222/ENSG00000180914/ENSG00000181092/ENSG00000104918/ENSG00000117318/ENSG00000164404,19
GO:0090132,epithelium migration,23/668,406/21288,0.0566502463054187,1.80534497507448,2.94890006597028,0.00490774818848132,0.0368971959516847,0.0286434495627883,ENSG00000172867/ENSG00000136960/ENSG00000156234/ENSG00000078401/ENSG00000106511/ENSG00000183287/ENSG00000241186/ENSG00000127129/ENSG00000128917/ENSG00000159346/ENSG00000188603/ENSG00000001631/ENSG00000069702/ENSG00000102359/ENSG00000119185/ENSG00000132386/ENSG00000139567/ENSG00000163993/ENSG00000078098/ENSG00000100105/ENSG00000164619/ENSG00000169554/ENSG00000173482,23
GO:0170035,L-amino acid catabolic process,7/668,67/21288,0.104477611940299,3.32952006434891,3.43733662033596,0.00494520643720796,0.0370565140261834,0.0287671288591045,ENSG00000125166/ENSG00000104951/ENSG00000120053/ENSG00000139631/ENSG00000167701/ENSG00000113492/ENSG00000128683,7
GO:0033628,regulation of cell adhesion mediated by integrin,6/668,51/21288,0.117647058823529,3.74920746741811,3.53791300953625,0.00506415222937678,0.0376997999298049,0.0292665144318989,ENSG00000156234/ENSG00000070886/ENSG00000141293/ENSG00000152270/ENSG00000196839/ENSG00000119185,6
GO:0071320,cellular response to cAMP,6/668,51/21288,0.117647058823529,3.74920746741811,3.53791300953625,0.00506415222937678,0.0376997999298049,0.0292665144318989,ENSG00000184937/ENSG00000163083/ENSG00000091138/ENSG00000145708/ENSG00000181092/ENSG00000079337,6
GO:0071375,cellular response to peptide hormone stimulus,20/668,337/21288,0.0593471810089021,1.89129160077471,2.96847582726415,0.00509009355365421,0.0377694889746719,0.0293206143327244,ENSG00000165474/ENSG00000170890/ENSG00000197594/ENSG00000078401/ENSG00000104267/ENSG00000174697/ENSG00000007372/ENSG00000120053/ENSG00000120088/ENSG00000122641/ENSG00000152270/ENSG00000159346/ENSG00000163083/ENSG00000167701/ENSG00000004799/ENSG00000109163/ENSG00000145708/ENSG00000181092/ENSG00000106113/ENSG00000112964,20
GO:0044706,multi-multicellular organism process,15/668,225/21288,0.0666666666666667,2.12455089820359,3.05218878895879,0.00511431798815427,0.0378349543949484,0.0293714354158834,ENSG00000123612/ENSG00000165474/ENSG00000078401/ENSG00000174697/ENSG00000118432/ENSG00000156574/ENSG00000166148/ENSG00000120088/ENSG00000148926/ENSG00000108576/ENSG00000113494/ENSG00000122707/ENSG00000145708/ENSG00000180914/ENSG00000106927,15
GO:0001867,"complement activation, lectin pathway",3/668,12/21288,0.25,7.96706586826347,4.34506902052697,0.00547484601504914,0.0395299499913849,0.0306872676796482,ENSG00000184374/ENSG00000142748/ENSG00000127241,3
GO:0007320,insemination,3/668,12/21288,0.25,7.96706586826347,4.34506902052697,0.00547484601504914,0.0395299499913849,0.0306872676796482,ENSG00000166148/ENSG00000108576/ENSG00000180914,3
GO:0009143,nucleoside triphosphate catabolic process,3/668,12/21288,0.25,7.96706586826347,4.34506902052697,0.00547484601504914,0.0395299499913849,0.0306872676796482,ENSG00000154269/ENSG00000197594/ENSG00000196839,3
GO:0042045,epithelial fluid transport,3/668,12/21288,0.25,7.96706586826347,4.34506902052697,0.00547484601504914,0.0395299499913849,0.0306872676796482,ENSG00000066405/ENSG00000078401/ENSG00000136160,3
GO:0002021,response to dietary excess,5/668,37/21288,0.135135135135135,4.30652209095323,3.62312848799803,0.00569024139252995,0.0406343883767499,0.0315446478780739,ENSG00000123612/ENSG00000174697/ENSG00000080293/ENSG00000102109/ENSG00000070031,5
GO:0071398,cellular response to fatty acid,5/668,37/21288,0.135135135135135,4.30652209095323,3.62312848799803,0.00569024139252995,0.0406343883767499,0.0315446478780739,ENSG00000078401/ENSG00000243678/ENSG00000067992/ENSG00000004799/ENSG00000117318,5
GO:0010906,regulation of glucose metabolic process,9/668,105/21288,0.0857142857142857,2.73156544054748,3.20140748964562,0.00579290311345342,0.0412419485589489,0.0320162994219463,ENSG00000174697/ENSG00000067992/ENSG00000116678/ENSG00000159346/ENSG00000167701/ENSG00000004799/ENSG00000160180/ENSG00000181092/ENSG00000123213,9
GO:0009308,amine metabolic process,10/668,125/21288,0.08,2.54946107784431,3.12714624962463,0.00606159969969699,0.0430165860308715,0.0333939580111197,ENSG00000111275/ENSG00000189221/ENSG00000104951/ENSG00000131471/ENSG00000131480/ENSG00000188603/ENSG00000241644/ENSG00000002726/ENSG00000153982/ENSG00000183044,10
GO:0016485,protein processing,17/668,274/21288,0.062043795620438,1.97722802570042,2.93033965202764,0.00612296723821859,0.0433317326019136,0.0336386076295988,ENSG00000057593/ENSG00000117525/ENSG00000131187/ENSG00000127241/ENSG00000100448/ENSG00000105664/ENSG00000167711/ENSG00000183287/ENSG00000114200/ENSG00000143801/ENSG00000188603/ENSG00000102109/ENSG00000156103/ENSG00000156140/ENSG00000163131/ENSG00000102805/ENSG00000117362,17
GO:0042886,amide transport,21/668,367/21288,0.0572207084468665,1.82352461289954,2.86430675235833,0.0062646097139295,0.0441819842982397,0.0342986616242515,ENSG00000123612/ENSG00000146469/ENSG00000158445/ENSG00000176406/ENSG00000078401/ENSG00000104267/ENSG00000174697/ENSG00000118432/ENSG00000134443/ENSG00000170498/ENSG00000054356/ENSG00000106327/ENSG00000120088/ENSG00000124205/ENSG00000130037/ENSG00000155380/ENSG00000163083/ENSG00000145708/ENSG00000155093/ENSG00000070031/ENSG00000183044,21
GO:0030193,regulation of blood coagulation,7/668,70/21288,0.1,3.18682634730539,3.29846762698947,0.00629119770690755,0.0442325567170845,0.0343379212072927,ENSG00000057593/ENSG00000117525/ENSG00000131187/ENSG00000078401/ENSG00000167711/ENSG00000003436/ENSG00000078098,7
GO:0098810,neurotransmitter reuptake,5/668,38/21288,0.131578947368421,4.19319256224393,3.54599869125126,0.0063865969581592,0.0446278155542536,0.034644762317428,ENSG00000018625/ENSG00000108576/ENSG00000046653/ENSG00000157103/ENSG00000169213,5
GO:0032970,regulation of actin filament-based process,23/668,416/21288,0.0552884615384615,1.7619472593275,2.82481931680456,0.00652997064269986,0.0454901318778908,0.0353141821333841,ENSG00000198523/ENSG00000018625/ENSG00000149564/ENSG00000034971/ENSG00000078401/ENSG00000167711/ENSG00000196296/ENSG00000042493/ENSG00000117632/ENSG00000134571/ENSG00000198844/ENSG00000090924/ENSG00000119185/ENSG00000136574/ENSG00000161905/ENSG00000170989/ENSG00000046653/ENSG00000079337/ENSG00000124126/ENSG00000135723/ENSG00000168309/ENSG00000169554/ENSG00000197046,23
GO:0051588,regulation of neurotransmitter transport,9/668,107/21288,0.0841121495327103,2.68050814259332,3.13660919080322,0.00654338135276327,0.0455139625086862,0.0353326819530487,ENSG00000018625/ENSG00000176406/ENSG00000128271/ENSG00000174013/ENSG00000131095/ENSG00000173267/ENSG00000046653/ENSG00000050438/ENSG00000169213,9
GO:0050921,positive regulation of chemotaxis,12/668,168/21288,0.0714285714285714,2.27630453378956,2.98925611784956,0.00686799177152855,0.0473505597798081,0.0367584401968845,ENSG00000057593/ENSG00000117525/ENSG00000169245/ENSG00000156234/ENSG00000078401/ENSG00000108688/ENSG00000143556/ENSG00000124205/ENSG00000127129/ENSG00000189377/ENSG00000170989/ENSG00000113296,12
GO:0014897,striated muscle hypertrophy,9/668,108/21288,0.0833333333333333,2.65568862275449,3.10476472286257,0.00694553084428116,0.0473505597798081,0.0367584401968845,ENSG00000143995/ENSG00000197616/ENSG00000092054/ENSG00000034971/ENSG00000078401/ENSG00000174697/ENSG00000130700/ENSG00000136574/ENSG00000120907,9
GO:0006241,CTP biosynthetic process,3/668,13/21288,0.230769230769231,7.35421464762782,4.12477158587491,0.00695292460331248,0.0473505597798081,0.0367584401968845,ENSG00000243678/ENSG00000103202/ENSG00000172113,3
GO:0090306,meiotic spindle assembly,3/668,13/21288,0.230769230769231,7.35421464762782,4.12477158587491,0.00695292460331248,0.0473505597798081,0.0367584401968845,ENSG00000080986/ENSG00000157456/ENSG00000066279,3
GO:0097084,vascular associated smooth muscle cell development,3/668,13/21288,0.230769230769231,7.35421464762782,4.12477158587491,0.00695292460331248,0.0473505597798081,0.0367584401968845,ENSG00000105664/ENSG00000131477/ENSG00000148926,3
GO:0042445,hormone metabolic process,17/668,278/21288,0.0611510791366907,1.94877870158963,2.86599500784505,0.0070400237760095,0.0478721616768646,0.0371633619597674,ENSG00000079435/ENSG00000165092/ENSG00000177666/ENSG00000100448/ENSG00000128918/ENSG00000174483/ENSG00000174697/ENSG00000104951/ENSG00000114200/ENSG00000136160/ENSG00000148926/ENSG00000153162/ENSG00000170835/ENSG00000184254/ENSG00000102109/ENSG00000166224/ENSG00000112964,17
GO:0030308,negative regulation of cell growth,14/668,212/21288,0.0660377358490566,2.10450796520167,2.90900065147074,0.00726139399514557,0.0489948055632356,0.0380348751657668,ENSG00000163132/ENSG00000197594/ENSG00000111245/ENSG00000022267/ENSG00000040608/ENSG00000184937/ENSG00000068001/ENSG00000116147/ENSG00000122641/ENSG00000159346/ENSG00000139567/ENSG00000172113/ENSG00000164404/ENSG00000182175,14
GO:0051496,positive regulation of stress fiber assembly,6/668,55/21288,0.109090909090909,3.47653783342406,3.30995250974559,0.00733901500971101,0.0493164489443117,0.0382845682854044,ENSG00000034971/ENSG00000167711/ENSG00000198844/ENSG00000119185/ENSG00000079337/ENSG00000135723,6
GO:0060193,positive regulation of lipase activity,6/668,55/21288,0.109090909090909,3.47653783342406,3.30995250974559,0.00733901500971101,0.0493164489443117,0.0382845682854044,ENSG00000170890/ENSG00000127472/ENSG00000166148/ENSG00000135898/ENSG00000214456/ENSG00000120907,6
