"data type","highlight","interaction","name","networks","normalized max weight","raw weights","selected","shared interaction","shared name"
"Co-expression","1",,"H__sapiens__1_-781887|H__sapiens__1_-783312|Co-expression","Wang-Maris-2006|Burington-Shaughnessy-2008","6.992425963103512E-4","0.01590115576982498|0.010618382133543491","false",,"H__sapiens__1_-781887|H__sapiens__1_-783312|Co-expression"
"Co-expression","1",,"H__sapiens__1_-781887|H__sapiens__1_-775175|Co-expression","Wang-Maris-2006|Boldrick-Relman-2002|Roth-Zlotnik-2006|Rosenwald-Staudt-2001|Burington-Shaughnessy-2008|Bild-Nevins-2006 B|Jiang-de Kok-2017|Wu-Garvey-2007|Arijs-Rutgeerts-2009","0.0012524658980911769","0.010275381617248058|0.00630903011187911|0.0067991032265126705|0.004650150891393423|0.005687247961759567|0.009360594674944878|0.008159998804330826|0.014910891652107239|0.014139218255877495","false",,"H__sapiens__1_-781887|H__sapiens__1_-775175|Co-expression"
"Co-expression","1",,"H__sapiens__1_-781887|H__sapiens__1_-773937|Co-expression","Wang-Maris-2006|Rieger-Chu-2004|Innocenti-Brown-2011|Dobbin-Giordano-2005|Rosenwald-Staudt-2001|Burington-Shaughnessy-2008|Bild-Nevins-2006 B|Jiang-de Kok-2017|Wang-Cheung-2015|Perou-Botstein-1999|Arijs-Rutgeerts-2009","0.001407884353804178","0.013515773229300976|0.010733571834862232|0.012194659560918808|0.012966007925570011|0.0030221964698284864|0.006555693689733744|0.01559995673596859|0.006661291234195232|0.013130731880664825|0.025436189025640488|0.006709820590913296","false",,"H__sapiens__1_-781887|H__sapiens__1_-773937|Co-expression"
"Co-expression","1",,"H__sapiens__1_-781083|H__sapiens__1_-788068|Co-expression","Wang-Maris-2006|Burington-Shaughnessy-2008","1.453182523303074E-4","0.0033046158496290445|0.005333699285984039","false",,"H__sapiens__1_-781083|H__sapiens__1_-788068|Co-expression"
"Co-expression","1",,"H__sapiens__1_-781083|H__sapiens__1_-780919|Co-expression","Wang-Maris-2006","2.1063376895121284E-4","0.004789926111698151","false",,"H__sapiens__1_-781083|H__sapiens__1_-780919|Co-expression"
"Co-expression","1",,"H__sapiens__1_-781083|H__sapiens__1_-786559|Co-expression","Wang-Maris-2006|Mallon-McKay-2013|Roth-Zlotnik-2006|Arijs-Rutgeerts-2009","0.0024355222150663886","0.0049850414507091045|0.00941604282706976|0.03204573690891266|0.005395249929279089","false",,"H__sapiens__1_-781083|H__sapiens__1_-786559|Co-expression"
"Co-expression","1",,"H__sapiens__1_-781083|H__sapiens__1_-773270|Co-expression","Wang-Maris-2006|Ramaswamy-Golub-2001","0.0012638809667059295","0.005510494112968445|0.018206659704446793","false",,"H__sapiens__1_-781083|H__sapiens__1_-773270|Co-expression"
"Co-expression","1",,"H__sapiens__1_-779585|H__sapiens__1_-781619|Co-expression","Ramaswamy-Golub-2001","7.239003606313613E-4","0.010428044945001602","false",,"H__sapiens__1_-779585|H__sapiens__1_-781619|Co-expression"
"Co-expression","1",,"H__sapiens__1_-779240|H__sapiens__1_-788943|Co-expression","Ramaswamy-Golub-2001|Arijs-Rutgeerts-2009","0.0010969389832241002","0.015801800414919853|0.0022650447208434343","false",,"H__sapiens__1_-779240|H__sapiens__1_-788943|Co-expression"
"Co-expression","1",,"H__sapiens__1_-779240|H__sapiens__1_-776246|Co-expression","Ramaswamy-Golub-2001","0.00106827170844285","0.01538883801549673","false",,"H__sapiens__1_-779240|H__sapiens__1_-776246|Co-expression"
"Co-expression","1",,"H__sapiens__1_-778351|H__sapiens__1_-783443|Co-expression","Ramaswamy-Golub-2001","9.497319469786096E-4","0.013681230135262012","false",,"H__sapiens__1_-778351|H__sapiens__1_-783443|Co-expression"
"Co-expression","1",,"H__sapiens__1_-776862|H__sapiens__1_-784380|Co-expression","Ramaswamy-Golub-2001|Dobbin-Giordano-2005","0.0014846796575943052","0.021387344226241112|0.005921124946326017","false",,"H__sapiens__1_-776862|H__sapiens__1_-784380|Co-expression"
"Co-expression","1",,"H__sapiens__1_-776862|H__sapiens__1_-776246|Co-expression","Ramaswamy-Golub-2001","9.027299388401458E-4","0.013004149310290813","false",,"H__sapiens__1_-776862|H__sapiens__1_-776246|Co-expression"
"Co-expression","1",,"H__sapiens__1_-776862|H__sapiens__1_-779240|Co-expression","Ramaswamy-Golub-2001","8.49246397677496E-4","0.012233699671924114","false",,"H__sapiens__1_-776862|H__sapiens__1_-779240|Co-expression"
"Co-expression","1",,"H__sapiens__1_-829125|H__sapiens__1_-821758|Co-expression","Ramaswamy-Golub-2001","0.001728202698690525","0.024895381182432175","false",,"H__sapiens__1_-829125|H__sapiens__1_-821758|Co-expression"
"Co-expression","1",,"H__sapiens__1_-784307|H__sapiens__1_-779240|Co-expression","Ramaswamy-Golub-2001|Arijs-Rutgeerts-2009","0.0011030622197611634","0.015890007838606834|0.0017718963790684938","false",,"H__sapiens__1_-784307|H__sapiens__1_-779240|Co-expression"
"Co-expression","1",,"H__sapiens__1_-773362|H__sapiens__1_-780018|Co-expression","Ramaswamy-Golub-2001","0.0012227571673733494","0.017614256590604782","false",,"H__sapiens__1_-773362|H__sapiens__1_-780018|Co-expression"
"Co-expression","1",,"H__sapiens__1_-773362|H__sapiens__1_-783443|Co-expression","Ramaswamy-Golub-2001","0.0010401665751187512","0.01498397346585989","false",,"H__sapiens__1_-773362|H__sapiens__1_-783443|Co-expression"
"Co-expression","1",,"H__sapiens__1_-790118|H__sapiens__1_-784674|Co-expression","Ramaswamy-Golub-2001","8.251226740550397E-4","0.011886188760399818","false",,"H__sapiens__1_-790118|H__sapiens__1_-784674|Co-expression"
"Co-expression","1",,"H__sapiens__1_-780722|H__sapiens__1_-777943|Co-expression","Ramaswamy-Golub-2001|Boldrick-Relman-2002","7.403752106718013E-4","0.01066537108272314|0.01448478177189827","false",,"H__sapiens__1_-780722|H__sapiens__1_-777943|Co-expression"
"Co-expression","1",,"H__sapiens__1_-776305|H__sapiens__1_-782250|Co-expression","Ramaswamy-Golub-2001","8.871627258229323E-4","0.012779898010194302","false",,"H__sapiens__1_-776305|H__sapiens__1_-782250|Co-expression"
"Co-expression","1",,"H__sapiens__1_-776305|H__sapiens__1_-784674|Co-expression","Ramaswamy-Golub-2001","9.375115283043952E-4","0.01350519061088562","false",,"H__sapiens__1_-776305|H__sapiens__1_-784674|Co-expression"
"Co-expression","1",,"H__sapiens__1_-776305|H__sapiens__1_-779585|Co-expression","Ramaswamy-Golub-2001","9.318639300307326E-4","0.013423834927380085","false",,"H__sapiens__1_-776305|H__sapiens__1_-779585|Co-expression"
"Co-expression","1",,"H__sapiens__1_-776305|H__sapiens__1_-790118|Co-expression","Ramaswamy-Golub-2001|Perou-Botstein-1999","7.491986010855688E-4","0.010792475193738937|0.010074150748550892","false",,"H__sapiens__1_-776305|H__sapiens__1_-790118|Co-expression"
"Co-expression","1",,"H__sapiens__1_-783810|H__sapiens__1_-783636|Co-expression","Ramaswamy-Golub-2001","0.0012132202225878068","0.017476873472332954","false",,"H__sapiens__1_-783810|H__sapiens__1_-783636|Co-expression"
"Co-expression","1",,"H__sapiens__1_-783810|H__sapiens__1_-790624|Co-expression","Ramaswamy-Golub-2001","0.0010468501428817067","0.015080252662301064","false",,"H__sapiens__1_-783810|H__sapiens__1_-790624|Co-expression"
"Co-expression","1",,"H__sapiens__1_-783810|H__sapiens__1_-784380|Co-expression","Ramaswamy-Golub-2001","0.0012754610160721407","0.01837347447872162","false",,"H__sapiens__1_-783810|H__sapiens__1_-784380|Co-expression"
"Co-expression","1",,"H__sapiens__1_-783810|H__sapiens__1_-779240|Co-expression","Ramaswamy-Golub-2001","8.601473517169764E-4","0.01239073183387518","false",,"H__sapiens__1_-783810|H__sapiens__1_-779240|Co-expression"
"Co-expression","1",,"H__sapiens__1_-783810|H__sapiens__1_-776862|Co-expression","Ramaswamy-Golub-2001|Mallon-McKay-2013","0.001796145591339652","0.025874122977256775|0.013893038965761662","false",,"H__sapiens__1_-783810|H__sapiens__1_-776862|Co-expression"
"Co-expression","1",,"H__sapiens__1_-774189|H__sapiens__1_-783636|Co-expression","Ramaswamy-Golub-2001","0.0011900603824598504","0.0171432476490736","false",,"H__sapiens__1_-774189|H__sapiens__1_-783636|Co-expression"
"Co-expression","1",,"H__sapiens__1_-774189|H__sapiens__1_-790624|Co-expression","Ramaswamy-Golub-2001|Mallon-McKay-2013|Roth-Zlotnik-2006|Chen-Brown-2002","0.0024154660338573143","0.016998035833239555|0.013520972803235054|0.031781844794750214|0.016837451606988907","false",,"H__sapiens__1_-774189|H__sapiens__1_-790624|Co-expression"
"Co-expression","1",,"H__sapiens__1_-774189|H__sapiens__1_-784380|Co-expression","Ramaswamy-Golub-2001|Roth-Zlotnik-2006|Dobbin-Giordano-2005|Chen-Brown-2002","0.0015992702702639899","0.023038063198328018|0.019380629062652588|0.00446292944252491|0.018299302086234093","false",,"H__sapiens__1_-774189|H__sapiens__1_-784380|Co-expression"
"Co-expression","1",,"H__sapiens__1_-774189|H__sapiens__1_-779240|Co-expression","Ramaswamy-Golub-2001","9.262718670660628E-4","0.013343279249966145","false",,"H__sapiens__1_-774189|H__sapiens__1_-779240|Co-expression"
"Co-expression","1",,"H__sapiens__1_-774189|H__sapiens__1_-776862|Co-expression","Ramaswamy-Golub-2001|Mallon-McKay-2013|Roth-Zlotnik-2006|Dobbin-Giordano-2005","0.0017444082768311333","0.02512882836163044|0.009812161326408386|0.016347641125321388|0.004794704727828503","false",,"H__sapiens__1_-774189|H__sapiens__1_-776862|Co-expression"
"Co-expression","1",,"H__sapiens__1_-778247|H__sapiens__1_-790624|Co-expression","Ramaswamy-Golub-2001","0.0024063264484437854","0.03466399759054184","false",,"H__sapiens__1_-778247|H__sapiens__1_-790624|Co-expression"
"Co-expression","1",,"H__sapiens__1_-777073|H__sapiens__1_-790432|Co-expression","Ramaswamy-Golub-2001|Wu-Garvey-2007","0.0015363903358428645","0.022132255136966705|0.010136276483535767","false",,"H__sapiens__1_-777073|H__sapiens__1_-790432|Co-expression"
"Co-expression","1",,"H__sapiens__1_-777073|H__sapiens__1_-777943|Co-expression","Ramaswamy-Golub-2001","6.609632746233328E-4","0.00952141359448433","false",,"H__sapiens__1_-777073|H__sapiens__1_-777943|Co-expression"
"Co-expression","1",,"H__sapiens__1_-790246|H__sapiens__1_-776103|Co-expression","Ramaswamy-Golub-2001","9.55496822377433E-4","0.0137642752379179","false",,"H__sapiens__1_-790246|H__sapiens__1_-776103|Co-expression"
"Co-expression","1",,"H__sapiens__1_-790246|H__sapiens__1_-774430|Co-expression","Ramaswamy-Golub-2001","0.0012505589576592702","0.018014751374721527","false",,"H__sapiens__1_-790246|H__sapiens__1_-774430|Co-expression"
"Co-expression","1",,"H__sapiens__1_-773937|H__sapiens__1_-774617|Co-expression","Ramaswamy-Golub-2001","0.001436741371988047","0.02069677598774433","false",,"H__sapiens__1_-773937|H__sapiens__1_-774617|Co-expression"
"Co-expression","1",,"H__sapiens__1_-780506|H__sapiens__1_-783298|Co-expression","Ramaswamy-Golub-2001|Roth-Zlotnik-2006|Dobbin-Giordano-2005|Arijs-Rutgeerts-2009","0.0011001372739527144","0.01584787294268608|0.007513669319450855|0.012377560138702393|0.006278878077864647","false",,"H__sapiens__1_-780506|H__sapiens__1_-783298|Co-expression"
"Co-expression","1",,"H__sapiens__1_-780506|H__sapiens__1_-781619|Co-expression","Ramaswamy-Golub-2001","4.7564359711743843E-4","0.006851817015558481","false",,"H__sapiens__1_-780506|H__sapiens__1_-781619|Co-expression"
"Co-expression","1",,"H__sapiens__1_-776969|H__sapiens__1_-790624|Co-expression","Ramaswamy-Golub-2001|Roth-Zlotnik-2006|Chen-Brown-2002","0.0019021735515480352","0.02740149386227131|0.020586416125297546|0.011466287076473236","false",,"H__sapiens__1_-776969|H__sapiens__1_-790624|Co-expression"
"Co-expression","1",,"H__sapiens__1_-776969|H__sapiens__1_-784380|Co-expression","Ramaswamy-Golub-2001|Roth-Zlotnik-2006|Dobbin-Giordano-2005|Chen-Brown-2002","0.0012637826226379598","0.017989767715334892|0.016628403216600418|0.0045675719156861305|0.011291341856122017","false",,"H__sapiens__1_-776969|H__sapiens__1_-784380|Co-expression"
"Co-expression","1",,"H__sapiens__1_-776969|H__sapiens__1_-776246|Co-expression","Ramaswamy-Golub-2001|Dobbin-Giordano-2005","8.630523203304557E-4","0.012432578951120377|0.009315771982073784","false",,"H__sapiens__1_-776969|H__sapiens__1_-776246|Co-expression"
"Co-expression","1",,"H__sapiens__1_-776969|H__sapiens__1_-779240|Co-expression","Ramaswamy-Golub-2001|Arijs-Rutgeerts-2009","9.716778977449233E-4","0.013997369445860386|0.0019678580574691296","false",,"H__sapiens__1_-776969|H__sapiens__1_-779240|Co-expression"
"Co-expression","1",,"H__sapiens__1_-776969|H__sapiens__1_-776862|Co-expression","Ramaswamy-Golub-2001|Mallon-McKay-2013|Roth-Zlotnik-2006|Dobbin-Giordano-2005","0.0013500965448182856","0.01704169437289238|0.014187101274728775|0.016597207635641098|0.004991853144019842","false",,"H__sapiens__1_-776969|H__sapiens__1_-776862|Co-expression"
"Co-expression","1",,"H__sapiens__1_-776969|H__sapiens__1_-789926|Co-expression","Ramaswamy-Golub-2001","0.0011332599804210973","0.01632501743733883","false",,"H__sapiens__1_-776969|H__sapiens__1_-789926|Co-expression"
"Co-expression","1",,"H__sapiens__1_-776969|H__sapiens__1_-774189|Co-expression","Ramaswamy-Golub-2001|Mallon-McKay-2013|Roth-Zlotnik-2006|Dobbin-Giordano-2005|Chen-Brown-2002","0.0016334606252687046","0.023530587553977966|0.01267104409635067|0.018644463270902634|0.005246169399470091|0.011840401217341423","false",,"H__sapiens__1_-776969|H__sapiens__1_-774189|Co-expression"
"Co-expression","1",,"H__sapiens__1_-785885|H__sapiens__1_-790624|Co-expression","Ramaswamy-Golub-2001|Roth-Zlotnik-2006|Burington-Shaughnessy-2008","0.0024747294190762617","0.02844383753836155|0.032561611384153366|0.024773603305220604","false",,"H__sapiens__1_-785885|H__sapiens__1_-790624|Co-expression"
"Co-expression","1",,"H__sapiens__1_-785885|H__sapiens__1_-784380|Co-expression","Ramaswamy-Golub-2001|Roth-Zlotnik-2006|Dobbin-Giordano-2005","0.001220059405587952","0.017575394362211227|0.015809498727321625|0.004419282544404268","false",,"H__sapiens__1_-785885|H__sapiens__1_-784380|Co-expression"
"Co-expression","1",,"H__sapiens__1_-785885|H__sapiens__1_-776246|Co-expression","Ramaswamy-Golub-2001|Dobbin-Giordano-2005","0.001029847222522461","0.014835319481790066|0.006448355503380299","false",,"H__sapiens__1_-785885|H__sapiens__1_-776246|Co-expression"
"Co-expression","1",,"H__sapiens__1_-785885|H__sapiens__1_-779240|Co-expression","Ramaswamy-Golub-2001","0.001032683725603666","0.014876180328428745","false",,"H__sapiens__1_-785885|H__sapiens__1_-779240|Co-expression"
"Co-expression","1",,"H__sapiens__1_-785885|H__sapiens__1_-776862|Co-expression","Ramaswamy-Golub-2001|Dobbin-Giordano-2005","0.0012772117683044202","0.018398694694042206|0.004761307965964079","false",,"H__sapiens__1_-785885|H__sapiens__1_-776862|Co-expression"
"Co-expression","1",,"H__sapiens__1_-785885|H__sapiens__1_-789926|Co-expression","Ramaswamy-Golub-2001","0.0014884272242079064","0.021441329270601273","false",,"H__sapiens__1_-785885|H__sapiens__1_-789926|Co-expression"
"Co-expression","1",,"H__sapiens__1_-785885|H__sapiens__1_-783810|Co-expression","Ramaswamy-Golub-2001|Perou-Botstein-2000|Wu-Garvey-2007|Arijs-Rutgeerts-2009","0.0014297238812088536","0.02059568651020527|0.019072312861680984|0.021816855296492577|0.0071064201183617115","false",,"H__sapiens__1_-785885|H__sapiens__1_-783810|Co-expression"
"Co-expression","1",,"H__sapiens__1_-785885|H__sapiens__1_-774189|Co-expression","Ramaswamy-Golub-2001|Mallon-McKay-2013|Roth-Zlotnik-2006|Dobbin-Giordano-2005|Arijs-Rutgeerts-2009","0.002680050320214455","0.025497227907180786|0.010500915348529816|0.03526315093040466|0.004449248779565096|0.0024128006771206856","false",,"H__sapiens__1_-785885|H__sapiens__1_-774189|Co-expression"
"Co-expression","1",,"H__sapiens__1_-785885|H__sapiens__1_-776969|Co-expression","Ramaswamy-Golub-2001|Mallon-McKay-2013|Roth-Zlotnik-2006|Dobbin-Giordano-2005|Arijs-Rutgeerts-2009","0.0026022299339376297","0.037486057728528976|0.015307964757084846|0.01660405471920967|0.0050349161028862|0.0040058558806777","false",,"H__sapiens__1_-785885|H__sapiens__1_-776969|Co-expression"
"Co-expression","1",,"H__sapiens__1_-774658|H__sapiens__1_-783636|Co-expression","Ramaswamy-Golub-2001","0.0012292608110793465","0.0177079439163208","false",,"H__sapiens__1_-774658|H__sapiens__1_-783636|Co-expression"
"Co-expression","1",,"H__sapiens__1_-774658|H__sapiens__1_-790624|Co-expression","Ramaswamy-Golub-2001|Roth-Zlotnik-2006","0.00242151532312779","0.0348827987909317|0.025657832622528076","false",,"H__sapiens__1_-774658|H__sapiens__1_-790624|Co-expression"
"Co-expression","1",,"H__sapiens__1_-774658|H__sapiens__1_-784380|Co-expression","Ramaswamy-Golub-2001|Dobbin-Giordano-2005|Chen-Brown-2002","0.001443151271575255","0.020789112895727158|0.010053128004074097|0.016046063974499702","false",,"H__sapiens__1_-774658|H__sapiens__1_-784380|Co-expression"
"Co-expression","1",,"H__sapiens__1_-774658|H__sapiens__1_-779240|Co-expression","Ramaswamy-Golub-2001","9.895512160843457E-4","0.014254841022193432","false",,"H__sapiens__1_-774658|H__sapiens__1_-779240|Co-expression"
"Co-expression","1",,"H__sapiens__1_-774658|H__sapiens__1_-776862|Co-expression","Ramaswamy-Golub-2001|Roth-Zlotnik-2006","0.0018683342521054061","0.026914026588201523|0.021086741238832474","false",,"H__sapiens__1_-774658|H__sapiens__1_-776862|Co-expression"
"Co-expression","1",,"H__sapiens__1_-774658|H__sapiens__1_-783810|Co-expression","Ramaswamy-Golub-2001|Rieger-Chu-2004","0.0019365860477887217","0.027897218242287636|0.015415482223033905","false",,"H__sapiens__1_-774658|H__sapiens__1_-783810|Co-expression"
"Co-expression","1",,"H__sapiens__1_-774658|H__sapiens__1_-774189|Co-expression","Ramaswamy-Golub-2001|Mallon-McKay-2013|Roth-Zlotnik-2006","0.001848151337283489","0.026623284444212914|0.011528520844876766|0.021586498245596886","false",,"H__sapiens__1_-774658|H__sapiens__1_-774189|Co-expression"
"Co-expression","1",,"H__sapiens__1_-774658|H__sapiens__1_-776969|Co-expression","Ramaswamy-Golub-2001|Mallon-McKay-2013|Roth-Zlotnik-2006","0.0017038265893161483","0.02278401143848896|0.017904171720147133|0.01571069471538067","false",,"H__sapiens__1_-774658|H__sapiens__1_-776969|Co-expression"
"Co-expression","1",,"H__sapiens__1_-774658|H__sapiens__1_-785885|Co-expression","Ramaswamy-Golub-2001|Mallon-McKay-2013|Roth-Zlotnik-2006|Arijs-Rutgeerts-2009","0.0018052076090240747","0.026004664599895477|0.017420321702957153|0.019880957901477814|0.0042320117354393005","false",,"H__sapiens__1_-774658|H__sapiens__1_-785885|Co-expression"
"Co-expression","1",,"H__sapiens__1_-784202|H__sapiens__1_-790246|Co-expression","Ramaswamy-Golub-2001","9.944659939535442E-4","0.0143256401643157","false",,"H__sapiens__1_-784202|H__sapiens__1_-790246|Co-expression"
"Co-expression","1",,"H__sapiens__1_-773005|H__sapiens__1_-821758|Co-expression","Ramaswamy-Golub-2001","0.0016527313128381303","0.02380818873643875","false",,"H__sapiens__1_-773005|H__sapiens__1_-821758|Co-expression"
