"","external_gene_name","uniprot_gn_id","cluster","betweenness","degree_centrality","logFC","file_id","ID","pocket","druggability","num_drug_pockets","struct_score","base_count","cancer_count","MeSH_count","title_query","ovarian_count","title_count"
"651","CCNB2","O95067","4",6406,6,3.06685934928924,"AF-O95067-F1-model_v4","O95067-F1",0.089,0.073,0,80.3833301857098,464,322,197,31,13,31
"652","APCS","P02743","4",8949,13,2.92193193902522,"AF-P02743-F1-model_v4","P02743-F1",0.424,0.071,0,94.4126848249027,10466,2272,976,77,34,77
"653","ILDR1","Q86SU0","4",0,1,2.88305979883191,"AF-Q86SU0-F1-model_v4","Q86SU0-F1",0.115,0.071,0,58.9638745471014,49,4,3,1,0,1
"654","CHGA","P10645","4",0,1,8.0766210770378,"AF-P10645-F1-model_v4","P10645-F1",0.196,0.069,0,59.1472276949057,822,432,395,4,2,4
"655","CDC20B","Q86Y33","4",18736,4,9.20500198284573,"AF-Q86Y33-F1-model_v4","Q86Y33-F1",0.142,0.065,0,70.4731943410276,22,8,3,2,1,2
"656","CCNP","Q9H8S5","4",0,2,2.80471266220804,"AF-Q9H8S5-F1-model_v4","Q9H8S5-F1",0.137,0.063,0,71.2770618120237,58,16,7,1,0,1
"657","CCNF","P41002","4",0,1,2.16753563628158,"AF-P41002-F1-model_v4","P41002-F1",0.276,0.059,0,72.4470043909579,188,68,32,5,3,5
"658","CEACAM6","P40199","16",0,1,6.04906325051992,"AF-P40199-F1-model_v4","P40199-F1",0.399,0.059,0,88.5949179702404,359,234,164,78,8,78
"659","COL10A1","Q03692","25",0,1,8.73011466430613,"AF-Q03692-F1-model_v4","Q03692-F1",-0.01,0.058,0,61.4977457264957,694,111,61,25,0,25
"660","SGO1","Q5FBB7","4",0,1,3.72123683311253,"AF-Q5FBB7-F1-model_v4","Q5FBB7-F1",0.108,0.05,0,55.1732355555556,257,93,25,25,0,25
"661","FGF4","P08620","4",3061,5,3.73145805095687,"AF-P08620-F1-model_v4","P08620-F1",0.224,0.043,0,82.7028231511254,1246,389,218,66,9,66
"662","IGSF5","Q9NSI5","4",0,1,2.43516754909337,"AF-Q9NSI5-F1-model_v4","Q9NSI5-F1",0.127,0.043,0,66.0230109254499,16,4,4,0,0,0
"663","AUNIP","Q9H7T9","4",0,1,2.79812578908929,"AF-Q9H7T9-F1-model_v4","Q9H7T9-F1",0.099,0.04,0,52.5727057576828,20,7,3,2,0,2
"664","SYT5","O00445","4",0,1,3.25041129237545,"AF-O00445-F1-model_v4","O00445-F1",0.113,0.038,0,84.4734060846561,35,7,5,0,0,0
"665","COL22A1","Q8NFW1","25",1,2,2.50363607454276,"AF-Q8NFW1-F1-model_v4","Q8NFW1-F1",0.106,0.037,0,54.7452308776877,59,23,11,1,0,1
"666","SAG","P10523","4",0,1,3.3304206119439,"AF-P10523-F1-model_v4","P10523-F1",0.232,0.035,0,85.5693362692671,4749,617,332,51,12,51
"667","MAD2L1","Q13257","4",1030,3,2.45558637778321,"AF-Q13257-F1-model_v4","Q13257-F1",0.178,0.019,0,93.7585265700483,690,440,270,33,19,33
"668","C15orf48","Q9C002","13",0,1,2.84073214688511,"AF-Q9C002-F1-model_v4","Q9C002-F1",0.212,0.018,0,89.8482448377581,22,15,10,1,0,1
"669","MAGEA11","P43364","4",523,3,3.8610304757863,"AF-P43364-F1-model_v4","P43364-F1",0.042,0.012,0,63.9031235224586,67,59,42,23,5,23
"670","ENTHD1","Q8IYW4","7",0,4,2.3158753236261,"AF-Q8IYW4-F1-model_v4","Q8IYW4-F1",0.172,0.009,0,57.6743508549715,1,1,0,0,0,0
