"uniprot_gn_id","external_gene_name","description","gene_biotype","druggability","struct_score","Fpocket_method","CP_score","PocketMiner_method","highest_score","source"
"I3L1E1","C19orf84","chromosome 19 open reading frame 84 ","protein_coding",0.619,58.0698696596669,"AF",0.931547619047619,"AF",0.931547619047619,"AF"
"O00116","AGPS","alkylglycerone phosphate synthase ","protein_coding",1,88.5004370629371,"SM",0.702195238095238,"SM",1,"SM"
"O00139","KIF2A","kinesin family member 2A ","protein_coding",0.827,69.1805248182106,"SM",0.972342857142857,"AF",0.972342857142857,"AF"
"O00142","TK2","thymidine kinase 2 ","protein_coding",0.254,84.9687844036697,"AF",0.950747619047619,"AF",0.950747619047619,"AF"
"O00148","DDX39A","DExD-box helicase 39A ","protein_coding",0.49,85.5509868421053,"SM",0.930685714285714,"SM",0.930685714285714,"SM"
"O00154","ACOT7","acyl-CoA thioesterase 7 ","protein_coding",0.96,84.9933880903491,"AF",0.897557142857143,"AF",0.96,"AF"
"O00170","AIP","aryl hydrocarbon receptor interacting protein ","protein_coding",0.54,91.2172314674735,"AF",0.987945454545455,"SM",0.987945454545455,"SM"
"O00180","KCNK1","potassium two pore domain channel subfamily K member 1 ","protein_coding",0.943,83.7794213649852,"AF",0.309461904761905,"SM",0.943,"AF"
"O00182","LGALS9","galectin 9 ","protein_coding",0.914,85.1284844141885,"AF",0.536704761904762,"AF",0.914,"AF"
"O00204","SULT2B1","sulfotransferase family 2B member 1 ","protein_coding",0.996,87.7219032921811,"AF",0.858852380952381,"SM",0.996,"AF"
"O00219","HAS3","hyaluronan synthase 3 ","protein_coding",0.986,91.446054467702,"AF",0.451119047619048,"AF",0.986,"AF"
"O00221","NFKBIE","NFKB inhibitor epsilon ","protein_coding",0.385,62.4135319493125,"AF",0.975885714285714,"AF",0.975885714285714,"AF"
"O00222","GRM8","glutamate metabotropic receptor 8 ","protein_coding",0.921,84.3809931458945,"AF",0.323091666666667,"AF",0.921,"AF"
"O00231","PSMD11","proteasome 26S subunit, non-ATPase 11 ","protein_coding",0.962,75.217680292456,"SM",0.67437619047619,"AF",0.962,"SM"
"O00232","PSMD12","proteasome 26S subunit, non-ATPase 12 ","protein_coding",0.652,61.5428031325952,"SM",0.910319047619048,"SM",0.910319047619048,"SM"
"O00237","RNF103","ring finger protein 103 ","protein_coding",0.99,73.9133065380493,"AF",0.57577619047619,"AF",0.99,"AF"
"O00254","F2RL2","coagulation factor II thrombin receptor like 2 ","protein_coding",0.998,76.8267676431425,"AF",0.929861904761905,"AF",0.998,"AF"
"O00258","GET1","guided entry of tail-anchored proteins factor 1 ","protein_coding",0.932,78.0997050359712,"AF",0.349319047619048,"SM",0.932,"AF"
"O00268","TAF4","TATA-box binding protein associated factor 4 ","protein_coding",0.863,50.310763011622,"SM",0.957395238095238,"AF",0.957395238095238,"AF"
"O00270","GPR31","G protein-coupled receptor 31 ","protein_coding",0.982,84.1063309061489,"AF",0.280463636363636,"AF",0.982,"AF"
"O00273","DFFA","DNA fragmentation factor subunit alpha ","protein_coding",0.017,71.5543307086614,"SM",0.970671428571429,"AF",0.970671428571429,"AF"
"O00291","HIP1","huntingtin interacting protein 1 ","protein_coding",0.964,81.3315759734676,"AF",0.164880952380952,"SM",0.964,"AF"
"O00308","WWP2","WW domain containing E3 ubiquitin protein ligase 2 ","protein_coding",0.937,82.5290945217145,"SM",0.506609523809524,"SM",0.937,"SM"
"O00330","PDHX","pyruvate dehydrogenase complex component X ","protein_coding",0.987,81.5994350282486,"SM",0.571428571428571,"SM",0.987,"SM"
"O00337","SLC28A1","solute carrier family 28 member 1 ","protein_coding",0.974,81.9012810327706,"AF",0.222245454545455,"AF",0.974,"AF"
"O00338","SULT1C2","sulfotransferase family 1C member 2 ","protein_coding",0.998,95.7546737357259,"AF",0.0316471428571429,"SM",0.998,"AF"
"O00339","MATN2","matrilin 2 ","protein_coding",0.927,75.6359075020167,"AF",0.686638095238095,"AF",0.927,"AF"
"O00391","QSOX1","quiescin sulfhydryl oxidase 1 ","protein_coding",0.991,82.5763717251607,"SM",0.618728571428571,"AF",0.991,"SM"
"O00408","PDE2A","phosphodiesterase 2A ","protein_coding",0.983,80.1237113402062,"SM",0.883761904761905,"SM",0.983,"SM"
"O00409","FOXN3","forkhead box N3 ","protein_coding",0.58,76.5962025316456,"SM",0.954690476190476,"AF",0.954690476190476,"AF"
"O00411","POLRMT","RNA polymerase mitochondrial ","protein_coding",0.749,82.4997173544375,"SM",0.955419047619048,"AF",0.955419047619048,"AF"
"O00418","EEF2K","eukaryotic elongation factor 2 kinase ","protein_coding",0.164,72.8489733379501,"AF",0.9674,"SM",0.9674,"SM"
"O00423","EML1","EMAP like 1 ","protein_coding",0.994,87.1358804932026,"AF",0.616738095238095,"AF",0.994,"AF"
"O00443","PIK3C2A","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha ","protein_coding",0.938,71.9859971700923,"AF",0.720542857142857,"AF",0.938,"AF"
"O00445","SYT5","synaptotagmin 5 ","protein_coding",0.941,77.8837948252383,"SM",0.281952380952381,"AF",0.941,"SM"
"O00459","PIK3R2","phosphoinositide-3-kinase regulatory subunit 2 ","protein_coding",0.395,82.9614543874891,"AF",0.914752380952381,"AF",0.914752380952381,"AF"
"O00472","ELL2","elongation factor for RNA polymerase II 2 ","protein_coding",0.088,78.5189048239896,"SM",0.948395238095238,"AF",0.948395238095238,"AF"
"O00476","SLC17A3","solute carrier family 17 member 3 ","protein_coding",0.575,79.3525231053604,"AF",0.927614285714286,"AF",0.927614285714286,"AF"
"O00478","BTN3A3","butyrophilin subfamily 3 member A3 ","protein_coding",0.968,83.0592070773263,"AF",0.585542857142857,"AF",0.968,"AF"
"O00482","NR5A2","nuclear receptor subfamily 5 group A member 2 ","protein_coding",0.936,72.8614365541327,"AF",0.0848033333333333,"AF",0.936,"AF"
"O00505","KPNA3","karyopherin subunit alpha 3 ","protein_coding",0.417,86.0822725036891,"AF",0.963252380952381,"SM",0.963252380952381,"SM"
"O00515","LAD1","ladinin 1 ","protein_coding",0.093,55.9461651696607,"AF",0.9075,"AF",0.9075,"AF"
"O00519","FAAH","fatty acid amide hydrolase ","protein_coding",0.98,91.8491337824832,"SM",0.849857142857143,"SM",0.98,"SM"
"O00534","VWA5A","von Willebrand factor A domain containing 5A ","protein_coding",0.961,83.7797349357919,"AF",0.781052380952381,"AF",0.961,"AF"
"O00555","CACNA1A","calcium voltage-gated channel subunit alpha1 A ","protein_coding",1,62.8770755398044,"SM",0.516333333333333,"SM",1,"SM"
"O00584","RNASET2","ribonuclease T2 ","protein_coding",0.992,87.3797203471553,"AF",0.922923809523809,"AF",0.992,"AF"
"O00590","ACKR2","atypical chemokine receptor 2 ","protein_coding",0.621,80.0169468882372,"AF",0.956952380952381,"AF",0.956952380952381,"AF"
"O00625","PIR","pirin ","protein_coding",0.921,94.4178173719376,"SM",0.0809195238095238,"AF",0.921,"SM"
"O00748","CES2","carboxylesterase 2 ","protein_coding",0.988,89.328189052327,"SM",0.888633333333333,"SM",0.988,"SM"
"O00754","MAN2B1","mannosidase alpha class 2B member 1 ","protein_coding",0.445,91.9135548917102,"AF",0.958595238095238,"AF",0.958595238095238,"AF"
"O00763","ACACB","acetyl-CoA carboxylase beta ","protein_coding",0.997,67.6492019430951,"SM",0.209909523809524,"SM",0.997,"SM"
"O00767","SCD","stearoyl-CoA desaturase ","protein_coding",0.997,87.6349693251534,"SM",0.588714285714286,"AF",0.997,"SM"
"O14492","SH2B2","SH2B adaptor protein 2 ","protein_coding",0.981,64.2378313758389,"AF",0.416936363636364,"SM",0.981,"AF"
"O14514","ADGRB1","adhesion G protein-coupled receptor B1 ","protein_coding",0.993,62.5820679747147,"AF",0.656038095238095,"AF",0.993,"AF"
"O14520","AQP7","aquaporin 7 ","protein_coding",0.995,78.6089947089947,"SM",0.376914285714286,"SM",0.995,"SM"
"O14522","PTPRT","protein tyrosine phosphatase receptor type T ","protein_coding",0.885,83.7919467554077,"AF",0.969930769230769,"AF",0.969930769230769,"AF"
"O14523","C2CD2L","C2CD2 like ","protein_coding",0.965,65.1777813084112,"AF",0.7982,"AF",0.965,"AF"
"O14531","DPYSL4","dihydropyrimidinase like 4 ","protein_coding",0.611,86.948595654478,"SM",0.959614285714286,"SM",0.959614285714286,"SM"
"O14569","CYB561D2","cytochrome b561 family member D2 ","protein_coding",0.996,93.6279763313609,"AF",0.561818181818182,"AF",0.996,"AF"
"O14595","CTDSP2","CTD small phosphatase 2 ","protein_coding",0.581,85.6460481099656,"SM",0.909823809523809,"SM",0.909823809523809,"SM"
"O14626","GPR171","G protein-coupled receptor 171 ","protein_coding",0.97,88.1160448916409,"AF",0.544852380952381,"AF",0.97,"AF"
"O14628","ZNF195","zinc finger protein 195 ","protein_coding",0.915,55.0651865008881,"AF",0.803161904761905,"AF",0.915,"AF"
"O14641","DVL2","dishevelled segment polarity protein 2 ","protein_coding",0.921,58.4379704397981,"AF",0.505214285714286,"AF",0.921,"AF"
"O14645","DNALI1","dynein axonemal light intermediate chain 1 ","protein_coding",0.773,73.0920930232558,"SM",0.916461904761905,"SM",0.916461904761905,"SM"
"O14656","TOR1A","torsin family 1 member A ","protein_coding",0.96,85.9488530734633,"AF",0.962109090909091,"SM",0.962109090909091,"SM"
"O14672","ADAM10","ADAM metallopeptidase domain 10 ","protein_coding",0.351,79.6555046649703,"AF",0.91537619047619,"SM",0.91537619047619,"SM"
"O14683","TP53I11","tumor protein p53 inducible protein 11 ","protein_coding",0.7,76.0256161616162,"AF",0.935357142857143,"AF",0.935357142857143,"AF"
"O14686","KMT2D","lysine methyltransferase 2D ","protein_coding",0.913,56.6587980257428,"AF",0.936661904761905,"AF",0.936661904761905,"AF"
"O14718","RRH","retinal pigment epithelium-derived rhodopsin homolog ","protein_coding",0.994,85.9449542682927,"AF",0.599114285714286,"AF",0.994,"AF"
"O14727","APAF1","apoptotic peptidase activating factor 1 ","protein_coding",0.974,85.250516064257,"AF",0.367619047619048,"SM",0.974,"AF"
"O14733","MAP2K7","mitogen-activated protein kinase kinase 7 ","protein_coding",0.939,77.4526103935116,"AF",0.7297,"SM",0.939,"AF"
"O14744","PRMT5","protein arginine methyltransferase 5 ","protein_coding",0.936,91.6245801225054,"SM",0.0763554545454545,"SM",0.936,"SM"
"O14746","TERT","telomerase reverse transcriptase ","protein_coding",0.932,72.0055997312129,"SM",0.912628571428571,"SM",0.932,"SM"
"O14770","MEIS2","Meis homeobox 2 ","protein_coding",0.061,63.2575013774105,"AF",0.950223809523809,"AF",0.950223809523809,"AF"
"O14771","ZNF213","zinc finger protein 213 ","protein_coding",0.188,65.8745399113082,"AF",0.924295238095238,"AF",0.924295238095238,"AF"
"O14775","GNB5","G protein subunit beta 5 ","protein_coding",0.407,78.0498627630375,"SM",0.935085714285714,"SM",0.935085714285714,"SM"
"O14776","TCERG1","transcription elongation regulator 1 ","protein_coding",0.73,72.1220749929518,"SM",0.919695238095238,"AF",0.919695238095238,"AF"
"O14788","TNFSF11","TNF superfamily member 11 ","protein_coding",0.321,79.7949520383693,"AF",0.961371428571429,"AF",0.961371428571429,"AF"
"O14791","APOL1","apolipoprotein L1 ","protein_coding",0.935,68.3101796407186,"SM",0.695461904761905,"AF",0.935,"SM"
"O14792","HS3ST1","heparan sulfate-glucosamine 3-sulfotransferase 1 ","protein_coding",0.983,91.6132246376812,"SM",0.637047619047619,"AF",0.983,"SM"
"O14804","TAAR5","trace amine associated receptor 5 ","protein_coding",0.957,85.0730074074074,"AF",0.801063636363636,"AF",0.957,"AF"
"O14807","MRAS","muscle RAS oncogene homolog ","protein_coding",0.957,83.5511363636364,"SM",0.0531109523809524,"SM",0.957,"SM"
"O14817","TSPAN4","tetraspanin 4 ","protein_coding",0.986,89.9088119891008,"AF",0.0961957142857143,"AF",0.986,"AF"
"O14832","PHYH","phytanoyl-CoA 2-hydroxylase ","protein_coding",0.992,87.1768399705015,"AF",0.505190476190476,"AF",0.992,"AF"
"O14842","FFAR1","free fatty acid receptor 1 ","protein_coding",0.958,78.05118300338,"SM",0.108519523809524,"AF",0.958,"SM"
"O14843","FFAR3","free fatty acid receptor 3 ","protein_coding",0.966,79.01841868823,"SM",0.224766666666667,"SM",0.966,"SM"
"O14863","SLC30A4","solute carrier family 30 member 4 ","protein_coding",0.949,73.1085221822542,"AF",0.625042857142857,"AF",0.949,"AF"
"O14893","GEMIN2","gem nuclear organelle associated protein 2 ","protein_coding",0.637,75.5427872860636,"SM",0.925314285714286,"AF",0.925314285714286,"AF"
"O14925","TIMM23","translocase of inner mitochondrial membrane 23 ","protein_coding",0.92,59.9156046814044,"AF",0.566992857142857,"AF",0.92,"AF"
"O14931","NCR3","natural cytotoxicity triggering receptor 3 ","protein_coding",0.155,84.0071747700394,"AF",0.914704761904762,"AF",0.914704761904762,"AF"
"O14933","UBE2L6","ubiquitin conjugating enzyme E2 L6 ","protein_coding",0.966,87.5539452495974,"SM",0.82437619047619,"SM",0.966,"SM"
"O14936","CASK","calcium/calmodulin dependent serine protein kinase ","protein_coding",0.99,79.9840182648402,"SM",0.7721,"AF",0.99,"SM"
"O14948","TFEC","transcription factor EC ","protein_coding",0.449,64.0349008082292,"AF",0.970985714285714,"AF",0.970985714285714,"AF"
"O14958","CASQ2","calsequestrin 2 ","protein_coding",0.48,80.4015775034294,"SM",0.955747619047619,"SM",0.955747619047619,"SM"
"O14967","CLGN","calmegin ","protein_coding",0.566,62.4785980148883,"SM",0.913666666666667,"AF",0.913666666666667,"AF"
"O14974","PPP1R12A","protein phosphatase 1 regulatory subunit 12A ","protein_coding",0.934,78.8058381247236,"SM",0.57877619047619,"SM",0.934,"SM"
"O14975","SLC27A2","solute carrier family 27 member 2 ","protein_coding",0.925,92.7394009681323,"AF",0.959371428571429,"AF",0.959371428571429,"AF"
"O14976","GAK","cyclin G associated kinase ","protein_coding",0.94,67.4949280254145,"AF",0.561352380952381,"SM",0.94,"AF"
"O14994","SYN3","synapsin III ","protein_coding",0.998,73.8307624831309,"AF",0.647,"SM",0.998,"AF"
"O15020","SPTBN2","spectrin beta, non-erythrocytic 2 ","protein_coding",0.926,65.5091426249492,"SM",0.466938095238095,"AF",0.926,"SM"
"O15031","PLXNB2","plexin B2 ","protein_coding",0.156,82.7065108537347,"AF",0.919952380952381,"AF",0.919952380952381,"AF"
"O15042","U2SURP","U2 snRNP associated SURP domain containing ","protein_coding",0.91,64.9288121314238,"AF",0.680666666666667,"AF",0.91,"AF"
"O15050","TRANK1","tetratricopeptide repeat and ankyrin repeat containing 1 ","protein_coding",0.974,71.9232870826247,"AF",0.844138095238095,"AF",0.974,"AF"
"O15054","KDM6B","lysine demethylase 6B ","protein_coding",0.924,81.2759782327028,"SM",0.0427538095238095,"SM",0.924,"SM"
"O15060","ZBTB39","zinc finger and BTB domain containing 39 ","protein_coding",0.985,54.3796894185627,"AF",0.689604761904762,"AF",0.985,"AF"
"O15069","NACAD","NAC alpha domain containing ","protein_coding",0.395,69.6835970024979,"SM",0.939785714285714,"SM",0.939785714285714,"SM"
"O15111","CHUK","component of inhibitor of nuclear factor kappa B kinase complex ","protein_coding",0.957,84.6423600809171,"AF",0.499952380952381,"SM",0.957,"AF"
"O15118","NPC1","NPC intracellular cholesterol transporter 1 ","protein_coding",0.995,72.4666874221669,"SM",0.74192380952381,"SM",0.995,"SM"
"O15120","AGPAT2","1-acylglycerol-3-phosphate O-acyltransferase 2 ","protein_coding",0.95,91.4529111008752,"AF",0.876146153846154,"AF",0.95,"AF"
"O15121","DEGS1","delta 4-desaturase, sphingolipid 1 ","protein_coding",0.968,96.4200149086843,"AF",0.343561904761905,"AF",0.968,"AF"
"O15131","KPNA5","karyopherin subunit alpha 5 ","protein_coding",0.252,86.2799976403964,"AF",0.923526666666667,"SM",0.923526666666667,"SM"
"O15151","MDM4","MDM4 regulator of p53 ","protein_coding",0.814,60.9076642335766,"AF",0.9433,"AF",0.9433,"AF"
"O15156","ZBTB7B","zinc finger and BTB domain containing 7B ","protein_coding",0.927,51.68332433096,"AF",0.832995238095238,"AF",0.927,"AF"
"O15160","POLR1C","RNA polymerase I and III subunit C ","protein_coding",0.99,86.5228352210449,"SM",0.688628571428571,"SM",0.99,"SM"
"O15194","CTDSPL","CTD small phosphatase like ","protein_coding",0.361,85.9216909216909,"SM",0.949447619047619,"SM",0.949447619047619,"SM"
"O15195","VILL","villin like ","protein_coding",0.925,81.8472678888232,"AF",0.768623809523809,"AF",0.925,"AF"
"O15204","ADAMDEC1","ADAM like decysin 1 ","protein_coding",0.95,80.8093295485266,"AF",0.634247619047619,"AF",0.95,"AF"
"O15211","RGL2","ral guanine nucleotide dissociation stimulator like 2 ","protein_coding",0.832,79.687796704831,"SM",0.921119047619048,"SM",0.921119047619048,"SM"
"O15217","GSTA4","glutathione S-transferase alpha 4 ","protein_coding",0.968,93.3380202474691,"SM",0.861172727272727,"AF",0.968,"SM"
"O15229","KMO","kynurenine 3-monooxygenase ","protein_coding",0.997,85.5560283687943,"SM",0.0930795238095238,"AF",0.997,"SM"
"O15230","LAMA5","laminin subunit alpha 5 ","protein_coding",0.946,79.2431394807853,"AF",0.963266666666667,"AF",0.963266666666667,"AF"
"O15244","SLC22A2","solute carrier family 22 member 2 ","protein_coding",0.914,83.7046188747731,"AF",0.927766666666667,"AF",0.927766666666667,"AF"
"O15259","NPHP1","nephrocystin 1 ","protein_coding",0.935,75.7941530054645,"AF",0.665709523809524,"SM",0.935,"AF"
"O15260","SURF4","surfeit 4 ","protein_coding",0.95,84.2357823446987,"AF",0.807747619047619,"AF",0.95,"AF"
"O15270","SPTLC2","serine palmitoyltransferase long chain base subunit 2 ","protein_coding",0.966,86.1693846153846,"AF",0.726309523809524,"AF",0.966,"AF"
"O15296","ALOX15B","arachidonate 15-lipoxygenase type B ","protein_coding",0.975,95.2817349037203,"SM",0.536195238095238,"SM",0.975,"SM"
"O15303","GRM6","glutamate metabotropic receptor 6 ","protein_coding",0.942,69.8748199135585,"SM",0.113469047619048,"SM",0.942,"SM"
"O15321","TM9SF1","transmembrane 9 superfamily member 1 ","protein_coding",0.979,84.6513143325815,"AF",0.542972727272727,"AF",0.979,"AF"
"O15342","ATP6V0E1","ATPase H+ transporting V0 subunit e1 ","protein_coding",0.571,93.0734036144578,"AF",0.923,"SM",0.923,"SM"
"O15354","GPR37","G protein-coupled receptor 37 ","protein_coding",0.91,61.8110206251329,"AF",0.362833333333333,"AF",0.91,"AF"
"O15357","INPPL1","inositol polyphosphate phosphatase like 1 ","protein_coding",0.289,85.0935036694754,"SM",0.985066666666667,"AF",0.985066666666667,"AF"
"O15374","SLC16A4","solute carrier family 16 member 4 ","protein_coding",0.995,79.7232573375262,"AF",0.779352380952381,"AF",0.995,"AF"
"O15375","SLC16A5","solute carrier family 16 member 5 ","protein_coding",0.983,80.7764256198347,"AF",0.580827272727273,"AF",0.983,"AF"
"O15397","IPO8","importin 8 ","protein_coding",0.986,63.6709866943148,"SM",0.55307619047619,"SM",0.986,"SM"
"O15399","GRIN2D","glutamate ionotropic receptor NMDA type subunit 2D ","protein_coding",0.974,59.8212521905369,"SM",0.778247619047619,"AF",0.974,"SM"
"O15403","SLC16A6","solute carrier family 16 member 6 ","protein_coding",0.963,76.1803242574257,"AF",0.830328571428571,"AF",0.963,"AF"
"O15427","SLC16A3","solute carrier family 16 member 3 ","protein_coding",0.963,83.5874261119082,"AF",0.316095238095238,"AF",0.963,"AF"
"O15431","SLC31A1","solute carrier family 31 member 1 ","protein_coding",0.985,57.2419064748201,"SM",0.845628571428571,"SM",0.985,"SM"
"O15438","ABCC3","ATP binding cassette subfamily C member 3 ","protein_coding",0.997,78.6820710312366,"SM",0.754252380952381,"SM",0.997,"SM"
"O15439","ABCC4","ATP binding cassette subfamily C member 4 (PEL blood group) ","protein_coding",0.946,79.754953497776,"SM",0.839433333333333,"AF",0.946,"SM"
"O15440","ABCC5","ATP binding cassette subfamily C member 5 ","protein_coding",0.966,78.27627612469,"AF",0.749552380952381,"SM",0.966,"AF"
"O15479","MAGEB2","MAGE family member B2 ","protein_coding",0.647,72.500885668277,"AF",0.93527619047619,"AF",0.93527619047619,"AF"
"O15481","MAGEB4","MAGE family member B4 ","protein_coding",0.354,75.5866800878477,"AF",0.923638095238095,"AF",0.923638095238095,"AF"
"O15482","TEX28","testis expressed 28 ","protein_coding",0.944,75.046248066811,"AF",0.7485,"AF",0.944,"AF"
