"TARGETID","all_target_genes","uniprotswissprot","INDICATION","DRUGTYPE","UNIPROID","TARGNAME","TARGTYPE"
"T02551","DRD3","P35462","Major depressive disorder",NA,"DRD3_HUMAN","Dopamine D3 receptor (D3R)","Successful target"
"T02551","DRD3","P35462","Psychotic disorder",NA,"DRD3_HUMAN","Dopamine D3 receptor (D3R)","Successful target"
"T02551","DRD3","P35462","Psychotic disorder","Small molecular drug","DRD3_HUMAN","Dopamine D3 receptor (D3R)","Successful target"
"T02551","DRD3","P35462","Male sexual disorder","Small molecular drug","DRD3_HUMAN","Dopamine D3 receptor (D3R)","Successful target"
"T02551","DRD3","P35462","Glioma",NA,"DRD3_HUMAN","Dopamine D3 receptor (D3R)","Successful target"
"T02551","DRD3","P35462","Tobacco dependence","Combination drug (Antibody)","DRD3_HUMAN","Dopamine D3 receptor (D3R)","Successful target"
"T02551","DRD3","P35462","Alzheimer disease",NA,"DRD3_HUMAN","Dopamine D3 receptor (D3R)","Successful target"
"T02551","DRD3","P35462","Bipolar disorder","Small molecular drug","DRD3_HUMAN","Dopamine D3 receptor (D3R)","Successful target"
"T02551","DRD3","P35462","Lymphoma",NA,"DRD3_HUMAN","Dopamine D3 receptor (D3R)","Successful target"
"T02551","DRD3","P35462","Drug abuse",NA,"DRD3_HUMAN","Dopamine D3 receptor (D3R)","Successful target"
"T02551","DRD3","P35462","Cocaine addiction","Small molecular drug","DRD3_HUMAN","Dopamine D3 receptor (D3R)","Successful target"
"T02777","ABCC9","O60706","Diabetic complication","Small molecular drug","ABCC9_HUMAN","ATP-binding cassette transporter C9 (ABCC9)","Successful target"
"T02777","ABCC9","O60706","Diabetic complication",NA,"ABCC9_HUMAN","ATP-binding cassette transporter C9 (ABCC9)","Successful target"
"T02777","ABCC9","O60706","Multiple sclerosis","Small molecular drug","ABCC9_HUMAN","ATP-binding cassette transporter C9 (ABCC9)","Successful target"
"T02777","ABCC9","O60706","Non-insulin dependent diabetes","Small molecular drug","ABCC9_HUMAN","ATP-binding cassette transporter C9 (ABCC9)","Successful target"
"T02777","ABCC9","O60706","Angina pectoris","Small molecular drug","ABCC9_HUMAN","ATP-binding cassette transporter C9 (ABCC9)","Successful target"
"T02808","IFNB1","P01574","Type-2 diabetes",NA,"IFNB_HUMAN","Interferon-beta (IFNB1)","Successful target"
"T02808","IFNB1","P01574","Multiple sclerosis","Protein/peptide drug","IFNB_HUMAN","Interferon-beta (IFNB1)","Successful target"
"T02808","IFNB1","P01574","Glioblastoma multiforme",NA,"IFNB_HUMAN","Interferon-beta (IFNB1)","Successful target"
"T02808","IFNB1","P01574","Rheumatoid arthritis",NA,"IFNB_HUMAN","Interferon-beta (IFNB1)","Successful target"
"T02808","IFNB1","P01574","Autoimmune diabetes",NA,"IFNB_HUMAN","Interferon-beta (IFNB1)","Successful target"
"T02808","IFNB1","P01574","Acute lung injury",NA,"IFNB_HUMAN","Interferon-beta (IFNB1)","Successful target"
"T02808","IFNB1","P01574","Multiple sclerosis",NA,"IFNB_HUMAN","Interferon-beta (IFNB1)","Successful target"
"T02808","IFNB1","P01574","Dermatomycosis",NA,"IFNB_HUMAN","Interferon-beta (IFNB1)","Successful target"
"T02808","IFNB1","P01574","Discovery agent",NA,"IFNB_HUMAN","Interferon-beta (IFNB1)","Successful target"
"T02808","IFNB1","P01574","Lupus",NA,"IFNB_HUMAN","Interferon-beta (IFNB1)","Successful target"
"T03006",NA,NA,"Cervical cancer",NA,"NOUNIPROTAC","Acetylcholine release (Ach rele)","Successful target"
"T03006",NA,NA,"Inflammation","Small molecular drug","NOUNIPROTAC","Acetylcholine release (Ach rele)","Successful target"
"T03006",NA,NA,"Cognitive impairment","Small molecular drug","NOUNIPROTAC","Acetylcholine release (Ach rele)","Successful target"
"T03313","IL2RA","P01589","Chronic lymphocytic leukaemia",NA,"IL2RA_HUMAN","Interleukin 2 receptor alpha (IL2RA)","Successful target"
"T03313","IL2RA","P01589","Organ transplant rejection","Monoclonal antibody","IL2RA_HUMAN","Interleukin 2 receptor alpha (IL2RA)","Successful target"
"T03313","IL2RA","P01589","Human immunodeficiency virus infection",NA,"IL2RA_HUMAN","Interleukin 2 receptor alpha (IL2RA)","Successful target"
"T03313","IL2RA","P01589","Solid tumour/cancer","Antibody","IL2RA_HUMAN","Interleukin 2 receptor alpha (IL2RA)","Successful target"
"T03313","IL2RA","P01589","Autoimmune diabetes","Antibody","IL2RA_HUMAN","Interleukin 2 receptor alpha (IL2RA)","Successful target"
"T03313","IL2RA","P01589","Heart transplant rejection","Monoclonal antibody","IL2RA_HUMAN","Interleukin 2 receptor alpha (IL2RA)","Successful target"
"T03313","IL2RA","P01589","Hodgkin lymphoma",NA,"IL2RA_HUMAN","Interleukin 2 receptor alpha (IL2RA)","Successful target"
"T03346","IL4R","P24394","Asthma",NA,"IL4RA_HUMAN","Interleukin 4 receptor alpha (IL4R)","Successful target"
"T03346","IL4R","P24394","Systemic sclerosis","Antibody","IL4RA_HUMAN","Interleukin 4 receptor alpha (IL4R)","Successful target"
"T03346","IL4R","P24394","Pulmonary fibrosis","Antibody","IL4RA_HUMAN","Interleukin 4 receptor alpha (IL4R)","Successful target"
"T03346","IL4R","P24394","Asthma","Monoclonal antibody","IL4RA_HUMAN","Interleukin 4 receptor alpha (IL4R)","Successful target"
"T03346","IL4R","P24394","Idiopathic pulmonary fibrosis","Antibody","IL4RA_HUMAN","Interleukin 4 receptor alpha (IL4R)","Successful target"
"T03346","IL4R","P24394","Solid tumour/cancer",NA,"IL4RA_HUMAN","Interleukin 4 receptor alpha (IL4R)","Successful target"
"T03346","IL4R","P24394","Asthma","Antibody","IL4RA_HUMAN","Interleukin 4 receptor alpha (IL4R)","Successful target"
"T03346","IL4R","P24394","Solid tumour/cancer","Small molecular drug","IL4RA_HUMAN","Interleukin 4 receptor alpha (IL4R)","Successful target"
"T03346","IL4R","P24394","Atopic dermatitis",NA,"IL4RA_HUMAN","Interleukin 4 receptor alpha (IL4R)","Successful target"
"T03346","IL4R","P24394","Atopic dermatitis","Antibody","IL4RA_HUMAN","Interleukin 4 receptor alpha (IL4R)","Successful target"
"T03403","PTGS1; PTGS2",NA,"Myocardial infarction","Small molecular drug","PGH1_HUMAN; PGH2_HUMAN","Prostaglandin G/H synthase (COX)","Successful target"
"T03403","PTGS1; PTGS2",NA,"Arthritis",NA,"PGH1_HUMAN; PGH2_HUMAN","Prostaglandin G/H synthase (COX)","Successful target"
"T03403","PTGS1; PTGS2",NA,"Dysmenorrhea",NA,"PGH1_HUMAN; PGH2_HUMAN","Prostaglandin G/H synthase (COX)","Successful target"
"T03403","PTGS1; PTGS2",NA,"Ankylosing spondylitis","Small molecular drug","PGH1_HUMAN; PGH2_HUMAN","Prostaglandin G/H synthase (COX)","Successful target"
"T03403","PTGS1; PTGS2",NA,"Rheumatoid arthritis","Small molecular drug","PGH1_HUMAN; PGH2_HUMAN","Prostaglandin G/H synthase (COX)","Successful target"
"T03403","PTGS1; PTGS2",NA,"Cardiovascular disease","Small molecular drug","PGH1_HUMAN; PGH2_HUMAN","Prostaglandin G/H synthase (COX)","Successful target"
"T03403","PTGS1; PTGS2",NA,"Joint pain","Small molecular drug","PGH1_HUMAN; PGH2_HUMAN","Prostaglandin G/H synthase (COX)","Successful target"
"T03403","PTGS1; PTGS2",NA,"Type-2 diabetes","Small molecular drug","PGH1_HUMAN; PGH2_HUMAN","Prostaglandin G/H synthase (COX)","Successful target"
"T03403","PTGS1; PTGS2",NA,"Rheumatoid arthritis",NA,"PGH1_HUMAN; PGH2_HUMAN","Prostaglandin G/H synthase (COX)","Successful target"
"T03403","PTGS1; PTGS2",NA,"Claudication","Small molecular drug","PGH1_HUMAN; PGH2_HUMAN","Prostaglandin G/H synthase (COX)","Successful target"
"T03403","PTGS1; PTGS2",NA,"Hyperglyceridemia","Small molecular drug","PGH1_HUMAN; PGH2_HUMAN","Prostaglandin G/H synthase (COX)","Successful target"
"T03403","PTGS1; PTGS2",NA,"Hypertriglyceridemia","Small molecular drug","PGH1_HUMAN; PGH2_HUMAN","Prostaglandin G/H synthase (COX)","Successful target"
"T03403","PTGS1; PTGS2",NA,"Arthritis","Small molecular drug","PGH1_HUMAN; PGH2_HUMAN","Prostaglandin G/H synthase (COX)","Successful target"
"T03403","PTGS1; PTGS2",NA,"Inflammation","Small molecular drug","PGH1_HUMAN; PGH2_HUMAN","Prostaglandin G/H synthase (COX)","Successful target"
"T03403","PTGS1; PTGS2",NA,"Osteoarthritis","Small molecular drug","PGH1_HUMAN; PGH2_HUMAN","Prostaglandin G/H synthase (COX)","Successful target"
"T03403","PTGS1; PTGS2",NA,"Platelet aggregation disorder","Small molecular drug","PGH1_HUMAN; PGH2_HUMAN","Prostaglandin G/H synthase (COX)","Successful target"
"T03403","PTGS1; PTGS2",NA,"Otitis media","Small molecular drug","PGH1_HUMAN; PGH2_HUMAN","Prostaglandin G/H synthase (COX)","Successful target"
"T03403","PTGS1; PTGS2",NA,"Inflammatory bowel disease","Small molecular drug","PGH1_HUMAN; PGH2_HUMAN","Prostaglandin G/H synthase (COX)","Successful target"
"T03403","PTGS1; PTGS2",NA,"Back pain","Small molecular drug","PGH1_HUMAN; PGH2_HUMAN","Prostaglandin G/H synthase (COX)","Successful target"
"T03403","PTGS1; PTGS2",NA,"Pain","Small molecular drug","PGH1_HUMAN; PGH2_HUMAN","Prostaglandin G/H synthase (COX)","Successful target"
"T03403","PTGS1; PTGS2",NA,"Chemotherapy or radiotherapy-induced mucositis","Small molecular drug","PGH1_HUMAN; PGH2_HUMAN","Prostaglandin G/H synthase (COX)","Successful target"
"T03403","PTGS1; PTGS2",NA,"Parkinson disease","Small molecular drug","PGH1_HUMAN; PGH2_HUMAN","Prostaglandin G/H synthase (COX)","Successful target"
"T03403","PTGS1; PTGS2",NA,"Migraine","Small molecular drug","PGH1_HUMAN; PGH2_HUMAN","Prostaglandin G/H synthase (COX)","Successful target"
"T03403","PTGS1; PTGS2",NA,"Immune System disease",NA,"PGH1_HUMAN; PGH2_HUMAN","Prostaglandin G/H synthase (COX)","Successful target"
"T03403","PTGS1; PTGS2",NA,"Inflammation",NA,"PGH1_HUMAN; PGH2_HUMAN","Prostaglandin G/H synthase (COX)","Successful target"
"T03403","PTGS1; PTGS2",NA,"Atopic dermatitis",NA,"PGH1_HUMAN; PGH2_HUMAN","Prostaglandin G/H synthase (COX)","Successful target"
"T03403","PTGS1; PTGS2",NA,"Asthma",NA,"PGH1_HUMAN; PGH2_HUMAN","Prostaglandin G/H synthase (COX)","Successful target"
"T03403","PTGS1; PTGS2",NA,"Postoperative inflammation","Small molecular drug","PGH1_HUMAN; PGH2_HUMAN","Prostaglandin G/H synthase (COX)","Successful target"
"T03403","PTGS1; PTGS2",NA,"Cerebrovascular ischaemia","Small molecular drug","PGH1_HUMAN; PGH2_HUMAN","Prostaglandin G/H synthase (COX)","Successful target"
"T03403","PTGS1; PTGS2",NA,"Pain",NA,"PGH1_HUMAN; PGH2_HUMAN","Prostaglandin G/H synthase (COX)","Successful target"
"T03403","PTGS1; PTGS2",NA,"Thrombin deficiency","Small molecular drug","PGH1_HUMAN; PGH2_HUMAN","Prostaglandin G/H synthase (COX)","Successful target"
"T03403","PTGS1; PTGS2",NA,"Nephropathy","Small molecular drug","PGH1_HUMAN; PGH2_HUMAN","Prostaglandin G/H synthase (COX)","Successful target"
"T03661","ADA","P00813","Chronic pain",NA,"ADA_HUMAN","Adenosine deaminase (ADA)","Successful target"
"T03661","ADA","P00813","Adenosine deaminase defciency",NA,"ADA_HUMAN","Adenosine deaminase (ADA)","Successful target"
"T03661","ADA","P00813","Haematological malignancy","Small molecular drug","ADA_HUMAN","Adenosine deaminase (ADA)","Successful target"
"T03661","ADA","P00813","Severe combined immunodeficiency","Gene therapy","ADA_HUMAN","Adenosine deaminase (ADA)","Successful target"
"T03661","ADA","P00813","Relapsing-remitting multiple sclerosis","Small molecular drug","ADA_HUMAN","Adenosine deaminase (ADA)","Successful target"
"T03661","ADA","P00813",NA,"Small molecular drug","ADA_HUMAN","Adenosine deaminase (ADA)","Successful target"
"T03661","ADA","P00813","Immunodeficiency",NA,"ADA_HUMAN","Adenosine deaminase (ADA)","Successful target"
"T03661","ADA","P00813","Multiple sclerosis","Small molecular drug","ADA_HUMAN","Adenosine deaminase (ADA)","Successful target"
"T03661","ADA","P00813","Hairy cell leukaemia","Small molecular drug","ADA_HUMAN","Adenosine deaminase (ADA)","Successful target"
"T03691","LTA4H","P09960","Inflammation","Small molecular drug","LKHA4_HUMAN","Leukotriene A-4 hydrolase (LTA4H)","Successful target"
"T03691","LTA4H","P09960","Myocardial infarction","Small molecular drug","LKHA4_HUMAN","Leukotriene A-4 hydrolase (LTA4H)","Successful target"
"T03691","LTA4H","P09960","Chronic blistering skin disorder",NA,"LKHA4_HUMAN","Leukotriene A-4 hydrolase (LTA4H)","Successful target"
"T03691","LTA4H","P09960",NA,"Small molecular drug","LKHA4_HUMAN","Leukotriene A-4 hydrolase (LTA4H)","Successful target"
"T03691","LTA4H","P09960","Acute myeloid leukaemia","Small molecular drug","LKHA4_HUMAN","Leukotriene A-4 hydrolase (LTA4H)","Successful target"
"T03691","LTA4H","P09960","Ulcerative colitis","Small molecule","LKHA4_HUMAN","Leukotriene A-4 hydrolase (LTA4H)","Successful target"
"T03896","HCV NS3/4A",NA,"Chronic HCV-1 infection","Small molecular drug","POLG_HCV1","Hepatitis C virus Serine protease NS3/4A (HCV NS3/4A)","Successful target"
"T03896","HCV NS3/4A",NA,"Hepatitis C virus infection","Combination drug","POLG_HCV1","Hepatitis C virus Serine protease NS3/4A (HCV NS3/4A)","Successful target"
"T03896","HCV NS3/4A",NA,"Hepatitis C virus infection","Small molecular drug","POLG_HCV1","Hepatitis C virus Serine protease NS3/4A (HCV NS3/4A)","Successful target"
"T03896","HCV NS3/4A",NA,"Hepatitis C virus infection",NA,"POLG_HCV1","Hepatitis C virus Serine protease NS3/4A (HCV NS3/4A)","Successful target"
"T03917","ATP1A1; ATP1A2; ATP1A3; ATP1B1; ATP1B2; ATP1B3",NA,"Dental plaque","Small molecular drug","AT1A1_HUMAN; AT1A2_HUMAN; AT1A3_HUMAN; AT1B1_HUMAN; AT1B2_HUMAN; AT1B3_HUMAN","Sodium/potassium-transporting ATPase (SPT ATPase)","Successful target"
"T03917","ATP1A1; ATP1A2; ATP1A3; ATP1B1; ATP1B2; ATP1B3",NA,"Solid tumour/cancer","Small molecular drug","AT1A1_HUMAN; AT1A2_HUMAN; AT1A3_HUMAN; AT1B1_HUMAN; AT1B2_HUMAN; AT1B3_HUMAN","Sodium/potassium-transporting ATPase (SPT ATPase)","Successful target"
"T03917","ATP1A1; ATP1A2; ATP1A3; ATP1B1; ATP1B2; ATP1B3",NA,"Arrhythmia","Small molecular drug","AT1A1_HUMAN; AT1A2_HUMAN; AT1A3_HUMAN; AT1B1_HUMAN; AT1B2_HUMAN; AT1B3_HUMAN","Sodium/potassium-transporting ATPase (SPT ATPase)","Successful target"
"T03917","ATP1A1; ATP1A2; ATP1A3; ATP1B1; ATP1B2; ATP1B3",NA,"Heart failure","Small molecular drug","AT1A1_HUMAN; AT1A2_HUMAN; AT1A3_HUMAN; AT1B1_HUMAN; AT1B2_HUMAN; AT1B3_HUMAN","Sodium/potassium-transporting ATPase (SPT ATPase)","Successful target"
"T03917","ATP1A1; ATP1A2; ATP1A3; ATP1B1; ATP1B2; ATP1B3",NA,"Hypertension","Small molecular drug","AT1A1_HUMAN; AT1A2_HUMAN; AT1A3_HUMAN; AT1B1_HUMAN; AT1B2_HUMAN; AT1B3_HUMAN","Sodium/potassium-transporting ATPase (SPT ATPase)","Successful target"
"T03917","ATP1A1; ATP1A2; ATP1A3; ATP1B1; ATP1B2; ATP1B3",NA,"Pancreatic cancer",NA,"AT1A1_HUMAN; AT1A2_HUMAN; AT1A3_HUMAN; AT1B1_HUMAN; AT1B2_HUMAN; AT1B3_HUMAN","Sodium/potassium-transporting ATPase (SPT ATPase)","Successful target"
"T03917","ATP1A1; ATP1A2; ATP1A3; ATP1B1; ATP1B2; ATP1B3",NA,"Heart arrhythmia",NA,"AT1A1_HUMAN; AT1A2_HUMAN; AT1A3_HUMAN; AT1B1_HUMAN; AT1B2_HUMAN; AT1B3_HUMAN","Sodium/potassium-transporting ATPase (SPT ATPase)","Successful target"
"T03917","ATP1A1; ATP1A2; ATP1A3; ATP1B1; ATP1B2; ATP1B3",NA,"Cardiac disease","Small molecular drug","AT1A1_HUMAN; AT1A2_HUMAN; AT1A3_HUMAN; AT1B1_HUMAN; AT1B2_HUMAN; AT1B3_HUMAN","Sodium/potassium-transporting ATPase (SPT ATPase)","Successful target"
"T03917","ATP1A1; ATP1A2; ATP1A3; ATP1B1; ATP1B2; ATP1B3",NA,"Solid tumour/cancer",NA,"AT1A1_HUMAN; AT1A2_HUMAN; AT1A3_HUMAN; AT1B1_HUMAN; AT1B2_HUMAN; AT1B3_HUMAN","Sodium/potassium-transporting ATPase (SPT ATPase)","Successful target"
"T03917","ATP1A1; ATP1A2; ATP1A3; ATP1B1; ATP1B2; ATP1B3",NA,"Congestive cardiac insufficiency","Small molecular drug","AT1A1_HUMAN; AT1A2_HUMAN; AT1A3_HUMAN; AT1B1_HUMAN; AT1B2_HUMAN; AT1B3_HUMAN","Sodium/potassium-transporting ATPase (SPT ATPase)","Successful target"
"T04394",NA,NA,"Diuretic vasodilator",NA,"NOUNIPROTAC","Vasopressin receptor (VR)","Successful target"
"T04394",NA,NA,"Diabetic complication","Small molecular drug","NOUNIPROTAC","Vasopressin receptor (VR)","Successful target"
"T04394",NA,NA,"Urinary incontinence",NA,"NOUNIPROTAC","Vasopressin receptor (VR)","Successful target"
"T04394",NA,NA,"Heart failure",NA,"NOUNIPROTAC","Vasopressin receptor (VR)","Successful target"
"T04689","CHRNA1","P02708","Muscle spasm","Small molecular drug","ACHA_HUMAN","Neuronal acetylcholine receptor alpha-1 (CHRNA1)","Successful target"
"T05089","ANO1","Q5XXA6","HIV-associated diarrhoea","Small molecular drug","ANO1_HUMAN","Calcium-dependent chloride channel anoctamin (ANO)","Successful target"
"T05089","ANO1","Q5XXA6","Gout","Small molecular drug","ANO1_HUMAN","Calcium-dependent chloride channel anoctamin (ANO)","Successful target"
"T05089","ANO1","Q5XXA6",NA,"Small molecular drug","ANO1_HUMAN","Calcium-dependent chloride channel anoctamin (ANO)","Successful target"
"T05152","HCV NS5B",NA,"Hepatitis virus infection",NA,"POLG_HCV1","Hepatitis C virus RNA-directed RNA polymerase (HCV NS5B)","Successful target"
"T05152","HCV NS5B",NA,"Hepatitis C virus infection","Small molecular drug","POLG_HCV1","Hepatitis C virus RNA-directed RNA polymerase (HCV NS5B)","Successful target"
"T05152","HCV NS5B",NA,"Hepatitis virus infection","Small molecular drug","POLG_HCV1","Hepatitis C virus RNA-directed RNA polymerase (HCV NS5B)","Successful target"
"T05152","HCV NS5B",NA,"Hepatitis C","Small molecular drug","POLG_HCV1","Hepatitis C virus RNA-directed RNA polymerase (HCV NS5B)","Successful target"
"T05152","HCV NS5B",NA,NA,NA,"POLG_HCV1","Hepatitis C virus RNA-directed RNA polymerase (HCV NS5B)","Successful target"
"T05152","HCV NS5B",NA,"Hepatitis C virus infection",NA,"POLG_HCV1","Hepatitis C virus RNA-directed RNA polymerase (HCV NS5B)","Successful target"
"T05152","HCV NS5B",NA,"Virus infection","Small molecular drug","POLG_HCV1","Hepatitis C virus RNA-directed RNA polymerase (HCV NS5B)","Successful target"
"T05152","HCV NS5B",NA,"HCV 1-6 infection","Small molecular drug","POLG_HCV1","Hepatitis C virus RNA-directed RNA polymerase (HCV NS5B)","Successful target"
"T05196",NA,NA,"Gout",NA,"NOUNIPROTAC","Uric acid (URA)","Successful target"
"T05849","CCKBR","P32239","Ulcerative colitis",NA,"GASR_HUMAN","Gastrin/cholecystokinin type B receptor (CCKBR)","Successful target"
"T05849","CCKBR","P32239","Gastrointestinal disease","Small molecular drug","GASR_HUMAN","Gastrin/cholecystokinin type B receptor (CCKBR)","Successful target"
"T05849","CCKBR","P32239",NA,"Small molecular drug","GASR_HUMAN","Gastrin/cholecystokinin type B receptor (CCKBR)","Successful target"
"T05849","CCKBR","P32239","Dyspepsia","Small molecular drug","GASR_HUMAN","Gastrin/cholecystokinin type B receptor (CCKBR)","Successful target"
"T05849","CCKBR","P32239","Gastroesophageal reflux disease","Small molecular drug","GASR_HUMAN","Gastrin/cholecystokinin type B receptor (CCKBR)","Successful target"
"T05849","CCKBR","P32239","Neuropathic pain","Small molecular drug","GASR_HUMAN","Gastrin/cholecystokinin type B receptor (CCKBR)","Successful target"
"T05849","CCKBR","P32239","Type-1 diabetes",NA,"GASR_HUMAN","Gastrin/cholecystokinin type B receptor (CCKBR)","Successful target"
"T05849","CCKBR","P32239","Stomach disease","Small molecular drug","GASR_HUMAN","Gastrin/cholecystokinin type B receptor (CCKBR)","Successful target"
"T05849","CCKBR","P32239","Pancreatic malfunction","Small molecular drug","GASR_HUMAN","Gastrin/cholecystokinin type B receptor (CCKBR)","Successful target"
