"","Cluster","Term","PValue","Adjusted_Pvalue","Genes"
"707",13,"Oocyte meiosis Homo sapiens hsa04114","4.808140088575329E-7","6.006925823285711E-6","CCNB1;SGOL1;PTTG1;CDC25C;AURKA"
"708",13,"Cell cycle Homo sapiens hsa04110","5.00577151940476E-7","6.006925823285711E-6","CCNA1;CCNB1;PTTG1;BUB1B;CDC25C"
"709",13,"Progesterone-mediated oocyte maturation Homo sapiens hsa04914","2.7329255387825615E-4","0.002186340431026049","CCNA1;CCNB1;CDC25C"
"710",13,"HTLV-I infection Homo sapiens hsa05166","0.00442990659293334","0.021263551646080032","PTTG1;BUB1B;MYBL2"
"711",13,"Cell Cycle, Mitotic Homo sapiens R-HSA-69278","2.9252613696738457E-22","3.773587166879261E-20","TOP2A;RRM2;UBE2C;BUB1B;HMMR;TYMS;CDC25C;AURKB;SKA1;AURKA;CCNA1;TPX2;CCNB1;SGOL1;PTTG1;MYBL2;NEK2"
"712",13,"Cell Cycle Homo sapiens R-HSA-1640170","9.322755844509482E-21","6.013177519708616E-19","TOP2A;RRM2;UBE2C;BUB1B;HMMR;TYMS;CDC25C;AURKB;SKA1;AURKA;CCNA1;TPX2;CCNB1;SGOL1;PTTG1;MYBL2;NEK2"
"713",13,"APC/C-mediated degradation of cell cycle proteins Homo sapiens R-HSA-174143","1.1143408473453922E-13","3.59374923268889E-12","CCNA1;CCNB1;PTTG1;UBE2C;BUB1B;NEK2;AURKB;AURKA"
"714",13,"Regulation of mitotic cell cycle Homo sapiens R-HSA-453276","1.1143408473453922E-13","3.59374923268889E-12","CCNA1;CCNB1;PTTG1;UBE2C;BUB1B;NEK2;AURKB;AURKA"
"715",13,"G2/M Transition Homo sapiens R-HSA-69275","3.643406123783872E-11","8.590337597078859E-10","CCNA1;TPX2;CCNB1;MYBL2;NEK2;HMMR;CDC25C;AURKA"
"716",13,"Mitotic G2-G2/M phases Homo sapiens R-HSA-453274","3.995505859106446E-11","8.590337597078859E-10","CCNA1;TPX2;CCNB1;MYBL2;NEK2;HMMR;CDC25C;AURKA"
"717",13,"APC/C:Cdc20 mediated degradation of mitotic proteins Homo sapiens R-HSA-176409","4.5284576490570823E-10","7.930302593739251E-9","CCNA1;CCNB1;PTTG1;UBE2C;BUB1B;NEK2"
"718",13,"Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins Homo sapiens R-HSA-176814","4.918017112396435E-10","7.930302593739251E-9","CCNA1;CCNB1;PTTG1;UBE2C;BUB1B;NEK2"
"719",13,"Mitotic G1-G1/S phases Homo sapiens R-HSA-453279","1.821406792803469E-8","2.6106830696849725E-7","TOP2A;CCNA1;CCNB1;RRM2;MYBL2;TYMS"
"720",13,"M Phase Homo sapiens R-HSA-68886","3.7952102709145804E-8","4.895821249479808E-7","CCNB1;SGOL1;PTTG1;UBE2C;BUB1B;AURKB;SKA1"
"721",13,"Separation of Sister Chromatids Homo sapiens R-HSA-2467813","5.1812401725105334E-8","6.076181656853262E-7","SGOL1;PTTG1;UBE2C;BUB1B;AURKB;SKA1"
"722",13,"Mitotic Anaphase Homo sapiens R-HSA-68882","7.658126533956206E-8","7.863845531185567E-7","SGOL1;PTTG1;UBE2C;BUB1B;AURKB;SKA1"
"723",13,"Mitotic Metaphase and Anaphase Homo sapiens R-HSA-2555396","7.924805574062975E-8","7.863845531185567E-7","SGOL1;PTTG1;UBE2C;BUB1B;AURKB;SKA1"
"724",13,"E2F mediated regulation of DNA replication Homo sapiens R-HSA-113510","8.946485928227576E-8","8.183669386252201E-7","CCNA1;CCNB1;RRM2;TYMS"
"725",13,"Regulation of TP53 Activity through Phosphorylation Homo sapiens R-HSA-6804756","9.515894635176978E-8","8.183669386252201E-7","CCNA1;TPX2;CDK5;AURKB;AURKA"
"726",13,"Resolution of Sister Chromatid Cohesion Homo sapiens R-HSA-2500257","1.6254104502525313E-7","1.3104871755161033E-6","CCNB1;SGOL1;BUB1B;AURKB;SKA1"
"727",13,"Transcriptional Regulation by TP53 Homo sapiens R-HSA-3700989","2.2496919411475284E-7","1.7071191788707715E-6","CCNA1;TPX2;CCNB1;CDK5;CDC25C;AURKB;AURKA"
"728",13,"Mitotic Prometaphase Homo sapiens R-HSA-68877","2.399052874426365E-7","1.7193212266722281E-6","CCNB1;SGOL1;BUB1B;AURKB;SKA1"
"729",13,"TP53 Regulates Transcription of Cell Cycle Genes Homo sapiens R-HSA-6791312","4.198435913406775E-7","2.850517014891968E-6","CCNA1;CCNB1;CDC25C;AURKA"
"730",13,"Polo-like kinase mediated events Homo sapiens R-HSA-156711","1.0798829616168769E-6","6.965245102428856E-6","CCNB1;MYBL2;CDC25C"
"731",13,"G1/S-Specific Transcription Homo sapiens R-HSA-69205","1.310158828975595E-6","7.789921013295053E-6","CCNA1;RRM2;TYMS"
"732",13,"Regulation of TP53 Activity Homo sapiens R-HSA-5633007","1.328513661182102E-6","7.789921013295053E-6","CCNA1;TPX2;CDK5;AURKB;AURKA"
"733",13,"TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest Homo sapiens R-HSA-6804114","1.5708383413808473E-6","8.81035417557084E-6","CCNB1;CDC25C;AURKA"
"734",13,"APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1 Homo sapiens R-HSA-174178","2.054487546393989E-6","1.0783536641310978E-5","PTTG1;UBE2C;AURKB;AURKA"
"735",13,"APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint Homo sapiens R-HSA-179419","2.1734259897215924E-6","1.0783536641310978E-5","CCNA1;UBE2C;BUB1B;NEK2"
"736",13,"AURKA Activation by TPX2 Homo sapiens R-HSA-8854518","2.1734259897215924E-6","1.0783536641310978E-5","TPX2;NEK2;HMMR;AURKA"
"737",13,"Cyclin A/B1 associated events during G2/M transition Homo sapiens R-HSA-69273","2.9543822821305086E-6","1.411538201462354E-5","CCNA1;CCNB1;CDC25C"
"738",13,"Regulation of APC/C activators between G1/S and early anaphase Homo sapiens R-HSA-176408","3.1546923596682183E-6","1.4534118371328576E-5","CCNA1;CCNB1;UBE2C;BUB1B"
"739",13,"Cell Cycle Checkpoints Homo sapiens R-HSA-69620","3.3266849794260937E-6","1.4798012494688486E-5","CCNA1;CCNB1;UBE2C;BUB1B;CDC25C"
"740",13,"G0 and Early G1 Homo sapiens R-HSA-1538133","4.401005005035332E-6","1.8313859537082513E-5","TOP2A;CCNA1;MYBL2"
"741",13,"APC-Cdc20 mediated degradation of Nek2A Homo sapiens R-HSA-179409","4.401005005035332E-6","1.8313859537082513E-5","UBE2C;BUB1B;NEK2"
"742",13,"G1/S Transition Homo sapiens R-HSA-69206","1.2666974093319532E-5","5.1063739313694366E-5","CCNA1;CCNB1;RRM2;TYMS"
"743",13,"RHO GTPases Activate Formins Homo sapiens R-HSA-5663220","1.3585389852460464E-5","5.310652396870909E-5","SGOL1;BUB1B;AURKB;SKA1"
"744",13,"RHO GTPase Effectors Homo sapiens R-HSA-195258","1.7117159793061398E-5","6.494451803838001E-5","SGOL1;BUB1B;CDC25C;AURKB;SKA1"
"745",13,"SUMOylation of DNA replication proteins Homo sapiens R-HSA-4615885","2.49306806789938E-5","9.188736593114858E-5","TOP2A;AURKB;AURKA"
"746",13,"Generic Transcription Pathway Homo sapiens R-HSA-212436","5.92246917920371E-5","2.1222181225479962E-4","CCNA1;TPX2;CCNB1;CDK5;CDC25C;AURKB;AURKA"
"747",13,"Signaling by Rho GTPases Homo sapiens R-HSA-194315","9.69413626868838E-5","3.379847509894057E-4","SGOL1;BUB1B;CDC25C;AURKB;SKA1"
"748",13,"Cdc20:Phospho-APC/C mediated degradation of Cyclin A Homo sapiens R-HSA-174184","1.0511515842229564E-4","3.5192615939726873E-4","CCNA1;UBE2C;BUB1B"
"749",13,"Regulation of PLK1 Activity at G2/M Transition Homo sapiens R-HSA-2565942","1.9226941257594597E-4","6.200688555574258E-4","CCNB1;NEK2;AURKA"
"750",13,"SUMO E3 ligases SUMOylate target proteins Homo sapiens R-HSA-3108232","2.5717547174507096E-4","8.091618501247354E-4","TOP2A;AURKB;AURKA"
"751",13,"SUMOylation Homo sapiens R-HSA-2990846","2.9867111449792365E-4","8.724458660329284E-4","TOP2A;AURKB;AURKA"
"752",13,"Gene Expression Homo sapiens R-HSA-74160","0.0039060194982088706","0.01028319418916213","CCNA1;TPX2;CCNB1;CDK5;CDC25C;AURKB;AURKA"
"753",13,"Post-translational protein modification Homo sapiens R-HSA-597592","0.029299665327007198","0.05039542436245238","TOP2A;AURKB;AURKA"
"754",13,"Signal Transduction Homo sapiens R-HSA-162582","0.09198055746185795","0.11409126839018918","SGOL1;CDK5;BUB1B;CDC25C;AURKB;SKA1"
"755",13,"Metabolism of proteins Homo sapiens R-HSA-392499","0.16132206192115003","0.17940125851576166","TOP2A;AURKB;AURKA"
"756",13,"Metabolism Homo sapiens R-HSA-1430728","0.4573784610968838","0.47582114097982264","RRM2;HMMR;TYMS"
"757",14,"regulation of small GTPase mediated signal transduction (GO:0051056)","1.7119042592134257E-5","0.0028246420277021522","DEPDC1B;EPS8L1;RAC3;RHOF"
"758",14,"small GTPase mediated signal transduction (GO:0007264)","1.398870896069702E-4","0.01154068489257504","DEPDC1B;EPS8L1;RAC3;RHOF"
"759",14,"positive regulation of cellular component biogenesis (GO:0044089)","4.971957372640206E-4","0.020509324162140852","BAIAP2L1;EPS8L1;ESPN"
"760",14,"Rho GTPase cycle Homo sapiens R-HSA-194840","6.056808204624045E-5","0.0013640320029238667","DEPDC1B;RAC3;RHOF"
"761",14,"Signaling by Rho GTPases Homo sapiens R-HSA-194315","6.995035912430086E-5","0.0013640320029238667","DEPDC1B;RAC3;CYBA;RHOF"
"762",14,"Signal Transduction Homo sapiens R-HSA-162582","0.06599260370335357","0.12513421242997658","DEPDC1B;RAC3;CYBA;RHOF"
"763",15,"double-strand break repair via homologous recombination (GO:0000724)","2.9325185696497357E-7","9.02269775390233E-5","RAD51AP1;RAD51;RBBP8;REC8"
"764",15,"recombinational repair (GO:0000725)","3.1328811645494205E-7","9.02269775390233E-5","RAD51AP1;RAD51;RBBP8;REC8"
"765",15,"DNA recombination (GO:0006310)","8.931996211917641E-7","1.7149432726881872E-4","RAD51AP1;RAD51;RBBP8;MND1;REC8"
"766",15,"DNA repair (GO:0006281)","1.4010491614719665E-6","2.017510792519632E-4","RAD51AP1;RAD51;KIAA0101;UHRF1;RBBP8;REC8"
"767",15,"double-strand break repair (GO:0006302)","3.632301263885151E-6","4.184411055995694E-4","RAD51AP1;RAD51;RBBP8;REC8"
"768",15,"nuclear division (GO:0000280)","6.957058856883572E-6","6.678776502608229E-4","RAD51;PLK1;RBBP8;BIRC5;REC8"
"769",15,"cellular response to ionizing radiation (GO:0071479)","1.0056706502888636E-5","7.628166649095731E-4","RAD51AP1;RAD51;ECT2"
"770",15,"organelle fission (GO:0048285)","1.0594675901521849E-5","7.628166649095731E-4","RAD51;PLK1;RBBP8;BIRC5;REC8"
"771",15,"positive regulation of cell cycle process (GO:0090068)","4.850032384646501E-5","0.0030711709739405916","PLK1;BIRC5;ECT2;GTSE1"
"772",15,"cytokinesis (GO:0000910)","5.491342206217835E-5","0.0030711709739405916","PLK1;BIRC5;ECT2"
"773",15,"regulation of cell division (GO:0051302)","6.165543351482064E-5","0.0030711709739405916","PLK1;BIRC5;ECT2;BMP7"
"774",15,"regulation of cell cycle process (GO:0010564)","6.931462267574252E-5","0.0030711709739405916","PLK1;BIRC5;ECT2;BMP7;GTSE1"
"775",15,"meiotic cell cycle process (GO:1903046)","8.935740925632077E-5","0.0036764191236886264","RAD51;PLK1;REC8"
"776",15,"mitotic cell cycle phase transition (GO:0044772)","1.1844555404119661E-4","0.003950918285970319","MELK;PLK1;RBBP8;BIRC5"
"777",15,"positive regulation of cell cycle (GO:0045787)","1.2010226716273396E-4","0.003950918285970319","PLK1;BIRC5;ECT2;GTSE1"
"778",15,"cell cycle phase transition (GO:0044770)","1.2346619643657247E-4","0.003950918285970319","MELK;PLK1;RBBP8;BIRC5"
"779",15,"regulation of mitosis (GO:0007088)","1.5516765092196469E-4","0.004369477911182896","PLK1;BIRC5;BMP7"
"780",15,"protein-DNA complex assembly (GO:0065004)","1.593038821785431E-4","0.004369477911182896","RAD51;HIST1H2BJ;HIST1H2BH"
"781",15,"positive regulation of cell division (GO:0051781)","1.9027994512676807E-4","0.00486948626993218","PLK1;BIRC5;ECT2"
"782",15,"cellular response to radiation (GO:0071478)","2.1974626137369205E-4","0.00486948626993218","RAD51AP1;RAD51;ECT2"
"783",15,"response to ionizing radiation (GO:0010212)","2.249276971887571E-4","0.00486948626993218","RAD51AP1;RAD51;ECT2"
"784",15,"protein-DNA complex subunit organization (GO:0071824)","2.7516346281573526E-4","0.00486948626993218","RAD51;HIST1H2BJ;HIST1H2BH"
"785",15,"regulation of nuclear division (GO:0051783)","2.8723056705748764E-4","0.00486948626993218","PLK1;BIRC5;BMP7"
"786",15,"G2/M transition of mitotic cell cycle (GO:0000086)","2.933904331884621E-4","0.00486948626993218","MELK;PLK1;BIRC5"
"787",15,"cell cycle G2/M phase transition (GO:0044839)","2.933904331884621E-4","0.00486948626993218","MELK;PLK1;BIRC5"
"788",15,"cell cycle checkpoint (GO:0000075)","4.1150800262076563E-4","0.006406178635393541","PLK1;RBBP8;BIRC5"
"789",15,"regulation of mitotic cell cycle (GO:0007346)","4.4177246103912387E-4","0.006696340462066719","PLK1;BIRC5;BMP7;GTSE1"
"790",15,"response to radiation (GO:0009314)","7.007677222213482E-4","0.009387028093011549","RAD51AP1;RAD51;KIAA0101;ECT2"
"791",15,"negative regulation of mitotic cell cycle (GO:0045930)","0.0011024114755219946","0.012958959385727937","PLK1;BMP7;GTSE1"
"792",15,"cellular response to abiotic stimulus (GO:0071214)","0.0013014380027661114","0.014375718974370805","RAD51AP1;RAD51;ECT2"
"793",15,"mitotic nuclear division (GO:0007067)","0.0014344885253128143","0.015301210936670018","PLK1;RBBP8;BIRC5"
"794",15,"negative regulation of cell cycle process (GO:0010948)","0.0016873982529758819","0.016757610236450136","PLK1;BMP7;GTSE1"
"795",15,"negative regulation of proteolysis (GO:0045861)","0.0027608979795472424","0.025242495813003356","CRB2;PLK1;BIRC5"
"796",15,"negative regulation of protein processing (GO:0010955)","0.0031378726862743883","0.02738507071657648","CRB2;PLK1;BIRC5"
"797",15,"negative regulation of protein maturation (GO:1903318)","0.0031378726862743883","0.02738507071657648","CRB2;PLK1;BIRC5"
"798",15,"positive regulation of cell development (GO:0010720)","0.004454175376050617","0.03613528192401627","CRB2;ECT2;BMP7"
"799",15,"regulation of intracellular transport (GO:0032386)","0.005815182492040917","0.045264123181291464","CXCL11;ECT2;BMP7"
"800",15,"regulation of cellular response to stress (GO:0080135)","0.00623298848167587","0.047239491650596065","RAD51AP1;RAD51;BMP7"
"801",15,"negative regulation of cell cycle (GO:0045786)","0.007402557560447763","0.05257569916664114","PLK1;BMP7;GTSE1"
"802",15,"microtubule-based process (GO:0007017)","0.007738316177699539","0.05306273950422541","PLK1;BIRC5;GTSE1"
"803",15,"Systemic lupus erythematosus Homo sapiens hsa05322","7.112781374362291E-6","1.4225562748724582E-4","HIST2H2AA4;HIST1H2BJ;HIST1H2BK;HIST1H2BH"
"804",15,"Alcoholism Homo sapiens hsa05034","2.164910024179525E-5","2.164910024179525E-4","HIST2H2AA4;HIST1H2BJ;HIST1H2BK;HIST1H2BH"
"805",15,"Hippo signaling pathway Homo sapiens hsa04390","3.887720575017704E-4","0.0025918137166784693","CRB2;BIRC5;BMP7"
"806",15,"Viral carcinogenesis Homo sapiens hsa05203","9.10986216139573E-4","0.004554931080697865","HIST1H2BJ;HIST1H2BK;HIST1H2BH"
"807",15,"Meiosis Homo sapiens R-HSA-1500620","9.40559288323448E-13","1.2321326677037168E-10","RAD51;HIST1H2BJ;HIST1H2BK;RBBP8;MND1;HIST1H2BH;REC8"
"808",15,"Meiotic recombination Homo sapiens R-HSA-912446","7.678405951018777E-12","5.029355897917299E-10","RAD51;HIST1H2BJ;HIST1H2BK;RBBP8;MND1;HIST1H2BH"
"809",15,"Cell Cycle Homo sapiens R-HSA-1640170","2.2362904600869542E-11","9.765135009046366E-10","RAD51;HIST1H2BJ;HIST1H2BK;PLK1;RBBP8;BIRC5;MND1;HIST1H2BH;GTSE1;REC8"
"810",15,"HDR through Homologous Recombination (HR) or Single Strand Annealing (SSA) Homo sapiens R-HSA-5693567","6.886463446544702E-10","2.2553167787433896E-8","RAD51AP1;RAD51;HIST1H2BJ;HIST1H2BK;RBBP8;HIST1H2BH"
"811",15,"Homology Directed Repair Homo sapiens R-HSA-5693538","9.453237317088388E-10","2.4767481770771577E-8","RAD51AP1;RAD51;HIST1H2BJ;HIST1H2BK;RBBP8;HIST1H2BH"
"812",15,"DNA Double-Strand Break Repair Homo sapiens R-HSA-5693532","3.28490519098799E-9","7.172043000323778E-8","RAD51AP1;RAD51;HIST1H2BJ;HIST1H2BK;RBBP8;HIST1H2BH"
"813",15,"DNA Repair Homo sapiens R-HSA-73894","4.824154406726217E-9","9.028060389730492E-8","RAD51AP1;RAD51;HIST1H2BJ;KIAA0101;HIST1H2BK;RBBP8;HIST1H2BH"
"814",15,"DNA methylation Homo sapiens R-HSA-5334118","2.0561673965553656E-8","3.366974111859411E-7","HIST1H2BJ;UHRF1;HIST1H2BK;HIST1H2BH"
"815",15,"Condensation of Prophase Chromosomes Homo sapiens R-HSA-2299718","5.7594269553892926E-8","8.383165901733304E-7","HIST1H2BJ;HIST1H2BK;PLK1;HIST1H2BH"
"816",15,"Meiotic synapsis Homo sapiens R-HSA-1221632","2.2250565768917824E-7","2.8235039778072407E-6","HIST1H2BJ;HIST1H2BK;HIST1H2BH;REC8"
"817",15,"G2/M Checkpoints Homo sapiens R-HSA-69481","2.3708812027389046E-7","2.8235039778072407E-6","HIST1H2BJ;HIST1H2BK;RBBP8;HIST1H2BH;GTSE1"
"818",15,"Cell Cycle Checkpoints Homo sapiens R-HSA-69620","6.192365190896839E-7","6.7599986667290486E-6","HIST1H2BJ;HIST1H2BK;RBBP8;HIST1H2BH;GTSE1"
"819",15,"G2/M DNA damage checkpoint Homo sapiens R-HSA-69473","7.93430757794137E-7","7.602921011288379E-6","HIST1H2BJ;HIST1H2BK;RBBP8;HIST1H2BH"
"820",15,"Signaling by Rho GTPases Homo sapiens R-HSA-194315","8.125259096033382E-7","7.602921011288379E-6","HIST1H2BJ;HIST1H2BK;PLK1;BIRC5;HIST1H2BH;ECT2"
"821",15,"Processing of DNA double-strand break ends Homo sapiens R-HSA-5693607","9.237688898207063E-7","8.067581637767501E-6","HIST1H2BJ;HIST1H2BK;RBBP8;HIST1H2BH"
"822",15,"Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA) Homo sapiens R-HSA-5693554","1.8637658364185467E-6","1.525958278567685E-5","RAD51AP1;RAD51;RBBP8"
"823",15,"Mitotic Prophase Homo sapiens R-HSA-68875","2.8209582509501543E-6","2.0304148524098345E-5","HIST1H2BJ;HIST1H2BK;PLK1;HIST1H2BH"
"824",15,"RNA Polymerase I Promoter Opening Homo sapiens R-HSA-73728","2.9033782651010348E-6","2.0304148524098345E-5","HIST1H2BJ;HIST1H2BK;HIST1H2BH"
"825",15,"Cell Cycle, Mitotic Homo sapiens R-HSA-69278","3.0908764300111116E-6","2.0304148524098345E-5","HIST1H2BJ;HIST1H2BK;PLK1;BIRC5;HIST1H2BH;GTSE1"
"826",15,"Packaging Of Telomere Ends Homo sapiens R-HSA-171306","3.212529455094768E-6","2.0304148524098345E-5","HIST1H2BJ;HIST1H2BK;HIST1H2BH"
"827",15,"RHO GTPase Effectors Homo sapiens R-HSA-195258","3.2548635038630933E-6","2.0304148524098345E-5","HIST1H2BJ;HIST1H2BK;PLK1;BIRC5;HIST1H2BH"
"828",15,"Resolution of D-loop Structures through Holliday Junction Intermediates Homo sapiens R-HSA-5693568","3.5427369896200427E-6","2.109538843819207E-5","RAD51AP1;RAD51;RBBP8"
"829",15,"Epigenetic regulation of gene expression Homo sapiens R-HSA-212165","3.7609341080831184E-6","2.125844256032613E-5","HIST1H2BJ;UHRF1;HIST1H2BK;HIST1H2BH"
"830",15,"Resolution of D-Loop Structures Homo sapiens R-HSA-5693537","3.894676499601734E-6","2.125844256032613E-5","RAD51AP1;RAD51;RBBP8"
"831",15,"M Phase Homo sapiens R-HSA-68886","4.149786724494775E-6","2.1509302898650345E-5","HIST1H2BJ;HIST1H2BK;PLK1;BIRC5;HIST1H2BH"
"832",15,"Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3 Homo sapiens R-HSA-5625886","4.269021949350451E-6","2.1509302898650345E-5","HIST1H2BJ;HIST1H2BK;HIST1H2BH"
"833",15,"SIRT1 negatively regulates rRNA Expression Homo sapiens R-HSA-427359","4.666445639215671E-6","2.264090291619455E-5","HIST1H2BJ;HIST1H2BK;HIST1H2BH"
"834",15,"PRC2 methylates histones and DNA Homo sapiens R-HSA-212300","7.023151966271934E-6","3.285831812791512E-5","HIST1H2BJ;HIST1H2BK;HIST1H2BH"
"835",15,"Homologous DNA Pairing and Strand Exchange Homo sapiens R-HSA-5693579","8.150726948934559E-6","3.681880104518715E-5","RAD51AP1;RAD51;RBBP8"
"836",15,"ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression Homo sapiens R-HSA-427389","8.756780424589562E-6","3.8237941187374416E-5","HIST1H2BJ;HIST1H2BK;HIST1H2BH"
"837",15,"Nonhomologous End-Joining (NHEJ) Homo sapiens R-HSA-5693571","1.5597063582160007E-5","6.191561603827155E-5","HIST1H2BJ;HIST1H2BK;HIST1H2BH"
"838",15,"Deposition of new CENPA-containing nucleosomes at the centromere Homo sapiens R-HSA-606279","1.5597063582160007E-5","6.191561603827155E-5","HIST1H2BJ;HIST1H2BK;HIST1H2BH"
"839",15,"Nucleosome assembly Homo sapiens R-HSA-774815","1.5597063582160007E-5","6.191561603827155E-5","HIST1H2BJ;HIST1H2BK;HIST1H2BH"
"840",15,"RNA Polymerase I Chain Elongation Homo sapiens R-HSA-73777","2.058840388329684E-5","7.482424600253434E-5","HIST1H2BJ;HIST1H2BK;HIST1H2BH"
"841",15,"Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks Homo sapiens R-HSA-5693565","2.169839067032692E-5","7.482424600253434E-5","HIST1H2BJ;HIST1H2BK;HIST1H2BH"
"842",15,"Formation of the beta-catenin:TCF transactivating complex Homo sapiens R-HSA-201722","2.169839067032692E-5","7.482424600253434E-5","HIST1H2BJ;HIST1H2BK;HIST1H2BH"
"843",15,"B-WICH complex positively regulates rRNA expression Homo sapiens R-HSA-5250924","2.169839067032692E-5","7.482424600253434E-5","HIST1H2BJ;HIST1H2BK;HIST1H2BH"
"844",15,"DNA Double Strand Break Response Homo sapiens R-HSA-5693606","2.284709801604102E-5","7.482424600253434E-5","HIST1H2BJ;HIST1H2BK;HIST1H2BH"
"845",15,"DNA Damage/Telomere Stress Induced Senescence Homo sapiens R-HSA-2559586","2.284709801604102E-5","7.482424600253434E-5","HIST1H2BJ;HIST1H2BK;HIST1H2BH"
"846",15,"Telomere Maintenance Homo sapiens R-HSA-157579","2.284709801604102E-5","7.482424600253434E-5","HIST1H2BJ;HIST1H2BK;HIST1H2BH"
"847",15,"RHO GTPases activate PKNs Homo sapiens R-HSA-5625740","2.403515740586927E-5","7.496680048021129E-5","HIST1H2BJ;HIST1H2BK;HIST1H2BH"
"848",15,"HDACs deacetylate histones Homo sapiens R-HSA-3214815","2.403515740586927E-5","7.496680048021129E-5","HIST1H2BJ;HIST1H2BK;HIST1H2BH"
"849",15,"HDR through Homologous Recombination (HRR) Homo sapiens R-HSA-5685942","2.919348937927407E-5","8.893830485313729E-5","RAD51AP1;RAD51;RBBP8"
"850",15,"Amyloid fiber formation Homo sapiens R-HSA-977225","3.503155869033606E-5","1.0429850428259143E-4","HIST1H2BJ;HIST1H2BK;HIST1H2BH"
"851",15,"Transcriptional regulation by small RNAs Homo sapiens R-HSA-5578749","4.158901702481721E-5","1.2081375864644995E-4","HIST1H2BJ;HIST1H2BK;HIST1H2BH"
"852",15,"Positive epigenetic regulation of rRNA expression Homo sapiens R-HSA-5250913","4.334539432353548E-5","1.2081375864644995E-4","HIST1H2BJ;HIST1H2BK;HIST1H2BH"
"853",15,"NoRC negatively regulates rRNA expression Homo sapiens R-HSA-427413","4.334539432353548E-5","1.2081375864644995E-4","HIST1H2BJ;HIST1H2BK;HIST1H2BH"
"854",15,"Negative epigenetic regulation of rRNA expression Homo sapiens R-HSA-5250941","4.8905112061063594E-5","1.3074631999998636E-4","HIST1H2BJ;HIST1H2BK;HIST1H2BH"
"855",15,"RNA Polymerase I Promoter Clearance Homo sapiens R-HSA-73854","4.8905112061063594E-5","1.3074631999998636E-4","HIST1H2BJ;HIST1H2BK;HIST1H2BH"
"856",15,"Senescence-Associated Secretory Phenotype (SASP) Homo sapiens R-HSA-2559582","5.085723386971308E-5","1.3324595273864827E-4","HIST1H2BJ;HIST1H2BK;HIST1H2BH"
"857",15,"RNA Polymerase I Transcription Homo sapiens R-HSA-73864","5.491342206217835E-5","1.4105212333618362E-4","HIST1H2BJ;HIST1H2BK;HIST1H2BH"
"858",15,"Chromosome Maintenance Homo sapiens R-HSA-73886","7.07683312265202E-5","1.7828175751296433E-4","HIST1H2BJ;HIST1H2BK;HIST1H2BH"
"859",15,"Activation of anterior HOX genes in hindbrain development during early embryogenesis Homo sapiens R-HSA-5617472","7.838853821213195E-5","1.9016478714424604E-4","HIST1H2BJ;HIST1H2BK;HIST1H2BH"
"860",15,"Activation of HOX genes during differentiation Homo sapiens R-HSA-5619507","7.838853821213195E-5","1.9016478714424604E-4","HIST1H2BJ;HIST1H2BK;HIST1H2BH"
"861",15,"Oxidative Stress Induced Senescence Homo sapiens R-HSA-2559580","8.375551803356849E-5","1.9949041567995403E-4","HIST1H2BJ;HIST1H2BK;HIST1H2BH"
"862",15,"Gene Silencing by RNA Homo sapiens R-HSA-211000","1.1420639697998602E-4","2.6716139293532444E-4","HIST1H2BJ;HIST1H2BK;HIST1H2BH"
"863",15,"HATs acetylate histones Homo sapiens R-HSA-3214847","1.3553434100753716E-4","3.114912047717082E-4","HIST1H2BJ;HIST1H2BK;HIST1H2BH"
"864",15,"RNA Polymerase I, RNA Polymerase III, and Mitochondrial Transcription Homo sapiens R-HSA-504046","1.7214160102457053E-4","3.8880258162446105E-4","HIST1H2BJ;HIST1H2BK;HIST1H2BH"
"865",15,"Cellular Senescence Homo sapiens R-HSA-2559583","4.5127495722517157E-4","0.001001983379601652","HIST1H2BJ;HIST1H2BK;HIST1H2BH"
"866",15,"TCF dependent signaling in response to WNT Homo sapiens R-HSA-201681","8.359490917359946E-4","0.0017662795325389562","HIST1H2BJ;HIST1H2BK;HIST1H2BH"
"867",15,"Chromatin organization Homo sapiens R-HSA-4839726","0.0012069748057119407","0.0024705265554416287","HIST1H2BJ;HIST1H2BK;HIST1H2BH"
"868",15,"Chromatin modifying enzymes Homo sapiens R-HSA-3247509","0.0012069748057119407","0.0024705265554416287","HIST1H2BJ;HIST1H2BK;HIST1H2BH"
"869",15,"Signaling by Wnt Homo sapiens R-HSA-195721","0.002583547796956076","0.005127950930321909","HIST1H2BJ;HIST1H2BK;HIST1H2BH"
"870",15,"Gene Expression Homo sapiens R-HSA-74160","0.0031240420319376032","0.006108201584833224","HIST1H2BJ;UHRF1;HIST1H2BK;RBBP8;BIRC5;HIST1H2BH"
"871",15,"Cellular responses to stress Homo sapiens R-HSA-2262752","0.004773770969406874","0.008933771385604293","HIST1H2BJ;HIST1H2BK;HIST1H2BH"
