"","uniprot_gn_id","external_gene_name","cluster","betweenness","degree_centrality","file_id","ID","pocket","druggability","num_drug_pockets","struct_score"
"740","Q8NDB2","BANK1",2,0,1,"AF-Q8NDB2-F1-model_v4","Q8NDB2-F1",0.1,0.248,0,61.6141832669323
"1027","Q9Y5I7","CLDN16",2,23,6,"AF-Q9Y5I7-F1-model_v4","Q9Y5I7-F1",0.14,0.247,0,69.1026422250316
"415","P51587","BRCA2",2,32217,9,"AF-P51587-F9-model_v4","P51587-F9",0.072,0.246,0,55.0772757624977
"398","P49454","CENPF",2,10672,3,"AF-P49454-F3-model_v4","P49454-F3",0.328,0.243,0,70.3329779477147
"830","Q96B01","RAD51AP1",2,333,5,"AF-Q96B01-F1-model_v4","Q96B01-F1",0.122,0.242,0,58.7984421364985
"734","Q8N9Y4","FAM181A",2,0,1,"AF-Q8N9Y4-F1-model_v4","Q8N9Y4-F1",0.33,0.241,0,60.5045831803158
"745","Q8NHJ6","LILRB4",2,0,2,"AF-Q8NHJ6-F1-model_v4","Q8NHJ6-F1",0.423,0.24,0,66.7008059873345
"638","Q5VVH2","FKBP1C",2,0,1,"AF-Q5VVH2-F1-model_v4","Q5VVH2-F1",0.363,0.239,0,95.3890887850467
"770","Q8TDN4","CABLES1",2,0,1,"AF-Q8TDN4-F1-model_v4","Q8TDN4-F1",0.107,0.239,0,57.8154208754209
"329","P28908","TNFRSF8",2,526,2,"AF-P28908-F1-model_v4","P28908-F1",0.196,0.238,0,61.2920649233544
"359","P35556","FBN2",12,7,3,"AF-P35556-F2-model_v4","P35556-F2",0.059,0.237,0,72.5115954139137
"871","Q99990","VGLL1",2,0,1,"AF-Q99990-F1-model_v4","Q99990-F1",0.305,0.237,0,58.2235029644269
"112","O95631","NTN1",2,761,2,"AF-O95631-F1-model_v4","O95631-F1",0.246,0.236,0,88.7174857384323
"147","P02533","KRT14",2,0,4,"AF-P02533-F1-model_v4","P02533-F1",0.398,0.236,0,75.9289046034387
"673","Q75N90","FBN3",12,0,1,"AF-Q75N90-F6-model_v4","Q75N90-F6",0.244,0.236,0,75.0682173240526
"217","P12524","MYCL",11,0,1,"AF-P12524-F1-model_v4","P12524-F1",0.386,0.235,0,65.0250794211084
"201","P0C0S8","H2AC11",2,0,1,"AF-P0C0S8-F1-model_v4","P0C0S8-F1",0.416,0.234,0,91.3035750251762
"912","Q9H211","CDT1",2,761,3,"AF-Q9H211-F1-model_v4","Q9H211-F1",0.393,0.234,0,74.9077927289896
"848","Q96L33","RHOV",2,6094,5,"AF-Q96L33-F1-model_v4","Q96L33-F1",0.401,0.233,0,85.6868963646229
"118","O95832","CLDN1",2,15884,6,"AF-O95832-F1-model_v4","O95832-F1",0.392,0.231,0,84.7003894472362
"165","P04908","H2AC8",2,12365,8,"AF-P04908-F1-model_v4","P04908-F1",0.384,0.231,0,91.0890261044177
"152","P02778","CXCL10",2,0,2,"AF-P02778-F1-model_v4","P02778-F1",0.109,0.23,0,90.0851058201058
"327","P28799","GRN",2,761,2,"AF-P28799-F1-model_v4","P28799-F1",0.14,0.23,0,76.9841714285714
"69","O43760","SYNGR2",50,0,1,"AF-O43760-F1-model_v4","O43760-F1",0.192,0.229,0,81.6683229107447
"162","P04440","HLA-DPB1",2,0,4,"AF-P04440-F1-model_v4","P04440-F1",0.168,0.229,0,87.1375744265495
"891","Q9BXL8","CDCA4",2,2277,2,"AF-Q9BXL8-F1-model_v4","Q9BXL8-F1",0.09,0.228,0,63.8040043883708
"375","P42679","MATK",2,3136,3,"AF-P42679-F1-model_v4","P42679-F1",0.135,0.225,0,83.7821193053108
"938","Q9HC84","MUC5B",2,1020,3,"AF-Q9HC84-F5-model_v4","Q9HC84-F5",0.071,0.225,0,65.9286524822695
"221","P12830","CDH1",2,23050,9,"AF-P12830-F1-model_v4","P12830-F1",0.076,0.224,0,79.8905516739447
"603","Q15777","MPPED2",2,0,1,"AF-Q15777-F1-model_v4","Q15777-F1",0.12,0.222,0,95.3671483050847
"529","Q03169","TNFAIP2",52,0,1,"AF-Q03169-F1-model_v4","Q03169-F1",0.238,0.221,0,85.9486219702893
"617","Q2MKA7","RSPO1",37,8,4,"AF-Q2MKA7-F1-model_v4","Q2MKA7-F1",0.111,0.221,0,75.3636517412935
"859","Q96T88","UHRF1",2,16747,6,"AF-Q96T88-F1-model_v4","Q96T88-F1",0.21,0.221,0,81.267136731777
"806","Q8WXI7","MUC16",2,1521,3,"AF-Q8WXI7-F64-model_v4","Q8WXI7-F64",0.085,0.22,0,75.5409531293335
"191","P09326","CD48",2,761,2,"AF-P09326-F1-model_v4","P09326-F1",0.445,0.219,0,83.7272325102881
"461","P58107","EPPK1",2,0,1,"AF-P58107-F7-model_v4","P58107-F7",0.118,0.219,0,79.6151993752297
"534","Q05513","PRKCZ",2,4419,5,"AF-Q05513-F1-model_v4","Q05513-F1",0.054,0.219,0,80.5342322254943
"113","O95677","EYA4",28,0,1,"AF-O95677-F1-model_v4","O95677-F1",0.371,0.218,0,64.0340073755378
"548","Q12834","CDC20",2,13778,4,"AF-Q12834-F1-model_v4","Q12834-F1",0.319,0.217,0,84.8543494038362
"566","Q13794","PMAIP1",2,3032,2,"AF-Q13794-F1-model_v4","Q13794-F1",0.317,0.217,0,82.9101421800948
"869","Q99748","NRTN",2,1521,3,"AF-Q99748-F1-model_v4","Q99748-F1",0.352,0.216,0,79.0434585987261
"269","P19022","CDH2",2,2326,5,"AF-P19022-F1-model_v4","P19022-F1",0.099,0.215,0,79.1765300313123
"31","O14745","NHERF1",2,1521,3,"AF-O14745-F1-model_v4","O14745-F1",0.202,0.212,0,72.4747214076246
"226","P13612","ITGA4",2,7750,3,"AF-P13612-F1-model_v4","P13612-F1",0.145,0.211,0,84.56352897474
"183","P08581","MET",2,3305,3,"AF-P08581-F1-model_v4","P08581-F1",0.093,0.209,0,79.587631988288
"645","Q6KB66","KRT80",2,0,5,"AF-Q6KB66-F1-model_v4","Q6KB66-F1",0.411,0.209,0,76.7673063877897
"498","P98164","LRP2",2,761,2,"AF-P98164-F9-model_v4","P98164-F9",0.16,0.207,0,84.4168919905127
"940","Q9HC84","MUC5B",2,1020,3,"AF-Q9HC84-F3-model_v4","Q9HC84-F3",0.067,0.207,0,75.11553673938
"4","A4QMS7","CFAP90",2,0,1,"AF-A4QMS7-F1-model_v4","A4QMS7-F1",0.256,0.204,0,75.3620233139051
"349","P33241","LSP1",2,563,2,"AF-P33241-F1-model_v4","P33241-F1",0.145,0.204,0,60.5691034482759
"267","P18827","SDC1",2,4415,6,"AF-P18827-F1-model_v4","P18827-F1",0.4,0.203,0,55.993032427695
"824","Q969Q4","ARL11",2,0,1,"AF-Q969Q4-F1-model_v4","Q969Q4-F1",0.147,0.203,0,88.13514
"988","Q9UBC3","DNMT3B",2,56,2,"AF-Q9UBC3-F1-model_v4","Q9UBC3-F1",0.077,0.203,0,73.5754261490406
"260","P17483","HOXB4",2,0,3,"AF-P17483-F1-model_v4","P17483-F1",0.094,0.202,0,68.074049331963
"388","P47985","UQCRFS1",2,0,1,"AF-P47985-F1-model_v4","P47985-F1",0.381,0.202,0,81.755927168184
"576","Q14244","MAP7",2,0,1,"AF-Q14244-F1-model_v4","Q14244-F1",0.366,0.202,0,62.5428796343321
"265","P18510","IL1RN",2,0,1,"AF-P18510-F1-model_v4","P18510-F1",0.197,0.201,0,87.1319288256228
"857","Q96RU8","TRIB1",2,0,1,"AF-Q96RU8-F1-model_v4","Q96RU8-F1",0.268,0.201,0,77.9467487001733
"59","O43278","SPINT1",51,0,1,"AF-O43278-F1-model_v4","O43278-F1",0.107,0.2,0,77.018365901319
"146","P01920","HLA-DQB1",2,13782,6,"AF-P01920-F1-model_v4","P01920-F1",0.257,0.2,0,87.1120975378788
"19","O00444","PLK4",2,767,3,"AF-O00444-F1-model_v4","O00444-F1",0.133,0.199,0,66.9229360313316
"186","P08727","KRT19",2,1083,4,"AF-P08727-F1-model_v4","P08727-F1",0.374,0.199,0,81.4000710135571
"39","O15230","LAMA5",2,3467,4,"AF-O15230-F9-model_v4","O15230-F9",0.149,0.195,0,79.6042862512922
"471","P61218","POLR2F",2,3038,7,"AF-P61218-F1-model_v4","P61218-F1",0.081,0.195,0,79.1027739387957
"350","P33552","CKS2",2,0,1,"AF-P33552-F1-model_v4","P33552-F1",0.368,0.194,0,92.8712195121951
"536","Q06643","LTB",2,1331,3,"AF-Q06643-F1-model_v4","Q06643-F1",0.279,0.194,0,78.3980803571429
"680","Q7L3T8","PARS2",2,0,1,"AF-Q7L3T8-F1-model_v4","Q7L3T8-F1",0.407,0.194,0,88.4674263524371
"174","P06702","S100A9",2,2897,5,"AF-P06702-F1-model_v4","P06702-F1",0.328,0.187,0,94.9059482758621
"25","O14492","SH2B2",2,0,2,"AF-O14492-F1-model_v4","O14492-F1",0.2,0.184,0,64.2378313758389
"422","P51693","APLP1",2,0,1,"AF-P51693-F1-model_v4","P51693-F1",0.12,0.183,0,69.7225207264114
"959","Q9NRJ3","CCL28",2,7221,4,"AF-Q9NRJ3-F1-model_v4","Q9NRJ3-F1",0.193,0.182,0,73.2239418254764
"259","P17096","HMGA1",2,1520,2,"AF-P17096-F1-model_v4","P17096-F1",0.159,0.181,0,65.4623716381418
"924","Q9H6I2","SOX17",2,6,2,"AF-Q9H6I2-F1-model_v4","Q9H6I2-F1",0.278,0.181,0,59.278843427835
"438","P56559","ARL4C",2,0,1,"AF-P56559-F1-model_v4","P56559-F1",0.393,0.18,0,93.5208940397351
"472","P61457","PCBD1",2,0,1,"AF-P61457-F1-model_v4","P61457-F1",0.378,0.18,0,96.5693742621015
"675","Q75N90","FBN3",12,0,1,"AF-Q75N90-F4-model_v4","Q75N90-F4",0.157,0.18,0,75.7985602397989
"981","Q9P104","DOK5",2,0,1,"AF-Q9P104-F1-model_v4","Q9P104-F1",0.2,0.179,0,78.3601885278781
"30","O14625","CXCL11",2,1773,3,"AF-O14625-F1-model_v4","O14625-F1",0.353,0.178,0,77.9241944444444
"794","Q8WUX2","CHAC2",17,0,1,"AF-Q8WUX2-F1-model_v4","Q8WUX2-F1",0.084,0.176,0,93.5245263870095
"704","Q8IX03","WWC1",2,3714,3,"AF-Q8IX03-F1-model_v4","Q8IX03-F1",0.055,0.175,0,61.5014188267394
"961","Q9NRX3","NDUFA4L2",2,9789,8,"AF-Q9NRX3-F1-model_v4","Q9NRX3-F1",0.201,0.175,0,84.6393295292439
"569","Q14114","LRP8",2,1520,2,"AF-Q14114-F1-model_v4","Q14114-F1",0.423,0.171,0,73.6217830508475
"662","Q6VAB6","KSR2",2,0,1,"AF-Q6VAB6-F1-model_v4","Q6VAB6-F1",0.284,0.169,0,61.4117679704017
"589","Q15004","PCLAF",2,0,1,"AF-Q15004-F1-model_v4","Q15004-F1",0.264,0.167,0,66.1263971462545
"628","Q5BLP8","C4orf48",14,0,1,"AF-Q5BLP8-F1-model_v4","Q5BLP8-F1",0.365,0.167,0,78.2373870056497
"496","P98164","LRP2",2,761,2,"AF-P98164-F15-model_v4","P98164-F15",0.183,0.166,0,76.028838808942
"971","Q9NY25","CLEC5A",2,348,2,"AF-Q9NY25-F1-model_v4","Q9NY25-F1",0.252,0.165,0,85.4513777191826
"392","P48645","NMU",2,0,1,"AF-P48645-F1-model_v4","P48645-F1",0.141,0.161,0,63.7295382395382
"786","Q8TE73","DNAH5",24,0,1,"AF-Q8TE73-F4-model_v4","Q8TE73-F4",0.245,0.161,0,81.8147265486726
"951","Q9NPD3","EXOSC4",2,0,1,"AF-Q9NPD3-F1-model_v4","Q9NPD3-F1",0.335,0.159,0,89.831854054054
"499","P98164","LRP2",2,761,2,"AF-P98164-F5-model_v4","P98164-F5",0.221,0.158,0,82.1040018323408
"654","Q6PGQ7","BORA",2,0,1,"AF-Q6PGQ7-F1-model_v4","Q6PGQ7-F1",0.259,0.158,0,50.7324294049008
"66","O43676","NDUFB3",2,0,1,"AF-O43676-F1-model_v4","O43676-F1",0.294,0.157,0,86.4614074074074
"491","P80075","CCL8",2,0,2,"AF-P80075-F1-model_v4","P80075-F1",0.258,0.153,0,89.5862929936306
"33","O14879","IFIT3",2,5526,3,"AF-O14879-F1-model_v4","O14879-F1",0.158,0.152,0,75.7469633774161
"110","O95471","CLDN7",2,1242,6,"AF-O95471-F1-model_v4","O95471-F1",0.254,0.152,0,82.249462571977
"688","Q7Z7M9","GALNT5",2,0,1,"AF-Q7Z7M9-F1-model_v4","Q7Z7M9-F1",0.076,0.151,0,69.1837631965789
"807","Q8WXI7","MUC16",2,1521,3,"AF-Q8WXI7-F62-model_v4","Q8WXI7-F62",0.095,0.146,0,75.5181759078666
"553","Q13113","PDZK1IP1",2,761,2,"AF-Q13113-F1-model_v4","Q13113-F1",0.247,0.145,0,65.2075262543757
"8","B1AK53","ESPN",2,3036,5,"AF-B1AK53-F1-model_v4","B1AK53-F1",0.114,0.144,0,68.309967416602
"920","Q9H4X1","RGCC",2,0,1,"AF-Q9H4X1-F1-model_v4","Q9H4X1-F1",0.314,0.141,0,71.5815444770283
"75","O60259","KLK8",2,0,1,"AF-O60259-F1-model_v4","O60259-F1",0.329,0.14,0,88.5364256619145
"568","Q14055","COL9A2",1,0,3,"AF-Q14055-F1-model_v4","Q14055-F1",0.053,0.14,0,55.6342726281352
"921","Q9H5K3","POMK",2,761,2,"AF-Q9H5K3-F1-model_v4","Q9H5K3-F1",0.236,0.139,0,91.6573646723647
"91","O75509","TNFRSF21",2,2279,3,"AF-O75509-F1-model_v4","O75509-F1",0.215,0.137,0,69.4073781579471
"237","P14854","COX6B1",2,13,2,"AF-P14854-F1-model_v4","P14854-F1",0.393,0.135,0,94.9016783216783
"364","P36222","CHI3L1",2,761,3,"AF-P36222-F1-model_v4","P36222-F1",0.134,0.135,0,94.9914594414894
"487","P78337","PITX1",2,0,1,"AF-P78337-F1-model_v4","P78337-F1",0.326,0.132,0,63.2664494569758
"901","Q9C009","FOXQ1",2,0,1,"AF-Q9C009-F1-model_v4","Q9C009-F1",0.151,0.132,0,62.1169364754098
"454","P58107","EPPK1",2,0,1,"AF-P58107-F19-model_v4","P58107-F19",0.162,0.131,0,79.6003888111888
"442","P57735","RAB25",41,0,1,"AF-P57735-F1-model_v4","P57735-F1",0.148,0.13,0,87.0835269207501
"381","P42772","CDKN2B",2,0,1,"AF-P42772-F1-model_v4","P42772-F1",0.321,0.128,0,90.7613967022308
"119","O95833","CLIC3",20,0,1,"AF-O95833-F1-model_v4","O95833-F1",0.143,0.127,0,94.1589930740543
"160","P04350","TUBB4A",2,2031,4,"AF-P04350-F1-model_v4","P04350-F1",0.19,0.124,0,92.2430899683817
"890","Q9BXL7","CARD11",2,761,2,"AF-Q9BXL7-F1-model_v4","Q9BXL7-F1",0.121,0.124,0,72.0489495663347
"935","Q9HC84","MUC5B",2,1020,3,"AF-Q9HC84-F22-model_v4","Q9HC84-F22",0.184,0.124,0,56.9629171632896
"956","Q9NQ30","ESM1",2,0,1,"AF-Q9NQ30-F1-model_v4","Q9NQ30-F1",0.181,0.124,0,73.1434532374101
"318","P26010","ITGB7",2,2752,2,"AF-P26010-F1-model_v4","P26010-F1",0.268,0.121,0,82.8438634114154
"135","P01375","TNF",2,6688,6,"AF-P01375-F1-model_v4","P01375-F1",0.273,0.119,0,85.007671460177
"517","Q01860","POU5F1",2,14481,8,"AF-Q01860-F1-model_v4","Q01860-F1",0.257,0.119,0,66.3453514906146
"746","Q8NHL6","LILRB1",2,1319,3,"AF-Q8NHL6-F1-model_v4","Q8NHL6-F1",0.177,0.118,0,73.0394250801282
"1003","Q9UKW4","VAV3",2,68848,8,"AF-Q9UKW4-F1-model_v4","Q9UKW4-F1",0.067,0.117,0,84.4155135292406
"503","P98164","LRP2",2,761,2,"AF-P98164-F11-model_v4","P98164-F11",0.108,0.115,0,82.2163365437034
"366","P39748","FEN1",2,0,3,"AF-P39748-F1-model_v4","P39748-F1",0.078,0.113,0,90.0350552024088
"620","Q3MIR4","TMEM30B",9,0,1,"AF-Q3MIR4-F1-model_v4","Q3MIR4-F1",0.223,0.113,0,92.3544758795793
"943","Q9HC84","MUC5B",2,1020,3,"AF-Q9HC84-F21-model_v4","Q9HC84-F21",0.166,0.11,0,54.6158542663477
"188","P08779","KRT16",2,2509,5,"AF-P08779-F1-model_v4","P08779-F1",0.333,0.106,0,74.4327290448343
"791","Q8TEC5","SH3RF2",2,0,1,"AF-Q8TEC5-F1-model_v4","Q8TEC5-F1",0.059,0.105,0,57.5924928212491
"210","P10909","CLU",2,1521,5,"AF-P10909-F1-model_v4","P10909-F1",0.158,0.104,0,76.870855513308
"925","Q9H6T0","ESRP2",2,0,1,"AF-Q9H6T0-F1-model_v4","Q9H6T0-F1",0.052,0.103,0,74.3253738656987
"831","Q96BD8","SKA1",2,3740,3,"AF-Q96BD8-F1-model_v4","Q96BD8-F1",0.218,0.102,0,85.822417794971
"208","P10606","COX5B",2,41,3,"AF-P10606-F1-model_v4","P10606-F1",0.105,0.096,0,85.6927063740857
"441","P57078","RIPK4",2,15,2,"AF-P57078-F1-model_v4","P57078-F1",0.135,0.096,0,74.6051683998137
"166","P05161","ISG15",2,10014,6,"AF-P05161-F1-model_v4","P05161-F1",0.503,0.095,0,86.5401352426412
"473","P61626","LYZ",2,0,1,"AF-P61626-F1-model_v4","P61626-F1",0.19,0.093,0,94.4546413137424
"344","P31947","SFN",2,73299,6,"AF-P31947-F1-model_v4","P31947-F1",0.296,0.091,0,93.3850436569081
"428","P52926","HMGA2",2,761,2,"AF-P52926-F1-model_v4","P52926-F1",0.202,0.089,0,65.1368231046931
"880","Q9BTP7","FAAP24",2,761,2,"AF-Q9BTP7-F1-model_v4","Q9BTP7-F1",0.199,0.087,0,90.1873317450864
"888","Q9BWT1","CDCA7",2,0,1,"AF-Q9BWT1-F1-model_v4","Q9BWT1-F1",0.158,0.087,0,66.7129878869448
"913","Q9H257","CARD9",2,0,1,"AF-Q9H257-F1-model_v4","Q9H257-F1",0.125,0.087,0,81.1542614678899
"833","Q96CF2","CHMP4C",2,0,1,"AF-Q96CF2-F1-model_v4","Q96CF2-F1",0.263,0.083,0,77.3580584099513
"870","Q99988","GDF15",2,0,1,"AF-Q99988-F1-model_v4","Q99988-F1",0.062,0.082,0,75.4146035058431
"984","Q9P244","LRFN1",2,1520,3,"AF-Q9P244-F1-model_v4","Q9P244-F1",0.146,0.082,0,70.5854971468096
"244","P15509","CSF2RA",2,0,1,"AF-P15509-F1-model_v4","P15509-F1",0.11,0.079,0,82.0785437788018
"574","Q14209","E2F2",2,0,1,"AF-Q14209-F1-model_v4","Q14209-F1",0.18,0.079,0,64.0825988023952
"255","P16104","H2AX",2,8754,10,"AF-P16104-F1-model_v4","P16104-F1",0.328,0.078,0,87.3299156513589
"670","Q71H61","ILDR2",2,0,1,"AF-Q71H61-F1-model_v4","Q71H61-F1",0.046,0.075,0,56.5369393878776
"99","O95067","CCNB2",2,21505,5,"AF-O95067-F1-model_v4","O95067-F1",0.089,0.073,0,80.3833301857098
"205","P10451","SPP1",2,2257,2,"AF-P10451-F1-model_v4","P10451-F1",0.312,0.072,0,53.139786977492
"301","P21817","RYR1",2,1899,4,"AF-P21817-F3-model_v4","P21817-F3",0.098,0.071,0,85.545491355778
"689","Q86SU0","ILDR1",2,0,1,"AF-Q86SU0-F1-model_v4","Q86SU0-F1",0.115,0.071,0,58.9638745471014
"370","P41002","CCNF",2,0,1,"AF-P41002-F1-model_v4","P41002-F1",0.276,0.059,0,72.4470043909579
"530","Q03692","COL10A1",1,5,4,"AF-Q03692-F1-model_v4","Q03692-F1",-0.01,0.058,0,61.4977457264957
"512","Q00005","PPP2R2B",2,3032,3,"AF-Q00005-F1-model_v4","Q00005-F1",0.106,0.055,0,90.4117550123592
"509","P98164","LRP2",2,761,2,"AF-P98164-F4-model_v4","P98164-F4",0.183,0.052,0,82.0804532216964
"632","Q5FBB7","SGO1",2,0,1,"AF-Q5FBB7-F1-model_v4","Q5FBB7-F1",0.108,0.05,0,55.1732355555556
"460","P58107","EPPK1",2,0,1,"AF-P58107-F16-model_v4","P58107-F16",0.207,0.048,0,78.8788004473856
"387","P47736","RAP1GAP",2,2277,2,"AF-P47736-F1-model_v4","P47736-F1",0.06,0.047,0,70.9969603097774
"821","Q969F2","NKD2",2,0,1,"AF-Q969F2-F1-model_v4","Q969F2-F1",0.151,0.047,0,56.9239235127479
"694","Q86WV1","SKAP1",2,0,1,"AF-Q86WV1-F1-model_v4","Q86WV1-F1",0.224,0.046,0,71.4392302429011
"827","Q96A83","COL26A1",1,8,5,"AF-Q96A83-F1-model_v4","Q96A83-F1",0.004,0.044,0,60.6550078492936
"306","P22735","TGM1",2,1487,3,"AF-P22735-F1-model_v4","P22735-F1",0.097,0.042,0,85.1360117162761
"649","Q6P2C0","WDR93",2,3795,6,"AF-Q6P2C0-F1-model_v4","Q6P2C0-F1",0.147,0.041,0,76.9917697815311
"494","P98164","LRP2",2,761,2,"AF-P98164-F18-model_v4","P98164-F18",0.123,0.038,0,71.9996573462125
"742","Q8NFW1","COL22A1",1,0,3,"AF-Q8NFW1-F1-model_v4","Q8NFW1-F1",0.106,0.037,0,54.7452308776877
"772","Q8TE68","EPS8L1",2,0,1,"AF-Q8TE68-F1-model_v4","Q8TE68-F1",0.064,0.026,0,75.6164732932437
"1023","Q9Y463","DYRK1B",25,0,1,"AF-Q9Y463-F1-model_v4","Q9Y463-F1",0.097,0.022,0,74.5322511799713
"196","P09629","HOXB7",2,761,4,"AF-P09629-F1-model_v4","P09629-F1",-0.001,0.021,0,66.8695204262877
"239","P14923","JUP",2,14648,4,"AF-P14923-F1-model_v4","P14923-F1",0.091,0.021,0,81.1056283866457
"811","Q8WXI7","MUC16",2,1521,3,"AF-Q8WXI7-F60-model_v4","Q8WXI7-F60",0.186,0.021,0,67.4367753793949
"555","Q13257","MAD2L1",2,3785,3,"AF-Q13257-F1-model_v4","Q13257-F1",0.178,0.019,0,93.7585265700483
"900","Q9C002","C15orf48",2,0,2,"AF-Q9C002-F1-model_v4","Q9C002-F1",0.212,0.018,0,89.8482448377581
"708","Q8IYJ3","SYTL1",2,3037,4,"AF-Q8IYJ3-F1-model_v4","Q8IYJ3-F1",0.036,0.011,0,72.7778081248565
"886","Q9BVJ7","DUSP23",2,0,1,"AF-Q9BVJ7-F1-model_v4","Q9BVJ7-F1",0.465,0.001,0,97.6467322497861
