symbol	globalScore	otGeneticsPortal	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
CHRM1	0.26438925115030837	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1654922726831635	No data	No data	0.7870543481511103	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.9456499999999999	1	-0.874036257553657	-0.20744991348439518	0	-1	No data	0	0.75	0.5
EDNRA	0.2643193255043493	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	0.8237827004361482	No data	No data	No data	0.3122042048455501	0.04230982143470632	No data	1	1	0	1	1	0	0.6135849999999998	1	-0.8180871014794748	-0.9768304560327734	0	-1	No data	0	0.5	0
PRKCH	0.26334813874911855	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07599134970145263	No data	No data	0.8163478850734516	No data	No data	No data	0.2547040858186595	0.02846565145788841	No data	1	1	0	1	1	0	0.8828699999999998	No data	-0.6407584913523651	-0.6750421060471126	0	No data	No data	-0.12518250000000003	-1	-1
TLR3	0.26324412396169655	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.08464592008411806	No data	No data	0.7759937334010962	No data	No data	No data	0.7038296705145425	0.03385140130360144	No data	0.75	0	0	0	1	0	0	No data	-0.13575744946863932	-0.9107232780457447	0	-1	No data	0	-1	0
PRKCI	0.262392186257425	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07599134970145263	No data	No data	0.8090400874743561	No data	No data	No data	0.3553862121037935	0.015989567860729807	No data	1	0	0	1	1	1	0.9244950000000003	0	-0.5739737445301105	No data	0	No data	No data	-0.2953025	-1	-1
PLK4	0.2619682413535294	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.17309140765330877	No data	No data	0.7449416750862422	No data	No data	No data	0.6729640218455111	0.01755355743746192	No data	0.5	0	0	1	1	0	0	0	-0.411648260054178	-0.7244023652332249	-1	No data	No data	0	0.75	0
HBA2	0.2612761162264021	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	0.07480926203943004	0.02193076153822447	No data	1	No data	No data	1	0	1	0.33098499999999975	No data	0.9633256928526777	-0.2554832576192925	No data	-1	No data	-1	1	-1
AXL	0.26064921213574205	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	0.7487940152342265	No data	No data	No data	0.9519273560581016	No data	No data	1	1	0	1	1	0	0.3680100000000003	No data	-0.5769952073348614	No data	0	-1	No data	0	-1	-1
CACNA1F	0.2603398004489562	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	0.8232448563905125	No data	No data	No data	0.06383273374922022	No data	No data	1	0	0	1	1	0	0.6108849999999997	No data	-0.5617837049385288	-0.8199485900453143	0	No data	No data	-0.1696349999999999	1	0.5
HBA1	0.2594718395912908	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	No data	0.02519830595879333	No data	1	No data	No data	No data	No data	No data	0.33098499999999975	No data	0.8699729110231298	-0.2554832576192925	No data	-1	No data	-1	1	-1
CYSLTR1	0.258750877009239	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	0.7870543481511103	No data	No data	No data	0.07658239353246392	No data	No data	1	1	0	1	1	0	0.3768549999999998	1	0.7526568035007293	No data	0	No data	No data	0	0.5	0
CYP11A1	0.25870589827929125	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	1	0	No data	-0.035007293186080424	-0.882659942610195	0	No data	No data	0	1	0
MMP14	0.2564984775024697	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	0.7374937568563067	No data	No data	No data	0.7932813411631633	No data	No data	0.5	0	0	1	1	0	0.8281799999999997	No data	-0.8011043967493228	-0.9360644769537598	0	No data	No data	0	-1	-1
OPRD1	0.25590110395987997	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	0.7497976505604489	No data	No data	No data	0.545364586357425	0.28186451667721857	No data	1	1	0	1	1	0	0.67742	1	0.3413211085642842	-0.17077894484562928	0	-1	No data	0	0.5	1
MMP8	0.25506057149888384	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	0.7374937568563067	No data	No data	No data	0.745976417338446	No data	No data	1	0	1	1	1	0	0	0	0.799124817670348	-0.523271680179293	0	No data	No data	0	1	0.5
NOS1	0.2516863695664407	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	0.7946255306441953	No data	No data	No data	0.06722691064629367	No data	No data	0.75	1	0	1	1	0	0.682705	No data	-0.8993540320900187	-0.9753315501315987	0	No data	No data	0	0.75	0.5
ANGPT2	0.2514507320055853	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	0.7462137213945411	No data	No data	No data	0.45512820617921407	No data	No data	1	0	1	0	0	0	0.2626249999999999	No data	-0.6560741821212752	-0.8813439202360326	0	No data	No data	-0.025252500000000032	-1	0
RRM2B	0.2512646411062537	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	0.7461748780781365	No data	No data	No data	0.44222743784595353	No data	No data	1	0	0	0	0	0	0.6723649999999999	No data	-0.2585955407376537	-0.9422103922743347	0	No data	No data	-0.43732250000000017	-1	-1
GLS	0.2511305186841912	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	0.7461748780781365	No data	No data	No data	0.4239773992500347	0.014794817062506774	No data	0.5	0	0	1	1	0	0.7757849999999997	1	-0.7231714940612628	-0.6464229792484466	0	No data	No data	-0.0059799999999999185	0.5	-1
SRMS	0.2508370898130817	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1891739958226096	No data	No data	0.7278594713747505	No data	No data	No data	0.062312906755191154	No data	No data	1	0	0	1	1	0	0	No data	0.6285684517607835	No data	0	No data	No data	0	0.5	0.5
KLKB1	0.24868153964366202	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	0.7863770018977311	No data	No data	No data	0.030396539880581056	No data	No data	1	0	1	1	1	0	0	No data	0.11929568660137524	-0.4818501433450717	0	No data	No data	0	1	0
CFTR	0.24739585652763116	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	0.7427657909702822	No data	No data	No data	0.23255833893673242	No data	No data	1	1	0	1	1	1	0	1	0.4576995207334862	-0.9647380971938352	0	-1	No data	0	0.5	0
NOS3	0.23964900262617858	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	0.7487940152342265	No data	No data	No data	0.2074110511750846	No data	No data	0.75	1	0	1	1	1	0.70075	No data	-0.49551989997916235	-0.9935710990502125	0	-1	No data	0	0.5	0
IL1B	0.2384588267123323	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	0.6743557609723257	No data	No data	No data	0.96309450475777	0.012741652740188913	No data	1	0	1	1	1	0	0	No data	-0.3212127526568035	-0.9021591392901102	0	-1	No data	0	0.5	0
PRKCG	0.23826181730399146	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07599134970145263	No data	No data	0.7414543351964997	No data	No data	No data	0.09889166171855898	No data	No data	1	1	0	1	1	0	0.949785	No data	-0.8840383413211086	-0.3149027894336745	0	No data	No data	-0.23242499999999994	1	0.5
S1PR1	0.23555419908353425	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07599134970145263	No data	No data	0.6769190097288791	No data	No data	No data	0.7989347573952883	0.04952360776640022	No data	1	0	0	1	1	0	0.7120399999999997	1	-0.43727859970827254	-0.9480497271383242	0	No data	No data	0	-1	-1
CTLA4	0.2224596192060697	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.19063763680781162	No data	No data	0.5945286871149154	No data	No data	No data	0.929267386215682	0.028403394025872757	No data	1	1	0	0	0	0	0	No data	-0.7109814544696812	-0.7981138111948313	0	-1	No data	0	1	0
KIF11	0.2163779543221532	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	0.5955733828040017	No data	No data	No data	0.8501259835008877	0.1698192602731865	No data	0.5	0	0	1	1	1	0	0	-0.9646801416961867	-0.7114622976427681	-1	No data	No data	0	0.5	0
BLK	0.21535598150695998	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1891739958226096	No data	No data	0.6056344313867963	No data	No data	No data	0.1483317372239155	0.06698091640340524	No data	1	0	0	1	1	0	0.3069299999999998	1	0.31266930610543864	0	0	No data	No data	-0.08415750000000007	0.75	0.5
CEACAM5	0.21382036850175934	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	0.5966516185376762	No data	No data	No data	0.9126773807814611	0.08030441548435599	No data	0.75	1	0	0	0	0	0	No data	0.09762450510523024	-0.8096466807352917	0	No data	No data	0	1	0
FGR	0.21108338103863952	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1891739958226096	No data	No data	0.596935523018196	No data	No data	No data	0.044074982826842524	0.03803432521128948	No data	1	1	0	1	1	0	0.19659499999999994	No data	-0.5929360283392373	-0.46973432502367546	0	No data	No data	-0.2911149999999999	0.75	0
NOS2	0.2108762691958118	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	0.5942447826343955	No data	No data	No data	0.8599654476115283	No data	No data	0.75	0	0	1	1	1	0.02862000000000009	0	-0.1893102729735362	-0.9792443773146842	0	-1	No data	0	0.75	0.5
IL6R	0.20945773280981492	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16253705352810702	No data	No data	0.5942447826343955	No data	No data	No data	0.289690651115438	0.027827277823535387	No data	1	1	1	0	0	0	0	No data	-0.1219003959158158	-0.8522026904615398	0	-1	No data	0	0.5	-1
EPHB2	0.20901754374174442	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.17964355069423402	No data	No data	0.5876994384743872	No data	No data	No data	0.2275821537299735	No data	No data	1	1	0	1	1	0	0.9746450000000003	No data	-0.9072723484059179	-0.3197534235398389	0	-1	No data	-0.3128799999999998	0.5	0
CUL4A	0.20511851833727282	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15198269940290526	No data	No data	0.5909845077151846	No data	No data	No data	0.1762406402026459	No data	No data	1	0	0	1	1	1	0.743085	No data	-0.9621796207543238	-0.6713806909209449	0	No data	No data	-0.5421600000000002	0.5	-1
DDB1	0.20403711195413782	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15198269940290526	No data	No data	0.5909845077151846	No data	No data	No data	0.0961932278454188	No data	No data	1	0	0	1	1	1	0.9824550000000002	No data	-0.8352781829547822	-0.7277582062385185	-1	No data	No data	0	-1	-1
MAOA	0.20335957755981504	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07599134970145263	No data	No data	0.5942447826343955	No data	No data	No data	0.5424489983985337	0.1458191060090894	No data	1	0	0	1	1	0	0.37381499999999973	0	-0.9472806834757241	-0.8569981264333726	0	-1	No data	-0.2836825000000001	0.5	0
CXCR1	0.20333066559596946	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1587374860430344	No data	No data	0.5579092950751711	No data	No data	No data	0.712101884800703	No data	No data	0.75	1	0	1	1	0	0	No data	0.8843509064388415	-0.07427605519901348	0	No data	No data	-0.4357150000000001	0.5	0
FZD8	0.2025358197671615	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	0.5933840320427929	No data	No data	No data	0.5941848336488627	No data	No data	0.25	0	0	0	0	0	0.78386	No data	-0.5954365492811002	No data	0	No data	No data	0	0.5	0
ACHE	0.20024932618645985	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	0.5929525867949962	No data	No data	No data	0.11349462357832939	No data	No data	1	0	0	1	1	1	0.4218249999999998	0	-0.8797666180454261	-0.9157987311272503	0	-1	No data	0	0.75	0
FZD5	0.19617952117999113	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	0.5933840320427929	No data	No data	No data	0.375397267525176	0.03869998270051842	No data	0.25	1	0	0	0	0	0.8290599999999998	No data	-0.7813086059595749	-0.6761327341397602	0	No data	No data	-0.23504250000000013	0.5	0
OPRK1	0.1919391453149932	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	0.5579092950751711	No data	No data	No data	0.11158063181163293	0.2240718386714704	No data	1	1	0	1	1	0	0.6842100000000002	1	0.46197124400916856	-0.276899951827744	0	-1	No data	0	0.5	0.5
AVPR2	0.18897157700910183	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	0.5579092950751711	No data	No data	No data	0.0671718403718804	No data	No data	1	1	0	1	1	0	0.38005500000000014	0	-0.24067514065430295	-0.6608294341610501	0	No data	No data	0	0.5	0
ANO1	0.1883635074117446	0.09915203372339493	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	0.5221988336516445	No data	No data	No data	0.46533013637827975	0.1892738274849448	No data	1	1	0	1	1	0	0.574035	No data	-0.7145238591373202	-0.6671044840298834	0	No data	No data	0	0.5	0
GPNMB	0.1865305912417677	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16063726978557072	No data	No data	0.4889001599518172	No data	No data	No data	0.8848994450695022	0.022801678818271907	No data	0.5	1	0	0	0	0	0	No data	0.7375494894769743	-0.036984376488141124	0	No data	No data	0	0.5	-1
MTNR1B	0.17152990548409158	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2742374880288101	No data	No data	No data	No data	No data	No data	0.01823792392834863	0.1502178899269036	No data	1	1	0	1	1	0	0	1	0.44457178578870593	0	0	-1	No data	0	0.5	1
MTNR1A	0.1671793896507178	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2742374880288101	No data	No data	No data	No data	No data	No data	0.015198269940290528	No data	No data	1	1	0	1	1	0	0.24285500000000013	1	0.804334236299229	No data	0	No data	No data	0	0.5	1
EPHA2	0.14836230924975977	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.192313281791491	No data	No data	No data	No data	No data	No data	0.8971556085808632	0.30931518982479284	No data	1	1	0	1	1	1	0.6465150000000002	No data	-0.4280058345488643	-0.7251444661422912	0	-1	No data	0	0.5	0
FNTB	0.14188347056902492	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.18757426608443703	No data	No data	0.36650615479680426	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.3707099999999997	1	-0.487080641800375	0	-1	No data	No data	0	1	-1
CXCR2	0.13906702186049977	0.03560074841116722	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1587374860430344	No data	No data	No data	No data	No data	No data	0.92403374822718	0.024634504132280556	No data	0.75	1	0	1	1	0	0	No data	0.27266097103563247	-0.9000744256448714	0	No data	No data	-0.381945	0.5	0
GART	0.13657706545488016	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.19103488061591098	No data	No data	No data	No data	No data	No data	0.672480426743159	No data	No data	1	0	0	1	1	1	0.2970300000000002	0	-0.49385288601792043	No data	0	No data	No data	No data	-1	-1
EPHA10	0.13472436204680394	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.17964355069423402	No data	No data	No data	No data	No data	No data	0.8393558966813177	No data	No data	1	1	1	0	0	0	0	No data	0.4368618462179621	-0.3497268004554002	0	No data	No data	0	0.5	0.5
EPHB6	0.1339269758661116	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.17964355069423402	No data	No data	No data	No data	No data	No data	0.8131231022966603	No data	No data	1	0	0	No data	No data	No data	0.5939349999999998	No data	-0.35799124817670347	0	0	No data	No data	0	0.5	0
CHEK1	0.13352540804364468	No data	No data	No data	No data	No data	No data	No data	No data	0.006079307976116211	No data	No data	No data	No data	0.14353921610274387	No data	No data	No data	No data	No data	No data	0.912418202916127	0.04008401441913068	No data	0.5	0	0	1	1	1	0.6533599999999999	1	0.026880600125026133	-0.650668899308468	-1	No data	No data	No data	0.5	0
FOLR1	0.13346600828912525	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.13678442946261474	No data	No data	0.34141704805747564	No data	No data	No data	0.4769368056066655	0.3230577658466263	No data	0.75	1	1	1	1	0	0	0	-0.3157949572827673	-0.9064763182871488	0	No data	No data	-0.2996099999999998	1	0
ADORA2A	0.1331214877825339	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	0.3306969083779346	No data	No data	No data	0.8023342321112967	No data	No data	1	1	0	1	1	1	0.05339999999999989	1	-0.43217336945196916	-0.9334400628290531	0	-1	No data	0	0.75	0
NT5E	0.13188829435887442	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.13678442946261474	No data	No data	No data	No data	No data	No data	0.9093756823965821	0.039374355964595445	No data	0.75	1	0	1	1	0	0.32927000000000034	1	0.3279849968743489	-0.9174621765747631	0	No data	No data	No data	0.5	0
TGFB2	0.13153973155767376	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15145920343829525	No data	No data	No data	No data	No data	No data	0.8888267976931021	0.03342194074609173	No data	1	0	1	0	0	0	0.7826099999999997	No data	-0.9422796415919983	-0.9823675311891877	0	No data	No data	0	-1	0
HRH2	0.13035770192413113	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.17309140765330877	No data	No data	0.3306969083779346	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.13507000000000033	1	-0.1242967284851011	-0.25816023832992224	0	-1	No data	0	0.5	0
ADRB3	0.12966295106195144	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.18133224735426628	No data	No data	No data	No data	No data	No data	0.6390692286517328	No data	No data	1	1	0	1	1	0	0	1	0.7413002708897687	-0.10006653173107727	0	-1	No data	0	0.5	0.5
CDK1	0.1295807146999937	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.09066612367713314	No data	No data	No data	No data	No data	No data	0.9258251559749172	0.23934933457324675	No data	0.75	0	0	1	1	0	0.8484850000000002	1	-0.8803917482808918	No data	-1	-1	No data	-0.1329975000000001	0.5	0
CD47	0.128909451621393	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	No data	No data	No data	0.9082485977105148	No data	No data	0.75	1	0	0	1	0	0	No data	-0.6625338612210877	-0.929028251222855	0	No data	No data	No data	-1	-1
EPHA4	0.12758624091034684	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.17964355069423402	No data	No data	No data	No data	No data	No data	0.6045225516854515	No data	No data	1	1	0	1	1	1	0.9290050000000001	0	-0.916857678683059	-0.3405175139135602	0	No data	No data	-0.09736250000000002	0.5	0
IGF2	0.12756982386734556	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	No data	No data	No data	0.897230668043927	No data	No data	0.5	0	1	0	0	0	0.19444500000000034	No data	0.27234840591789955	-0.9157697596430711	0	No data	No data	0	1	0
CHRM2	0.12746019085131696	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1654922726831635	No data	No data	0.3306969083779346	No data	No data	No data	No data	0.1274827172566103	No data	1	1	0	1	1	0	0.8175950000000001	0	-0.23577828714315485	-0.7505619177015255	0	-1	No data	0	0.5	0.5
ADORA2B	0.12703259213514573	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	0.3306969083779346	No data	No data	No data	0.5946288306309553	No data	No data	1	0	0	1	1	0	0.38252999999999987	1	0.6028339237341114	-0.9181055249095493	0	-1	No data	0	0.5	0
IDO1	0.12599835517012417	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	No data	No data	No data	0.8806731436954219	0.03269511851689787	No data	0.75	0	0	1	1	1	0	0	0.2060846009585331	-0.8532654818805557	0	-1	No data	No data	0.5	0
MMP13	0.12566048961515788	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	No data	No data	No data	0.8479244778993079	0.3024237674586236	No data	1	0	1	1	1	1	0.3099800000000002	1	0.6305480308397582	-0.6009971285490958	0	-1	No data	0	1	1
HTR3A	0.12355234970314632	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	0.3441893342750761	No data	No data	No data	0.03343619386863916	No data	No data	1	1	0	1	1	0	0.25732	0	0.2829756199208169	-0.7206398364048522	0	-1	No data	0	0.75	0.5
DRD2	0.12257703134338782	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	0.3306969083779346	No data	No data	No data	0.6580812279329389	No data	No data	1	1	0	1	1	0	0.7855550000000001	1	-0.5752240050010419	-0.9552199751574719	0	-1	No data	0	0.75	0
CSF1	0.12099361723600947	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.14353921610274387	No data	No data	No data	No data	No data	No data	0.8157025445344999	No data	No data	0.5	1	1	0	0	0	0	No data	-0.8554907272348407	-0.9219038225638376	0	-1	No data	No data	-1	-1
EPHA5	0.12098203771281142	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.17964355069423402	No data	No data	No data	No data	No data	No data	0.3872542960392055	No data	No data	1	1	0	1	1	0	0.8129899999999999	No data	-0.4693686184621796	0	0	-1	No data	-0.079725	1	0.5
ADORA1	0.12097848768144787	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	0.3306969083779346	No data	No data	No data	0.14649443525780037	No data	No data	1	1	0	1	1	0	0.7392650000000003	1	0.23379870806418013	-0.31241169803217117	0	-1	No data	0	0.5	0
EPHA1	0.12017999091508781	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.17964355069423402	No data	No data	No data	No data	No data	No data	0.36086817443212044	No data	No data	1	1	0	1	1	0	0.4057400000000001	No data	0.16805584496770165	-0.07111921332956656	0	-1	No data	0	0.75	0
ADORA3	0.11967099628442998	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	0.3306969083779346	No data	No data	No data	0.04971185227803029	No data	No data	1	1	0	1	1	0	0	0	No data	-0.8270992553125023	0	-1	No data	0	0.5	0
TNFRSF9	0.11860495182767444	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1587374860430344	No data	No data	No data	No data	No data	No data	0.702335816179569	0.05588382881859941	No data	0.75	1	0	0	0	0	0	No data	-0.36955615753281934	-0.5912789124219694	0	No data	No data	0	0.5	0.5
EPHB4	0.11849010467281701	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1808842257914006	No data	No data	No data	No data	No data	No data	0.28045998148415946	No data	No data	1	1	0	1	1	1	0.6453899999999997	0	-0.5976245051052302	-0.9244984689012461	0	No data	No data	0	-1	0
TLR7	0.11831262154309512	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.17696128963366448	No data	No data	No data	No data	No data	No data	0.19121016928769557	0.2680974817467249	No data	1	0	0	1	1	0	0.04194499999999977	0	-0.7500520941862888	-0.857167812864037	0	No data	No data	0	0.5	0
LAG3	0.11693498211625768	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.17341226001871488	No data	No data	No data	No data	No data	No data	0.3787381265326587	No data	No data	1	1	1	0	0	0	0	No data	-0.49739529068555954	-0.26869851984937604	0	No data	No data	0	0.5	0
FRK	0.11679890276990228	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1891739958226096	No data	No data	No data	No data	No data	No data	0.048023155617998	0.02475776475047528	No data	1	0	0	1	1	0	0.40593999999999963	No data	0.21337778703896637	No data	0	No data	No data	0	-1	0
EPHB3	0.11656333028506928	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.17964355069423402	No data	No data	No data	No data	No data	No data	0.24188553218970385	No data	No data	1	1	0	1	1	0	0.8196399999999997	No data	-0.6590956449260262	No data	0	No data	No data	-0.23597250000000008	0.5	0
EPHA8	0.11637145674384546	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.17964355069423402	No data	No data	No data	No data	No data	No data	0.23557318407450314	No data	No data	1	1	0	1	1	0	0.7611950000000001	No data	-0.2438007918316316	No data	0	No data	No data	0	1	0.5
EPHB1	0.11622003166449549	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.17964355069423402	No data	No data	No data	No data	No data	No data	0.23059152892740792	No data	No data	1	1	0	1	1	0	0.9441049999999997	No data	-0.8154823921650344	-0.8020866407271571	0	No data	No data	-0.31656499999999993	0.5	0
FNTA	0.11509471527434476	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.18757426608443703	No data	No data	No data	No data	No data	No data	0.03495602086266821	No data	No data	1	0	0	1	1	0	0.6042200000000001	No data	-0.6975411544071681	0	-1	No data	No data	0	-1	-1
CDK9	0.1148404347173471	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.09066612367713314	No data	No data	No data	No data	No data	No data	0.8311863200016871	No data	No data	0.75	0	0	1	1	1	0.9327950000000002	1	0.05626172119191497	-0.617990035858589	-1	No data	No data	0	-1	-1
