filename,uniprot_id,pocket,druggability,num_drug_pockets
AF-Q8NGA6-F1-model_v4_info.txt,Q8NGA6,0.075,0.992,1
AF-Q8NGC4-F1-model_v4_info.txt,Q8NGC4,0.128,0.992,1
AF-Q8TF62-F1-model_v4_info.txt,Q8TF62,0.155,0.992,2
AF-Q969M2-F1-model_v4_info.txt,Q969M2,0.05,0.992,3
AF-Q96EF0-F1-model_v4_info.txt,Q96EF0,0.093,0.992,3
AF-Q96ER9-F1-model_v4_info.txt,Q96ER9,0.087,0.992,1
AF-Q96MF6-F1-model_v4_info.txt,Q96MF6,0.119,0.992,1
AF-Q9H6A9-F1-model_v4_info.txt,Q9H6A9,0.145,0.992,1
AF-Q9UI14-F1-model_v4_info.txt,Q9UI14,0.171,0.992,2
AF-Q9UKF7-F1-model_v4_info.txt,Q9UKF7,0.057,0.992,1
AF-A0A0B4J1W7-F1-model_v4_info.txt,A0A0B4J1W7,-0.021,0.991,1
AF-A6NK75-F1-model_v4_info.txt,A6NK75,0.201,0.991,3
AF-E9PJI5-F1-model_v4_info.txt,E9PJI5,0.034,0.991,1
AF-F8WFD2-F1-model_v4_info.txt,F8WFD2,0.039,0.991,1
AF-O15229-F1-model_v4_info.txt,O15229,0.082,0.991,2
AF-O75962-F7-model_v4_info.txt,O75962,0.067,0.991,1
AF-O76024-F1-model_v4_info.txt,O76024,0.038,0.991,1
AF-P14902-F1-model_v4_info.txt,P14902,0.277,0.991,1
AF-P17213-F1-model_v4_info.txt,P17213,0.083,0.991,2
AF-P22307-F1-model_v4_info.txt,P22307,0.06,0.991,2
AF-P29475-F1-model_v4_info.txt,P29475,0.211,0.991,3
AF-P30837-F1-model_v4_info.txt,P30837,0.176,0.991,1
AF-P51686-F1-model_v4_info.txt,P51686,0.094,0.991,2
AF-P52732-F1-model_v4_info.txt,P52732,0.141,0.991,1
AF-Q15615-F1-model_v4_info.txt,Q15615,0.263,0.991,1
AF-Q5QJU3-F1-model_v4_info.txt,Q5QJU3,0.196,0.991,1
AF-Q5VXJ0-F1-model_v4_info.txt,Q5VXJ0,0.026,0.991,1
AF-Q6P597-F1-model_v4_info.txt,Q6P597,0.212,0.991,1
AF-Q7Z2K6-F1-model_v4_info.txt,Q7Z2K6,0.085,0.991,3
AF-Q86UQ4-F4-model_v4_info.txt,Q86UQ4,0.126,0.991,8
AF-Q86V85-F1-model_v4_info.txt,Q86V85,0.221,0.991,2
AF-Q8NGT5-F1-model_v4_info.txt,Q8NGT5,0.104,0.991,3
AF-Q8NHP6-F1-model_v4_info.txt,Q8NHP6,0.18,0.991,1
AF-Q96D53-F1-model_v4_info.txt,Q96D53,0.119,0.991,2
AF-Q96JH7-F1-model_v4_info.txt,Q96JH7,0.106,0.991,2
AF-Q96P67-F1-model_v4_info.txt,Q96P67,0.125,0.991,1
AF-Q96PX1-F1-model_v4_info.txt,Q96PX1,0.122,0.991,1
AF-Q9BWQ8-F1-model_v4_info.txt,Q9BWQ8,0.102,0.991,1
AF-Q9BYV7-F1-model_v4_info.txt,Q9BYV7,0.114,0.991,1
AF-Q9BZF1-F1-model_v4_info.txt,Q9BZF1,0.066,0.991,2
AF-Q9H1N7-F1-model_v4_info.txt,Q9H1N7,0.212,0.991,2
AF-Q9H8X9-F1-model_v4_info.txt,Q9H8X9,0.211,0.991,1
AF-Q9NTI2-F1-model_v4_info.txt,Q9NTI2,0.114,0.991,1
AF-Q9NYQ6-F9-model_v4_info.txt,Q9NYQ6,0.15,0.991,1
AF-Q9UBM7-F1-model_v4_info.txt,Q9UBM7,0.132,0.991,1
AF-Q9UQD0-F1-model_v4_info.txt,Q9UQD0,0.154,0.991,5
AF-A0A2R8YED5-F1-model_v4_info.txt,A0A2R8YED5,0.106,0.99,1
AF-A6NH21-F1-model_v4_info.txt,A6NH21,0.16,0.99,3
AF-O00237-F1-model_v4_info.txt,O00237,0.11,0.99,3
AF-O15504-F1-model_v4_info.txt,O15504,0.076,0.99,2
AF-P06126-F1-model_v4_info.txt,P06126,0.024,0.99,1
AF-P22570-F1-model_v4_info.txt,P22570,0.127,0.99,1
AF-P28222-F1-model_v4_info.txt,P28222,0.102,0.99,1
AF-P28223-F1-model_v4_info.txt,P28223,0.1,0.99,1
AF-P28347-F1-model_v4_info.txt,P28347,0.255,0.99,1
AF-Q00169-F1-model_v4_info.txt,Q00169,0.049,0.99,1
AF-Q01118-F1-model_v4_info.txt,Q01118,0.174,0.99,5
AF-Q13614-F1-model_v4_info.txt,Q13614,0.234,0.99,2
AF-Q15149-F8-model_v4_info.txt,Q15149,0.22,0.99,1
AF-Q16602-F1-model_v4_info.txt,Q16602,0.051,0.99,1
AF-Q16696-F1-model_v4_info.txt,Q16696,0.076,0.99,1
AF-Q4G0S7-F1-model_v4_info.txt,Q4G0S7,0.516,0.99,2
AF-Q5CZC0-F15-model_v4_info.txt,Q5CZC0,0.004,0.99,5
AF-Q5W0Z9-F1-model_v4_info.txt,Q5W0Z9,0.226,0.99,1
AF-Q6ZRT6-F1-model_v4_info.txt,Q6ZRT6,0.012,0.99,1
AF-Q8NEN9-F1-model_v4_info.txt,Q8NEN9,0.114,0.99,1
AF-Q8NG97-F1-model_v4_info.txt,Q8NG97,0.232,0.99,1
AF-Q8NH55-F1-model_v4_info.txt,Q8NH55,0.024,0.99,1
AF-Q8NHB8-F1-model_v4_info.txt,Q8NHB8,0.158,0.99,1
AF-Q96AQ8-F1-model_v4_info.txt,Q96AQ8,0.124,0.99,1
AF-Q9BVC6-F1-model_v4_info.txt,Q9BVC6,0.055,0.99,1
AF-Q9BW83-F1-model_v4_info.txt,Q9BW83,0.054,0.99,1
AF-Q9C0G6-F14-model_v4_info.txt,Q9C0G6,0.332,0.99,2
AF-Q9H205-F1-model_v4_info.txt,Q9H205,0.115,0.99,1
AF-Q9HAT1-F1-model_v4_info.txt,Q9HAT1,0.139,0.99,3
AF-Q9NY46-F1-model_v4_info.txt,Q9NY46,0.309,0.99,2
AF-Q9NZ56-F1-model_v4_info.txt,Q9NZ56,0.118,0.99,1
AF-Q9P1P4-F1-model_v4_info.txt,Q9P1P4,0.118,0.99,4
AF-Q9P212-F1-model_v4_info.txt,Q9P212,0.079,0.99,1
AF-Q9P241-F1-model_v4_info.txt,Q9P241,0.139,0.99,3
AF-Q9UK10-F1-model_v4_info.txt,Q9UK10,0.115,0.99,1
AF-Q9UKU0-F1-model_v4_info.txt,Q9UKU0,0.419,0.99,1
AF-Q9UKU6-F1-model_v4_info.txt,Q9UKU6,0.084,0.99,1
AF-Q9Y6N5-F1-model_v4_info.txt,Q9Y6N5,0.12,0.99,1
AF-M0QZD8-F6-model_v4_info.txt,M0QZD8,0.428,0.989,6
AF-O94915-F6-model_v4_info.txt,O94915,0.225,0.989,3
AF-P06133-F1-model_v4_info.txt,P06133,0.266,0.989,1
AF-P13196-F1-model_v4_info.txt,P13196,0.192,0.989,1
AF-P21817-F20-model_v4_info.txt,P21817,0.145,0.989,2
AF-P35498-F1-model_v4_info.txt,P35498,0.286,0.989,2
AF-P35580-F1-model_v4_info.txt,P35580,0.202,0.989,3
AF-P56556-F1-model_v4_info.txt,P56556,0.042,0.989,1
AF-Q14264-F1-model_v4_info.txt,Q14264,0.04,0.989,1
AF-Q14588-F1-model_v4_info.txt,Q14588,0.23,0.989,2
AF-Q16739-F1-model_v4_info.txt,Q16739,0.189,0.989,1
AF-Q86UQ4-F12-model_v4_info.txt,Q86UQ4,0.13,0.989,5
AF-Q8N2M4-F1-model_v4_info.txt,Q8N2M4,0.359,0.989,2
AF-Q8NGR8-F1-model_v4_info.txt,Q8NGR8,0.043,0.989,1
AF-Q8NGU2-F1-model_v4_info.txt,Q8NGU2,0.327,0.989,2
AF-Q8NHK3-F1-model_v4_info.txt,Q8NHK3,0.125,0.989,1
AF-Q8TDI8-F1-model_v4_info.txt,Q8TDI8,0.161,0.989,1
AF-Q92543-F1-model_v4_info.txt,Q92543,0.087,0.989,4
AF-Q96AM1-F1-model_v4_info.txt,Q96AM1,0.111,0.989,2
AF-Q96K49-F1-model_v4_info.txt,Q96K49,0.075,0.989,1
AF-Q96R72-F1-model_v4_info.txt,Q96R72,0.227,0.989,2
AF-Q9H2K8-F1-model_v4_info.txt,Q9H2K8,0.164,0.989,2
AF-Q9UBU6-F1-model_v4_info.txt,Q9UBU6,0.12,0.989,2
AF-Q9Y5S8-F1-model_v4_info.txt,Q9Y5S8,0.056,0.989,2
AF-Q9Y6R4-F1-model_v4_info.txt,Q9Y6R4,0.17,0.989,5
AF-Q9Y6X3-F1-model_v4_info.txt,Q9Y6X3,0.084,0.989,1
AF-A2A368-F1-model_v4_info.txt,A2A368,0.186,0.988,1
AF-A6NJY1-F1-model_v4_info.txt,A6NJY1,0.188,0.988,1
AF-O60218-F1-model_v4_info.txt,O60218,0.091,0.988,1
AF-O75373-F1-model_v4_info.txt,O75373,0.166,0.988,1
AF-P04798-F1-model_v4_info.txt,P04798,0.159,0.988,1
AF-P0CG22-F1-model_v4_info.txt,P0CG22,0.34,0.988,2
AF-P35241-F1-model_v4_info.txt,P35241,0.123,0.988,2
AF-P49116-F1-model_v4_info.txt,P49116,0.109,0.988,1
AF-P51572-F1-model_v4_info.txt,P51572,0.195,0.988,2
AF-P55085-F1-model_v4_info.txt,P55085,0.37,0.988,1
AF-Q03001-F31-model_v4_info.txt,Q03001,0.292,0.988,2
AF-Q12857-F1-model_v4_info.txt,Q12857,0.304,0.988,1
AF-Q15149-F13-model_v4_info.txt,Q15149,0.081,0.988,1
AF-Q15751-F1-model_v4_info.txt,Q15751,0.144,0.988,1
AF-Q7Z3T1-F1-model_v4_info.txt,Q7Z3T1,0.251,0.988,5
AF-Q86SM5-F1-model_v4_info.txt,Q86SM5,0.2,0.988,1
AF-Q8NGG0-F1-model_v4_info.txt,Q8NGG0,0.082,0.988,2
AF-Q8NH70-F1-model_v4_info.txt,Q8NH70,0.318,0.988,1
AF-Q8TED0-F1-model_v4_info.txt,Q8TED0,0.201,0.988,1
AF-Q92736-F17-model_v4_info.txt,Q92736,0.196,0.988,2
AF-Q96SQ9-F1-model_v4_info.txt,Q96SQ9,0.289,0.988,1
AF-Q9HBY0-F1-model_v4_info.txt,Q9HBY0,0.004,0.988,3
AF-Q9HCG7-F1-model_v4_info.txt,Q9HCG7,0.165,0.988,1
AF-Q9HCP6-F1-model_v4_info.txt,Q9HCP6,0.121,0.988,2
AF-Q9P2X0-F1-model_v4_info.txt,Q9P2X0,0.134,0.988,1
AF-Q9UNU6-F1-model_v4_info.txt,Q9UNU6,0.173,0.988,2
AF-A8K8V0-F1-model_v4_info.txt,A8K8V0,0.109,0.987,1
AF-O60636-F1-model_v4_info.txt,O60636,0.155,0.987,2
AF-O60656-F1-model_v4_info.txt,O60656,0.289,0.987,1
AF-P02771-F1-model_v4_info.txt,P02771,0.177,0.987,2
AF-P08F94-F4-model_v4_info.txt,P08F94,0.123,0.987,2
AF-P11511-F1-model_v4_info.txt,P11511,0.157,0.987,1
AF-P16662-F1-model_v4_info.txt,P16662,0.2,0.987,1
AF-P35354-F1-model_v4_info.txt,P35354,0.262,0.987,1
AF-P49748-F1-model_v4_info.txt,P49748,0.088,0.987,2
AF-P51589-F1-model_v4_info.txt,P51589,0.08,0.987,1
AF-P52569-F1-model_v4_info.txt,P52569,0.19,0.987,1
AF-Q16787-F9-model_v4_info.txt,Q16787,0.168,0.987,2
AF-Q5T4D3-F1-model_v4_info.txt,Q5T4D3,0.128,0.987,1
AF-Q6P0A1-F1-model_v4_info.txt,Q6P0A1,0.055,0.987,1
AF-Q86TG1-F1-model_v4_info.txt,Q86TG1,0.154,0.987,1
AF-Q8IW03-F1-model_v4_info.txt,Q8IW03,0.066,0.987,1
AF-Q8N394-F1-model_v4_info.txt,Q8N394,0.132,0.987,2
AF-Q8NGE5-F1-model_v4_info.txt,Q8NGE5,0.08,0.987,1
AF-Q8TAV3-F1-model_v4_info.txt,Q8TAV3,0.133,0.987,1
AF-Q8WYA1-F1-model_v4_info.txt,Q8WYA1,0.121,0.987,1
AF-Q92535-F1-model_v4_info.txt,Q92535,0.027,0.987,1
AF-Q96GR4-F1-model_v4_info.txt,Q96GR4,0.089,0.987,1
AF-Q96NE9-F1-model_v4_info.txt,Q96NE9,0.411,0.987,2
AF-Q9GIP4-F1-model_v4_info.txt,Q9GIP4,0.411,0.987,1
AF-Q9H5I5-F4-model_v4_info.txt,Q9H5I5,0.194,0.987,2
AF-Q9NR11-F1-model_v4_info.txt,Q9NR11,0.104,0.987,1
AF-Q9NYV8-F1-model_v4_info.txt,Q9NYV8,0.211,0.987,3
AF-Q9NZG7-F1-model_v4_info.txt,Q9NZG7,0.185,0.987,3
AF-Q9NZP0-F1-model_v4_info.txt,Q9NZP0,0.406,0.987,1
AF-Q9P2C4-F1-model_v4_info.txt,Q9P2C4,0.096,0.987,1
AF-A0A0J9YWL9-F1-model_v4_info.txt,A0A0J9YWL9,0.558,0.986,7
AF-A2VEC9-F1-model_v4_info.txt,A2VEC9,0.318,0.986,1
AF-O00219-F1-model_v4_info.txt,O00219,0.19,0.986,1
AF-O00391-F1-model_v4_info.txt,O00391,0.296,0.986,1
AF-O14817-F1-model_v4_info.txt,O14817,0.133,0.986,2
AF-O95477-F1-model_v4_info.txt,O95477,0.154,0.986,4
AF-P04114-F4-model_v4_info.txt,P04114,0.385,0.986,5
AF-P0DN82-F1-model_v4_info.txt,P0DN82,0.26,0.986,3
AF-P22830-F1-model_v4_info.txt,P22830,0.183,0.986,1
AF-P29972-F1-model_v4_info.txt,P29972,0.634,0.986,2
AF-P33260-F1-model_v4_info.txt,P33260,0.07,0.986,1
AF-P48380-F1-model_v4_info.txt,P48380,0.151,0.986,1
AF-Q0VDD8-F1-model_v4_info.txt,Q0VDD8,0.114,0.986,3
AF-Q12767-F1-model_v4_info.txt,Q12767,0.213,0.986,3
AF-Q15561-F1-model_v4_info.txt,Q15561,0.243,0.986,2
AF-Q17RC7-F1-model_v4_info.txt,Q17RC7,0.101,0.986,2
AF-Q4VNC0-F1-model_v4_info.txt,Q4VNC0,0.126,0.986,3
AF-Q5CZC0-F11-model_v4_info.txt,Q5CZC0,0.051,0.986,3
AF-Q86WG3-F1-model_v4_info.txt,Q86WG3,0.148,0.986,1
AF-Q8IVB5-F1-model_v4_info.txt,Q8IVB5,0.034,0.986,1
AF-Q8IYP9-F1-model_v4_info.txt,Q8IYP9,0.378,0.986,2
AF-Q8N531-F1-model_v4_info.txt,Q8N531,0.077,0.986,1
AF-Q8NFI3-F1-model_v4_info.txt,Q8NFI3,0.369,0.986,1
AF-Q8WWZ4-F1-model_v4_info.txt,Q8WWZ4,0.115,0.986,4
AF-Q96CC6-F1-model_v4_info.txt,Q96CC6,0.137,0.986,2
AF-Q96IT1-F1-model_v4_info.txt,Q96IT1,0.096,0.986,1
AF-Q96M86-F12-model_v4_info.txt,Q96M86,0.103,0.986,2
AF-Q96MV8-F1-model_v4_info.txt,Q96MV8,0.186,0.986,2
AF-Q96QU4-F1-model_v4_info.txt,Q96QU4,0.056,0.986,1
AF-Q9BXE9-F1-model_v4_info.txt,Q9BXE9,0.025,0.986,3
AF-Q9C0G6-F7-model_v4_info.txt,Q9C0G6,0.144,0.986,2
AF-Q9H1C4-F1-model_v4_info.txt,Q9H1C4,0.082,0.986,1
AF-Q9H251-F4-model_v4_info.txt,Q9H251,0.13,0.986,1
AF-Q9H5I5-F6-model_v4_info.txt,Q9H5I5,0.135,0.986,2
AF-Q9H902-F1-model_v4_info.txt,Q9H902,0.105,0.986,2
AF-Q9UBR5-F1-model_v4_info.txt,Q9UBR5,0.056,0.986,1
AF-Q9UIJ5-F1-model_v4_info.txt,Q9UIJ5,0.318,0.986,1
AF-Q9UKJ5-F1-model_v4_info.txt,Q9UKJ5,0.285,0.986,1
AF-O15060-F1-model_v4_info.txt,O15060,0.146,0.985,1
AF-O95672-F1-model_v4_info.txt,O95672,0.145,0.985,1
AF-P09131-F1-model_v4_info.txt,P09131,0.13,0.985,2
AF-P17752-F1-model_v4_info.txt,P17752,0.099,0.985,1
AF-P35610-F1-model_v4_info.txt,P35610,0.104,0.985,3
AF-P43119-F1-model_v4_info.txt,P43119,0.445,0.985,2
AF-P55345-F1-model_v4_info.txt,P55345,0.379,0.985,1
AF-P58397-F1-model_v4_info.txt,P58397,0.075,0.985,2
AF-Q15413-F18-model_v4_info.txt,Q15413,0.154,0.985,7
AF-Q15572-F1-model_v4_info.txt,Q15572,0.17,0.985,2
AF-Q3KNW5-F1-model_v4_info.txt,Q3KNW5,0.109,0.985,2
AF-Q53EU6-F1-model_v4_info.txt,Q53EU6,0.181,0.985,1
AF-Q66K64-F1-model_v4_info.txt,Q66K64,0.069,0.985,1
AF-Q7Z6M2-F1-model_v4_info.txt,Q7Z6M2,0.23,0.985,1
AF-Q86SG3-F1-model_v4_info.txt,Q86SG3,0.321,0.985,2
AF-Q86Y13-F1-model_v4_info.txt,Q86Y13,0.266,0.985,3
AF-Q8IU89-F1-model_v4_info.txt,Q8IU89,0.162,0.985,2
AF-Q8N4S7-F1-model_v4_info.txt,Q8N4S7,0.066,0.985,1
AF-Q8NGA5-F1-model_v4_info.txt,Q8NGA5,0.488,0.985,4
AF-Q8NHB7-F1-model_v4_info.txt,Q8NHB7,0.18,0.985,2
AF-Q8WUS8-F1-model_v4_info.txt,Q8WUS8,0.087,0.985,3
AF-Q92482-F1-model_v4_info.txt,Q92482,0.388,0.985,1
AF-Q9BQB6-F1-model_v4_info.txt,Q9BQB6,0.279,0.985,1
AF-Q9H9L4-F1-model_v4_info.txt,Q9H9L4,0.282,0.985,2
AF-Q9NVL1-F1-model_v4_info.txt,Q9NVL1,0.04,0.985,1
AF-A0A0K2S4Q6-F1-model_v4_info.txt,A0A0K2S4Q6,0.233,0.984,1
AF-A6NH11-F1-model_v4_info.txt,A6NH11,0.189,0.984,1
AF-B1AL88-F1-model_v4_info.txt,B1AL88,0.185,0.984,1
AF-O43149-F1-model_v4_info.txt,O43149,0.116,0.984,3
AF-O75469-F1-model_v4_info.txt,O75469,0.255,0.984,1
AF-O75954-F1-model_v4_info.txt,O75954,0.095,0.984,1
AF-O95361-F1-model_v4_info.txt,O95361,0.164,0.984,2
AF-O95674-F1-model_v4_info.txt,O95674,0.159,0.984,2
AF-P04114-F14-model_v4_info.txt,P04114,0.204,0.984,6
AF-P05181-F1-model_v4_info.txt,P05181,0.184,0.984,1
AF-P11678-F1-model_v4_info.txt,P11678,0.358,0.984,2
AF-P13164-F1-model_v4_info.txt,P13164,0.062,0.984,1
AF-P51677-F1-model_v4_info.txt,P51677,0.223,0.984,4
AF-P54098-F1-model_v4_info.txt,P54098,0.08,0.984,1
AF-P59551-F1-model_v4_info.txt,P59551,0.13,0.984,1
AF-Q2M3W8-F1-model_v4_info.txt,Q2M3W8,0.076,0.984,1
AF-Q68CK6-F1-model_v4_info.txt,Q68CK6,0.457,0.984,1
AF-Q6IMI6-F1-model_v4_info.txt,Q6IMI6,0.471,0.984,1
AF-Q6N022-F4-model_v4_info.txt,Q6N022,0.661,0.984,2
AF-Q6N075-F1-model_v4_info.txt,Q6N075,0.184,0.984,4
AF-Q7L4E1-F1-model_v4_info.txt,Q7L4E1,0.095,0.984,2
AF-Q86UQ4-F13-model_v4_info.txt,Q86UQ4,0.03,0.984,4
AF-Q8IZQ1-F3-model_v4_info.txt,Q8IZQ1,0.249,0.984,1
AF-Q8TEZ7-F1-model_v4_info.txt,Q8TEZ7,0.144,0.984,2
AF-Q8WY54-F1-model_v4_info.txt,Q8WY54,0.109,0.984,1
AF-Q96A25-F1-model_v4_info.txt,Q96A25,0.184,0.984,1
AF-Q9NXB9-F1-model_v4_info.txt,Q9NXB9,0.217,0.984,1
AF-A6NGZ8-F1-model_v4_info.txt,A6NGZ8,0.148,0.983,2
AF-A6NMS3-F1-model_v4_info.txt,A6NMS3,0.18,0.983,2
AF-O15375-F1-model_v4_info.txt,O15375,0.135,0.983,4
AF-O75643-F1-model_v4_info.txt,O75643,0.14,0.983,1
AF-O95711-F1-model_v4_info.txt,O95711,0.075,0.983,1
AF-P02730-F1-model_v4_info.txt,P02730,0.182,0.983,2
AF-P15428-F1-model_v4_info.txt,P15428,0.082,0.983,1
AF-P25391-F9-model_v4_info.txt,P25391,0.111,0.983,2
AF-P31213-F1-model_v4_info.txt,P31213,0.182,0.983,1
AF-P52294-F1-model_v4_info.txt,P52294,0.034,0.983,2
AF-Q08AH3-F1-model_v4_info.txt,Q08AH3,0.472,0.983,1
AF-Q14108-F1-model_v4_info.txt,Q14108,0.037,0.983,1
AF-Q5JPI9-F1-model_v4_info.txt,Q5JPI9,0.244,0.983,2
AF-Q5T4S7-F20-model_v4_info.txt,Q5T4S7,0.157,0.983,3
AF-Q6P9G9-F1-model_v4_info.txt,Q6P9G9,0.129,0.983,1
AF-Q6ZTR5-F8-model_v4_info.txt,Q6ZTR5,0.109,0.983,1
AF-Q8N139-F1-model_v4_info.txt,Q8N139,0.258,0.983,5
AF-Q8N2K0-F1-model_v4_info.txt,Q8N2K0,0.106,0.983,1
AF-Q8NE62-F1-model_v4_info.txt,Q8NE62,0.345,0.983,2
AF-Q8NGB8-F1-model_v4_info.txt,Q8NGB8,0.299,0.983,2
AF-Q8NH74-F1-model_v4_info.txt,Q8NH74,0.348,0.983,1
AF-Q8TEQ8-F1-model_v4_info.txt,Q8TEQ8,0.082,0.983,3
AF-Q8WVP5-F1-model_v4_info.txt,Q8WVP5,0.308,0.983,2
AF-Q96IZ2-F1-model_v4_info.txt,Q96IZ2,0.252,0.983,1
AF-Q96JA3-F1-model_v4_info.txt,Q96JA3,0.061,0.983,1
AF-Q9H461-F1-model_v4_info.txt,Q9H461,0.187,0.983,4
AF-Q9H5I5-F5-model_v4_info.txt,Q9H5I5,0.155,0.983,2
AF-Q9HB03-F1-model_v4_info.txt,Q9HB03,0.461,0.983,3
AF-Q9NXF8-F1-model_v4_info.txt,Q9NXF8,0.132,0.983,1
AF-Q9UQV4-F1-model_v4_info.txt,Q9UQV4,0.179,0.983,1
AF-Q9Y223-F1-model_v4_info.txt,Q9Y223,0.545,0.983,1
AF-Q9Y4E6-F1-model_v4_info.txt,Q9Y4E6,0.069,0.983,1
AF-A6NHM9-F1-model_v4_info.txt,A6NHM9,0.446,0.982,1
AF-O00270-F1-model_v4_info.txt,O00270,0.191,0.982,1
AF-O94813-F1-model_v4_info.txt,O94813,0.108,0.982,2
AF-P11086-F1-model_v4_info.txt,P11086,0.356,0.982,1
AF-P17041-F1-model_v4_info.txt,P17041,0.042,0.982,1
AF-P26439-F1-model_v4_info.txt,P26439,0.051,0.982,1
AF-P49189-F1-model_v4_info.txt,P49189,0.245,0.982,2
AF-Q03181-F1-model_v4_info.txt,Q03181,0.045,0.982,1
AF-Q13370-F1-model_v4_info.txt,Q13370,0.139,0.982,2
AF-Q14524-F1-model_v4_info.txt,Q14524,0.258,0.982,4
AF-Q16647-F1-model_v4_info.txt,Q16647,0.099,0.982,1
AF-Q5XG92-F1-model_v4_info.txt,Q5XG92,0.576,0.982,1
AF-Q6ZS72-F1-model_v4_info.txt,Q6ZS72,0.087,0.982,1
AF-Q7Z407-F2-model_v4_info.txt,Q7Z407,0.152,0.982,1
AF-Q86TL2-F1-model_v4_info.txt,Q86TL2,0.179,0.982,2
AF-Q86WK9-F1-model_v4_info.txt,Q86WK9,0.111,0.982,1
AF-Q8N6G6-F1-model_v4_info.txt,Q8N6G6,0.157,0.982,2
AF-Q8N8C0-F1-model_v4_info.txt,Q8N8C0,0.02,0.982,4
AF-Q8NG04-F1-model_v4_info.txt,Q8NG04,0.206,0.982,2
AF-Q8NGY0-F1-model_v4_info.txt,Q8NGY0,0.143,0.982,2
AF-Q96A54-F1-model_v4_info.txt,Q96A54,0.213,0.982,1
AF-Q96S37-F1-model_v4_info.txt,Q96S37,0.082,0.982,1
AF-Q99250-F1-model_v4_info.txt,Q99250,0.16,0.982,5
AF-Q99943-F1-model_v4_info.txt,Q99943,0.127,0.982,1
AF-Q9BXW6-F1-model_v4_info.txt,Q9BXW6,0.086,0.982,1
AF-Q9BY78-F1-model_v4_info.txt,Q9BY78,0.109,0.982,2
AF-Q9H3S5-F1-model_v4_info.txt,Q9H3S5,0.151,0.982,1
AF-Q9Y2Z2-F1-model_v4_info.txt,Q9Y2Z2,0.229,0.982,3
AF-O60902-F1-model_v4_info.txt,O60902,0.269,0.981,1
AF-O75908-F1-model_v4_info.txt,O75908,0.092,0.981,3
AF-O95870-F1-model_v4_info.txt,O95870,0.209,0.981,1
AF-P07148-F1-model_v4_info.txt,P07148,-0.023,0.981,1
AF-P19075-F1-model_v4_info.txt,P19075,0.098,0.981,1
AF-P47775-F1-model_v4_info.txt,P47775,0.139,0.981,1
AF-Q16581-F1-model_v4_info.txt,Q16581,0.154,0.981,1
AF-Q2NL67-F1-model_v4_info.txt,Q2NL67,0.141,0.981,2
AF-Q4KMQ2-F1-model_v4_info.txt,Q4KMQ2,0.483,0.981,5
AF-Q5GH72-F1-model_v4_info.txt,Q5GH72,0.18,0.981,3
AF-Q6P589-F1-model_v4_info.txt,Q6P589,0.017,0.981,1
AF-Q6VVX0-F1-model_v4_info.txt,Q6VVX0,0.135,0.981,2
AF-Q86XU0-F1-model_v4_info.txt,Q86XU0,0.285,0.981,1
AF-Q8N2H3-F1-model_v4_info.txt,Q8N2H3,0.185,0.981,1
AF-Q8NBR0-F1-model_v4_info.txt,Q8NBR0,0.098,0.981,1
AF-Q8NDV2-F1-model_v4_info.txt,Q8NDV2,0.582,0.981,3
AF-Q8NGE1-F1-model_v4_info.txt,Q8NGE1,0.394,0.981,1
AF-Q8NGF6-F1-model_v4_info.txt,Q8NGF6,0.093,0.981,1
AF-Q8TBJ4-F1-model_v4_info.txt,Q8TBJ4,0.246,0.981,3
AF-Q92736-F16-model_v4_info.txt,Q92736,0.119,0.981,1
AF-Q92851-F1-model_v4_info.txt,Q92851,0.094,0.981,1
AF-Q96FL8-F1-model_v4_info.txt,Q96FL8,0.059,0.981,2
AF-Q96PQ7-F1-model_v4_info.txt,Q96PQ7,0.133,0.981,1
AF-Q9H209-F1-model_v4_info.txt,Q9H209,0.175,0.981,1
AF-Q9H560-F1-model_v4_info.txt,Q9H560,0.154,0.981,1
AF-Q9NZL3-F1-model_v4_info.txt,Q9NZL3,0.102,0.981,1
AF-O94887-F1-model_v4_info.txt,O94887,0.126,0.98,2
AF-P25391-F4-model_v4_info.txt,P25391,0.148,0.98,1
AF-P55011-F1-model_v4_info.txt,P55011,0.163,0.98,1
AF-P58005-F1-model_v4_info.txt,P58005,0.197,0.98,1
AF-P59537-F1-model_v4_info.txt,P59537,0.163,0.98,2
AF-Q2WGJ8-F1-model_v4_info.txt,Q2WGJ8,0.188,0.98,2
AF-Q5W064-F1-model_v4_info.txt,Q5W064,0.061,0.98,1
AF-Q7Z6M4-F1-model_v4_info.txt,Q7Z6M4,0.093,0.98,2
AF-Q8IVG5-F1-model_v4_info.txt,Q8IVG5,0.157,0.98,2
AF-Q8NBI2-F1-model_v4_info.txt,Q8NBI2,0.068,0.98,3
AF-Q8NBQ7-F1-model_v4_info.txt,Q8NBQ7,0.087,0.98,1
AF-Q8NGK3-F1-model_v4_info.txt,Q8NGK3,0.044,0.98,1
AF-Q8NGK6-F1-model_v4_info.txt,Q8NGK6,0.271,0.98,2
AF-Q8TBP5-F1-model_v4_info.txt,Q8TBP5,0.242,0.98,2
AF-Q8WZ42-F82-model_v4_info.txt,Q8WZ42,0.053,0.98,1
AF-Q96L11-F1-model_v4_info.txt,Q96L11,0.281,0.98,2
AF-Q96R05-F1-model_v4_info.txt,Q96R05,0.04,0.98,1
