"","external_gene_name","ensembl_gene_id","description","gene_biotype","degree","betweenness","closeness","eigen_centrality","cluster","source","counts","druggability","CP_score","highest_score"
"603","SMAD9","ENSG00000120693","SMAD family member 9 ","protein_coding",1,0,0.000118609892064998,3.65451798671644e-10,"tomato","subnet",1575,0.593,0.854095238095238,0.854095238095238
"604","SMIM14","ENSG00000163683","small integral membrane protein 14 ","protein_coding",1,0,0.000120598166907863,1.77980464989888e-08,"tomato","subnet",95,0.698,0.364542857142857,0.698
"605","SMIM3","ENSG00000256235","small integral membrane protein 3 ","protein_coding",3,10597.8258974359,0.000102722136620442,0,"tomato","subnet",84,0.438,0,0.438
"606","SNCG","ENSG00000173267","synuclein gamma ","protein_coding",2,1188,0.000103007828594973,1.24593276360421e-14,"tomato","subnet",1223,0.786,0.293036363636364,0.786
"607","SNX15","ENSG00000110025","sorting nexin 15 ","protein_coding",1,0,9.25925925925926e-05,0,"tomato","subnet",106,0.791,0.139904166666667,0.791
"608","SORD","ENSG00000140263","sorbitol dehydrogenase ","protein_coding",4,1782,9.48136910969944e-05,8.92887361955768e-15,"tomato","subnet",2263,0.55,0.873404761904762,0.873404761904762
"609","SOX11","ENSG00000176887","SRY-box transcription factor 11 ","protein_coding",2,3540,9.8833761612967e-05,9.93514635340096e-14,"tomato","subnet",2290,0.736,0.223236363636364,0.736
"610","SOX5","ENSG00000134532","SRY-box transcription factor 5 ","protein_coding",4,5298,0.00010487676979549,9.44593763491779e-13,"tomato","subnet",2055,0.123,0.655747619047619,0.655747619047619
"611","SPARCL1","ENSG00000152583","SPARC like 1 ","protein_coding",1,0,0.000102965403624382,1.23654576961995e-14,"tomato","subnet",864,0.404,0.712704761904762,0.712704761904762
"612","SPC24","ENSG00000161888","SPC24 component of NDC80 kinetochore complex ","protein_coding",7,40.5956370426959,0.000136911281489595,8.99058005452456e-08,"tomato","subnet",623,0.372,0.667790909090909,0.667790909090909
"613","SPC25","ENSG00000152253","SPC25 component of NDC80 kinetochore complex ","protein_coding",6,0,0.000136892539356605,8.60408825331433e-08,"tomato","subnet",719,0.708,0.823533333333333,0.823533333333333
"614","SPDYC","ENSG00000204710","speedy/RINGO cell cycle regulator family member C ","protein_coding",1,0,0.000133209004928733,7.31823248882324e-10,"tomato","subnet",29,0.92,0.890847619047619,0.92
"615","SPTLC1","ENSG00000090054","serine palmitoyltransferase long chain base subunit 1 ","protein_coding",3,8779.07771702582,0.00011883541295306,3.85344294813447e-10,"tomato","subnet",1404,0.494,0.668466666666667,0.668466666666667
"616","SPTSSB","ENSG00000196542","serine palmitoyltransferase small subunit B ","protein_coding",2,0,0.000113869278068777,3.81409687419917e-10,"tomato","subnet",159,0.404,0,0.404
"617","SRPX2","ENSG00000102359","sushi repeat containing protein X-linked 2 ","protein_coding",2,6435,0.000111557340473003,2.32668723627309e-12,"tomato","subnet",661,0.334,0.668872727272727,0.668872727272727
"618","SSTR1","ENSG00000139874","somatostatin receptor 1 ","protein_coding",1,0,9.65437343116432e-05,0,"tomato","subnet",1099,0.594,0.937766666666667,0.937766666666667
"619","SSTR3","ENSG00000278195","somatostatin receptor 3 ","protein_coding",4,595,0.000102427532520742,1.21730806260156e-16,"tomato","subnet",1063,0.736,0.565090476190476,0.736
"620","STAB2","ENSG00000136011","stabilin 2 ","protein_coding",4,1189,0.000120293516179478,2.93403734128723e-11,"tomato","subnet",774,0.804,0.94267619047619,0.94267619047619
"621","STMN1","ENSG00000117632","stathmin 1 ","protein_coding",3,1189,8.15062352269949e-05,0,"tomato","subnet",4312,0.402,0.268585714285714,0.402
"622","SUGCT","ENSG00000175600","succinyl-CoA:glutarate-CoA transferase ","protein_coding",1,0,0.0001057753331923,4.99195896056405e-13,"tomato","subnet",393,0.687,0.679661904761905,0.687
"623","SYNM","ENSG00000182253","synemin ","protein_coding",2,0,7.02641933670602e-05,0,"tomato","subnet",4126,0.623,0.525714285714286,0.623
"624","TARS2","ENSG00000143374","threonyl-tRNA synthetase 2, mitochondrial ","protein_coding",1,0,9.80199960792002e-05,0,"tomato","subnet",201,0.85,0.142152380952381,0.85
"625","TBX2","ENSG00000121068","T-box transcription factor 2 ","protein_coding",2,595,0.000119431506031291,1.15914655927381e-11,"tomato","subnet",1305,0.258,0.438923809523809,0.438923809523809
"626","TCF15","ENSG00000125878","transcription factor 15 ","protein_coding",1,0,0.00961538461538462,0,"royalblue","subnet",527,0.365,0.818023809523809,0.818023809523809
"627","TEDC2","ENSG00000162062","tubulin epsilon and delta complex 2 ","protein_coding",1,0,0.000119588615163836,2.5105327906831e-10,"tomato","subnet",89,0.875,0.792009523809524,0.875
"628","TENM4","ENSG00000149256","teneurin transmembrane protein 4 ","protein_coding",2,1255.16349206349,0.000100421771440048,1.58988473034083e-15,"tomato","subnet",481,0.984,0.0937609523809524,0.984
"629","TEX14","ENSG00000121101","testis expressed 14, intercellular bridge forming factor ","protein_coding",2,28,0.00625,0,"royalblue","subnet",261,0.927,0.756261904761905,0.927
"630","TEX9","ENSG00000151575","testis expressed 9 ","protein_coding",1,0,0.000110485029278533,2.56644288204913e-10,"tomato","subnet",69,0.438,0.664390476190476,0.664390476190476
"631","TFF1","ENSG00000160182","trefoil factor 1 ","protein_coding",4,13887.2657789549,0.000132345156167284,3.98733147707332e-13,"tomato","subnet",3578,0.341,0.397595238095238,0.397595238095238
"632","TFF3","ENSG00000160180","trefoil factor 3 ","protein_coding",2,12903.8324456215,0.000129198966408269,3.70032869225135e-12,"tomato","subnet",2909,0.466,0.324219047619048,0.466
"633","TFPI","ENSG00000003436","tissue factor pathway inhibitor ","protein_coding",4,30834.2389768889,0.000148743120630671,2.95686149947454e-10,"tomato","subnet",6296,0.633,0.209085714285714,0.633
"634","TFR2","ENSG00000106327","transferrin receptor 2 ","protein_coding",3,595,0.000118666192001899,4.12894512108672e-10,"tomato","subnet",1454,0.843,0.392585714285714,0.843
"635","TGFBR3","ENSG00000069702","transforming growth factor beta receptor 3 ","protein_coding",2,42,0.025,0,"mediumseagreen","subnet",2658,0.438,0.826480952380952,0.826480952380952
"636","THBS4","ENSG00000113296","thrombospondin 4 ","protein_coding",1,0,0.00011033873993159,1.45900559114248e-07,"springgreen","subnet",1210,0.566,0.668709523809524,0.668709523809524
"637","TIGIT","ENSG00000181847","T cell immunoreceptor with Ig and ITIM domains ","protein_coding",1,0,7.60225026607876e-05,0,"maroon1","subnet",8608,0.564,0.425519047619048,0.564
"638","TJP2","ENSG00000119139","tight junction protein 2 ","protein_coding",7,19179.0761031281,0.000126630365961758,0.0191638784678381,"tomato","subnet",2457,0.58,0.572857142857143,0.58
"639","TJP3","ENSG00000105289","tight junction protein 3 ","protein_coding",9,422.25931967929,0.000122369065100343,0.044442465617002,"tomato","subnet",974,0.88,0.40242380952381,0.88
"640","TLX1","ENSG00000107807","T cell leukemia homeobox 1 ","protein_coding",3,7911.65230455818,0.000145836371591075,1.37618353963069e-09,"tomato","subnet",603,0.758,0.732952380952381,0.758
"641","TMBIM4","ENSG00000155957","transmembrane BAX inhibitor motif containing 4 ","protein_coding",2,595,0.000129668049792531,4.03691642159934e-13,"tomato","subnet",477,0.994,0.484947619047619,0.994
"642","TMEFF1","ENSG00000241697","transmembrane protein with EGF like and two follistatin like domains 1 ","protein_coding",2,8779.69578120801,0.000119660165131028,3.07453563067493e-08,"tomato","subnet",274,0.371,0.623638095238095,0.623638095238095
"643","TMEM106B","ENSG00000106460","transmembrane protein 106B ","protein_coding",2,595,0.000126103404791929,5.06852539506161e-15,"tomato","subnet",739,0.765,0.584680952380952,0.765
"644","TMEM106C","ENSG00000134291","transmembrane protein 106C ","protein_coding",1,0,0.000117302052785924,5.10330595841699e-16,"tomato","subnet",114,0.515,0.705195238095238,0.705195238095238
"645","TMPRSS6","ENSG00000187045","transmembrane serine protease 6 ","protein_coding",1,0,0.000110840168477056,4.2970698554376e-11,"tomato","subnet",918,0.42,0.793552380952381,0.793552380952381
"646","TMTC1","ENSG00000133687","transmembrane O-mannosyltransferase targeting cadherins 1 ","protein_coding",1,0,0.000120481927710843,5.91471629819335e-13,"tomato","subnet",335,0.796,0.0910833333333333,0.796
"647","TNFRSF18","ENSG00000186891","TNF receptor superfamily member 18 ","protein_coding",2,595,6.98372791396047e-05,0,"maroon1","subnet",4359,0.11,0.168590909090909,0.168590909090909
"648","TNFRSF19","ENSG00000127863","TNF receptor superfamily member 19 ","protein_coding",3,0,9.92457324335053e-05,1.65893385175205e-15,"tomato","subnet",756,0.884,0.7153,0.884
"649","TNFRSF8","ENSG00000120949","TNF receptor superfamily member 8 ","protein_coding",3,0.333333333333333,6.98372791396047e-05,0,"maroon1","subnet",24001,0.238,0.290652631578947,0.290652631578947
"650","TNFRSF9","ENSG00000049249","TNF receptor superfamily member 9 ","protein_coding",5,4123.83333333333,7.6103500761035e-05,0,"maroon1","subnet",10639,0.548,0.976709523809524,0.976709523809524
"651","TNFSF18","ENSG00000120337","TNF superfamily member 18 ","protein_coding",1,0,6.70510929328148e-05,0,"maroon1","subnet",1077,0.392,0.463866666666667,0.463866666666667
"652","TNFSF4","ENSG00000117586","TNF superfamily member 4 ","protein_coding",6,1385.99999999999,7.28544368352033e-05,0,"maroon1","subnet",3931,0.187,0.471933333333333,0.471933333333333
"653","TNFSF8","ENSG00000106952","TNF superfamily member 8 ","protein_coding",3,196.666666666663,7.28332119446468e-05,0,"maroon1","subnet",1007,0.168,0.454809523809524,0.454809523809524
"654","TNR","ENSG00000116147","tenascin R ","protein_coding",3,0,0.000103734439834025,2.05203371050556e-08,"springgreen","subnet",986,0.792,0.147746363636364,0.792
"655","TNXB","ENSG00000168477","tenascin XB ","protein_coding",3,0,0.000103734439834025,2.05203371009892e-08,"springgreen","subnet",1615,0.9,0.857376190476191,0.9
"656","TPX2","ENSG00000088325","TPX2 microtubule nucleation factor ","protein_coding",4,5824.65,0.000139958012596221,2.26109650662929e-09,"tomato","subnet",3414,0.656,0.119364761904762,0.656
"657","TRIP13","ENSG00000071539","thyroid hormone receptor interactor 13 ","protein_coding",6,18815.680071382,0.00013051422605064,0.000222046284983775,"tomato","subnet",874,0.677,0.31697619047619,0.677
"658","TRUB1","ENSG00000165832","TruB pseudouridine synthase family member 1 ","protein_coding",1,0,8.14531237272949e-05,0,"tomato","subnet",169,0.282,0.821123809523809,0.821123809523809
"659","TSACC","ENSG00000163467","TSSK6 activating cochaperone ","protein_coding",1,0,9.47238798901203e-05,1.13803337768466e-15,"tomato","subnet",98,0.595,0.691381818181818,0.691381818181818
"660","TTLL12","ENSG00000100304","tubulin tyrosine ligase like 12 ","protein_coding",1,0,0.000114784205693297,0.0010717448130482,"springgreen","subnet",200,0.961,0.647573333333333,0.961
"661","UBFD1","ENSG00000103353","ubiquitin family domain containing 1 ","protein_coding",1,0,9.9403578528827e-05,1.29463411878151e-06,"springgreen","subnet",91,0.121,0.159338095238095,0.159338095238095
"662","UHMK1","ENSG00000152332","U2AF homology motif kinase 1 ","protein_coding",2,1779,8.56311012159616e-05,4.0434491974778e-17,"tomato","subnet",336,0.315,0.583738095238095,0.583738095238095
"663","UNC13A","ENSG00000130477","unc-13 homolog A ","protein_coding",3,12281.2471428572,0.000107631040792164,9.36985946172793e-13,"tomato","subnet",727,0.75,0.312709090909091,0.75
"664","UNC13C","ENSG00000137766","unc-13 homolog C ","protein_coding",2,0,0.000102532554085922,1.09297481850419e-13,"tomato","subnet",213,0.767,0.198104761904762,0.767
"665","UNC5A","ENSG00000113763","unc-5 netrin receptor A ","protein_coding",3,2359.49278499278,0.00010801468999784,1.31510294753666e-13,"tomato","subnet",253,0.737,0.914366666666667,0.914366666666667
"666","USP53","ENSG00000145390","ubiquitin specific peptidase 53 ","protein_coding",1,0,0.000117757889778615,0.0019944206863676,"tomato","subnet",221,0.823,0.905380952380952,0.905380952380952
"667","VIP","ENSG00000146469","vasoactive intestinal peptide ","protein_coding",7,300.5,0.0142857142857143,0,"royalblue","subnet",14910,0.714,0.198821052631579,0.714
"668","VIPR1","ENSG00000114812","vasoactive intestinal peptide receptor 1 ","protein_coding",4,148.5,0.0119047619047619,0,"royalblue","subnet",1765,0.885,0.791566666666667,0.885
"669","VTCN1","ENSG00000134258","V-set domain containing T cell activation inhibitor 1 ","protein_coding",1,0,7.94975753239526e-05,0,"maroon1","subnet",2195,0.367,0.602323809523809,0.602323809523809
"670","WDR45","ENSG00000196998","WD repeat domain 45 ","protein_coding",1,0,0.000128915817970865,3.35182221824802e-10,"tomato","subnet",611,0.841,0.486328571428571,0.841
"671","WDR62","ENSG00000075702","WD repeat domain 62 ","protein_coding",2,2368,0.000127926314442881,7.87078613482167e-11,"tomato","subnet",527,0.807,0.715909523809524,0.807
"672","WT1","ENSG00000184937","WT1 transcription factor ","protein_coding",4,2959,9.34317481080071e-05,1.0663411069486e-14,"tomato","subnet",16196,0.632,0.845480952380952,0.845480952380952
"673","ZBTB9","ENSG00000213588","zinc finger and BTB domain containing 9 ","protein_coding",1,0,0.000100553041729512,8.34133928168184e-14,"tomato","subnet",83,0.931,0.748438095238095,0.931
"674","ZEB2","ENSG00000169554","zinc finger E-box binding homeobox 2 ","protein_coding",1,0,0.00961538461538462,0,"royalblue","subnet",9594,0.781,0.639128571428571,0.781
"675","ZFPM2","ENSG00000169946","zinc finger protein, FOG family member 2 ","protein_coding",3,1188,8.85504294695829e-05,1.17860935849074e-15,"tomato","subnet",1036,0.02,0.223281818181818,0.223281818181818
"676","ZWILCH","ENSG00000174442","zwilch kinetochore protein ","protein_coding",1,0,0.000133725595078898,1.14381505342065e-08,"tomato","subnet",293,0.817,0.3519,0.817
"677","ZWINT","ENSG00000122952","ZW10 interacting kinetochore protein ","protein_coding",11,3170.8618623207,0.000145285485979951,1.0990626438571e-07,"tomato","subnet",661,0.32,0.839847619047619,0.839847619047619
