"Protein","Prediction_Score_glmnet","Prediction_Score_rf","Prediction_Score_svmRadial","Prediction_Score_nnet"
"A1L429",0.0255799700136848,0.0584,0.0703540912593119,0.15110077384772
"A1L443",0.0139653485179877,0.0116,0.00667300945333572,0.137283156174825
"A1L453",0.0688688045400073,0.09698,0.0408556052038103,0.189883265072514
"A1L4H1",0.118249315148333,0.1753,0.221446988699397,0.75545824634285
"A1L4K1",0.00916892269657891,0.05256,0.161641870943928,0.168839679999859
"A1L4L8",0.0672600211874369,0.06828,0.0177990856781403,0.158358909910141
"A1L4Q6",0.031961555197379,0.09422,0.0531449846835321,0.158649267747022
"A1X283",0.417466547133167,0.32146,0.336891842041269,0.478728394420094
"A1XBS5",0.0313369504558378,0.02712,0.00538095015853087,0.131799601936206
"A1YPR0",0.0712334250865684,0.03324,0.0155086179036864,0.163924529500755
"A1Z1Q3",0.0376331406373214,0.05102,0.0210668107692514,0.160761046009201
"A2A288",0.0821467643527071,0.05456,0.0369311204509937,0.261195242899251
"A2A2V5",0.0517415546805229,0.17738,0.220667295374526,0.118246265595145
"A2A2Y4",0.0263063270255842,0.0115,0.00164509855261481,0.162226808286118
"A2A2Z9",0.0181418231358893,0.04718,0.0259375254607025,0.123078837503502
"A2A368",0.0492173010928773,0.08402,0.015910178824444,0.121111898747515
"A2A3K4",0.0859973193585915,0.06224,0.00763366687939722,0.265117037333985
"A2A3L6",0.0357238152313436,0.05516,0.00595431645823834,0.166579825627954
"A2A3N6",0.0529829465472804,0.11268,0.0418186788736421,0.121711199377129
"A2AJT9",0.0179947967684804,0.0641,0.0807593680108915,0.169703570178635
"A2CJ06",0.0315266177271827,0.00548,0.00192061106039103,0.121297843973922
"A2IDD5",0.0366117947422991,0.03804,0.00880283397431481,0.282603020548779
"A2NJV5",0.0445474356462735,0.05644,0.017442688271319,0.152101724857613
"A2PYH4",0.437412033725981,0.2806,0.362839305518141,0.445058551073744
"A2RRD8",0.0330476403817923,0.02748,0.0291004020691002,0.189083027662785
"A2RRH5",0.021732769671982,0.0537,0.0168654970044615,0.179680826316276
"A2RRL7",0.0294347841284794,0.06906,0.0358839336589178,0.15288746261971
"A2RRP1",0.130259874800793,0.13912,0.166621500349549,0.693731098008437
"A2RTX5",0.280472353009828,0.21348,0.306241945860892,0.22013608836665
"A2RTY3",0.0487264231946927,0.01754,0.00825218282057603,0.217676655782272
"A2RU14",0.0710916318428875,0.12444,0.0760043493468004,0.140884087177177
"A2RU30",0.110711209658398,0.07216,0.0250120904588419,0.272019835634609
"A2RU37",0.0143238267631921,0.04802,0.0640136733069425,0.151622041627815
"A2RU48",0.0235544918463001,0.06696,0.00902335812627625,0.131477813450985
"A2RU49",0.30203122859515,0.11582,0.29179307692242,0.190640236157671
"A2RU54",0.0429551176868741,0.05652,0.00857726564788369,0.223669716966289
"A2RU67",0.0464384072853498,0.02834,0.00498828363638388,0.170419088552129
"A2RUB1",0.00664789523033697,0.04952,0.196510933935692,0.267622656303302
"A2RUB6",0.0138771299750829,0.03984,0.00912672437347422,0.208720324379707
"A2RUC4",0.0990610782167451,0.08116,0.0348423001077201,0.179410551460414
"A2RUG3",0.14701873902539,0.15268,0.0566044727273534,0.19889081767287
"A2RUH7",0.0614079560555045,0.03256,0.00835445849751408,0.230613424542275
"A2RUQ5",0.0191245059955753,0.04262,0.0537413192893677,0.123905528934458
"A2RUR9",0.0123429197001236,0.02436,0.0180958767255623,0.135596753044739
"A2RUS2",0.042284849246229,0.063,0.00624713711326579,0.359352700784172
"A2RUT3",0.0307083244942652,0.0365,0.0120642504596464,0.159577504384279
"A2RUU4",0.0847809558998145,0.09376,0.0597973441839003,0.216443605949868
"A2VCK2",0.0136666384578246,0.00942,0.00319721207470434,0.164937644577567
"A2VCL2",0.0299715925550885,0.09502,0.0549198435667126,0.157255199614933
"A2VDF0",0.072102487775474,0.0557,0.0373931694551441,0.162734558178148
"A2VDJ0",0.0547651350259719,0.14442,0.030572170710956,0.696431703320298
"A2VEC9",0.306261464409598,0.1631,0.245208607686684,0.749975207347605
"A3KFT3",0.681740045603534,0.27114,0.341107339465747,0.422440052802995
"A3KMH1",0.0269280525621875,0.0749,0.00700622408280413,0.183010699635965
"A3KN83",0.0500684447880198,0.03222,0.00518358080179477,0.273761979534739
"A3QJZ6",0.0820308766912003,0.07736,0.0164906171445393,0.33272781223888
"A3QJZ7",0.0538541179713865,0.05688,0.00746244860723831,0.362757962527075
"A4D0S4",0.0719879359803057,0.06274,0.0278920430142319,0.241431430132032
"A4D0T2",0.0312527207064269,0.05218,0.0216241082946735,0.148145450782105
"A4D0T7",0.0254788310488464,0.1805,0.078781160378754,0.124606722322329
"A4D0V7",0.0366048657452599,0.01292,0.00416296985240361,0.176685352114459
"A4D0Y5",0.019038419877004,0.03966,0.0430369232963866,0.143983645695515
"A4D126",0.124762014545977,0.13906,0.0452547187189401,0.179442817738836
"A4D161",0.0278175714608371,0.0134,0.00460638962893591,0.144453996161949
"A4D174",0.0206616148459238,0.04346,0.0485958080215244,0.157031894877907
"A4D1B5",0.06802203534375,0.0718,0.0102084855556164,0.372050185633816
"A4D1E1",0.00970038420609565,0.03984,0.073207601375002,0.126733198614765
"A4D1E9",0.0799256107397955,0.09124,0.0175956589898658,0.116833592636415
"A4D1F6",0.1542111383306,0.1146,0.108643532989592,0.172040322005359
"A4D1N5",0.0261782738442548,0.07494,0.0441991239395625,0.160051816487245
"A4D1P6",0.0451644496589178,0.05954,0.032150411813173,0.405833443585081
"A4D1S0",0.0310206895195307,0.04158,0.0163039929847456,0.166596152283657
"A4D1S5",0.162436909446822,0.0937,0.0559223933141695,0.230007510620527
"A4D1T9",0.0852225765796398,0.0416,0.0210707819867942,0.22993646299146
"A4D1U4",0.0395551026437224,0.01684,0.00439031924331327,0.173773429810433
"A4D1Z8",0.0337809588107723,0.02706,0.00868627718060011,0.155688197881874
"A4D250",0.0213623315088319,0.04566,0.0450124038135906,0.161729405663736
"A4D256",0.041833048689402,0.03482,0.00695631232942326,0.167304196688935
"A4D263",0.02866325302629,0.01428,0.00536772474448787,0.154015853102162
"A4D2B0",0.0226667523326331,0.0541,0.0257116360897777,0.134262305703213
"A4D2B8",0.0358315567659651,0.03332,0.00582186598362212,0.126637521965016
"A4D2G3",0.388376373639975,0.21572,0.151638482986019,0.242704140085498
"A4D2H0",0.0449282250249731,0.0522,0.00651731180106368,0.127202288078742
"A4D2P6",0.0386991007802116,0.04892,0.00444300518420165,0.210317888371539
"A4FU01",0.0181985614407956,0.03506,0.00469770603302674,0.187560494345922
"A4FU28",0.0509892024712202,0.01688,0.00937984963112061,0.127518567564924
"A4FU49",0.0241965036087844,0.01342,0.00595148281117827,0.11954000482827
"A4FU69",0.0220292163054737,0.03944,0.00775156220574825,0.282585096329075
"A4GXA9",0.10471447872367,0.08126,0.0356706571054002,0.272748693632157
"A4IF30",0.0434312989525588,0.05908,0.00842428355744116,0.194209648128833
"A4QMS7",0.0220255533200629,0.03168,0.00786497034044719,0.122092359490442
"A4QN01",0.0382676981281295,0.05542,0.0353802427268153,0.163729974508522
"A4QPB2",0.0463494312119596,0.05882,0.0423117250905508,0.17898955905677
"A4QPH2",0.0495448434456221,0.02644,0.00745786639024325,0.166870098183997
"A4UGR9",0.111104890599477,0.12184,0.127865825377468,0.346402512624792
"A5A3E0",0.109695068333751,0.24016,0.172340114029542,0.480288817060449
"A5D6W6",0.140082696011519,0.1081,0.118205860334888,0.257530894574803
"A5D8T8",0.0329958494844861,0.0284,0.00972938337354316,0.1786840861247
"A5D8V6",0.143545427920802,0.12818,0.159212822891669,0.165533995461493
"A5D8V7",0.0366325358383936,0.08258,0.0159577345055594,0.155541129436724
"A5D8W1",0.0395506056989669,0.03114,0.00694295973733542,0.146871219309328
"A5LHX3",0.212055699416466,0.45736,0.155083790609997,0.280606028130238
"A5PKW4",0.217152782161868,0.06434,0.0710596638637044,0.292813864425547
"A5PL33",0.0167865821808419,0.0408,0.0533153739963111,0.17001793233337
"A5PLK6",0.108007566384257,0.06352,0.0621122222922202,0.329824426091791
"A5PLL1",0.0319003494128385,0.00828,0.00598520447112527,0.122421104730459
"A5PLL7",0.156897427161685,0.14876,0.129027199415257,0.212736462184344
"A5PLN7",0.0302686967967682,0.0175,0.00541822168761266,0.1594977584021
"A5PLN9",0.103466873614103,0.08558,0.0239146884830309,0.170057098524393
"A5X5Y0",0.415701967208761,0.22756,0.417052804239627,0.45685538572534
"A5YKK6",0.209743291858498,0.3541,0.229981069661743,0.596059062134513
"A5YM69",0.0152946126910919,0.02796,0.0811645914831593,0.133059665322795
"A5YM72",0.179801535108902,0.174,0.0865019457784071,0.161247321589763
"A6BM72",0.198826521267033,0.06718,0.154187472805928,0.59471083713282
"A6H8M9",0.0433817181608434,0.04886,0.00779005388697356,0.289221782091943
"A6H8Y1",0.0386729695744895,0.12042,0.166523193624139,0.178163219883032
"A6H8Z2",0.0430233531087876,0.02632,0.0206818534148698,0.162506970658737
"A6NC05",0.00662312335818068,0.0356,0.112622309654767,0.144245916080521
"A6NC42",0.0469413371626654,0.0772,0.0326835688496005,0.19481178995964
"A6NC51",0.0722953209695455,0.15872,0.0836362120940976,0.229818814562576
"A6NC57",0.0272111851825245,0.03444,0.0140235934252507,0.122145297328829
"A6NC62",0.0209213762314358,0.0617,0.0682882878675942,0.15681237689494
"A6NC78",0.0199599520213303,0.00792,0.00553681685927365,0.121296229102096
"A6NC86",0.0239772743457673,0.06078,0.0355438902885563,0.158536339464396
"A6NC97",0.0351103234116768,0.02012,0.00643954296175018,0.166220351219007
"A6NC98",0.0930433298882108,0.18802,0.031634546128686,0.20821396235357
"A6NCC3",0.0250390152221921,0.01442,0.00885679439255058,0.123201462473721
"A6NCE7",0.0603095380705631,0.05168,0.0174222509838513,0.152289707525799
"A6NCF5",0.0442927798688807,0.06036,0.00629738351493157,0.184725376128375
"A6NCF6",0.0398080463485182,0.0255,0.00655076755227988,0.153369732230992
"A6NCI4",0.0151271607872623,0.05866,0.0332217253968314,0.199402990823744
"A6NCI5",0.0201808977305263,0.11306,0.115837064100048,0.134469101860368
"A6NCI8",0.0228090498292228,0.04556,0.0484586445356356,0.131394306762963
"A6NCJ1",0.0155408493935071,0.05932,0.111244987869132,0.179968569019126
"A6NCK2",0.0751954291923782,0.03616,0.0322189255705505,0.168880403522194
"A6NCL1",0.0368237438143648,0.01612,0.00565665631355582,0.18192069939945
"A6NCL2",0.0689597972915582,0.08158,0.0727612276172455,0.252075188321757
"A6NCL7",0.0106900990434333,0.04904,0.0293533080286667,0.140032537601479
"A6NCM1",0.0481614828224986,0.0391,0.00847740381726233,0.155339430958231
"A6NCN2",0.0177118420407944,0.0294,0.0129457995602647,0.147934787051602
"A6NCN8",0.0237665241273497,0.01682,0.00881872855040906,0.166603072665706
"A6NCQ9",0.0746308188031046,0.06456,0.0432179639664368,0.173220449610209
"A6NCS4",0.046970956186142,0.05972,0.0187935373139636,0.181729341093333
"A6NCS6",0.0257795713480732,0.0618,0.0717337937562093,0.136001457779618
"A6NCV1",0.356775853340403,0.18312,0.153215569465032,0.192658728210183
"A6NCW0",0.0419170102568847,0.06768,0.0819079565967929,0.202500812677505
"A6NCW3",0.0176657951023417,0.02908,0.039638094002644,0.157933182161088
"A6NCW7",0.0378677887907595,0.01238,0.00148358010276026,0.176732483892502
"A6ND01",0.494769547231488,0.21414,0.538475569624434,0.748250399656476
"A6ND36",0.0224561059895986,0.14038,0.0020753525757929,0.320394522983773
"A6ND48",0.353065931042131,0.14062,0.108286911219832,0.290761004475882
"A6ND91",0.0642714496510203,0.03334,0.0226153175913219,0.179957862671769
"A6NDA9",0.0973213082151463,0.13852,0.0131607167950248,0.169927536130323
"A6NDB9",0.244684368993644,0.22006,0.0715105916358142,0.298842331377575
"A6NDD5",0.0494086496919935,0.04198,0.00571700838728475,0.215516464019291
"A6NDE4",0.0112086539404097,0.05284,0.116111216237454,0.274987949874268
"A6NDE8",0.0348477460321818,0.09498,0.0830635427300773,0.151088807674214
"A6NDG6",0.49482741893973,0.08056,0.169728161419639,0.146159897806735
"A6NDH6",0.335555920225754,0.1959,0.134221635492789,0.280517986553995
"A6NDI0",0.0612098879978494,0.0246,0.0273983002680671,0.175364091239271
"A6NDK9",0.0217417831558706,0.03402,0.0259605842255212,0.122391805163966
"A6NDL7",0.0511114378177256,0.04016,0.0383907548400658,0.154817692635739
"A6NDL8",0.403594146166587,0.20544,0.167942664517158,0.239407415470362
"A6NDN3",0.00789575090595443,0.04184,0.0398985979953093,0.121547778535981
"A6NDN8",0.0394744436766943,0.1136,0.038135212399709,0.148853301957215
"A6NDP7",0.0908293190915796,0.15754,0.0650082931756783,0.166041050576977
"A6NDR6",0.0549142931182088,0.02322,0.0144986282682755,0.152590311979711
"A6NDS4",0.110143449514158,0.05344,0.0401909456540869,0.354016214724912
"A6NDU8",0.0295036113078551,0.016,0.0042146780616174,0.16230078918555
"A6NDV4",0.0644457679679779,0.03816,0.017601587430985,0.236661250050276
"A6NDX4",0.0477264384433429,0.1302,0.092991501108742,0.157521687486301
"A6NDX5",0.0257381187365247,0.04378,0.0585418682251312,0.13481006086661
"A6NDY0",0.0286701965709173,0.03186,0.00826723172690319,0.157913543500622
"A6NDY2",0.0404403146027304,0.02798,0.0150952430530998,0.118195492181489
"A6NDZ8",0.0358186801706921,0.04572,0.0135760759670762,0.144510349266116
"A6NE01",0.0179585289771141,0.07078,0.0886410333032419,0.148466717499945
"A6NE02",0.0700376902519182,0.05372,0.0144645025486848,0.300013519855654
"A6NE21",0.0277910143810545,0.01852,0.00986034157181033,0.118429781378924
"A6NE52",0.0339003824368937,0.05638,0.0142251059378614,0.249887279506927
"A6NE82",0.0390508605276569,0.01462,0.0108344951333989,0.139230874057982
"A6NEC2",0.0483953351201954,0.02628,0.0204039809249785,0.171294179841894
"A6NED2",0.027960060590714,0.03514,0.0100868411311253,0.185550898079971
"A6NEE1",0.0195332086017991,0.02618,0.031424190584597,0.128928877017765
"A6NEF3",0.013180018688084,0.0392,0.0658832228253874,0.123233377064281
"A6NEH6",0.0244133362153069,0.05502,0.0155146919054971,0.120268686038149
"A6NEH8",0.0152976839420807,0.0663,0.0862591677467109,0.162228481498722
"A6NEK1",0.0874261037091576,0.05296,0.0432296220067215,0.191871770186057
"A6NEL2",0.0279766741602074,0.0165,0.00492451839628967,0.17390275575438
"A6NEL3",0.0361480973287345,0.03128,0.0151299746957603,0.166569098177206
"A6NEM1",0.0187423034203678,0.03714,0.0123942868482299,0.145755918720533
"A6NEN9",0.0287627858166558,0.02988,0.0174952553758319,0.133140173035573
"A6NEQ0",0.0142275676548838,0.05904,0.100221053278028,0.174214134691037
"A6NEQ2",0.0105272683511851,0.03056,0.0353126020974679,0.123258827450143
"A6NER0",0.0900297953949373,0.041,0.0158428672681154,0.343766538689625
"A6NER3",0.0328311287418727,0.05206,0.0690087449880801,0.151095184416297
"A6NES4",0.0465524432925611,0.06128,0.0434202324496786,0.184813153889363
"A6NET4",0.337364294165957,0.20232,0.131287987303101,0.274686257985468
"A6NEV1",0.0389515806946641,0.03796,0.0200838581125504,0.117577626668698
"A6NEW6",0.0215782401809687,0.02062,0.00846099826463746,0.11795650547697
"A6NEY3",0.0112134275656249,0.04336,0.107526258496147,0.121220475110182
"A6NEY8",0.0381299010543166,0.09838,0.0172734877884491,0.119213022210069
"A6NF01",0.0290704967908746,0.15936,0.14607422250775,0.139933879162944
"A6NF34",0.380043212340456,0.123,0.346784462159425,0.577288264664041
"A6NF36",0.0496140626773424,0.07324,0.0170994836122417,0.139545285202045
"A6NF83",0.0137528112813128,0.04528,0.0116543838421294,0.18954393113925
"A6NF89",0.373386391490341,0.22922,0.141224040353726,0.354562360513096
"A6NFA0",0.0322452982234664,0.04334,0.00685837208034587,0.161285057520517
"A6NFA1",0.112939388225767,0.03196,0.0286740968471376,0.257949599729801
"A6NFC5",0.0674005579797154,0.10446,0.0359564211235706,0.163230713639535
"A6NFC9",0.51728765679222,0.20738,0.302127865516749,0.437712819893001
"A6NFD8",0.166458770552738,0.05982,0.0644312339783076,0.188353092043315
"A6NFE2",0.00809703062118164,0.12344,0.175971654883835,0.119376547750345
"A6NFE3",0.0331197030477842,0.04934,0.0184544029493688,0.119624085464485
"A6NFF2",0.023725939990823,0.07196,0.00981726606942629,0.125997579919683
"A6NFH5",0.0233754038770933,0.05738,0.0231624806621243,0.147603545034786
"A6NFI3",0.0453951982253438,0.03912,0.0148402603036622,0.231472330365113
"A6NFK2",0.0170519420471832,0.02682,0.00374520095353012,0.133778271211467
"A6NFN3",0.0816263004041428,0.03782,0.0627335560216712,0.222332270575437
"A6NFN9",0.0241204045351351,0.03206,0.00326909630187207,0.187869761324352
"A6NFQ2",0.101028773183454,0.0448,0.0575174085682419,0.60493512506506
"A6NFQ7",0.0418968370192318,0.0403,0.0157456248206109,0.128333649166628
"A6NFR6",0.0570743711846622,0.05502,0.0315052670629034,0.165709289522526
"A6NFT4",0.0327113594429442,0.06536,0.0262175663695194,0.180538469143078
"A6NFU0",0.02223204621284,0.01662,0.00333538110677545,0.171602262813286
"A6NFU8",0.044395712851032,0.04454,0.0107439213175226,0.155182993075448
"A6NFX1",0.0319657283789765,0.07438,0.0208761440736046,0.178345730582963
"A6NFY4",0.0606828432894498,0.06068,0.0268592771850724,0.181661903203698
"A6NFY7",0.0218055184584786,0.04974,0.0214482060745121,0.125953546908647
"A6NFZ4",0.0188805953755387,0.07102,0.032097068517385,0.120795750444888
"A6NG13",0.0745675849631722,0.09564,0.0363422548750438,0.202077512354763
"A6NGA9",0.023029808406682,0.04722,0.0121683902577143,0.171267720924122
"A6NGB0",0.028004774230961,0.02492,0.0079499053173924,0.145939700506865
"A6NGB7",0.0320526293463812,0.0428,0.0154566312463004,0.135236175664047
"A6NGB9",0.123861043679862,0.09978,0.0938663662351949,0.163529054114155
"A6NGC4",0.019369591405242,0.05972,0.0179424689474549,0.16472580067855
"A6NGD5",0.016101749631036,0.03588,0.00552605696648526,0.121093651736909
"A6NGE4",0.0493904697093009,0.03998,0.00962471522817232,0.157373236707813
"A6NGE7",0.0227252825107187,0.02308,0.0044263530140171,0.126980459900879
"A6NGG3",0.0202364240786023,0.0541,0.0152245863377326,0.123709641939028
"A6NGG8",0.00801537877973036,0.03706,0.0660893118430258,0.303086317707601
"A6NGH7",0.0257491257682021,0.04676,0.0337937160376661,0.117804924840215
"A6NGH8",0.044676101251919,0.05366,0.00947551794106246,0.147295569000918
"A6NGJ6",0.0670337642576161,0.03714,0.0248642308831894,0.167889563734517
"A6NGK3",0.0114938625963941,0.04664,0.0509685426599002,0.121121227442843
"A6NGN4",0.0552682744900118,0.06034,0.00763659499614223,0.309432181670464
"A6NGN9",0.0425197363633911,0.0798,0.00985436780866577,0.168237300590658
"A6NGQ2",0.039542603932898,0.05384,0.0103348957591788,0.217564257623513
"A6NGR9",0.0224847500937082,0.02816,0.0077839338822262,0.168762263767008
"A6NGS2",0.0124019021713099,0.05156,0.0239794475836276,0.12883589042201
"A6NGU5",0.0685381154249474,0.06612,0.0119788431494413,0.136441101926779
"A6NGU7",0.0133896878127479,0.05776,0.0358609505228661,0.146674891029398
"A6NGW2",0.0566805984062256,0.12158,0.171599292413956,0.235054265391282
"A6NGY1",0.0165427244253519,0.01916,0.00639414321806441,0.119458606375546
"A6NGY3",0.0187477343164653,0.03302,0.0101471060293073,0.126822891052473
"A6NGY5",0.0501643511762627,0.10488,0.0117020526218041,0.155575530999131
"A6NGZ8",0.048058933404337,0.07362,0.0124395437436962,0.147706802104781
"A6NH00",0.360826901197413,0.15696,0.138890047195528,0.466758954819007
"A6NH11",0.0360982752946114,0.06526,0.0123635989218146,0.158369260814624
"A6NH13",0.0184245163677364,0.05588,0.0626023374662722,0.146787104324299
"A6NH21",0.0789603267809403,0.11474,0.0285276916773607,0.286339935166079
"A6NH52",0.0734968207402045,0.041,0.0150680161377182,0.174408760749939
"A6NH57",0.232720456540533,0.1363,0.153590806923305,0.234636956071391
"A6NHA9",0.578623375816124,0.2822,0.2583043794912,0.224699975612744
"A6NHC0",0.201531438897923,0.08396,0.16136985471516,0.294880180242654
"A6NHG4",0.0283869907346407,0.06966,0.0102858871387705,0.143242798691258
"A6NHG9",0.534683019843866,0.25172,0.239964262901934,0.267558104403507
"A6NHJ4",0.033971848157177,0.0331,0.0432246595872692,0.19106173414928
