"","external_gene_name","uniprot_gn_id","cluster","betweenness","degree_centrality","logFC","file_id","ID","pocket","druggability","num_drug_pockets","struct_score","base_count","cancer_count","MeSH_count","title_query","ovarian_count","title_count"
"650","UHRF1","Q96T88","1",618,3,4.5670819204676,"AF-Q96T88-F1-model_v4","Q96T88-F1",0.21,0.221,0,81.267136731777,716,423,239,234,8,234
"651","PYDC1","Q8WXC3","4",0,1,6.80097287708183,"AF-Q8WXC3-F1-model_v4","Q8WXC3-F1",0.4,0.22,0,89.1076553672316,10,2,1,0,0,0
"652","PSMD3","O43242","1",0,1,3.35070916139035,"AF-O43242-F1-model_v4","O43242-F1",0.208,0.219,0,73.4898509548207,46,22,13,4,0,4
"653","FN1","P02751","1",15136,16,3.99965159980364,"AF-P02751-F1-model_v4","P02751-F1",0.143,0.218,0,70.3327573241422,2135,973,670,98,47,98
"654","CDC20","Q12834","1",1924,4,4.58532245925933,"AF-Q12834-F1-model_v4","Q12834-F1",0.319,0.217,0,84.8543494038362,1676,880,444,187,32,187
"655","CHRNA1","P02708","14",2,3,3.13461685424097,"AF-P02708-F1-model_v4","P02708-F1",0.237,0.217,0,81.6359932309294,136,32,22,9,1,9
"656","EPN3","Q9H201","1",618,4,3.95360048170759,"AF-Q9H201-F1-model_v4","Q9H201-F1",0.267,0.216,0,60.7978476269775,22,12,7,1,1,1
"657","CDH2","P19022","1",1742,4,3.8392797066006,"AF-P19022-F1-model_v4","P19022-F1",0.099,0.215,0,79.1765300313123,1248,705,549,23,28,23
"658","NHERF1","O14745","1",3542,4,2.698617969931,"AF-O14745-F1-model_v4","O14745-F1",0.202,0.212,0,72.4747214076246,468,134,82,79,7,79
"659","TRDV1","A0A1B0GX56","1",618,4,3.15774068289744,"AF-A0A1B0GX56-F1-model_v4","A0A1B0GX56-F1",0.157,0.211,0,91.2033114035088,22,7,3,0,1,0
"660","UPK3A","O75631","64",1,3,2.76638270420443,"AF-O75631-F1-model_v4","O75631-F1",0.303,0.211,0,79.0126298701299,85,44,32,3,4,3
"661","ELAVL2","Q12926","8",0,1,2.88932744749965,"AF-Q12926-F1-model_v4","Q12926-F1",0.102,0.209,0,76.3501009009009,135,53,39,4,3,4
"662","ZP2","Q05996","3",0,1,6.44442153809643,"AF-Q05996-F1-model_v4","Q05996-F1",0.105,0.207,0,72.0582733564014,435,11,4,1,6,1
"663","DNMT3B","Q9UBC3","1",1235,4,2.03510968482332,"AF-Q9UBC3-F1-model_v4","Q9UBC3-F1",0.077,0.203,0,73.5754261490406,2462,1196,767,269,30,269
"664","SDC1","P18827","1",7335,10,4.56958077646914,"AF-P18827-F1-model_v4","P18827-F1",0.4,0.203,0,55.993032427695,1588,855,688,26,15,26
"665","MAP7","Q14244","1",0,1,2.21176669168592,"AF-Q14244-F1-model_v4","Q14244-F1",0.366,0.202,0,62.5428796343321,95,37,23,10,1,10
"666","RAMACL","A0A3B3IU46","33",0,1,2.12125522883606,"AF-A0A3B3IU46-F1-model_v4","A0A3B3IU46-F1",0.238,0.201,0,61.9185994123408,0,0,0,0,0,0
"667","PLK4","O00444","1",1643,4,2.77720966579221,"AF-O00444-F1-model_v4","O00444-F1",0.133,0.199,0,66.9229360313316,500,314,140,120,4,120
"668","TDRKH","Q9Y2W6","48",0,1,2.20581802960327,"AF-Q9Y2W6-F1-model_v4","Q9Y2W6-F1",0.193,0.198,0,74.6548990362552,32,8,4,2,0,2
"669","POLR2F","P61218","1",3744,14,3.95372846176997,"AF-P61218-F1-model_v4","P61218-F1",0.081,0.195,0,79.1027739387957,34,17,13,1,0,1
"670","CKS2","P33552","1",618,2,3.75894928996927,"AF-P33552-F1-model_v4","P33552-F1",0.368,0.194,0,92.8712195121951,175,127,79,41,4,41
"671","LTB","Q06643","1",0,1,3.70919686948017,"AF-Q06643-F1-model_v4","Q06643-F1",0.279,0.194,0,78.3980803571429,2436,271,141,17,4,17
"672","S100A9","P06702","1",0,2,3.63056969444653,"AF-P06702-F1-model_v4","P06702-F1",0.328,0.187,0,94.9059482758621,2270,735,444,221,15,221
"673","TNFSF4","P23510","1",0,1,2.85551011053506,"AF-P23510-F1-model_v4","P23510-F1",0.246,0.187,0,84.4242645074224,556,146,64,9,4,9
"674","APLP1","P51693","7",0,1,2.19426696504513,"AF-P51693-F1-model_v4","P51693-F1",0.12,0.183,0,69.7225207264114,288,34,22,3,0,3
"675","EPOP","A6NHQ4","1",0,1,3.14906949296958,"AF-A6NHQ4-F1-model_v4","A6NHQ4-F1",0.18,0.182,0,58.526321299639,31,4,2,1,0,1
"676","HMGA1","P17096","1",15984,4,2.17808452517205,"AF-P17096-F1-model_v4","P17096-F1",0.159,0.181,0,65.4623716381418,1314,747,514,283,27,283
"677","TEKT1","Q969V4","1",0,2,2.35266876162019,"AF-Q969V4-F1-model_v4","Q969V4-F1",0.319,0.181,0,93.1557454974904,29,6,2,0,0,0
"678","CXCL11","O14625","1",14505,6,5.48465343960681,"AF-O14625-F1-model_v4","O14625-F1",0.353,0.178,0,77.9241944444444,1624,448,269,60,32,60
"679","EIF4E1B","A6NMX2","33",0,1,4.48444096238955,"AF-A6NMX2-F1-model_v4","A6NMX2-F1",0.243,0.177,0,83.6494809866393,18,6,1,0,1,0
"680","GOLM1","Q8NBJ4","1",0,1,2.38124799677738,"AF-Q8NBJ4-F1-model_v4","Q8NBJ4-F1",0.302,0.174,0,65.1271720666876,290,222,185,53,2,53
"681","SPRR3","Q9UBC9","1",16,3,2.18668661784491,"AF-Q9UBC9-F1-model_v4","Q9UBC9-F1",0.346,0.172,0,52.8624273369992,87,35,26,11,1,11
"682","PCLAF","Q15004","1",0,1,4.16730031948112,"AF-Q15004-F1-model_v4","Q15004-F1",0.264,0.167,0,66.1263971462545,104,73,60,9,2,9
"683","CD5","P06127","1",0,1,2.41286201886089,"AF-P06127-F1-model_v4","P06127-F1",0.072,0.166,0,73.2704369440084,7801,4165,3560,623,23,623
"684","SOX2","P48431","1",3096,10,3.90670852356119,"AF-P48431-F1-model_v4","P48431-F1",0.287,0.164,0,61.9579189302131,11117,4783,3137,1086,176,1086
"685","ALCAM","Q13740","1",618,2,2.56194844866774,"AF-Q13740-F1-model_v4","Q13740-F1",0.062,0.159,0,86.3027727968511,831,382,287,103,14,103
"686","IL26","Q9NPH9","1",1234,2,2.12049891572839,"AF-Q9NPH9-F1-model_v4","Q9NPH9-F1",0.366,0.157,0,86.143997124371,302,57,27,19,3,19
"687","MMP1","P03956","1",750,3,8.09637859107885,"AF-P03956-F1-model_v4","P03956-F1",0.393,0.157,0,91.4729717720857,9584,2454,1732,342,69,342
"688","PODXL2","Q9NZ53","1",2198,2,2.60725170370562,"AF-Q9NZ53-F1-model_v4","Q9NZ53-F1",0.082,0.153,0,55.9402517513135,12,6,5,3,0,3
"689","H1-6","P22492","1",0,1,3.58690799686242,"AF-P22492-F1-model_v4","P22492-F1",0.068,0.152,0,63.551847051199,52,3,2,0,0,0
"690","COL5A1","P20908","1",875,3,2.16952549703091,"AF-P20908-F1-model_v4","P20908-F1",0.178,0.15,0,52.1088444307122,594,141,92,21,7,21
"691","CAMP","P49913","1",1617,3,3.87943211194255,"AF-P49913-F1-model_v4","P49913-F1",0.242,0.149,0,80.1452993348115,104823,11967,6268,1858,445,1858
"692","LACRT","Q9GZZ8","1",0,1,6.00342319812902,"AF-Q9GZZ8-F1-model_v4","Q9GZZ8-F1",0.479,0.147,0,56.9051696606786,36,2,2,0,0,0
"693","PDZK1IP1","Q13113","1",618,2,2.59449587300385,"AF-Q13113-F1-model_v4","Q13113-F1",0.247,0.145,0,65.2075262543757,83,43,33,11,1,11
"694","CXCL13","O43927","1",2857,6,3.56863274068374,"AF-O43927-F1-model_v4","O43927-F1",0.153,0.144,0,84.1282054176072,2204,766,522,151,36,151
"695","FAM133A","Q8N9E0","1",0,1,2.75959154719786,"AF-Q8N9E0-F1-model_v4","Q8N9E0-F1",0.307,0.144,0,64.5296100691017,10,8,4,1,0,1
"696","JPT1","Q9UK76","43",0,1,3.69304999504278,"AF-Q9UK76-F1-model_v4","Q9UK76-F1",0.318,0.144,0,62.1725044404973,30,24,21,3,2,3
"697","CHML","P26374","13",33,6,2.16192694006549,"AF-P26374-F1-model_v4","P26374-F1",0.041,0.142,0,80.1059899845917,57,13,8,8,0,8
"698","ONECUT1","Q9UBC0","1",0,1,2.80970036618403,"AF-Q9UBC0-F1-model_v4","Q9UBC0-F1",0.432,0.139,0,60.91673828125,178,38,20,2,0,2
"699","POMK","Q9H5K3","1",618,2,5.83852864770784,"AF-Q9H5K3-F1-model_v4","Q9H5K3-F1",0.236,0.139,0,91.6573646723647,26,3,2,0,0,0
"700","ATP6V0D2","Q8N8Y2","1",0,1,2.96243994397273,"AF-Q8N8Y2-F1-model_v4","Q8N8Y2-F1",0.162,0.136,0,86.0651107984523,177,25,9,2,2,2
"701","NDST4","Q9H3R1","20",0,1,5.55190888674602,"AF-Q9H3R1-F1-model_v4","Q9H3R1-F1",0.164,0.136,0,91.4207467714767,20,6,3,1,1,1
"702","INSM1","Q01101","1",618,2,3.39517426367243,"AF-Q01101-F1-model_v4","Q01101-F1",0.109,0.135,0,59.1478765100671,315,226,196,82,3,82
"703","RAB25","P57735","13",8,2,2.84222194766436,"AF-P57735-F1-model_v4","P57735-F1",0.148,0.13,0,87.0835269207501,190,128,97,65,27,65
"704","KISS1","Q15726","45",1,2,2.29248473720707,"AF-Q15726-F1-model_v4","Q15726-F1",0.282,0.129,0,59.2456081081081,2103,434,313,186,73,186
"705","FLRT3","Q9NZU0","1",1234,2,2.14928783579229,"AF-Q9NZU0-F1-model_v4","Q9NZU0-F1",0.14,0.128,0,75.0194255111977,77,19,11,4,0,4
"706","GNG13","Q9P2W3","1",2170,7,5.09333834303252,"AF-Q9P2W3-F1-model_v4","Q9P2W3-F1",0.356,0.125,0,87.884631956912,29,6,3,1,1,1
"707","RAD21L1","Q9H4I0","1",0,1,4.45859044409937,"AF-Q9H4I0-F1-model_v4","Q9H4I0-F1",0.059,0.118,0,61.5497386210005,5,1,0,0,1,0
"708","LGALS2","P05162","1",0,1,2.87070325740481,"AF-P05162-F1-model_v4","P05162-F1",0.295,0.117,0,96.6962779397473,171,31,20,5,0,5
"709","MARCKSL1","P49006","1",0,1,2.55033895470927,"AF-P49006-F1-model_v4","P49006-F1",0.338,0.117,0,55.697905109489,110,43,24,13,1,13
"710","FEN1","P39748","1",678,3,2.66260993245064,"AF-P39748-F1-model_v4","P39748-F1",0.078,0.113,0,90.0350552024088,896,378,180,116,13,116
"711","CFAP221","Q4G0U5","1",0,1,2.01089504360098,"AF-Q4G0U5-F1-model_v4","Q4G0U5-F1",0.045,0.103,0,62.6102169133812,7,1,0,0,0,0
"712","SKA1","Q96BD8","1",316,3,4.91135436054172,"AF-Q96BD8-F1-model_v4","Q96BD8-F1",0.218,0.102,0,85.822417794971,115,66,42,28,1,28
"713","TMED3","Q9Y3Q3","44",0,1,2.26767501335596,"AF-Q9Y3Q3-F1-model_v4","Q9Y3Q3-F1",0.047,0.097,0,88.0673482245132,29,23,15,19,0,19
"714","ISG15","P05161","1",1850,3,2.90330609184335,"AF-P05161-F1-model_v4","P05161-F1",0.503,0.095,0,86.5401352426412,1885,415,207,104,17,104
"715","CLDN2","P57739","1",0,4,2.07854608449576,"AF-P57739-F1-model_v4","P57739-F1",0.093,0.091,0,78.6734610917538,421,126,88,2,0,2
"716","PPP2R2C","Q9Y2T4","1",618,4,4.52561680693119,"AF-Q9Y2T4-F1-model_v4","Q9Y2T4-F1",0.025,0.091,0,89.6425807341982,58,26,14,6,2,6
"717","SFN","P31947","1",618,2,2.25934841143062,"AF-P31947-F1-model_v4","P31947-F1",0.296,0.091,0,93.3850436569081,2558,1126,750,29,30,29
"718","TPRN","Q4KMQ1","1",0,1,2.02708540206619,"AF-Q4KMQ1-F1-model_v4","Q4KMQ1-F1",0.104,0.09,0,55.3001764264264,23,4,1,0,0,0
"719","PDX1","P52945","53",0,1,2.6616597950171,"AF-P52945-F1-model_v4","P52945-F1",0.181,0.089,0,66.377232183908,3132,622,312,99,9,99
"720","IBSP","P21815","1",0,1,8.48171315499674,"AF-P21815-F1-model_v4","P21815-F1",0.275,0.088,0,50.0554607922393,942,141,98,6,4,6
"721","E2F2","Q14209","1",0,1,4.00245967309293,"AF-Q14209-F1-model_v4","Q14209-F1",0.18,0.079,0,64.0825988023952,655,415,223,95,24,95
"722","H2AX","P16104","1",31865,12,2.35535512219262,"AF-P16104-F1-model_v4","P16104-F1",0.328,0.078,0,87.3299156513589,7318,4376,2315,407,191,407
"723","ILDR2","Q71H61","1",0,1,2.64160083005406,"AF-Q71H61-F1-model_v4","Q71H61-F1",0.046,0.075,0,56.5369393878776,24,4,2,2,0,2
"724","ZFP42","Q96MM3","1",0,2,5.99971294729186,"AF-Q96MM3-F1-model_v4","Q96MM3-F1",-0.006,0.074,0,57.7139844389844,124,45,24,7,2,7
"725","CCNB2","O95067","1",1234,4,4.41049518622742,"AF-O95067-F1-model_v4","O95067-F1",0.089,0.073,0,80.3833301857098,464,322,197,31,13,31
"726","ILDR1","Q86SU0","1",0,1,2.44960397218727,"AF-Q86SU0-F1-model_v4","Q86SU0-F1",0.115,0.071,0,58.9638745471014,49,4,3,1,0,1
"727","DCAF4L2","Q8NA75","1",0,3,3.9119507301186,"AF-Q8NA75-F1-model_v4","Q8NA75-F1",0.211,0.07,0,83.9730185607294,9,5,3,2,0,2
"728","PLA2G3","Q9NZ20","56",0,3,2.65881090797956,"AF-Q9NZ20-F1-model_v4","Q9NZ20-F1",0.049,0.07,0,71.4198979845733,45,13,7,1,2,1
"729","CDC20B","Q86Y33","1",3,2,8.98756819118432,"AF-Q86Y33-F1-model_v4","Q86Y33-F1",0.142,0.065,0,70.4731943410276,22,8,3,2,1,2
"730","CCNF","P41002","1",0,1,2.76873842558876,"AF-P41002-F1-model_v4","P41002-F1",0.276,0.059,0,72.4470043909579,188,68,32,5,3,5
"731","COL10A1","Q03692","21",0,1,8.80016145655341,"AF-Q03692-F1-model_v4","Q03692-F1",-0.01,0.058,0,61.4977457264957,695,111,61,25,0,25
"732","SGO1","Q5FBB7","1",0,1,5.14393277186399,"AF-Q5FBB7-F1-model_v4","Q5FBB7-F1",0.108,0.05,0,55.1732355555556,257,93,25,25,0,25
"733","XCL2","Q9UBD3","1",48,7,2.31661829355481,"AF-Q9UBD3-F1-model_v4","Q9UBD3-F1",0.21,0.049,0,82.3603192702395,63,21,17,3,1,3
"734","MAGEA10","P43363","1",0,2,5.86622444916213,"AF-P43363-F1-model_v4","P43363-F1",0.099,0.048,0,74.6490283117791,69,69,51,23,5,23
"735","IGSF5","Q9NSI5","1",0,1,2.54999548619197,"AF-Q9NSI5-F1-model_v4","Q9NSI5-F1",0.127,0.043,0,66.0230109254499,16,4,4,0,0,0
"736","AUNIP","Q9H7T9","1",0,1,3.83237186506256,"AF-Q9H7T9-F1-model_v4","Q9H7T9-F1",0.099,0.04,0,52.5727057576828,20,7,3,2,0,2
"737","COL22A1","Q8NFW1","21",1,2,2.54636235507783,"AF-Q8NFW1-F1-model_v4","Q8NFW1-F1",0.106,0.037,0,54.7452308776877,59,23,11,1,0,1
"738","SAG","P10523","1",0,1,2.71930034940689,"AF-P10523-F1-model_v4","P10523-F1",0.232,0.035,0,85.5693362692671,4752,618,332,51,12,51
"739","MAD2L1","Q13257","1",291,4,3.41083306955539,"AF-Q13257-F1-model_v4","Q13257-F1",0.178,0.019,0,93.7585265700483,690,440,270,33,19,33
"740","MAGEA11","P43364","1",1235,3,5.59920220951978,"AF-P43364-F1-model_v4","P43364-F1",0.042,0.012,0,63.9031235224586,67,59,42,23,5,23
"741","ENTHD1","Q8IYW4","1",0,3,3.15807824328708,"AF-Q8IYW4-F1-model_v4","Q8IYW4-F1",0.172,0.009,0,57.6743508549715,1,1,0,0,0,0
