"","uniprot_gn_id","external_gene_name","ensembl_gene_id","cluster","betweenness","degree_centrality","file_id","ID","pocket","druggability","num_drug_pockets","struct_score"
"194","O15144","ARPC2","ENSG00000163466","1",32459,4,"AF-O15144-F1-model_v4","O15144-F1",0.271,0.373,0,94.1172284180091
"195","O15145","ARPC3","ENSG00000111229","1",877,4,"AF-O15145-F1-model_v4","O15145-F1",0.224,0.541,1,95.2343698060942
"196","O15151","MDM4","ENSG00000198625","1",3431,5,"AF-O15151-F1-model_v4","O15151-F1",0.151,0.198,0,60.9076642335766
"197","O15156","ZBTB7B","ENSG00000160685","1",2122,2,"AF-O15156-F1-model_v4","O15156-F1",0.096,0.933,1,51.68332433096
"198","O15160","POLR1C","ENSG00000171453","1",227017,4,"AF-O15160-F1-model_v4","O15160-F1",0.21,0.925,1,92.7947374139804
"199","O15162","PLSCR1","ENSG00000188313","1",3,2,"AF-O15162-F1-model_v4","O15162-F1",0.182,0.884,1,70.9679926710098
"200","O15165","LDLRAD4","ENSG00000168675","1",271,3,"AF-O15165-F1-model_v4","O15165-F1",0.278,0.167,0,58.2679461279461
"201","O15169","AXIN1","ENSG00000103126","1",3258,3,"AF-O15169-F1-model_v4","O15169-F1",0.141,0.596,2,62.3009915266835
"202","O15173","PGRMC2","ENSG00000164040","1",46028,8,"AF-O15173-F1-model_v4","O15173-F1",0.217,0.349,0,80.0240393794749
"203","O15194","CTDSPL","ENSG00000144677","1",0,1,"AF-O15194-F1-model_v4","O15194-F1",0.166,0.188,0,78.8059580291971
"204","O15195","VILL","ENSG00000136059","1",97942,8,"AF-O15195-F1-model_v4","O15195-F1",0.212,0.925,2,81.8472678888232
"205","O15211","RGL2","ENSG00000237441","1",6660,3,"AF-O15211-F1-model_v4","O15211-F1",0.03,0.821,1,72.8695714285714
"206","O15226","NKRF","ENSG00000186416","1",34490,5,"AF-O15226-F1-model_v4","O15226-F1",0.269,0.488,1,70.7921943171402
"207","O15228","GNPAT","ENSG00000116906","1",5429,5,"AF-O15228-F1-model_v4","O15228-F1",0.237,0.761,1,88.9290565690068
"208","O15230","LAMA5","ENSG00000130702","1",10206,6,"AF-O15230-F2-model_v4","O15230-F2",0.026,0.656,1,82.8635124123555
"209","O15230","LAMA5","ENSG00000130702","1",10206,6,"AF-O15230-F12-model_v4","O15230-F12",0.086,0.946,2,79.2431394807853
"210","O15230","LAMA5","ENSG00000130702","1",10206,6,"AF-O15230-F4-model_v4","O15230-F4",0.172,0.67,2,84.3548127784624
"211","O15230","LAMA5","ENSG00000130702","1",10206,6,"AF-O15230-F1-model_v4","O15230-F1",0.244,0.918,2,82.4136653161217
"212","O15230","LAMA5","ENSG00000130702","1",10206,6,"AF-O15230-F11-model_v4","O15230-F11",0.204,0.833,5,78.9432836520435
"213","O15230","LAMA5","ENSG00000130702","1",10206,6,"AF-O15230-F5-model_v4","O15230-F5",0.171,0.274,0,83.8314406137526
"214","O15230","LAMA5","ENSG00000130702","1",10206,6,"AF-O15230-F8-model_v4","O15230-F8",0.061,0.679,2,75.2661202964652
"215","O15230","LAMA5","ENSG00000130702","1",10206,6,"AF-O15230-F10-model_v4","O15230-F10",0.241,0.919,3,79.9928498342018
"216","O15230","LAMA5","ENSG00000130702","1",10206,6,"AF-O15230-F6-model_v4","O15230-F6",0.157,0.682,2,80.8888927893738
"217","O15230","LAMA5","ENSG00000130702","1",10206,6,"AF-O15230-F13-model_v4","O15230-F13",0.15,0.804,1,81.6785118626956
"218","O15230","LAMA5","ENSG00000130702","1",10206,6,"AF-O15230-F7-model_v4","O15230-F7",0.102,0.782,2,78.1302530086231
"219","O15230","LAMA5","ENSG00000130702","1",10206,6,"AF-O15230-F3-model_v4","O15230-F3",0.132,0.448,1,83.3129676140119
"220","O15230","LAMA5","ENSG00000130702","1",10206,6,"AF-O15230-F9-model_v4","O15230-F9",0.149,0.195,0,79.6042862512922
"221","O15234","CASC3","ENSG00000108349","1",36373,4,"AF-O15234-F1-model_v4","O15234-F1",0.26,0.41,1,54.2293918541938
"222","O15254","ACOX3","ENSG00000087008","1",1891,4,"AF-O15254-F1-model_v4","O15254-F1",0.074,0.857,3,94.5736963274255
"223","O15264","MAPK13","ENSG00000156711","1",3439,4,"AF-O15264-F1-model_v4","O15264-F1",0.122,0.483,2,89.0840013495277
"224","O15265","ATXN7","ENSG00000163635","1",2897,5,"AF-O15265-F1-model_v4","O15265-F1",0.212,0.141,0,52.3350896592947
"225","O15294","OGT","ENSG00000147162","1",21695,8,"AF-O15294-F1-model_v4","O15294-F1",0.228,0.848,2,93.3444099756691
"226","O15304","SIVA1","ENSG00000184990","1",39259,7,"AF-O15304-F1-model_v4","O15304-F1",0.069,0.309,0,76.6342857142857
"227","O15315","RAD51B","ENSG00000182185","1",39513,6,"AF-O15315-F1-model_v4","O15315-F1",0.091,0.56,1,79.8884399323181
"228","O15327","INPP4B","ENSG00000109452","1",1443,3,"AF-O15327-F1-model_v4","O15327-F1",0.098,0.809,3,82.9057381729201
"229","O15344","MID1","ENSG00000101871","1",10331,4,"AF-O15344-F1-model_v4","O15344-F1",0.109,0.482,1,86.5651602503319
"230","O15355","PPM1G","ENSG00000115241","1",29795,4,"AF-O15355-F1-model_v4","O15355-F1",0.258,0.682,1,73.6202463768116
"231","O15357","INPPL1","ENSG00000165458","1",34686,6,"AF-O15357-F1-model_v4","O15357-F1",0.132,0.57,1,71.3171408104789
"232","O15360","FANCA","ENSG00000187741","1",128,2,"AF-O15360-F1-model_v4","O15360-F1",0.135,0.707,1,74.565869508254
"233","O15371","EIF3D","ENSG00000100353","1",5424,4,"AF-O15371-F1-model_v4","O15371-F1",0.149,0.299,0,82.2597531687792
"234","O15381","NVL","ENSG00000143748","1",54920,7,"AF-O15381-F1-model_v4","O15381-F1",0.201,0.885,3,72.1711012620192
"235","O15382","BCAT2","ENSG00000105552","1",238379,5,"AF-O15382-F1-model_v4","O15382-F1",0.301,0.752,1,93.5241295286951
"236","O15393","TMPRSS2","ENSG00000184012","1",47951,3,"AF-O15393-F1-model_v4","O15393-F1",0.211,0.591,1,81.0463932257211
"237","O15397","IPO8","ENSG00000133704","1",5487,3,"AF-O15397-F1-model_v4","O15397-F1",0.171,0.715,1,87.3553579895685
"238","O15405","TOX3","ENSG00000103460","1",101990,10,"AF-O15405-F1-model_v4","O15405-F1",0.331,0.117,0,60.4765864086409
"239","O15417","TNRC18","ENSG00000182095","1",106513,7,"AF-O15417-F9-model_v4","O15417-F9",0.182,0.679,2,51.8201477206026
"240","O15417","TNRC18","ENSG00000182095","1",106513,7,"AF-O15417-F7-model_v4","O15417-F7",0.152,0.352,0,50.8770267958951
"241","O15417","TNRC18","ENSG00000182095","1",106513,7,"AF-O15417-F6-model_v4","O15417-F6",0.15,0.393,0,50.9062073193737
"242","O15427","SLC16A3","ENSG00000141526","1",5828,5,"AF-O15427-F1-model_v4","O15427-F1",0.025,0.963,1,83.5874261119082
"243","O15438","ABCC3","ENSG00000108846","1",22835,4,"AF-O15438-F1-model_v4","O15438-F1",0.114,0.939,5,82.4003402614817
"244","O15440","ABCC5","ENSG00000114770","1",275,7,"AF-O15440-F1-model_v4","O15440-F1",0.124,0.966,5,78.27627612469
"245","O15496","PLA2G10","ENSG00000069764","1",37786,8,"AF-O15496-F1-model_v4","O15496-F1",0.095,0.895,1,87.8306582077716
"246","O15511","ARPC5","ENSG00000162704","1",2586,4,"AF-O15511-F1-model_v4","O15511-F1",0.316,0.129,0,92.6641346153846
"247","O15514","POLR2D","ENSG00000144231","1",0,2,"AF-O15514-F1-model_v4","O15514-F1",0.24,0.645,1,91.8212227074236
"248","O15516","CLOCK","ENSG00000134852","1",14988,4,"AF-O15516-F1-model_v4","O15516-F1",0.238,0.31,0,61.9592035265989
"249","O15519","CFLAR","ENSG00000003402","1",29713,5,"AF-O15519-F1-model_v4","O15519-F1",0.233,0.543,1,78.8502523821787
"250","O15525","MAFG","ENSG00000197063","1",11174,4,"AF-O15525-F1-model_v4","O15525-F1",0.281,0.716,1,81.458512
"251","O15550","KDM6A","ENSG00000147050","1",48926,9,"AF-O15550-F1-model_v4","O15550-F1",0.159,0.679,1,71.4966725092251
"252","O15554","KCNN4","ENSG00000104783","1",6360,5,"AF-O15554-F1-model_v4","O15554-F1",0.429,0.632,1,84.8505162638019
"253","O43143","DHX15","ENSG00000109606","1",103926,5,"AF-O43143-F1-model_v4","O43143-F1",0.167,0.499,1,86.2944651527016
"254","O43147","SGSM2","ENSG00000141258","1",56516,6,"AF-O43147-F1-model_v4","O43147-F1",0.138,0.556,1,71.109859420108
"255","O43149","ZZEF1","ENSG00000074755","1",37,3,"AF-O43149-F9-model_v4","O43149-F9",0.125,0.661,1,74.1384887071289
"256","O43149","ZZEF1","ENSG00000074755","1",37,3,"AF-O43149-F6-model_v4","O43149-F6",0.075,0.734,2,69.5151212176449
"257","O43149","ZZEF1","ENSG00000074755","1",37,3,"AF-O43149-F2-model_v4","O43149-F2",0.11,0.89,3,77.4866278116747
"258","O43149","ZZEF1","ENSG00000074755","1",37,3,"AF-O43149-F8-model_v4","O43149-F8",0.104,0.895,1,69.2047967257844
"259","O43149","ZZEF1","ENSG00000074755","1",37,3,"AF-O43149-F3-model_v4","O43149-F3",0.114,0.865,2,74.4236325791855
"260","O43149","ZZEF1","ENSG00000074755","1",37,3,"AF-O43149-F5-model_v4","O43149-F5",0.132,0.851,2,68.5610705462531
"261","O43149","ZZEF1","ENSG00000074755","1",37,3,"AF-O43149-F1-model_v4","O43149-F1",0.116,0.984,3,78.071226915341
"262","O43149","ZZEF1","ENSG00000074755","1",37,3,"AF-O43149-F4-model_v4","O43149-F4",0.125,0.685,2,74.2103733164603
"263","O43149","ZZEF1","ENSG00000074755","1",37,3,"AF-O43149-F7-model_v4","O43149-F7",0.086,0.53,2,66.4017275383492
"264","O43150","ASAP2","ENSG00000151693","1",10642,4,"AF-O43150-F1-model_v4","O43150-F1",0.135,0.043,0,75.9409364633835
"265","O43151","TET3","ENSG00000187605","1",6489,6,"AF-O43151-F1-model_v4","O43151-F1",0.22,0.808,1,52.1700938691698
"266","O43155","FLRT2","ENSG00000185070","1",32453,6,"AF-O43155-F1-model_v4","O43155-F1",0.352,0.669,2,75.4736847158218
"267","O43156","TTI1","ENSG00000101407","1",43008,9,"AF-O43156-F1-model_v4","O43156-F1",0.12,0.5,1,80.8987103544776
"268","O43157","PLXNB1","ENSG00000164050","1",396,3,"AF-O43157-F1-model_v4","O43157-F1",0.105,0.548,3,76.0471045379386
"269","O43166","SIPA1L1","ENSG00000197555","1",57043,4,"AF-O43166-F1-model_v4","O43166-F1",0.11,0.674,3,55.675787488435
"270","O43175","PHGDH","ENSG00000092621","1",1516,3,"AF-O43175-F1-model_v4","O43175-F1",0.13,0.899,2,92.8479052180489
"271","O43182","ARHGAP6","ENSG00000047648","1",4770,5,"AF-O43182-F1-model_v4","O43182-F1",0.144,0.543,1,56.6148717604404
"272","O43184","ADAM12","ENSG00000148848","1",0,2,"AF-O43184-F1-model_v4","O43184-F1",0.156,0.978,1,71.6607918942225
"273","O43194","GPR39","ENSG00000183840","1",57205,6,"AF-O43194-F1-model_v4","O43194-F1",0.082,0.432,1,76.5003215077605
"274","O43237","DYNC1LI2","ENSG00000135720","1",31581,5,"AF-O43237-F1-model_v4","O43237-F1",0.379,0.399,0,63.1793953732913
"275","O43240","KLK10","ENSG00000129451","1",28,3,"AF-O43240-F1-model_v4","O43240-F1",0.501,0.48,2,80.6801748582231
"276","O43242","PSMD3","ENSG00000108344","1",1953,2,"AF-O43242-F1-model_v4","O43242-F1",0.208,0.219,0,73.4898509548207
"277","O43252","PAPSS1","ENSG00000138801","1",468,2,"AF-O43252-F1-model_v4","O43252-F1",0.163,0.963,1,93.5637725994375
"278","O43278","SPINT1","ENSG00000166145","1",0,2,"AF-O43278-F1-model_v4","O43278-F1",0.107,0.2,0,77.018365901319
"279","O43283","MAP3K13","ENSG00000073803","1",3480,5,"AF-O43283-F1-model_v4","O43283-F1",0.052,0.334,0,58.0033679778976
"280","O43290","SART1","ENSG00000175467","1",3554,3,"AF-O43290-F1-model_v4","O43290-F1",0.188,0.394,0,64.3130855429293
"281","O43291","SPINT2","ENSG00000167642","1",12661,4,"AF-O43291-F1-model_v4","O43291-F1",0.023,0.028,0,80.1222847011145
"282","O43293","DAPK3","ENSG00000167657","1",59401,4,"AF-O43293-F1-model_v4","O43293-F1",0.158,0.393,0,86.8722879524581
"283","O43295","SRGAP3","ENSG00000196220","1",0,2,"AF-O43295-F1-model_v4","O43295-F1",0.243,0.388,0,73.3645814725753
"284","O43296","ZNF264","ENSG00000083844","1",22745,7,"AF-O43296-F1-model_v4","O43296-F1",0.17,0.293,0,65.868517918607
"285","O43299","AP5Z1","ENSG00000242802","1",1210,4,"AF-O43299-F1-model_v4","O43299-F1",0.27,0.426,2,85.1664595375723
"286","O43301","HSPA12A","ENSG00000165868","1",12829,7,"AF-O43301-F1-model_v4","O43301-F1",0.152,0.503,2,84.3599640899641
"287","O43303","CCP110","ENSG00000103540","1",0,1,"AF-O43303-F1-model_v4","O43303-F1",0.405,0.474,1,54.8952109837511
"288","O43306","ADCY6","ENSG00000174233","1",26698,5,"AF-O43306-F1-model_v4","O43306-F1",0.67,0.276,0,76.1792933478735
"289","O43307","ARHGEF9","ENSG00000131089","1",17059,5,"AF-O43307-F1-model_v4","O43307-F1",0.078,0.055,0,81.2952830188679
"290","O43310","CTIF","ENSG00000134030","1",24848,8,"AF-O43310-F1-model_v4","O43310-F1",0.058,0.131,0,61.5647277332208
"291","O43314","PPIP5K2","ENSG00000145725","1",5577,6,"AF-O43314-F1-model_v4","O43314-F1",0.162,0.822,2,70.4153248201074
"292","O43318","MAP3K7","ENSG00000135341","1",45482,8,"AF-O43318-F1-model_v4","O43318-F1",0.195,0.652,1,69.9535112717992
"293","O43353","RIPK2","ENSG00000104312","1",62989,5,"AF-O43353-F1-model_v4","O43353-F1",0.078,0.297,0,76.8018236799256
"294","O43395","PRPF3","ENSG00000117360","1",29549,6,"AF-O43395-F1-model_v4","O43395-F1",0.29,0.313,0,73.3730097265553
"295","O43396","TXNL1","ENSG00000091164","1",0,2,"AF-O43396-F1-model_v4","O43396-F1",0.294,0.12,0,91.7941891294741
"296","O43399","TPD52L2","ENSG00000101150","1",2006,3,"AF-O43399-F1-model_v4","O43399-F1",0.414,0.6,1,70.03388710712
"297","O43414","ERI3","ENSG00000117419","1",18627,5,"AF-O43414-F1-model_v4","O43414-F1",0.133,0.568,1,75.3000801526718
"298","O43426","SYNJ1","ENSG00000159082","1",65615,7,"AF-O43426-F1-model_v4","O43426-F1",0.572,0.676,1,67.9881840551181
"299","O43432","EIF4G3","ENSG00000075151","1",121558,9,"AF-O43432-F1-model_v4","O43432-F1",0.177,0.105,0,56.5272645920671
"300","O43451","MGAM","ENSG00000257335","1",23522,5,"AF-O43451-F1-model_v4","O43451-F1",0.252,0.516,1,93.5625065749545
"301","O43488","AKR7A2","ENSG00000053371","1",0,1,"AF-O43488-F1-model_v4","O43488-F1",0.158,0.425,1,93.3163580911374
"302","O43490","PROM1","ENSG00000007062","1",92,2,"AF-O43490-F1-model_v4","O43490-F1",0.171,0.857,2,85.8976762211173
"303","O43491","EPB41L2","ENSG00000079819","1",7030,5,"AF-O43491-F1-model_v4","O43491-F1",0.111,0.049,0,59.0730779926684
"304","O43520","ATP8B1","ENSG00000081923","1",247862,7,"AF-O43520-F1-model_v4","O43520-F1",0.321,0.516,2,79.9571071851559
"305","O43521","BCL2L11","ENSG00000153094","1",6568,6,"AF-O43521-F1-model_v4","O43521-F1",0.044,0.576,1,61.0083676092545
"306","O43570","CA12","ENSG00000074410","1",0,2,"AF-O43570-F1-model_v4","O43570-F1",0.413,0.434,1,88.3933477011494
"307","O43593","HR","ENSG00000168453","1",329,2,"AF-O43593-F1-model_v4","O43593-F1",0.086,0.697,1,55.7326651048639
"308","O43597","SPRY2","ENSG00000136158","1",121,2,"AF-O43597-F1-model_v4","O43597-F1",0.416,0.265,0,63.0731578947368
"309","O43657","TSPAN6","ENSG00000000003","1",193,5,"AF-O43657-F1-model_v4","O43657-F1",0.187,0.964,2,88.4437222509035
"310","O43663","PRC1","ENSG00000198901","1",2296,5,"AF-O43663-F1-model_v4","O43663-F1",0.226,0.975,2,80.1142706257473
"311","O43665","RGS10","ENSG00000148908","1",6642,5,"AF-O43665-F1-model_v4","O43665-F1",0.335,0.295,0,81.8448960429242
"312","O43670","ZNF207","ENSG00000010244","1",36493,8,"AF-O43670-F1-model_v4","O43670-F1",0.22,0.71,1,61.875622886133
"313","O43679","LDB2","ENSG00000169744","1",8156,4,"AF-O43679-F1-model_v4","O43679-F1",0.398,0.894,2,74.1401598401598
"314","O43683","BUB1","ENSG00000169679","1",20894,8,"AF-O43683-F1-model_v4","O43683-F1",0.138,0.403,1,64.124272589836
"315","O43684","BUB3","ENSG00000154473","1",10636,4,"AF-O43684-F1-model_v4","O43684-F1",0.521,0.372,0,96.402378585086
"316","O43707","ACTN4","ENSG00000130402","1",7469,4,"AF-O43707-F1-model_v4","O43707-F1",0.087,0.596,1,84.8296503591273
"317","O43734","TRAF3IP2","ENSG00000056972","1",0,1,"AF-O43734-F1-model_v4","O43734-F1",0.279,0.343,0,54.0661611062335
"318","O43747","AP1G1","ENSG00000166747","1",43837,4,"AF-O43747-F1-model_v4","O43747-F1",0.34,0.498,2,84.5438236673441
"319","O43765","SGTA","ENSG00000104969","1",2774,9,"AF-O43765-F1-model_v4","O43765-F1",0.331,0.212,0,82.0774109761207
"320","O43768","ENSA","ENSG00000143420","1",4519,3,"AF-O43768-F1-model_v4","O43768-F1",0.313,0.051,0,68.5986460554371
"321","O43772","SLC25A20","ENSG00000178537","1",4492,3,"AF-O43772-F1-model_v4","O43772-F1",0.152,0.935,2,88.251021992238
"322","O43791","SPOP","ENSG00000121067","1",3084,3,"AF-O43791-F1-model_v4","O43791-F1",0.142,0.523,2,90.1392845032214
"323","O43795","MYO1B","ENSG00000128641","1",37940,5,"AF-O43795-F1-model_v4","O43795-F1",0.301,0.58,1,86.249969905417
"324","O43808","SLC25A17","ENSG00000100372","1",0,2,"AF-O43808-F1-model_v4","O43808-F1",0.138,0.965,1,85.8401844262295
"325","O43815","STRN","ENSG00000115808","1",63898,9,"AF-O43815-F1-model_v4","O43815-F1",0.209,0.871,2,68.9540402706717
"326","O43823","AKAP8","ENSG00000105127","1",30838,4,"AF-O43823-F1-model_v4","O43823-F1",0.148,0.358,0,53.2260044893378
"327","O43824","GTPBP6","ENSG00000178605","1",201,3,"AF-O43824-F1-model_v4","O43824-F1",0.255,0.554,1,77.6511191606295
"328","O43837","IDH3B","ENSG00000101365","1",4742,2,"AF-O43837-F1-model_v4","O43837-F1",0.205,0.671,1,88.3919242475482
"329","O43852","CALU","ENSG00000128595","1",6,2,"AF-O43852-F1-model_v4","O43852-F1",0.143,0.435,1,76.222103250478
"330","O43865","AHCYL1","ENSG00000168710","1",29716,4,"AF-O43865-F1-model_v4","O43865-F1",0.132,0.71,1,85.1041226369365
"331","O43889","CREB3","ENSG00000107175","1",83690,5,"AF-O43889-F1-model_v4","O43889-F1",0.304,0.618,1,61.7749896551724
"332","O43909","EXTL3","ENSG00000012232","1",47363,4,"AF-O43909-F1-model_v4","O43909-F1",0.123,0.829,2,84.1623801137903
"333","O43913","ORC5","ENSG00000164815","1",148757,8,"AF-O43913-F1-model_v4","O43913-F1",0.171,0.332,0,82.291918964547
"334","O43920","NDUFS5","ENSG00000168653","1",6418,3,"AF-O43920-F1-model_v4","O43920-F1",0.155,0.613,1,94.8780659840728
"335","O43933","PEX1","ENSG00000127980","1",37395,5,"AF-O43933-F1-model_v4","O43933-F1",0.03,0.479,1,67.2798915099035
"336","O60216","RAD21","ENSG00000164754","1",4497,3,"AF-O60216-F1-model_v4","O60216-F1",0.067,0.213,0,61.2961923688394
"337","O60218","AKR1B10","ENSG00000198074","1",7526,6,"AF-O60218-F1-model_v4","O60218-F1",0.091,0.988,1,97.7875245579568
"338","O60229","KALRN","ENSG00000160145","1",5304,6,"AF-O60229-F9-model_v4","O60229-F9",0.076,0.233,0,67.0053145695364
"339","O60229","KALRN","ENSG00000160145","1",5304,6,"AF-O60229-F2-model_v4","O60229-F2",0.155,0.719,3,83.57637391533
"340","O60229","KALRN","ENSG00000160145","1",5304,6,"AF-O60229-F1-model_v4","O60229-F1",0.16,0.404,1,83.2916237450895
"341","O60229","KALRN","ENSG00000160145","1",5304,6,"AF-O60229-F4-model_v4","O60229-F4",0.121,0.684,2,74.632349799733
"342","O60229","KALRN","ENSG00000160145","1",5304,6,"AF-O60229-F7-model_v4","O60229-F7",0.152,0.918,2,70.062437720808
"343","O60229","KALRN","ENSG00000160145","1",5304,6,"AF-O60229-F6-model_v4","O60229-F6",0.147,0.776,1,72.6456285279097
"344","O60229","KALRN","ENSG00000160145","1",5304,6,"AF-O60229-F8-model_v4","O60229-F8",0.066,0.702,1,61.4327169261586
"345","O60229","KALRN","ENSG00000160145","1",5304,6,"AF-O60229-F3-model_v4","O60229-F3",0.113,0.204,0,78.9540040776527
"346","O60229","KALRN","ENSG00000160145","1",5304,6,"AF-O60229-F5-model_v4","O60229-F5",0.064,0.163,0,75.0101570262598
"347","O60231","DHX16","ENSG00000204560","1",54426,5,"AF-O60231-F1-model_v4","O60231-F1",0.068,0.8,1,77.9033810205055
"348","O60237","PPP1R12B","ENSG00000077157","1",11696,4,"AF-O60237-F1-model_v4","O60237-F1",0.293,0.341,0,61.9367402530338
"349","O60238","BNIP3L","ENSG00000104765","1",12,2,"AF-O60238-F1-model_v4","O60238-F1",0.385,0.484,1,61.28475
"350","O60243","HS6ST1","ENSG00000136720","1",0,2,"AF-O60243-F1-model_v4","O60243-F1",0.414,0.458,1,87.0957163915094
"351","O60244","MED14","ENSG00000180182","1",43590,7,"AF-O60244-F1-model_v4","O60244-F1",0.2,0.681,1,73.8595959237926
"352","O60245","PCDH7","ENSG00000169851","1",0,2,"AF-O60245-F1-model_v4","O60245-F1",0.174,0.439,1,76.8991999509924
"353","O60264","SMARCA5","ENSG00000153147","1",14642,5,"AF-O60264-F1-model_v4","O60264-F1",0.136,0.049,0,75.7751026837806
"354","O60268","KIAA0513","ENSG00000135709","1",34518,4,"AF-O60268-F1-model_v4","O60268-F1",0.127,0.605,1,71.1317998779744
"355","O60271","SPAG9","ENSG00000008294","1",6516,4,"AF-O60271-F1-model_v4","O60271-F1",0.125,0.443,1,65.1113309948358
"356","O60281","ZNF292","ENSG00000188994","1",1151,2,"AF-O60281-F2-model_v4","O60281-F2",0.005,0.896,1,53.7316333821913
"357","O60281","ZNF292","ENSG00000188994","1",1151,2,"AF-O60281-F6-model_v4","O60281-F6",0.294,0.38,0,50.0812402028585
"358","O60281","ZNF292","ENSG00000188994","1",1151,2,"AF-O60281-F8-model_v4","O60281-F8",0.171,0.285,0,52.3343356237298
"359","O60281","ZNF292","ENSG00000188994","1",1151,2,"AF-O60281-F7-model_v4","O60281-F7",0.134,0.349,0,51.7354492939666
"360","O60281","ZNF292","ENSG00000188994","1",1151,2,"AF-O60281-F1-model_v4","O60281-F1",0.015,0.891,1,59.665144309312
"361","O60282","KIF5C","ENSG00000168280","1",485,4,"AF-O60282-F1-model_v4","O60282-F1",0.247,0.744,2,79.6137369655892
"362","O60284","ST18","ENSG00000147488","1",72,3,"AF-O60284-F1-model_v4","O60284-F1",0.133,0.255,0,55.8875273088381
"363","O60287","URB1","ENSG00000142207","1",0,2,"AF-O60287-F1-model_v4","O60287-F1",0.109,0.996,2,75.8249572410709
"364","O60291","MGRN1","ENSG00000102858","1",50172,6,"AF-O60291-F1-model_v4","O60291-F1",0.051,0.301,0,66.5940290126345
"365","O60292","SIPA1L3","ENSG00000105738","1",1764,3,"AF-O60292-F1-model_v4","O60292-F1",0.098,0.778,1,56.7214273198511
"366","O60293","ZFC3H1","ENSG00000133858","1",4343,5,"AF-O60293-F1-model_v4","O60293-F1",0.136,0.966,4,59.740278964564
"367","O60306","AQR","ENSG00000021776","1",6350,4,"AF-O60306-F1-model_v4","O60306-F1",0.128,0.825,3,84.7466084002982
"368","O60307","MAST3","ENSG00000099308","1",0,2,"AF-O60307-F1-model_v4","O60307-F1",0.056,0.554,3,57.8516453182405
"369","O60308","CEP104","ENSG00000116198","1",0,2,"AF-O60308-F1-model_v4","O60308-F1",0.27,0.632,2,76.6956988954043
"370","O60315","ZEB2","ENSG00000169554","1",102,6,"AF-O60315-F1-model_v4","O60315-F1",0.086,0.677,1,50.2489754055468
"371","O60318","MCM3AP","ENSG00000160294","1",309041,7,"AF-O60318-F1-model_v4","O60318-F1",0.108,0.36,0,64.7515440265919
"372","O60331","PIP5K1C","ENSG00000186111","1",10370,5,"AF-O60331-F1-model_v4","O60331-F1",0.15,0.851,2,65.8824621946491
"373","O60336","MAPKBP1","ENSG00000137802","1",21587,9,"AF-O60336-F1-model_v4","O60336-F1",0.227,0.802,1,63.3863577885953
"374","O60341","KDM1A","ENSG00000004487","1",15025,3,"AF-O60341-F1-model_v4","O60341-F1",0.456,0.999,1,85.127216022015
"375","O60343","TBC1D4","ENSG00000136111","1",23860,4,"AF-O60343-F1-model_v4","O60343-F1",0.186,0.378,0,68.3237286158631
"376","O60346","PHLPP1","ENSG00000081913","1",25077,4,"AF-O60346-F1-model_v4","O60346-F1",0.034,0.744,3,66.5353568948221
"377","O60353","FZD6","ENSG00000164930","1",10196,3,"AF-O60353-F1-model_v4","O60353-F1",0.178,0.774,3,73.4729649595687
"378","O60437","PPL","ENSG00000118898","1",54662,4,"AF-O60437-F1-model_v4","O60437-F1",0.357,0.276,0,75.6007488191164
