"","gene_id","avg_seg_mean"
"2256","MYCBP2",-0.03133
"2257","MYCBP2",-0.03133
"2258","MYCBP2",-0.03133
"2259","MYCBP2",-0.03133
"2260","MYCBP2",-0.03133
"2261","MYCBP2",-0.03133
"2262","MYCBP2",-0.03133
"2264","MYCBP2",-0.03133
"2266","MYCBP2",-0.03133
"2267","MYCBP2",-0.03133
"2268","MYCBP2",-0.03133
"2271","MYCBP2",-0.03133
"2272","MYCBP2",-0.03133
"2273","MYCBP2",-0.03133
"2277","GCAT",-0.13461
"2282","LYPLA1",0.13155
"2283","LEFTY1",0.00639
"2284","ERAL1",-0.20855
"2286","PRDM1",0.00683
"2292","SNRNP200",0.12446
"2294","TIPRL",0.14088
"2295","OFD1",-0.05527
"2297","RPS6KA4",0.03362
"2299","RFPL2",-0.20013
"2302","PPM1B",0.0211973474133322
"2305","UTP20",0.04392
"2308","UTP20",0.04392
"2310","UTP20",0.04392
"2312","NUP155",0.04017
"2315","GJB3",-0.03204
"2319","CRTAP",-0.05286
"2321","PIK3C2G",-0.0110982764701287
"2322","SLC22A3",-0.134946012662773
"2324","TRPA1",0.19356895848837
"2329","ATP6AP2",0.09421
"2332","CDC123",0.112274091220714
"2333","UGT2B17",-0.014712404858625
"2344","CNMD",-0.09195
"2345","SERPINI2",0.21363
"2347","CIB2",-0.0131063656718926
"2348","KLF7",-0.099457255445261
"2350","AP1G2",-0.0582
"2351","ZMPSTE24",0.05231
"2352","SC5D",-0.0184993557087204
"2353","PPP1R37",-0.11683
"2358","SCO1",-0.24086
"2359","CYP7B1",0.14277
"2360","ATRN",0.09507
"2364","ALDH1L1",0.16603
"2366","SULT1C4",0.04996
"2367","GABBR2",-0.0176427265952488
"2371","SOAT2",0.1438
"2373","DHRS3",-0.08326
"2374","DGKI",0.225066803506465
"2375","PAK3",-0.01965
"2376","ARL6IP5",-0.07428
"2380","DYSF",0.07638
"2385","BBOX1",-0.14883404872574
"2389","ATP5PD",0.10706
"2390","NALF2",-0.00531
"2392","DNAJB5",0.02294
"2393","TSPAN9",0.0829900161202317
"2395","CDK2AP2",0.02912
"2396","TRIO",0.21244
"2398","TRIO",0.21244
"2400","TRIO",0.21244
"2401","TRIO",0.21244
"2402","TRIO",0.21244
"2405","TRIO",0.21244
"2408","MPDZ",-0.123299474650632
"2413","OR2B3",0.00504
"2414","OR2J3",0.00504
"2415","OR2J2",0.00504
"2416","GLRX3",0.02693
"2417","KRT33A",-0.16783
"2419","KRT36",-0.2128
"2423","WFS1",0.08523
"2425","CLPX",-0.08421
"2431","SEC14L2",-0.20283
"2432","STC2",0.05262
"2433","TM7SF2",0.14309
"2434","RNF8",0.12845
"2435","SNCG",0.08691
"2437","PDE5A",-0.04934
"2440","ZFAND5",-0.07788
"2441","RGS20",0.0937559753396173
"2442","SLC22A5",-0.02392
"2447","FGF18",0.05432
"2449","JTB",0.14071
"2450","CST7",-0.0187357179116255
"2451","OR7C1",-0.00648
"2452","OR7A10",-0.00648
"2454","TRPM2",0.0386576773838823
"2457","RECQL5",0.08784
"2460","STK17B",0.07626
"2462","LY6H",0.36655
"2463","MTA2",0.04114
"2465","AQP8",-0.01625
"2468","ALDH1A2",-0.0773709176955023
"2469","STK10",0.133562991268405
"2470","ACTL6B",0.07244
"2471","PRKD3",0.02996
"2472","GFPT2",0.09548
"2475","BAIAP3",-0.1456
"2476","SLIT2",-0.0187990447812622
"2480","LTN1",0.07689
"2481","ATP10B",0.01179
"2485","DDHD2",-0.03179
"2486","MYO1D",-0.178392201279712
"2489","MICAL2",-0.0735389691394705
"2490","SEC24D",-0.04934
"2494","UFL1",0.0508559372836982
"2496","TMCC1",0.131862498867203
"2499","TMEM63A",0.0145816442159623
"2500","FARP2",-0.00511
"2504","LRIG2",0.10513
"2506","SUN1",-0.127661225972285
"2507","PLPBP",-0.03179
"2511","ADGRL1",0.02443
"2512","ABCA8",0.07151
"2514","FRYL",0.115129719401017
"2515","FRYL",0.115129719401017
"2516","FRYL",0.115129719401017
"2517","FRYL",0.115129719401017
"2518","FRYL",0.115129719401017
"2519","FRYL",0.115129719401017
"2520","FRYL",0.115129719401017
"2521","FRYL",0.115129719401017
"2523","ENDOD1",0.10812
"2527","HAUS5",-0.000749999999999999
"2528","ABLIM3",-0.03378
"2534","SLCO2B1",0.0619310812524462
"2535","SOGA1",0.15518
"2537","WDR47",0.119198160308015
"2538","TRIM37",0.02985
"2539","AP2A2",-0.13245
"2541","CAMTA2",-0.20412
"2543","CEP152",-0.09205
"2546","SLITRK5",-0.02077
"2549","OR2F2",0.2242
"2550","OR6B1",0.2242
"2554","OR2A4",-0.01309
"2555","TJP3",-0.23034
"2556","INMT",-0.14637
"2557","DIRAS1",-0.22319
"2560","KCNK2",-0.0131313544839823
"2561","YIF1A",0.02912
"2564","UBR5",0.38619
"2565","UBR5",0.38619
"2568","UBR5",0.38619
"2571","FSBP",0.36926
"2574","PRSS23",0.056813274143434
"2575","NKX2-2",-0.03276
"2576","SCAF4",0.0185915779233224
"2577","ZNF202",-0.10304
"2578","S1PR2",0.01815
"2579","NDUFB6",0.01534
"2580","MFN2",-0.08749
"2581","DUSP14",-0.20337
"2583","TNFSF15",-0.07977
"2584","TSPOAP1",0.02985
"2585","AKR7A3",0.07526
"2588","NXPH3",-0.04347
"2591","ELP1",-0.00972066086786496
"2594","NDUFA3",-0.05396
"2597","FBXW10B",-0.18959
"2599","CACNA1H",0.02404
"2604","CSPG5",0.01407
"2605","KLHL2",-0.12813
"2607","ZNF205",-0.0973
"2609","PCDH8",-0.09195
"2612","LEPROTL1",-0.03974
"2614","SNX4",0.14379
"2615","OR5F1",0.00955
"2616","OR6A2",-0.1511
"2620","KIF20A",-0.02915
"2621","APOL3",-0.12079
"2622","LRAT",-0.0527072545323927
"2623","SPDEF",0.09151
"2624","KIF4A",-0.00531
"2627","GOSR1",-0.205906707108192
"2628","KAT7",-0.00432528041093743
"2629","ABCC6",0.0768808355874295
"2630","IL18RAP",0.08779
"2632","SLC25A14",-0.01569
"2633","KCNH1",0.0122588830387412
"2635","PDE8B",-0.23037
"2636","HTR3B",0.05267
"2638","TNKS",-0.13422
"2641","KCNK5",0.11109
"2643","RASAL1",-0.05297
"2647","NDUFA10",-0.01832
"2650","PGLS",0.08429
"2651","PAPSS2",0.0720899460727533
"2652","ABCB11",0.0560899025669019
"2654","SMC2",-0.00884458491521134
"2656","TACC2",0.0284364102030476
"2657","TRIM16",-0.171152454634913
"2658","FARS2",0.09448
"2659","ZBTB7A",-0.23034
"2660","OR2C1",-0.12963
"2662","IPO7",-0.13723
"2664","GJB5",-0.03204
"2665","TNFAIP8",-0.18657
"2666","MAP3K6",-0.10366
"2671","BMP10",0.05865
"2672","PGM3",0.07937
"2673","GCNT3",-0.09622
"2674","MOCS3",0.25468
"2675","RAPGEF3",0.06074
"2676","UTS2",-0.08333
"2677","CD2BP2",0.01456
"2678","MED26",0.0570253575429819
"2680","CNIH1",-0.09816
"2687","PIGN",-0.1648
"2691","SLC34A2",-0.07228
"2694","ADAMTS2",0.09555
"2695","GJB6",-0.17979
"2701","FMNL1",-0.1365
"2702","SGPL1",0.09617
"2707","ABCA1",-0.0143999384770287
"2713","ADGRL2",-0.06935
"2714","VNN1",-0.06679
"2717","NPTXR",-0.13791
"2719","PRAMEF1",-0.01659
"2720","PRAMEF12",-0.0707010346971573
"2721","SLC2A10",0.22793
"2725","SFT2D2",0.14088
"2728","METTL18",0.12231
"2730","ACSL3",0.0224
"2732","POLR1A",0.14539
"2744","YEATS4",0.09456
"2746","ADCY5",0.13256
"2747","ZBTB11",0.07334
"2750","STAMBP",0.0699005593519094
"2752","FSTL3",-0.21276
"2756","NTSR2",0.07649
"2759","ECEL1",0.02452
"2760","CDS2",0.09618
"2764","PPP1R3D",0.23883
"2768","LY86",0.0623743098678824
"2769","HERC2",0.00794
"2770","HERC2",0.00794
"2771","HERC2",0.00794
"2772","HERC2",0.00794
"2773","HERC2",0.00794
"2774","HERC2",0.00794
"2775","HERC2",0.00794
"2778","HERC2",0.00794
"2780","HERC2",0.00794
"2781","HERC2",0.00794
"2783","HERC2",0.00794
"2785","HERC2",0.00794
"2786","HERC2",0.00794
"2789","RAB3D",0.01815
"2790","ESRRB",0.05563
"2791","SNAP29",0.04827
"2800","HSPA4L",-0.05811
"2804","STARD3NL",-0.07048
"2807","AP2A1",-0.06859
"2810","STAU1",0.221381601304581
"2812","TTC4",0.088776687668948
"2814","TMEM50A",-0.04402
"2815","CAVIN2",0.13141
"2816","CER1",-0.10291
"2819","MAP4K4",0.12613
"2820","MLYCD",-0.192994903847508
"2822","AIFM1",-0.01569
"2826","LATS1",-0.06892
"2828","GLP2R",-0.196021778260609
"2833","TSPAN13",-0.07674
"2834","TSPAN15",0.09751
"2835","TSPAN12",0.0442742056227489
"2837","SNAI1",0.36083
"2838","FADS2",0.037492378184913
"2848","DLGAP3",-0.0278534885036662
"2849","OLFM2",0.01815
"2850","TRUB2",-0.01605
"2852","SLC16A8",-0.13461
"2853","OR2H2",0.00504
"2854","TTLL1",-0.12077
"2860","TBX18",0.07937
"2862","NCR2",0.11108
"2866","ITGBL1",-0.0749
"2868","SCGB1D1",0.03265
"2874","S1PR4",-0.22319
"2875","RECK",0.02528
"2881","CH25H",0.144600788285809
"2882","AGR2",-0.07674
"2885","IL18BP",0.06971
"2887","NDUFB10",-0.13468
"2888","PPP1R17",-0.05945
"2896","PAK4",-0.01032
"2899","CHEK2",-0.20633
"2901","ACTL6A",0.27535
"2905","CYB5A",-0.18742
"2906","ADH1B",-0.09216
"2907","ADH1C",-0.09216
"2908","LDHA",-0.14325
"2914","PAH",0.03972
"2917","F8",0.19385
"2922","GOT2",-0.25615
"2924","EGFR",0.11989
"2926","PGK1",-0.016
"2929","F2",-0.04237
"2935","PLG",-0.17285
"2937","PLAU",0.21175
"2940","REN",0.1229
"2941","ADA",0.21844
"2942","CA1",0.30499
"2944","ASS1",-0.06078
"2952","C3",-0.14141
"2955","CST3",-0.01966
"2959","KNG1",0.269443990722157
"2961","MYC",0.44207
"2962","NRAS",0.1228
"2963","HRAS",-0.14267
"2964","KRAS",0.1547
"2965","PDGFB",-0.111508540639284
"2968","TGFA",0.07638
"2981","PRL",-0.00283530768716552
"2982","GH1",0.07306
"2983","GH2",0.07306
"2985","TG",0.289961739019851
"2986","TG",0.289961739019851
"2988","TG",0.289961739019851
"2990","TG",0.289961739019851
"2991","TG",0.289961739019851
"2992","TG",0.289961739019851
"2994","GCG",0.05254
"2997","PPY",-0.15947
"3000","IGF2",-0.13051
"3013","IFNB1",-0.05764
"3017","EPO",0.18214
"3018","IL2RA",0.08751
"3045","CD8A",0.11722
"3062","PIGR",0.0679
"3079","HBD",-0.19666
"3080","HBE1",-0.115900327074573
"3084","COL3A1",0.13667503123591
"3088","KRT6A",0.02717
"3089","LMNA",0.15907
"3092","APOA1",0.00555
"3094","APOA2",0.14551
"3095","APOC1",-0.11683
"3098","FGA",-0.03818
"3099","FGB",-0.03818
"3100","FGG",-0.03818
"3102","PMP2",0.218895606039778
"3105","SLC4A1",-0.15947
"3109","C1QC",-0.09791
"3114","RBP4",0.08843
"3115","AMBP",-0.05926
"3116","ORM1",0.19114
"3120","AFP",0.08089
"3125","TFRC",0.31925
"3126","TF",0.142045172593544
"3128","HPX",-0.12488
"3139","KLKB1",-0.13233
"3144","OPN1SW",0.05001
"3145","OPN1LW",0.13182
"3146","OPN1MW",0.13182
"3148","VTN",-0.20532
"3149","HMGCR",-0.23522
"3150","CAT",-0.04934
"3151","RAF1",-0.0219760025687216
"3153","PLA2G1B",-0.01915
"3154","GBA1",0.151989098174649
"3156","PROC",0.02249
"3159","ANXA1",-0.07788
"3161","RLN2",-0.23912
"3162","APOB",0.02382
"3163","APOB",0.02382
"3164","APOB",0.02382
"3165","APOB",0.02382
"3166","APOB",0.02382
"3167","APOB",0.02382
"3168","APOB",0.02382
"3169","APOB",0.02382
"3170","APOB",0.02382
"3171","APOB",0.02382
"3172","APOB",0.02382
"3173","APOB",0.02382
"3175","APOB",0.02382
"3176","APOB",0.02382
"3177","APOB",0.02382
"3178","APOB",0.02382
"3180","CSF2",-0.02222
"3183","PRNP",0.09478
"3185","LCAT",-0.25621
"3188","HRG",0.28072
"3190","MAS1",-0.131688616599234
"3192","THY1",-0.05098
"3194","CD74",-0.03267
"3195","CD3D",-0.06478
"3197","KRT1",0.02717
"3200","VWF",0.10042
"3201","VWF",0.10042
"3202","VWF",0.10042
"3203","VWF",0.10042
"3204","VWF",0.10042
"3207","VWF",0.10042
"3208","SHBG",-0.19746
"3214","IGKV3-11",0.03346
"3215","TRBV7-9",0.2131
"3217","HLA-A",0.05556
"3223","NTRK1",0.15907
"3224","CAPNS1",0.02537
"3229","AMY2A",0.08013
"3231","CYP1A1",-0.07155
"3234","CYBB",0.07962
"3237","GNAI2",-0.084
"3240","SLC4A2",0.219155577157056
"3246","IGF1",0.04392
"3247","ATP1A1",0.12594
"3248","ATP1B1",0.105558900573753
"3252","APOD",0.36754
"3253","ALDH2",0.02851
"3254","CYP17A1",0.06377
"3256","ITGB2",-0.04452
"3257","CYP11A1",-0.07155
"3265","PRKCG",-0.05396
"3269","CFI",-0.04669
"3273","MPO",0.02985
"3276","CYP1A2",-0.07155
"3278","ALPL",-0.10229
"3282","FGF1",-0.0523558421079088
"3286","RPLP1",-0.11572
"3287","RPLP2",-0.13245
"3288","RPLP0",-0.01915
"3291","FABP3",-0.0284
"3296","ATP5MC1",-0.11096
"3298","SERPINA7",-0.02014
"3301","ITGB1",0.106040331049702
"3302","PRKCB",-0.01882
"3304","KRT8",0.02717
"3307","CALB1",0.29644
"3308","MYL1",-0.08439
"3309","HPN",0.01534
"3312","CD1A",0.15115
"3315","UGT2B4",0.07358
"3316","INSR",-0.08233
"3318","FYN",0.05624
"3319","BCHE",0.107313440803505
"3324","IGKV5-2",-0.01926
"3326","HLA-DOA",0.09106
"3328","RB1",-0.0767210845759734
"3332","ATP5F1B",0.04006
"3336","APOA4",0.00555
"3337","CD2",0.12594
"3340","CKM",-0.112267321061703
"3343","PYGL",-0.06686
"3344","GPI",0.10122
"3347","TPM3",0.14071
"3348","ITGAV",0.116177430853333
"3350","LPL",-0.04985
"3353","H2BC11",0.01103
"3356","EPHX1",0.11483
"3357","TH",-0.13051
"3358","DBI",0.03339
"3359","FABP1",0.11119
"3360","LDHB",0.10961
"3361","NEFL",-0.05203
"3364","TPO",0.125731341855192
"3366","PGK2",0.09419
"3367","PROS1",0.08256
"3368","P4HB",0.06941
"3380","CTSD",-0.03762
"3381","ANXA2",-0.0972
"3383","C8B",0.07299
"3386","CAPN1",0.134667359604907
"3395","ADRB2",-0.03378
"3396","DCN",0.07649
"3397","PSAP",0.08781
"3403","CD3E",-0.06478
"3404","EPRS1",-0.001
"3406","LDHC",-0.14325
"3407","HSP90AA1",0.1018
"3412","LAMB1",-0.05482
"3413","YES1",-0.0808668326580631
"3414","LYN",0.0597076350497067
"3415","RET",0.0725922386385334
"3416","TPM2",0.02294
"3419","ERCC1",-0.11367
"3422","GJB1",-0.00531
"3424","IGF1R",0.0279
"3425","RHO",0.15399
"3428","ANXA6",-0.03267
"3429","RHOC",0.10728
"3430","NGFR",-0.04347
"3431","CHRM2",0.21587
"3432","CHRM4",-0.04237
"3434","ABCB1",0.08804
"3435","SERPINA6",0.04779
"3438","CELA2B",-0.08251
"3441","PFKM",0.06074
"3444","ASNS",0.07312
"3446","SYP",0.21805
"3448","MMP3",0.13893
"3449","GSTA1",0.10807
"3453","HMBS",-0.05098
"3454","MME",0.114104662189852
"3459","LPA",-0.17285
"3461","LPA",-0.17285
"3462","LPA",-0.17285
"3464","LPA",-0.17285
"3465","LPA",-0.17285
"3466","LPA",-0.17285
"3468","LPA",-0.17285
"3469","LPA",-0.17285
"3470","LPA",-0.17285
"3471","LPA",-0.17285
"3472","LPA",-0.17285
"3473","LPA",-0.17285
"3474","LPA",-0.17285
"3475","PDHA1",-0.04692
"3477","CD14",0.0125
"3478","CYC1",0.40276
"3485","CFH",0.082918785720077
"3492","VIM",0.10454
"3493","CYP3A4",0.10395
"3495","SERPINF2",-0.166
"3497","RPS17",-0.01987
"3501","GNAI3",0.10594
"3505","CELA3B",-0.03537
"3506","RPSA",-0.09171
"3507","IL6R",0.168313224715214
"3508","HTR1A",-0.18667
"3509","ABHD2",0.0181518109833972
"3510","CHRM5",-0.04705
"3511","ADRA2A",0.12059
"3512","ROS1",-0.0432844687586658
"3514","CD63",0.04006
"3516","PKHD1",0.101750702071705
"3517","PKHD1",0.101750702071705
"3518","PKHD1",0.101750702071705
"3520","PKHD1",0.101750702071705
"3521","PKHD1",0.101750702071705
"3522","PKHD1",0.101750702071705
"3523","PKHD1",0.101750702071705
"3525","PKHD1",0.101750702071705
"3527","PKHD1",0.101750702071705
"3528","PKHD1",0.101750702071705
"3532","HOXD4",0.00732
"3537","CELA3A",-0.03537
"3541","SLC10A3",-0.02576
"3544","GSTA2",0.10807
"3555","HMGB1",-0.03622
"3557","RBP1",0.12014
"3565","CLTB",0.07887
"3566","ANXA4",0.07576
"3568","CNP",-0.1981
"3570","CD7",0.0225
"3572","CSF1",0.1204
"3574","DLD",-0.05482
"3577","HNRNPA1",0.02332
"3578","SNRPA1",0.1001
"3582","SCT",-0.14267
"3585","FGR",-0.09753
"3586","LCT",0.0081
"3588","PARP1",0.00639
"3589","POLA1",0.21202
"3590","IFI6",-0.09753
"3592","IFIT1",0.07117
"3597","FURIN",0.01811
"3600","NUDT7",-0.27295
"3602","FREM3",0.054354521186337
"3614","WEE2",0.22467
"3616","CCDC175",-0.14326
"3625","H2AB3",0.19072
"3626","H2AB2",0.19072
"3627","OR4E1",-0.0350209689401109
"3636","SPINK8",0.0055
"3638","IQCF3",-0.05831
"3639","ACSM4",0.07326
"3640","CLEC2L",0.24652
"3646","SLC35G4",0.1193
"3647","SLC35G6",-0.19746
"3649","OR56A5",-0.1185
"3651","TMEM253",-0.0523
"3656","SUPT20HL2",0.21202
"3657","DCAF8L2",0.08491
"3658","PRR29",0.07306
"3665","PIRT",-0.24086
"3668","JMJD7",-0.09402
"3670","RSPH10B",-0.03729
"3671","PATE4",-0.17833
"3672","MYZAP",-0.08506
"3673","POLR2M",-0.0962291033283023
"3674","ZNF735",0.0742
"3676","UBTFL1",0.05954
"3679","EBLN1",0.10746
"3680","FAM200B",-0.06773
"3681","GPR89B",0.1793
"3686","GSTT2",0.07113
"3688","ZCCHC18",-0.01874
"3693","CFC1",0.10323
"3694","POTEI",0.10323
"3695","POTEJ",0.10323
"3696","CTAGE8",0.22802
"3697","UBB",-0.21747
"3698","UBC",-0.01483
"3699","ZNF705D",0.15408
"3701","SPDYE6",0.07604
"3702","TRIM49",0.14486
"3704","ZNF865",-0.06632
"3716","PRSS56",0.02452
"3717","LIMS3",0.14657
"3718","LIMS4",0.06463
"3719","AKAIN1",-0.11547
"3727","SMIM13",0.0596694911153607
"3729","PGA4",0.08333
"3733","RD3L",0.1018
"3734","SAA1",-0.14325
"3735","SAA2",-0.14325
"3736","SRGAP2C",0.106582044311059
"3739","MPC1L",0.09421
"3742","SMIM18",-0.03974
"3745","NPIPA8",0.10339
"3750","CSH2",0.07306
"3751","SULT1A3",0.11559
"3752","SULT1A4",0.04557
"3753","SRGAP2B",0.15579
"3757","ADORA3",0.08111
"3758","TMIGD3",0.0872229391459085
"3759","MRLN",0.01866
"3762","CT45A10",-0.01849
"3768","SMIM10L1",0.06854
"3769","SMIM10L2A",-0.01849
"3770","SMIM10L2B",-0.01849
"3774","OPN1MW2",0.13182
"3775","OPN1MW3",0.13182
"3776","OR12D1",0.00504
"3777","STRIT1",0.11048
"3778","CGB8",-0.06591
"3779","CGB3",-0.06591
"3780","CGB5",-0.06591
"3789","CALM2",0.0273
"3791","TMEM225B",0.07453
"3795","VSIG10L2",-0.17833
"3798","VSIG8",0.12542
"3802","ECE2",0.27809
"3805","TMDD1",0.06135
"3807","TUBA3C",-0.14707
"3808","TUBA3D",0.10668
"3810","GATD3",-0.03299
"3814","NOTCH2NLC",0.09452
"3818","NPY4R2",0.08111
"3821","UGT2A1",0.0916318246211355
"3822","UGT2A2",0.0916318246211355
"3825","PTTG1IP2",0.0270866356889902
"3828","SPDYE8",0.24893
"3829","SPDYE17",0.11161
"3831","SPDYE15",0.13351
"3833","ZSCAN22",-0.05997
"3839","RAP2A",-0.01415
"3840","SRGN",0.09094
"3841","GZMB",-0.0555
"3845","RO60",0.15042
"3847","MYB",-0.06544
"3848","MYBL1",0.1516
"3849","MYBL2",0.17663
"3850","GAA",0.08495
"3851","AR",-0.00531
"3852","RARA",-0.20112
"3853","RRAS",-0.06591
"3860","DLAT",0.06464
"3863","NR2F6",0.08429
"3866","TGFB3",0.04616
"3868","CTSA",0.21515
"3869","MGST1",-0.0293740771453572
"3870","CYP2C8",0.08843
"3871","CYP2D6",-0.13269
"3873","PRKAR1A",0.07151
"3875","TFPI",0.10842
"3878","KIT",0.0771474281866775
"3879","RBP3",0.18406
"3884","HSPD1",0.04878
"3885","RARB",-0.04504
"3886","THRA",-0.20112
"3887","THRB",-0.0413995102562255
"3897","LAMC1",0.15471
"3898","CD37",-0.06591
"3900","PNMT",-0.20337
"3901","ACP2",-0.04237
"3903","LIPC",-0.0773709176955023
"3904","SLC2A1",0.10091
"3905","SLC2A2",0.28465
"3906","SLC2A3",0.15437
"3911","ITGAM",-0.00127079025552079
"3912","PYGB",0.00289
"3914","MBL2",0.08942
"3916","CHRNB1",-0.19746
"3922","LAMP1",-0.04965
"3928","TOP2A",-0.20112
"3929","G6PD",-0.0126534140574131
"3933","VDR",0.06074
"3938","CYP2A6",-0.10848
"3939","CYP19A1",-0.09205
"3940","DMD",0.0968156520096234
"3942","DMD",0.0968156520096234
"3943","DMD",0.0968156520096234
"3944","DMD",0.0968156520096234
"3946","DMD",0.0968156520096234
"3947","DMD",0.0968156520096234
"3948","DMD",0.0968156520096234
"3949","DMD",0.0968156520096234
"3950","DMD",0.0968156520096234
"3952","DMD",0.0968156520096234
"3953","MTHFD1",-0.14124
"3954","CETP",-0.21754
"3955","EPX",0.02985
"3957","SFTPC",-0.04639
"3958","CYP2C9",0.08843
"3959","IGF2R",-0.131500658088763
"3961","PSKH1",-0.25621
"3964","MS4A1",-0.02037
"3965","CRYGA",-0.06306
"3969","PABPC1",0.37387
"3970","PCNA",0.09618
"3977","FABP2",-0.04934
"3980","COL6A2",-0.02455
"3983","COL6A3",0.02141
"3986","COL6A3",0.02141
"3987","COL6A3",0.02141
"3989","COL6A3",0.02141
"3990","COL6A3",0.02141
"3991","SLC25A4",-0.116498337169346
"3993","F5",0.10217
"3995","TPR",0.14376
"3996","RLBP1",0.02446
"4002","FCER1A",0.12542
"4009","BMP4",-0.06803
"4010","BMP3",0.0146934249669207
"4015","ACTN1",-0.0115146747996764
"4016","ACE",0.02985
"4020","MLN",0.06774
"4021","MYH1",-0.24154
"4025","XRCC6",-0.13858
"4026","LYL1",0.02017
"4027","XRCC5",-0.12675
"4032","ALAS1",-0.05831
"4035","CCL4",-0.22561
"4040","LAMP2",-0.02083
"4042","BMP1",-0.04639
"4043","CYBA",-0.11464
"4046","SCG2",0.0224
"4047","MYH6",-0.0582
"4049","CFTR",0.0133492982226151
"4050","CYP4B1",0.10703
"4054","RARG",0.04179
"4055","ATP1A3",-0.10848
"4062","C6",0.0312
"4067","TPT1",-0.11079
"4068","ALAD",-0.040691382685257
"4069","OSM",-0.20283
"4075","PLS3",-0.01924
"4080","PRKAR2A",0.0055
"4081","SLC5A1",-0.20013
"4085","ADRB3",-0.03179
"4087","CD59",-0.04934
"4089","MTHFD2",0.08087
"4090","HSD3B1",0.12414
"4091","HSD17B1",-0.1981
"4092","CTSE",0.09179
"4094","EDN3",0.20912
"4095","SELL",0.09743
"4097","FOLR2",0.06482
"4105","TRIM27",0.00504
"4108","SI",0.0459266908877716
"4109","ATP1B2",-0.179037200921289
"4110","DRD2",0.05267
"4112","AKR1A1",0.09959
"4113","PLA2G2A",0.02624
"4118","HSP90B1",0.05065
"4119","CCNB1",-0.22617
"4122","HOXB2",0.01573
"4125","SNRPB",0.09507
"4127","IDE",0.12371
"4130","MMP9",0.19894
"4135","GABRA1",-0.00379889618038943
"4137","IDO1",-0.01325
"4138","DAO",-0.05512
"4139","ETS1",-0.153224277369526
"4143","ETS2",0.01663
"4145","CPA1",0.18732
"4148","FABP4",0.2722
"4149","GLUL",0.15563
"4150","AKR1B1",0.24139
"4151","ANPEP",0.02009
"4152","PVR",-0.1129
"4153","RAC2",-0.13511
"4155","GSPT1",0.00184
"4156","MYOD1",-0.14325
"4162","B4GALT1",0.01796
"4163","ACP3",0.146292757345992
"4164","EZR",-0.14813
"4166","FOLR1",0.0620167689454609
"4167","ATF2",0.00732
"4168","UCHL3",-0.03144
"4174","HPGD",-0.18449
"4175","VAV1",-0.14141
"4177","AREG",0.0801
"4182","CYP11B1",0.37885
"4183","NQO1",-0.21752
"4185","ZNF44",0.01915
"4188","PHKG2",0.01619
"4189","CD1E",0.15115
"4190","CD1D",0.15115
"4198","RAG1",-0.0474983654454466
"4202","DSP",0.13645
"4203","DSP",0.13645
"4205","DSP",0.13645
"4207","DSP",0.13645
"4208","DSP",0.13645
"4209","RPA2",-0.09753
"4211","GATA1",0.21805
"4213","ALOX15",-0.166545095078172
"4214","NPR1",0.16316
"4218","SELP",0.117061784758822
"4219","ACAN",0.0249617435418964
"4220","PFKFB1",0.08063
"4225","ACADS",-0.01915
"4229","SLC25A16",0.09398
"4230","GLB1",-0.05286
"4236","H1-5",0.00504
"4239","CTLA4",-0.09017
"4240","ZNF823",0.01815
"4242","POR",0.19082
"4244","EPB42",-0.08742
"4246","PRLR",0.0867823278513228
"4247","TSHR",0.05199
"4248","PDE6A",0.0139230766593987
"4249","PCSK2",-0.0262983992306878
"4253","FER",-0.188088006923813
"4254","ATP2A2",-0.05164
"4257","UGT2B7",0.08060133941661
"4258","CD36",0.0981072124567065
"4261","IL7R",0.03362
"4262","PLCG2",-0.235029690415304
"4263","FAH",-0.02486
"4267","ZNF12",-0.12418
"4268","ZNF14",0.129387107488164
"4269","ZNF708",0.0338
"4271","ZNF17",-0.06677
"4272","ZNF18",-0.24355
"4274","ZNF20",0.01915
"4277","ZNF23",-0.20786
"4278","ZNF24",-0.0072
"4279","ZKSCAN1",0.10395
"4284","ZNF3",0.10395
"4285","ZNF43",0.05331
"4286","ZNF30",0.01534
"4287","ZSCAN20",-0.03062
"4288","ZNF32",0.12468
"4298","BPI",0.15842
"4299","PRKCA",0.08173
"4302","GJA1",-0.04163
"4304","SMPD1",-0.12488
"4305","UBTF",-0.15947
"4310","AKR1C4",0.07606
"4311","JUND",0.08429
"4315","ATF7",0.01201
"4316","NDUFB7",0.093
"4318","PRKACA",0.02443
"4328","TAT",-0.20786
"4329","TPH1",-0.14325
"4330","CHRNB2",0.18995
"4334","PFKL",-0.03299
"4336","GM2A",-0.03267
"4337","CR1",0.0949443117088608
"4338","LGALS3",-0.09816
"4341","FLT1",-0.03622
"4342","PSMC3",-0.04237
"4343","TCP1",-0.13075
"4345","ALOX12",-0.20573
"4346","IGFBP2",-0.12254
"4348","BMP7",0.22258
"4352","ADRA2B",0.12446
"4354","EGR1",0.07259
"4356","SRD5A1",0.18876
"4357","LBP",0.15842
"4358","PTPRA",0.09507
"4361","GABRG2",-0.01497
"4366","RHCE",-0.04402
"4372","ADRA2C",0.12528
"4376","ATF4",-0.08844
"4379","ATP5PF",0.08796
"4380","XRCC1",-0.11675
"4385","TSPAN8",0.0969900555055961
"4387","GNAT2",0.10594
"4388","CYP11B2",0.37885
"4390","HDC",-0.09205
"4391","PLCG1",0.07087
