"","gene_id","avg_seg_mean"
"AIFM3","AIFM3",0.10512
"AIG1","AIG1",-0.103715112906765
"AIG1P1","AIG1P1",0.02846
"AIM2","AIM2",0.132812570874888
"AIMP1","AIMP1",-0.05822
"AIMP1P1","AIMP1P1",-0.0322
"AIMP1P2","AIMP1P2",0.11185
"AIMP2","AIMP2",-0.12418
"AIP","AIP",0.02912
"AIPL1","AIPL1",-0.159607918004776
"AIRE","AIRE",-0.03299
"AIRN","AIRN",-0.04245
"AJAP1","AJAP1",-0.0932395764705115
"AJM1","AJM1",0.10791
"AJUBA","AJUBA",-0.0582
"AJUBA-DT","AJUBA-DT",-0.0582
"AK1","AK1",-0.05603
"AK2","AK2",-0.03062
"AK2P2","AK2P2",0.07134
"AK3","AK3",-0.23712
"AK3P2","AK3P2",0.37885
"AK3P3","AK3P3",-0.08055
"AK3P4","AK3P4",-0.17741
"AK3P5","AK3P5",0.10983
"AK4","AK4",0.11649
"AK4P1","AK4P1",-0.21141
"AK4P2","AK4P2",-0.1564
"AK4P3","AK4P3",0.10433
"AK4P4","AK4P4",-0.24066
"AK4P5","AK4P5",0.09491
"AK4P6","AK4P6",-0.02085
"AK5","AK5",-0.0024741339926243
"AK6","AK6",-0.22617
"AK6P1","AK6P1",0.0875
"AK6P2","AK6P2",0.077
"AK7","AK7",0.04602
"AK8","AK8",-0.06462
"AK9","AK9",0.01383
"AKAIN1","AKAIN1",-0.11547
"AKAP1","AKAP1",0.03546
"AKAP1-DT","AKAP1-DT",0.03546
"AKAP10","AKAP10",-0.199
"AKAP11","AKAP11",-0.11079
"AKAP12","AKAP12",-0.06892
"AKAP13","AKAP13",0.0140089651604946
"AKAP13-AS1","AKAP13-AS1",0.00937
"AKAP14","AKAP14",-0.02083
"AKAP17A","AKAP17A",NA
"AKAP17BP","AKAP17BP",-0.02083
"AKAP3","AKAP3",0.09185
"AKAP4","AKAP4",0.07891
"AKAP5","AKAP5",-0.14124
"AKAP6","AKAP6",-0.0750898959215057
"AKAP7","AKAP7",-0.01309
"AKAP8","AKAP8",-0.0269
"AKAP8L","AKAP8L",0.01644
"AKAP8P1","AKAP8P1",-0.13694
"AKAP9","AKAP9",0.0433
"AKIP1","AKIP1",-0.13017
"AKIRIN1","AKIRIN1",-0.0288075557521858
"AKIRIN1P1","AKIRIN1P1",0.0668
"AKIRIN1P2","AKIRIN1P2",-0.00531
"AKIRIN2","AKIRIN2",0.08633
"AKIRIN2P1","AKIRIN2P1",-0.05158
"AKNA","AKNA",-0.05819
"AKNAD1","AKNAD1",0.0993992266023204
"AKR1A1","AKR1A1",0.09959
"AKR1B1","AKR1B1",0.24139
"AKR1B10","AKR1B10",0.26256
"AKR1B10P1","AKR1B10P1",0.08662
"AKR1B10P2","AKR1B10P2",-0.24493
"AKR1B15","AKR1B15",0.26256
"AKR1B1P1","AKR1B1P1",0.00279
"AKR1B1P2","AKR1B1P2",-0.07793
"AKR1B1P3","AKR1B1P3",-0.14325
"AKR1B1P4","AKR1B1P4",-0.11079
"AKR1B1P5","AKR1B1P5",-0.14326
"AKR1B1P6","AKR1B1P6",-0.03503
"AKR1B1P7","AKR1B1P7",0.08814
"AKR1B1P8","AKR1B1P8",-0.01924
"AKR1C1","AKR1C1",0.07205
"AKR1C2","AKR1C2",0.07205
"AKR1C3","AKR1C3",0.0793873964791459
"AKR1C4","AKR1C4",0.07606
"AKR1C5P","AKR1C5P",0.07606
"AKR1C6P","AKR1C6P",0.07205
"AKR1C7P","AKR1C7P",0.0683816740117182
"AKR1C8","AKR1C8",0.07606
"AKR1D1","AKR1D1",0.22597
"AKR1D1P1","AKR1D1P1",0.11883
"AKR1E2","AKR1E2",0.0727301951929421
"AKR7A2","AKR7A2",-0.02412
"AKR7A2P1","AKR7A2P1",0.1045
"AKR7A2P2","AKR7A2P2",-0.02083
"AKR7A3","AKR7A3",0.07526
"AKR7L","AKR7L",0.07526
"AKT1","AKT1",0.1001
"AKT1S1","AKT1S1",-0.0495285719917176
"AKT2","AKT2",-0.0235613058858063
"AKT3","AKT3",0.0442987929813104
"AKT3-IT1","AKT3-IT1",0.0481
"AKTIP","AKTIP",-0.12692
"ALAD","ALAD",-0.040691382685257
"ALAS1","ALAS1",-0.05831
"ALAS2","ALAS2",0.08063
"ALB","ALB",0.08089
"ALCAM","ALCAM",0.0689423294915878
"ALDH16A1","ALDH16A1",-0.06591
"ALDH18A1","ALDH18A1",0.08759
"ALDH1A1","ALDH1A1",-0.07788
"ALDH1A2","ALDH1A2",-0.0773709176955023
"ALDH1A2-AS1","ALDH1A2-AS1",-0.09885
"ALDH1A3","ALDH1A3",0.10286
"ALDH1A3-AS1","ALDH1A3-AS1",0.10286
"ALDH1B1","ALDH1B1",0.02116
"ALDH1L1","ALDH1L1",0.16603
"ALDH1L1-AS1","ALDH1L1-AS1",0.16603
"ALDH1L1-AS2","ALDH1L1-AS2",0.151061155012515
"ALDH1L2","ALDH1L2",0.0554806661329766
"ALDH2","ALDH2",0.02851
"ALDH3A1","ALDH3A1",-0.199
"ALDH3A2","ALDH3A2",-0.199
"ALDH3B1","ALDH3B1",0.0221762950089351
"ALDH3B2","ALDH3B2",0.0827625601164801
"ALDH4A1","ALDH4A1",-0.02752
"ALDH5A1","ALDH5A1",-0.000348697209653093
"ALDH6A1","ALDH6A1",0.04727
"ALDH7A1","ALDH7A1",-0.10926
"ALDH7A1P1","ALDH7A1P1",-0.23037
"ALDH7A1P2","ALDH7A1P2",0.05916
"ALDH7A1P3","ALDH7A1P3",0.19139
"ALDH7A1P4","ALDH7A1P4",0.05349
"ALDH8A1","ALDH8A1",-0.06548
"ALDH9A1","ALDH9A1",0.13489
"ALDOA","ALDOA",0.16437
"ALDOAP1","ALDOAP1",-0.05831
"ALDOAP2","ALDOAP2",0.0175
"ALDOB","ALDOB",-0.01025
"ALDOC","ALDOC",-0.20855
"ALG1","ALG1",0.07474
"ALG10","ALG10",0.04563
"ALG10B","ALG10B",0.05459
"ALG11","ALG11",-0.08064
"ALG12","ALG12",NA
"ALG13","ALG13",-0.01965
"ALG13-AS1","ALG13-AS1",-0.01965
"ALG14","ALG14",0.0598293601378396
"ALG14-AS1","ALG14-AS1",0.08672
"ALG1L10P","ALG1L10P",0.10829
"ALG1L11P","ALG1L11P",NA
"ALG1L12P","ALG1L12P",-0.0473
"ALG1L13P","ALG1L13P",0.01429
"ALG1L14P","ALG1L14P",NA
"ALG1L15P","ALG1L15P",0.17218
"ALG1L1P","ALG1L1P",0.113361848467854
"ALG1L2","ALG1L2",0.221453873371178
"ALG1L3P","ALG1L3P",0.07711
"ALG1L5P","ALG1L5P",-0.03299
"ALG1L6P","ALG1L6P",-0.35622
"ALG1L7P","ALG1L7P",0.12528
"ALG1L8P","ALG1L8P",0.14438
"ALG1L9P","ALG1L9P",0.11408
"ALG2","ALG2",-0.0227
"ALG3","ALG3",0.27809
"ALG3P1","ALG3P1",0.20059
"ALG5","ALG5",-0.06838
"ALG6","ALG6",0.08879
"ALG8","ALG8",0.07161
"ALG9","ALG9",0.06464
"ALG9-IT1","ALG9-IT1",0.06464
"ALK","ALK",0.0699290303421974
"ALKAL1","ALKAL1",0.12138
"ALKAL2","ALKAL2",NA
"ALKBH1","ALKBH1",0.05845
"ALKBH2","ALKBH2",0.0096
"ALKBH3","ALKBH3",-0.01491
"ALKBH3-AS1","ALKBH3-AS1",-0.01491
"ALKBH4","ALKBH4",0.19921
"ALKBH5","ALKBH5",-0.21278
"ALKBH6","ALKBH6",0.02537
"ALKBH7","ALKBH7",-0.14141
"ALKBH8","ALKBH8",0.02741
"ALLC","ALLC",0.0957
"ALMS1","ALMS1",0.08015
"ALMS1-IT1","ALMS1-IT1",0.08015
"ALMS1P1","ALMS1P1",0.08015
"ALOX12","ALOX12",-0.20573
"ALOX12-AS1","ALOX12-AS1",-0.182134449384102
"ALOX12B","ALOX12B",-0.21021
"ALOX12P1","ALOX12P1",-0.22237
"ALOX12P2","ALOX12P2",-0.14147
"ALOX15","ALOX15",-0.166545095078172
"ALOX15B","ALOX15B",-0.21021
"ALOX15P1","ALOX15P1",-0.20774
"ALOX15P2","ALOX15P2",-0.00841
"ALOX5","ALOX5",0.09848
"ALOX5AP","ALOX5AP",-0.03622
"ALOXE3","ALOXE3",-0.180792241744567
"ALOXE3P1","ALOXE3P1",-0.21021
"ALPG","ALPG",0.12134
"ALPI","ALPI",0.02452
"ALPK1","ALPK1",-0.05028
"ALPK2","ALPK2",-0.19444
"ALPK3","ALPK3",-0.01984
"ALPL","ALPL",-0.10229
"ALPP","ALPP",0.12134
"ALS2","ALS2",0.00692
"ALS2CL","ALS2CL",0.00537
"ALX1","ALX1",0.05916
"ALX3","ALX3",0.09789
"ALX4","ALX4",-0.00819
"ALYREF","ALYREF",0.06941
"AMACR","AMACR",0.08004
"AMBN","AMBN",0.07402
"AMBP","AMBP",-0.05926
"AMBRA1","AMBRA1",-0.04237
"AMD1","AMD1",0.05799
"AMD1P1","AMD1P1",0.09923
"AMD1P2","AMD1P2",NA
"AMD1P3","AMD1P3",0.04534
"AMD1P4","AMD1P4",0.08909
"AMDHD1","AMDHD1",0.08521
"AMDHD2","AMDHD2",-0.13468
"AMELX","AMELX",-0.05332
"AMELY","AMELY",NA
"AMER1","AMER1",-0.00938
"AMER2","AMER2",-0.12564
"AMER3","AMER3",0.03144
"AMFR","AMFR",-0.21754
"AMH","AMH",-0.23821
"AMHR2","AMHR2",0.01201
"AMIGO1","AMIGO1",0.10594
"AMIGO2","AMIGO2",0.0515
"AMIGO3","AMIGO3",0.0055
"AMMECR1","AMMECR1",-0.01965
"AMMECR1-IT1","AMMECR1-IT1",-0.01965
"AMMECR1L","AMMECR1L",0.02249
"AMMECR1LP1","AMMECR1LP1",-0.04796
"AMN","AMN",0.1018
"AMN1","AMN1",0.0926519635619071
"AMOT","AMOT",-0.01906
"AMOTL1","AMOTL1",0.11001177656046
"AMOTL2","AMOTL2",0.15417
"AMPD1","AMPD1",0.1228
"AMPD2","AMPD2",0.102086617346796
"AMPD3","AMPD3",-0.13723
"AMPH","AMPH",-0.0367411079872536
"AMT","AMT",0.0055
"AMTN","AMTN",0.07402
"AMY1A","AMY1A",NA
"AMY1B","AMY1B",NA
"AMY1C","AMY1C",0.25942
"AMY2A","AMY2A",0.08013
"AMY2B","AMY2B",0.09311
"AMYP1","AMYP1",0.238102514495005
"AMZ1","AMZ1",-0.13048
"AMZ2","AMZ2",0.07151
"AMZ2P1","AMZ2P1",0.07306
"AMZ2P2","AMZ2P2",-0.14603
"AMZ2P3","AMZ2P3",0.08575
"ANAPC1","ANAPC1",0.0417
"ANAPC10","ANAPC10",0.04308
"ANAPC10P1","ANAPC10P1",0.09749
"ANAPC11","ANAPC11",0.06941
"ANAPC13","ANAPC13",0.15417
"ANAPC15","ANAPC15",0.06971
"ANAPC15P1","ANAPC15P1",-0.05514
"ANAPC15P2","ANAPC15P2",0.31736
"ANAPC16","ANAPC16",0.08357
"ANAPC1P1","ANAPC1P1",0.101958340047485
"ANAPC1P2","ANAPC1P2",0.08324
"ANAPC1P3","ANAPC1P3",0.08277
"ANAPC1P4","ANAPC1P4",0.16327
"ANAPC1P5","ANAPC1P5",0.11119
"ANAPC1P6","ANAPC1P6",0.05706
"ANAPC2","ANAPC2",-0.08362
"ANAPC4","ANAPC4",-0.06919
"ANAPC5","ANAPC5",-0.03094
"ANAPC7","ANAPC7",-0.05164
"ANG","ANG",-0.0523
"ANGEL1","ANGEL1",0.05556
"ANGEL2","ANGEL2",0.00931
"ANGPT1","ANGPT1",0.3773
"ANGPT2","ANGPT2",-0.105507133787418
"ANGPT4","ANGPT4",0.16725804923856
"ANGPTL1","ANGPTL1",0.16871
"ANGPTL2","ANGPTL2",-0.06294
"ANGPTL3","ANGPTL3",0.11494
"ANGPTL4","ANGPTL4",-0.03539
"ANGPTL5","ANGPTL5",0.13893
"ANGPTL6","ANGPTL6",0.01815
"ANGPTL7","ANGPTL7",-0.08749
"ANGPTL8","ANGPTL8",0.01815
"ANK1","ANK1",0.043629414078844
"ANK2","ANK2",-0.0844296879836918
"ANK2-AS1","ANK2-AS1",-0.05028
"ANK3","ANK3",0.00872381068718767
"ANK3-DT","ANK3-DT",0.011898279138451
"ANKAR","ANKAR",0.13989
"ANKDD1A","ANKDD1A",-0.08421
"ANKDD1B","ANKDD1B",-0.23522
"ANKEF1","ANKEF1",0.000618613379234622
"ANKFN1","ANKFN1",0.03546
"ANKFY1","ANKFY1",-0.139662044531241
"ANKH","ANKH",0.21244
"ANKH-DT","ANKH-DT",0.21244
"ANKHD1","ANKHD1",0.0125
"ANKHD1-DT","ANKHD1-DT",0.0125
"ANKHD1-EIF4EBP3","ANKHD1-EIF4EBP3",0.0125
"ANKIB1","ANKIB1",0.0433
"ANKK1","ANKK1",0.05267
"ANKLE1","ANKLE1",0.08429
"ANKLE2","ANKLE2",NA
"ANKMY1","ANKMY1",-0.000656578571164484
"ANKMY2","ANKMY2",-0.07915
"ANKRA2","ANKRA2",-0.23522
"ANKRD1","ANKRD1",0.07724
"ANKRD10","ANKRD10",-0.0634
"ANKRD10-IT1","ANKRD10-IT1",-0.0634
"ANKRD11","ANKRD11",-0.20193610766897
"ANKRD11P1","ANKRD11P1",0.00696
"ANKRD11P2","ANKRD11P2",-0.02291
"ANKRD12","ANKRD12",-0.03503
"ANKRD13A","ANKRD13A",-0.05164
"ANKRD13B","ANKRD13B",-0.22201
"ANKRD13C","ANKRD13C",0.0736
"ANKRD13D","ANKRD13D",0.02912
"ANKRD16","ANKRD16",0.08751
"ANKRD17","ANKRD17",0.08089
"ANKRD17-DT","ANKRD17-DT",0.08089
"ANKRD18A","ANKRD18A",0.0315
"ANKRD18B","ANKRD18B",0.02801
"ANKRD18CP","ANKRD18CP",-0.00948
"ANKRD18DP","ANKRD18DP",NA
"ANKRD18EP","ANKRD18EP",0.11109
"ANKRD19P","ANKRD19P",-0.00841
"ANKRD2","ANKRD2",0.12146
"ANKRD20A1","ANKRD20A1",0.12053
"ANKRD20A10P","ANKRD20A10P",-0.11256
"ANKRD20A11P","ANKRD20A11P",0.08033
"ANKRD20A17P","ANKRD20A17P",0.08336
"ANKRD20A18P","ANKRD20A18P",0.08033
"ANKRD20A19P","ANKRD20A19P",-0.11265
"ANKRD20A21P","ANKRD20A21P",NA
"ANKRD20A2P","ANKRD20A2P",0.06189
"ANKRD20A3P","ANKRD20A3P",0.16025
"ANKRD20A4P","ANKRD20A4P",0.2029
"ANKRD20A5P","ANKRD20A5P",0.08447
"ANKRD20A6P","ANKRD20A6P",NA
"ANKRD20A7P","ANKRD20A7P",0.19465
"ANKRD20A8P","ANKRD20A8P",0.12409
"ANKRD20A9P","ANKRD20A9P",NA
"ANKRD22","ANKRD22",0.06805
"ANKRD23","ANKRD23",0.12446
"ANKRD24","ANKRD24",-0.23034
"ANKRD26","ANKRD26",0.09053
"ANKRD26P1","ANKRD26P1",-0.104771542784219
"ANKRD26P2","ANKRD26P2",-0.06621
"ANKRD26P3","ANKRD26P3",-0.14707
"ANKRD26P4","ANKRD26P4",-0.04079
"ANKRD27","ANKRD27",0.086120330246898
"ANKRD28","ANKRD28",-0.03877
"ANKRD29","ANKRD29",0.02443
"ANKRD30A","ANKRD30A",0.08818
"ANKRD30B","ANKRD30B",-0.00834
"ANKRD30BL","ANKRD30BL",0.0356439930183945
"ANKRD30BP1","ANKRD30BP1",NA
"ANKRD30BP2","ANKRD30BP2",NA
"ANKRD30BP3","ANKRD30BP3",0.0928159620676979
"ANKRD31","ANKRD31",-0.23522
"ANKRD33","ANKRD33",0.19934
"ANKRD33B","ANKRD33B",0.20026
"ANKRD33B-AS1","ANKRD33B-AS1",0.20026
"ANKRD33BP1","ANKRD33BP1",0.12409
"ANKRD33BP10","ANKRD33BP10",0.05954
"ANKRD33BP2","ANKRD33BP2",-0.000599999999999997
"ANKRD33BP3","ANKRD33BP3",-0.0306
"ANKRD33BP5","ANKRD33BP5",-0.0218
"ANKRD33BP6","ANKRD33BP6",0.00955
"ANKRD33BP7","ANKRD33BP7",0.14486
"ANKRD33BP8","ANKRD33BP8",NA
"ANKRD33BP9","ANKRD33BP9",0.05954
"ANKRD34A","ANKRD34A",0.18972
"ANKRD34B","ANKRD34B",-0.22961
"ANKRD34C","ANKRD34C",-0.02621
"ANKRD34C-AS1","ANKRD34C-AS1",-0.02621
"ANKRD35","ANKRD35",0.24567
"ANKRD36","ANKRD36",0.0958920016666574
"ANKRD36B","ANKRD36B",0.143160488365697
"ANKRD36BP1","ANKRD36BP1",0.14088
"ANKRD36BP2","ANKRD36BP2",0.11849
"ANKRD36C","ANKRD36C",0.12446
"ANKRD36P1","ANKRD36P1",NA
"ANKRD37","ANKRD37",-0.09324
"ANKRD39","ANKRD39",0.12446
"ANKRD40","ANKRD40",0.02724
"ANKRD40CL","ANKRD40CL",0.02724
"ANKRD42","ANKRD42",0.06165
"ANKRD42-DT","ANKRD42-DT",0.06165
"ANKRD44","ANKRD44",0.0407684138637503
"ANKRD44-AS1","ANKRD44-AS1",0.04717
"ANKRD44-DT","ANKRD44-DT",0.08055
"ANKRD44-IT1","ANKRD44-IT1",0.0407684138637503
"ANKRD45","ANKRD45",0.11659
"ANKRD46","ANKRD46",0.37387
"ANKRD49","ANKRD49",0.1068
"ANKRD49P1","ANKRD49P1",0.04023
"ANKRD49P2","ANKRD49P2",0.081
"ANKRD49P3","ANKRD49P3",-0.12225
"ANKRD49P4","ANKRD49P4",0.02109
"ANKRD50","ANKRD50",-0.05099
"ANKRD52","ANKRD52",0.04006
"ANKRD53","ANKRD53",0.07638
"ANKRD54","ANKRD54",-0.13461
"ANKRD54P1","ANKRD54P1",0.07407
"ANKRD55","ANKRD55",-0.1564
"ANKRD6","ANKRD6",0.0523
"ANKRD60","ANKRD60",0.26658
"ANKRD61","ANKRD61",-0.12418
"ANKRD62","ANKRD62",0.0479547632936662
"ANKRD62P1","ANKRD62P1",NA
"ANKRD62P1-PARP4P3","ANKRD62P1-PARP4P3",NA
"ANKRD63","ANKRD63",-0.03236
"ANKRD65","ANKRD65",NA
"ANKRD65-AS1","ANKRD65-AS1",NA
"ANKRD66","ANKRD66",0.11081
"ANKRD7","ANKRD7",0.000644661028787175
"ANKRD9","ANKRD9",0.1018
"ANKS1A","ANKS1A",0.0926914252879492
"ANKS1B","ANKS1B",0.0531830507541775
"ANKS3","ANKS3",-0.02905
"ANKS4B","ANKS4B",-0.0057
"ANKS6","ANKS6",-0.0153067562407337
"ANKUB1","ANKUB1",0.08622
"ANKZF1","ANKZF1",0.00586
"ANLN","ANLN",-0.06659
"ANO1","ANO1",0.07495
"ANO1-AS1","ANO1-AS1",0.07495
"ANO10","ANO10",-0.0788563067205114
"ANO2","ANO2",0.065705560288123
"ANO3","ANO3",-0.152500191808554
"ANO3-AS1","ANO3-AS1",-0.1523
"ANO4","ANO4",0.04392
"ANO5","ANO5",-0.15843
"ANO6","ANO6",0.05363
"ANO7","ANO7",-0.00901
"ANO7L1","ANO7L1",-0.08342
"ANO8","ANO8",0.08429
"ANO9","ANO9",NA
"ANOS1","ANOS1",-0.05514
"ANOS2P","ANOS2P",NA
"ANP32A","ANP32A",-0.0759183249043922
"ANP32AP1","ANP32AP1",-0.08694
"ANP32B","ANP32B",-0.00948
"ANP32BP1","ANP32BP1",-0.07155
"ANP32BP2","ANP32BP2",-0.14414
"ANP32BP3","ANP32BP3",-0.02486
"ANP32C","ANP32C",-0.13171
"ANP32D","ANP32D",0.05645
"ANP32E","ANP32E",0.14937
"ANPEP","ANPEP",0.02009
"ANTKMT","ANTKMT",-0.16495
"ANTXR1","ANTXR1",0.07576
"ANTXR2","ANTXR2",0.0565402853649217
"ANTXRL","ANTXRL",0.0680783362361806
"ANTXRLP1","ANTXRLP1",0.0762633622587246
"ANXA1","ANXA1",-0.07788
"ANXA10","ANXA10",-0.19941
"ANXA11","ANXA11",0.41162
"ANXA13","ANXA13",0.42906
"ANXA2","ANXA2",-0.0972
"ANXA2P1","ANXA2P1",-0.00022
"ANXA2P2","ANXA2P2",0.02801
"ANXA2P3","ANXA2P3",0.00239
"ANXA2R","ANXA2R",0.04534
"ANXA2R-AS1","ANXA2R-AS1",0.04534
"ANXA2R-OT1","ANXA2R-OT1",0.04534
"ANXA3","ANXA3",0.08122
"ANXA4","ANXA4",0.07576
"ANXA5","ANXA5",-0.0568704379139567
"ANXA6","ANXA6",-0.03267
"ANXA7","ANXA7",0.20007
"ANXA8","ANXA8",NA
"ANXA8L1","ANXA8L1",0.1406
"ANXA9","ANXA9",0.1516
"AOAH","AOAH",-0.033862047581286
"AOAH-IT1","AOAH-IT1",-0.06659
"AOC1","AOC1",0.164012567137025
"AOC2","AOC2",-0.18334
"AOC3","AOC3",-0.165124264771159
"AOC4P","AOC4P",-0.10812
"AOPEP","AOPEP",-0.0181743993729491
"AOX1","AOX1",0.0460895021910609
"AOX2P","AOX2P",0.05621
"AOX3P","AOX3P",0.05621
"AOX3P-AOX2P","AOX3P-AOX2P",0.05621
"AP1AR","AP1AR",-0.05028
"AP1AR-DT","AP1AR-DT",-0.05028
"AP1B1","AP1B1",-0.16954
"AP1B1P1","AP1B1P1",-0.20013
"AP1B1P2","AP1B1P2",-0.20013
"AP1G1","AP1G1",-0.20786
"AP1G2","AP1G2",-0.0582
"AP1G2-AS1","AP1G2-AS1",-0.0582
"AP1M1","AP1M1",0.01482
"AP1M2","AP1M2",0.01815
"AP1M2P1","AP1M2P1",-0.01107
"AP1S1","AP1S1",0.0698
"AP1S2","AP1S2",-0.06134
"AP1S2P1","AP1S2P1",0.02863
"AP1S3","AP1S3",0.0224
"AP2A1","AP2A1",-0.06859
"AP2A2","AP2A2",-0.13245
"AP2B1","AP2B1",-0.22561
"AP2B1P1","AP2B1P1",-0.01746
"AP2M1","AP2M1",0.278449265849246
"AP2S1","AP2S1",-0.064
"AP3B1","AP3B1",-0.23029
"AP3B2","AP3B2",-0.01987
"AP3D1","AP3D1",-0.23821
"AP3M1","AP3M1",0.23024
"AP3M2","AP3M2",0.09381
"AP3S1","AP3S1",-0.17741
"AP3S2","AP3S2",0.02009
"AP4B1","AP4B1",0.0965
"AP4B1-AS1","AP4B1-AS1",0.0965
"AP4E1","AP4E1",-0.09205
"AP4M1","AP4M1",0.07244
"AP4S1","AP4S1",-0.000590000000000004
"AP5B1","AP5B1",0.15211
"AP5M1","AP5M1",-0.14326
"AP5S1","AP5S1",0.112540867850754
"AP5Z1","AP5Z1",-0.12052
"APAF1","APAF1",0.09574
"APBA1","APBA1",-0.0157025014355992
"APBA2","APBA2",-0.0261634589639807
"APBA3","APBA3",-0.23034
"APBB1","APBB1",-0.12488
"APBB1IP","APBB1IP",0.07743
"APBB2","APBB2",-0.0274631001180596
"APBB3","APBB3",0.0125
"APC","APC",-0.1864
"APC2","APC2",-0.20742
"APCDD1","APCDD1",0.03471
"APCDD1L","APCDD1L",0.21334
"APCDD1L-DT","APCDD1L-DT",0.21334
"APCS","APCS",0.12542
"APEH","APEH",0.0055
"APELA","APELA",-0.12813
"APEX1","APEX1",-0.0523
"APEX2","APEX2",0.08063
"APH1A","APH1A",0.14937
"APH1B","APH1B",-0.09361
"API5","API5",-0.06097
"API5P1","API5P1",-0.01924
"API5P2","API5P2",0.06026
"APIP","APIP",-0.04934
"APLF","APLF",0.0666878905217175
"APLN","APLN",-0.01569
"APLNR","APLNR",0.04896
"APLP1","APLP1",0.02537
"APLP2","APLP2",-0.17347
"APMAP","APMAP",0.00289
"APOA1","APOA1",0.00555
"APOA1-AS","APOA1-AS",0.00555
"APOA2","APOA2",0.14551
"APOA4","APOA4",0.00555
"APOA5","APOA5",0.00555
"APOB","APOB",0.02382
"APOBEC1","APOBEC1",0.10868
"APOBEC2","APOBEC2",0.11514
"APOBEC3A","APOBEC3A",-0.0581479377192583
"APOBEC3AP1","APOBEC3AP1",-0.19941
"APOBEC3B","APOBEC3B",NA
"APOBEC3B-AS1","APOBEC3B-AS1",0.03518
"APOBEC3C","APOBEC3C",-0.14168
"APOBEC3D","APOBEC3D",-0.14168
"APOBEC3F","APOBEC3F",-0.14168
"APOBEC3G","APOBEC3G",-0.14168
"APOBEC3H","APOBEC3H",-0.14168
"APOBEC4","APOBEC4",0.15471
"APOBR","APOBR",0.00187
"APOC1","APOC1",-0.11683
"APOC1P1","APOC1P1",-0.11683
"APOC2","APOC2",-0.11683
"APOC3","APOC3",0.00555
"APOC4","APOC4",-0.11683
"APOC4-APOC2","APOC4-APOC2",-0.11683
"APOD","APOD",0.36754
"APOE","APOE",-0.11683
"APOF","APOF",0.04006
"APOH","APOH",0.08173
"APOL1","APOL1",-0.20771
"APOL2","APOL2",-0.20771
"APOL3","APOL3",-0.12079
"APOL4","APOL4",-0.12079
"APOL5","APOL5",-0.14892
"APOL6","APOL6",-0.14892
"APOLD1","APOLD1",-0.0262
"APOM","APOM",NA
"APONP","APONP",0.04006
"APOO","APOO",0.19348
"APOOL","APOOL",-0.02078
"APOOP1","APOOP1",0.05058
"APOOP2","APOOP2",0.00371
"APOOP3","APOOP3",0.10189
"APOOP4","APOOP4",0.08151
"APOOP5","APOOP5",-0.2728
"APP","APP",0.08796
"APP-DT","APP-DT",0.08796
"APPAT","APPAT",NA
"APPBP2","APPBP2",0.02985
"APPBP2-DT","APPBP2-DT",0.02985
"APPL1","APPL1",-0.06192
"APPL2","APPL2",0.0483452608548072
"APRG1","APRG1",-0.08373321307061
"APRT","APRT",-0.11464
"APTR","APTR",0.11161
"APTX","APTX",0.012615740805156
"AQP1","AQP1",-0.14637
"AQP10","AQP10",0.16247
"AQP11","AQP11",0.07161
"AQP12A","AQP12A",0.11513
"AQP12B","AQP12B",0.11513
"AQP2","AQP2",0.05528
"AQP3","AQP3",0.02801
"AQP4","AQP4",0.04486
"AQP4-AS1","AQP4-AS1",0.0520651194806346
"AQP5","AQP5",0.05528
"AQP5-AS1","AQP5-AS1",0.05528
"AQP6","AQP6",0.05528
"AQP7","AQP7",0.01796
"AQP7B","AQP7B",0.12409
"AQP7P1","AQP7P1",0.20367
"AQP7P2","AQP7P2",0.2281
"AQP7P3","AQP7P3",0.16025
"AQP7P4","AQP7P4",0.20367
"AQP7P5","AQP7P5",0.06189
"AQP8","AQP8",-0.01625
"AQP9","AQP9",-0.09885
"AQR","AQR",-0.08694
"AR","AR",-0.00531
"ARAF","ARAF",0.20864
"ARAFP1","ARAFP1",0.06302
"ARAFP2","ARAFP2",0.06302
"ARAFP3","ARAFP3",0.06302
"ARAP1","ARAP1",0.06482
"ARAP1-AS1","ARAP1-AS1",0.06482
"ARAP1-AS2","ARAP1-AS2",0.06482
"ARAP2","ARAP2",-0.0503823590090333
"ARAP3","ARAP3",0.01884
"ARC","ARC",0.37131
"ARCN1","ARCN1",-0.00984
"AREG","AREG",0.0801
"AREL1","AREL1",0.07003
"ARF1","ARF1",0.04204
"ARF1P1","ARF1P1",0.03759
"ARF1P2","ARF1P2",-0.02977
"ARF1P3","ARF1P3",NA
"ARF3","ARF3",0.05528
"ARF4","ARF4",-0.06192
"ARF4-AS1","ARF4-AS1",-0.06192
"ARF4P1","ARF4P1",-0.06844
"ARF4P2","ARF4P2",0.19278
"ARF4P3","ARF4P3",-0.05857
"ARF4P4","ARF4P4",-0.01931
"ARF5","ARF5",0.13703
"ARF6","ARF6",-0.06686
"ARFGAP1","ARFGAP1",0.17042
"ARFGAP2","ARFGAP2",-0.04237
"ARFGAP3","ARFGAP3",-0.113077011781268
"ARFGEF1","ARFGEF1",0.147193202293942
"ARFGEF1-DT","ARFGEF1-DT",0.20574
"ARFGEF2","ARFGEF2",0.23127
"ARFGEF3","ARFGEF3",-0.0933163781306866
"ARFIP1","ARFIP1",-0.00022
