uniprot_id,struct_score,pocket,druggability,num_drug_pockets
Q03181,0.827327785483125,0.048,0.953,1
Q4J6C6,0.908800235247991,0.121,0.953,2
Q9H1R3,0.733898745131978,0.125,0.953,1
Q9NUX5,0.731321170809944,0.09,0.953,2
Q9NZV8,0.742323978335795,0.101,0.953,2
O94788,0.87408068986757,0.173,0.952,1
O95707,0.760228619813717,0.158,0.952,2
P09455,0.867633726201269,0.389,0.952,1
P10826,0.802916507815479,0.255,0.952,1
P40926,0.910181582360571,0.311,0.952,1
P60484,0.805407949790795,0.118,0.952,1
Q07889,0.788257328990228,0.06,0.952,3
Q13183,0.871567567567568,0.072,0.952,2
Q96HS1,0.808335100742312,0.23,0.952,1
Q96T83,0.63894320043692,0.264,0.952,6
Q9NX46,0.873569010906356,0.143,0.952,1
Q9Y230,0.783083879014655,0.222,0.952,1
Q9Y3Q4,0.754459156193896,0.093,0.952,2
P36959,0.869594225516972,0.432,0.951,1
P40879,0.841483202287348,0.184,0.951,2
P46952,0.89708533916849,0.326,0.951,2
P49326,0.924018435475835,0.03,0.951,1
P59537,0.807562474395739,0.049,0.951,4
Q5R372,0.838493093344496,0.475,0.951,2
Q6PH85,0.792038310412574,0.149,0.951,1
Q96SF7,0.747059569074778,0.376,0.951,1
Q9BXJ8,0.740842411038489,0.239,0.951,2
Q9NUE0,0.810353143841516,0.088,0.951,1
P29972,0.763636859323882,0.407,0.95,1
P37231,0.776118200134318,0.009,0.95,1
P51686,0.742219541616405,0.068,0.95,3
P62736,0.840652472527473,0.095,0.95,1
Q460N3,0.903384972889233,0.145,0.95,1
Q92995,0.675952913127701,0.23,0.95,1
Q9BRS2,0.712978056426332,0.075,0.95,2
Q9H6E5,0.732029690922366,0.047,0.95,1
O60755,0.749603739982191,0.146,0.949,1
O95571,0.946743144935646,0.196,0.949,1
P43119,0.830162046908316,0.325,0.949,2
P49327,0.737352886578801,0.157,0.949,6
Q13304,0.833971166448231,0.159,0.949,2
Q7Z2W7,0.732504894621675,0.154,0.949,4
Q9P2U7,0.815274074074074,0.079,0.949,1
Q9Y4C1,0.799615520282187,0.262,0.949,2
P08648,0.764851851851852,0.252,0.948,3
P16930,0.89470987654321,0.065,0.948,1
P23634,0.749084385053205,0.208,0.948,2
P55017,0.787256904487917,0.216,0.948,2
Q15849,0.82742497221193,0.108,0.948,2
Q86UT8,0.76805598755832,0.11,0.948,1
Q8N5M9,0.83468142186452,0.261,0.948,1
Q8N8R7,0.63287356321839106,0.288,0.948,1
Q8WU39,0.878621908127209,0.414,0.948,1
Q96S52,0.792386742966142,0.241,0.948,2
Q9HC36,0.637825557809331,0.368,0.948,2
Q9UPY3,0.613422189722795,0.337,0.948,6
O76090,0.750942388401374,0.471,0.947,1
P25205,0.74103875968992206,0.033,0.947,1
P41594,0.736399810516343,0.109,0.947,2
Q12791,0.722844712990937,0.192,0.947,3
Q13255,0.719379441023212,0.213,0.947,3
Q96GG9,0.806991193737769,0.127,0.947,1
Q9UBF2,0.621929010034447,0.132,0.947,8
A1Z1Q3,0.862847790507365,0.127,0.946,1
O15439,0.79754953497776,0.095,0.946,4
O95497,0.940545304323878,0.224,0.946,1
P01023,0.694680372001958,0.234,0.946,1
P01024,0.792648212226067,0.189,0.946,3
P02100,0.804524647887324,0.15,0.946,1
P30531,0.86156577693041,0.136,0.946,1
Q6V1X1,0.927801674364896,0.614,0.946,4
Q75QN2,0.87201026957638,0.579,0.946,1
Q9HAS3,0.816206896551724,0.123,0.946,5
O60353,0.707229804500184,0.479,0.945,2
O75751,0.794385245901639,0.1,0.945,1
P13533,0.727365234086546,0.167,0.945,3
P18074,0.778196373141643,0.428,0.945,1
P32249,0.743955536912752,0.213,0.945,1
P47989,0.893781807546066,0.231,0.945,4
P51878,0.72922762380736,0.18,0.945,1
Q86Y39,0.727228103946102,0.278,0.945,1
Q92581,0.654241978216073,0.335,0.945,5
Q9BZF2,0.78870781099325,0.213,0.945,1
Q9GZS0,0.826631672995309,0.077,0.945,1
Q9H1P3,0.845156612529002,0.035,0.945,1
Q9Y2C9,0.783452115812918,0.106,0.945,1
Q9Y6X9,0.826157146082637,0.15,0.945,1
O43598,0.842340989399293,0.059,0.944,1
O60271,0.658670454545455,0.261,0.944,2
P05091,0.877255470603744,0.243,0.944,1
P14324,0.894155381325731,0.183,0.944,2
P17405,0.888566602316602,0.331,0.944,2
P24046,0.773291731669267,0.302,0.944,3
P25090,0.809654878568385,0.535,0.944,4
P84095,0.80509167842031,0.389,0.944,1
Q5T848,0.64780310880829,0.117,0.944,3
Q8IZP9,0.687196478220575,0.077,0.944,1
Q8NFW8,0.848287478944413,0.254,0.944,1
Q8NH53,0.784205646860514,0.223,0.944,2
Q8TE73,0.875944964493221,0.149,0.944,5
Q92930,0.826437677053824,0.236,0.944,1
Q969N4,0.76133064516129,0.371,0.944,2
Q9Y5Z9,0.775839130434783,0.235,0.944,4
O15553,0.764630006788866,0.554,0.943,1
P16499,0.860324340262421,0.106,0.943,2
P18054,0.930195525474713,0.315,0.943,1
P54826,0.730203527815468,0.021,0.943,1
Q8TCU5,0.636328059950042,0.209,0.943,2
Q99707,0.878887748820029,0.382,0.943,1
Q9HBA9,0.875518801243992,0.234,0.943,2
Q9UBT2,0.790046221864952,0.092,0.943,1
A0PK00,0.725447625951432,0.215,0.942,2
O15303,0.698748199135585,0.165,0.942,1
P00403,0.788368271954674,0.245,0.942,3
P22680,0.839276859504132,0.147,0.942,1
P30838,0.888079793340987,0.615,0.942,2
P49638,0.889506287843503,0.157,0.942,1
Q7RTV2,0.871543586896169,0.137,0.942,1
Q8IZN3,0.755697278911565,0.109,0.942,1
Q92621,0.741042902641604,0.176,0.942,6
Q9HBG4,0.641754490129138,0.178,0.942,1
Q9P1Z3,0.732456015216358,0.119,0.942,2
O00445,0.778837948252383,0.178,0.941,1
O75096,0.857458333333333,0.281,0.941,1
O95372,0.825917759237187,0.226,0.941,1
P05108,0.907519938255724,0.245,0.941,1
P0DPH7,0.827931235431235,0.255,0.941,2
P0DPH8,0.827931235431235,0.255,0.941,2
P16050,0.869306347396427,0.174,0.941,1
P31751,0.799967117281695,0.182,0.941,1
P52895,0.871127469972879,0.21,0.941,1
P62745,0.836305555555556,0.368,0.941,1
Q7Z6Z7,0.597077290361086,0.094,0.941,12
Q8N8Y2,0.769989417989418,0.306,0.941,4
Q8NDX2,0.79402354968409,0.186,0.941,1
Q99567,0.706955106237149,0.11,0.941,4
Q9Y5N5,0.90944549464398206,0.317,0.941,1
Q9Y5Y4,0.872886963371406,0.2,0.941,3
O60701,0.910213933077345,0.155,0.94,1
P00387,0.890323325635104,-0.007,0.94,1
Q13315,0.753774045304811,0.143,0.94,4
Q8IU85,0.803341902313625,0.06,0.94,2
O95831,0.874637139807898,0.209,0.939,5
P46977,0.82,0.17,0.939,1
Q86X27,0.881688980432544,0.391,0.939,2
Q9UDX3,0.864038101186758,0.366,0.939,1
Q9UFH2,0.819091061405713,0.236,0.939,11
Q9UI12,0.662383654937571,0.335,0.939,4
O43520,0.794834807359967,0.098,0.938,3
P10635,0.902264305177112,0.007,0.938,1
P43004,0.794310734463277,0.168,0.938,2
Q02742,0.89415940626008406,0.041,0.938,1
Q12955,0.822650622973204,0.483,0.938,2
Q13330,0.690407523510972,0.158,0.938,1
Q16515,0.779471464717459,0.231,0.938,2
Q5SRE5,0.781147242834279,0.133,0.938,3
Q6P5Q4,0.656473569876901,0.217,0.938,1
Q6YN16,0.890893371757925,0.037,0.938,1
Q6ZUT9,0.755456603773585,0.072,0.938,2
Q8IY82,0.822529796232218,0.175,0.938,2
Q96HY7,0.920987005402249,0.247,0.938,3
Q9Y4D7,0.772239406779661,0.074,0.938,1
Q9Y5P4,0.858244596731682,0.305,0.938,1
O00308,0.825290945217145,0.057,0.937,3
O43709,0.825437788018433,0.188,0.937,1
O60909,0.839681899641577,0.378,0.937,1
P0C0L4,0.720654647295642,0.168,0.937,2
P16885,0.740742702814999,0.252,0.937,2
P17706,0.841948318293683,0.399,0.937,3
P33897,0.746195292744602,0.153,0.937,2
P41279,0.842229249011858,0.146,0.937,1
Q92608,0.648623915503584,0.21,0.937,2
Q96CC6,0.787477864912725,0.265,0.937,2
O14744,0.916245801225054,0.328,0.936,1
O60925,0.70525171624714,0.324,0.936,1
P0DPD7,0.911190903650509,0.247,0.936,1
P32238,0.70785688207375,0.25,0.936,2
P47224,0.841593406593407,0.343,0.936,1
Q5T764,0.862230483271375,0.055,0.936,1
Q8NBS3,0.777258506692469,0.146,0.936,1
Q96M63,0.641323823109843,0.36,0.936,1
Q9P225,0.886588218554354,0.138,0.936,8
O14791,0.683101796407186,0.436,0.935,2
P41235,0.736435294117647,0.325,0.935,1
P52565,0.77419029615627,0.26,0.935,1
Q08499,0.799635432359144,0.089,0.935,1
Q6RSH7,0.783333333333333,0.283,0.935,1
Q96MR6,0.769274824081314,0.121,0.935,3
O14974,0.788058381247236,0.159,0.934,1
O43603,0.80126941855304,0.283,0.934,3
P10276,0.871085805084746,0.378,0.934,1
P14672,0.87655634357762,0.228,0.934,3
P30518,0.666201743462017,0.284,0.934,5
P32245,0.778099135970896,0.279,0.934,2
P48960,0.790075099741845,0.398,0.934,1
Q13303,0.91158904109589,0.315,0.934,1
Q14406,0.728826764436297,0.451,0.934,1
Q16877,0.853591790193843,-0.008,0.934,3
Q49A17,0.884234193106597,0.224,0.934,1
Q8NFJ9,0.67350566893424,0.461,0.934,2
Q9H6P5,0.834854159164566,0.099,0.934,1
Q9NP92,0.859943538268507,0.059,0.934,1
Q9NR50,0.563153210425938,0.086,0.934,3
Q9UL51,0.758376433550708,0.192,0.934,2
P20592,0.778290478103656,0.143,0.933,1
P43354,0.72919696969697,0.409,0.933,1
P50135,0.908292261132728,0.278,0.933,1
P50454,0.889246735855373,0.351,0.933,2
P50549,0.835901234567901,0.189,0.933,1
P53597,0.912876773049645,0.451,0.933,1
P78346,0.802439664218258,0.233,0.933,2
Q14123,0.749557195571956,0.322,0.933,2
Q58FG1,0.623254817987152,0.122,0.933,1
Q8N695,0.835943648287588,0.498,0.933,2
Q8NI77,0.662203147353362,0.264,0.933,2
Q92887,0.772656608724172,0.179,0.933,7
Q9NSY2,0.917189981673794,0.404,0.933,1
Q9NZQ0,0.889756097560976,0.197,0.933,2
O14746,0.720055997312129,0.132,0.932,2
P13866,0.733120905300774,0.158,0.932,2
P22736,0.72812693498452,0.328,0.932,1
P43080,0.696051587301587,0.319,0.932,1
P55011,0.697452696978255,0.186,0.932,1
Q9BZV2,0.756992439092691,0.028,0.932,2
Q9Y6M9,0.800006715916723,0.013,0.932,1
P47895,0.862983337741338,0.112,0.931,2
Q05823,0.823317593923219,0.161,0.931,2
Q08289,0.709992415623815,0.338,0.931,2
Q13370,0.798112259970458,0.274,0.931,1
Q5JQF8,0.843589743589744,0.141,0.931,1
Q7Z7L1,0.850166015625,0.168,0.931,2
Q92570,0.666861397479954,0.387,0.931,1
Q9NRG9,0.685691446842526,0.254,0.931,2
Q9NUJ1,0.878365778688525,0.386,0.931,1
P49682,0.792339231765214,0.246,0.93,1
Q01082,0.725718787878788,0.298,0.93,1
Q08257,0.931606704824203,0.079,0.93,1
Q13224,0.652787141073658,0.122,0.93,3
Q13423,0.840018372703412,0.098,0.93,2
Q14344,0.807455909943715,0.12,0.93,2
Q8IXS8,0.654070484581498,0.204,0.93,4
Q9NQS5,0.687495854063018,0.285,0.93,1
Q9P2U8,0.810324971493729,0.102,0.93,1
Q9UFC0,0.794294649061849,0.113,0.93,1
O95456,0.821247274313127,0.324,0.929,2
P06737,0.86466819221968,0.197,0.929,4
P10632,0.838052032520325,0.055,0.929,2
P17600,0.84036454018227,0.072,0.929,1
P41161,0.818924598269469,0.209,0.929,1
P42684,0.839560563380282,0.359,0.929,1
P60033,0.683319452706722,0.153,0.929,2
Q15363,0.795314207650273,0.342,0.929,1
Q6P9B9,0.773325213154689,0.249,0.929,4
Q9BQS8,0.868940677966102,0.251,0.929,1
Q9UM00,0.755302061122957,0.177,0.929,1
O60826,0.611500602651667,0.306,0.928,1
P30872,0.774740229885057,0.235,0.928,2
Q13133,0.741666666666667,0.295,0.928,1
Q13630,0.894075714861055,0.118,0.928,2
Q3B8N5,0.596581280788177,0.156,0.928,1
Q8NFH4,0.772386363636364,0.069,0.928,1
Q8NGK3,0.794983122362869,0.324,0.928,3
Q9H0H0,0.800397457992245,0.117,0.928,2
Q9NPF4,0.841818897637795,0.15,0.928,1
Q9Y5I2,0.787809239940387,0.228,0.928,1
P04908,0.767922814982974,0.437,0.927,1
P0C0S8,0.76769931662870206,0.437,0.927,1
P16233,0.835164709252363,0.229,0.927,1
P20671,0.771763367463026,0.437,0.927,1
P29275,0.750819256756757,0.358,0.927,1
Q3T906,0.749028189910979,0.36,0.927,1
Q7L7L0,0.765488636363636,0.442,0.927,1
Q86VX2,0.818440656565657,0.227,0.927,1
Q8IUE6,0.770757749712974,0.446,0.927,1
Q93077,0.771194539249147,0.441,0.927,1
Q96HW7,0.766357779300891,0.056,0.927,4
Q96KK5,0.764293849658314,0.437,0.927,1
Q96QV6,0.772888127853881,0.442,0.927,1
Q99878,0.770455580865604,0.437,0.927,1
Q9BTZ2,0.890475687103594,0.04,0.927,1
O15020,0.655091426249492,0.213,0.926,1
O60733,0.760965162764135,0.183,0.926,1
P07437,0.850971190971191,0.286,0.926,2
P28340,0.899027794935145,0.118,0.926,3
P29475,0.838258248730964,0.051,0.926,1
P56556,0.769765784114053,0.181,0.926,1
Q15366,0.707768313458262,0.29,0.926,3
Q6FI13,0.770843785632839,0.431,0.926,1
Q7L1W4,0.674915947960824,0.514,0.926,8
Q8IZF0,0.774231193470108,0.24,0.926,3
Q9H3L0,0.780454545454546,0.308,0.926,2
P07327,0.884789189189189,0.307,0.925,1
P26440,0.897058426207362,0.067,0.925,1
P59544,0.741894345852249,0.557,0.925,3
Q13507,0.729707718069721,0.025,0.925,4
Q7Z3J2,0.817672574626866,0.377,0.925,7
Q8N5C1,0.783062283737024,0.007,0.925,1
Q9H069,0.912527810650888,0.556,0.925,1
Q9H4M7,0.593677639046538,0.478,0.925,1
O15054,0.812759782327028,0.255,0.924,1
P45983,0.840711311589174,0.034,0.924,2
Q15413,0.751816811898054,0.133,0.924,6
Q16555,0.893498549960453,0.256,0.924,1
Q5VW22,0.560397249809015,-0.008,0.924,1
Q6ZMI0,0.804596226415094,0.482,0.924,2
Q99460,0.677486056887897,0.308,0.924,3
Q99575,0.722429611317127,0.205,0.924,7
Q99788,0.797623509369676,0.032,0.924,2
Q9NWM0,0.798392240233856,0.421,0.924,1
P08253,0.83125174685566,0.27,0.923,4
P09960,0.919828934506354,0.601,0.923,2
P51570,0.914168356997972,0.1,0.923,1
P55064,0.795881702598121,0.459,0.923,4
P55209,0.784462890625,0.396,0.923,2
P55345,0.901166728008833,0.448,0.923,1
Q13485,0.749850448654038,0.334,0.923,1
Q5W0Z9,0.849535655058043,0.154,0.923,1
O60716,0.798805736636245,0.379,0.922,1
O75694,0.790910132747589,0.131,0.922,2
P02768,0.830675879939538,0.082,0.922,3
P09001,0.84456403838131,0.085,0.922,1
P0C646,0.733644251626898,0.374,0.922,2
P16104,0.768252873563218,0.408,0.922,1
P40938,0.881128334534968,0.263,0.922,1
P55055,0.769995768091409,0.275,0.922,1
Q14994,0.803798994974874,0.408,0.922,1
Q92772,0.868979266347687,0.474,0.922,1
Q9Y5J7,0.720880989180835,0.334,0.922,1
A1L3X0,0.90673488372093,0.35,0.921,1
A6NEL3,0.607456140350877,0.16,0.921,1
O00625,0.944178173719376,0.388,0.921,1
O15552,0.785312910284464,0.211,0.921,2
O43613,0.735307938768245,0.084,0.921,1
P11245,0.883692699490662,0.138,0.921,1
P23141,0.917669082125604,0.259,0.921,1
Q13572,0.898806567881458,0.042,0.921,1
Q14964,0.863290734824281,0.141,0.921,1
Q99733,0.71191452245966,0.429,0.921,1
Q9UHP3,0.77398931799507,0.309,0.921,1
Q9Y3B8,0.904786150712831,0.456,0.921,1
O94782,0.539844642857143,0.09,0.92,2
O95259,0.72499217799409,0.166,0.92,1
O95822,0.862886540600667,0.357,0.92,2
P30519,0.885172605790646,0.068,0.92,1
P35749,0.665117117117117,0.191,0.92,3
P55916,0.550517068273092,-0.007,0.92,2
P61009,0.649544498948844,0.498,0.92,1
Q7Z4N2,0.791492307692308,0.061,0.92,1
Q9GZS1,0.581036007580543,0.12,0.92,2
Q9P2D7,0.869964061096137,0.384,0.92,4
O14832,0.785866666666667,0.382,0.919,1
O43525,0.647273985239852,0.295,0.919,2
P02042,0.832435555555556,0.054,0.919,1
P04181,0.919073993942016,0.353,0.919,1
P07947,0.804733369983507,0.108,0.919,1
P11055,0.719319456746383,0.075,0.919,2
P13984,0.726071805702218,0.004,0.919,1
Q13563,0.720987124463519,0.151,0.919,1
Q4G0J3,0.66215923566879,0.101,0.919,1
Q8NGH7,0.781915444348576,0.417,0.919,3
Q9HCC0,0.88622454308094,0.051,0.919,3
Q9UHI5,0.724369014084507,0.073,0.919,2
P00167,0.769831223628692,0.1,0.918,1
P09874,0.801822210636079,0.04,0.918,1
P10768,0.896018935978359,0.207,0.918,1
P48449,0.93766628440367,0.432,0.918,1
P48728,0.951300904977376,0.143,0.918,1
P61225,0.864763335837716,0.201,0.918,1
Q6NSJ5,0.679360128617363,0.294,0.918,2
Q8WWV3,0.940536037667512,0.095,0.918,2
Q9H999,0.82126876340243,0.231,0.918,1
A6ND01,0.822786683107275,0.31,0.917,1
O95935,0.731558109833972,0.213,0.917,1
Q6IFG1,0.805222315436242,0.118,0.917,2
Q9HBA0,0.743680636398913,0.461,0.917,2
Q9NPC2,0.732534722222222,0.433,0.917,2
Q9NV88,0.814642237222758,0.113,0.917,1
Q9P0M6,0.860169376693767,0.299,0.917,1
P07948,0.773053709856035,0.129,0.916,3
P43003,0.679274456521739,0.158,0.916,1
Q68CP4,0.812702123096719,0.089,0.916,3
Q6P3S1,0.857742397137746,0.091,0.916,1
Q86TV6,0.770468797564688,0.194,0.916,2
Q8NH56,0.768315217391304,0.344,0.916,2
Q9NPH0,0.902894650475878,0.129,0.916,1
Q9NS82,0.78159954622802,0.165,0.916,3
Q9NZ94,0.827498852684718,0.325,0.916,1
O43913,0.850339053997489,0.066,0.915,1
P01567,0.705660377358491,0.329,0.915,1
P03901,0.669422043010753,0.322,0.915,1
P07550,0.701680605336519,0.08,0.915,3
P23468,0.85843910806175,0.086,0.915,1
P43652,0.898466083150985,0.253,0.915,2
P53778,0.788686685962373,0.313,0.915,2
P80404,0.903669674596664,0.248,0.915,3
Q6N069,0.895443686006826,0.241,0.915,2
Q9H346,0.791607217792698,0.394,0.915,2
Q9UEF7,0.888162148070907,0.243,0.915,2
G3V0H7,0.702286320254507,0.284,0.914,2
P01019,0.797294353683004,0.31,0.914,1
P25103,0.710263798701299,0.282,0.914,4
P31639,0.761209161333782,0.244,0.914,2
P41146,0.781555153707052,0.074,0.914,2
P68871,0.847052537845058,0.141,0.914,1
Q5T3F8,0.728010386819484,0.222,0.914,1
Q8N5S9,0.79417568692756,0.07,0.914,1
Q969G6,0.898126050420168,0.167,0.914,1
Q96LJ7,0.824625191228965,0.285,0.914,1
Q99685,0.907523302263649,0.232,0.914,2
Q9BQG1,0.806302975653742,0.34,0.914,1
Q9NS61,0.771420875420875,0.221,0.914,3
Q9UKL2,0.770556242274413,0.363,0.914,1
A0A578,0.824887417218543,0.284,0.913,1
O75159,0.75807720861173,0.206,0.913,1
P06213,0.68626289014162,0.14,0.913,2
P14207,0.818167664670659,0.353,0.913,1
P51398,0.821857864357864,0.1,0.913,1
Q06190,0.838236832274935,0.277,0.913,1
Q2NL82,0.759397514550889,0.075,0.913,1
Q6ZNM6,0.595879458794588,0.19,0.913,1
O95477,0.701244457077885,0.184,0.912,5
P36955,0.897475985425638,0.288,0.912,1
P42765,0.917079072937969,0.254,0.912,1
Q14894,0.894563559322034,0.04,0.912,1
Q5VZV1,0.902345900658288,0.271,0.912,1
Q6PIL6,0.767997302764666,0.264,0.912,3
Q8IUC8,0.891529294935452,0.335,0.912,2
Q9BSJ2,0.676088812980359,0.126,0.912,3
Q9UKZ4,0.81744352039814006,0.301,0.912,4
P08476,0.651105476673428,0.268,0.911,1
P30550,0.747715481171548,0.425,0.911,3
P48147,0.923845747490755,0.362,0.911,1
P82980,0.868452488687783,0.379,0.911,1
Q01814,0.751284791252485,0.161,0.911,3
Q5VXJ0,0.829811701412239,0.185,0.911,1
Q86UD5,0.784000604777744,0.102,0.911,1
Q99807,0.892763157894737,0.176,0.911,1
Q9P2Y5,0.61108695652173906,0.042,0.911,2
O15529,0.779734712230216,0.219,0.91,3
P30939,0.682085152838428,0.125,0.91,1
P78330,0.893526011560694,0.201,0.91,1
Q5XUX0,0.878573305307409,0.3,0.91,2
Q6DN03,0.612654867256637,0.097,0.91,1
Q8N465,0.933054617117117,0.308,0.91,2
Q96BZ4,0.864175824175824,0.335,0.91,1
Q96PZ0,0.869487474143875,0.181,0.91,1
Q9UNH7,0.731758664955071,0.208,0.91,5
P48163,0.865851063829787,0.188,0.909,1
Q01484,0.854334124025754,0.456,0.909,1
Q08722,0.716017740429505,0.055,0.909,1
Q12851,0.690456066945607,0.106,0.909,1
Q16348,0.752026118686384,0.069,0.909,1
Q16819,0.896897762176393,0.269,0.909,2
Q3KQV9,0.804784688995215,0.045,0.909,1
Q86XE0,0.720188250567997,0.365,0.909,2
Q8TF76,0.827921005385996,0.183,0.909,1
Q8WUI4,0.845557415467024,0.235,0.909,2
Q99525,0.781437403400309,0.551,0.909,1
Q9ULD0,0.828942428035044,0.33,0.909,3
A5D8V7,0.642045913218971,0.283,0.908,2
P08581,0.794670886075949,0.217,0.908,1
P09496,0.550136869118905,0.396,0.908,1
P0DPF7,0.82866847826087,-0.04,0.908,1
Q7KZ85,0.685947265625,0.151,0.908,5
Q9BZB8,0.674733692399761,0.253,0.908,2
Q9H427,0.743761833582461,0.343,0.908,2
Q9H6R4,0.928952392315953,0.107,0.908,2
Q9HAU0,0.682928870292887,0.486,0.908,1
P19387,0.806848373797526,0.24,0.907,1
Q02127,0.918611309949893,0.459,0.907,2
Q12756,0.725524843698585,0.09,0.907,3
Q49A26,0.896509821836455,0.126,0.907,2
Q5VVY1,0.879612044006948,0.399,0.907,1
Q92508,0.604933123524784,0.098,0.907,3
Q9NTM9,0.883190807055051,0.263,0.907,1
O75762,0.737975771785854,0.286,0.906,2
P19235,0.800910714285714,0.441,0.906,1
P46020,0.810149697303247,0.129,0.906,2
P68366,0.828829324833382,0.37,0.906,4
Q11201,0.881457242582897,0.306,0.906,1
Q13825,0.87178,0.29,0.906,2
Q53H12,0.797760129659643,0.119,0.906,1
Q5VYY2,0.856823975198071,0.488,0.906,1
Q6ZSU1,0.817748513169074,0.06,0.906,2
Q9H845,0.84399209486166,0.223,0.906,3
Q9UJA3,0.668484789769424,0.069,0.906,2
O60313,0.7631890941073,0.372,0.905,3
O75843,0.790050163576881,0.438,0.905,4
P32239,0.684963306295867,0.264,0.905,5
P56282,0.893351662084479,0.231,0.905,1
Q8NGI0,0.721514644351464,0.327,0.905,1
Q8NGJ2,0.787910197230382,0.258,0.905,3
P04053,0.856308474576271,0.28,0.904,1
P0C0L5,0.725973389355742,0.292,0.904,2
P11802,0.784055118110236,0.27,0.904,2
P49748,0.886199460916442,0.496,0.904,3
Q13568,0.801173361522199,0.265,0.904,1
Q86UX6,0.794833825701625,0.272,0.904,1
Q8NGF0,0.74025466893039,0.244,0.904,6
Q9Y397,0.89553101104503,0.147,0.904,1
P01571,0.701056129985229,0.082,0.903,1
P08473,0.924999108893245,0.363,0.903,2
P16520,0.89733771251932,0.186,0.903,3
Q15365,0.709601694915254,0.204,0.903,2
Q15722,0.780531093962778,0.228,0.903,1
Q8NA56,0.910454413892909,0.4,0.903,3
Q8NHP1,0.910122918318795,0.074,0.903,1
A4QPH2,0.745127681307457,0.176,0.902,1
O43390,0.743653705062362,0.322,0.902,1
O94906,0.713200381159815,0.026,0.902,3
P01742,0.821538461538462,0.009,0.902,1
P08243,0.863007572172267,0.068,0.902,1
P11021,0.834457424714434,0.242,0.902,1
P31785,0.819695493300853,0.341,0.902,1
P49146,0.804860474802166,0.337,0.902,2
P49591,0.827470542026709,0.21,0.902,1
Q14028,0.673741778319123,0.152,0.902,1
Q149N8,0.742062038404727,0.14,0.902,2
Q5PRF9,0.70646963562753,0.249,0.902,1
Q9BV57,0.863179114342366,0.239,0.902,1
Q9Y5N1,0.892428018908466,0.393,0.902,2
F5H094,0.703019680196802,0.448,0.901,2
O15440,0.768627227910504,0.335,0.901,3
P51687,0.842150715071507,0.439,0.901,1
P57723,0.684492254733219,0.231,0.901,2
Q14393,0.880443222258169,0.312,0.901,1
Q709F0,0.879933523266857,0.055,0.901,1
Q8IWE4,0.878158536585366,0.155,0.901,1
Q8N1G4,0.736106032906764,0.208,0.901,1
Q92800,0.629572576508805,0.206,0.901,2
Q92982,0.662652005174644,0.297,0.901,2
Q96DX5,0.877426636568849,0.304,0.901,1
Q9BYZ2,0.8194140625,0.241,0.901,2
Q9H5I5,0.802198148927219,0.386,0.901,4
P60508,0.793981878874583,0.236,0.9,1
Q8TDD5,0.775945745992602,0.092,0.9,3
Q92674,0.693424533429969,0.559,0.9,6
Q9H9Q2,0.773762551683402,0.283,0.9,1
B1AL88,0.677174583590376,0.115,0.899,1
O15264,0.820744120744121,0.316,0.899,1
Q12884,0.914185178904528,0.176,0.899,3
Q15008,0.688826796251302,0.19,0.899,3
Q8TCJ2,0.852031403336605,0.128,0.899,1
Q9HC16,0.783573883161512,0.142,0.899,2
Q9UNM6,0.676207011686144,0.1,0.899,1
P00390,0.918982566447556,0.691,0.898,2
P12104,0.80922138836773,0.209,0.898,1
Q13325,0.905894951555329,0.254,0.898,1
Q13617,0.783922534055474,0.146,0.898,2
Q8IX21,0.807552913888083,0.127,0.898,1
Q8NER1,0.755764596848934,0.161,0.898,2
Q9Y5I3,0.786800100075056,0.144,0.898,1
P35354,0.875593826884366,0.251,0.897,2
P35372,0.74817316017316,0.074,0.897,2
P82251,0.821308279174908,0.008,0.897,3
Q00536,0.843915973047959,0.361,0.897,1
Q13336,0.851185321100917,0.193,0.897,3
Q86X55,0.872756045519203,-0.005,0.897,1
Q92541,0.623153770812929,0.428,0.897,1
Q96CW1,0.790063145809415,0.093,0.897,1
Q96KQ7,0.788728406909789,0.335,0.897,1
Q9HB55,0.837966413014957,0.144,0.897,1
Q9UF02,0.728767123287671,0.145,0.897,1
Q9UHQ9,0.828883201489065,0.258,0.897,1
O43278,0.6341925777332,0.103,0.896,2
P16452,0.884742994989794,-0.018,0.896,5
P17516,0.869141104294479,0.069,0.896,1
P30203,0.820490566037736,0.32,0.896,1
P51170,0.66720041322314,0.138,0.896,1
P51812,0.777074360016254,0.246,0.896,1
Q14012,0.779626471782379,0.036,0.896,2
Q6QEF8,0.856477495107632,0.232,0.896,1
