uniprot_id,struct_score,hydrophobicity_score,volume_score,alpha_max_dist,pocket,druggability,num_drug_pockets
O75716,0.876810787671233,37.467,4.867,17.801,0.384,0.975,1
O95568,0.804767879548306,24.31,4.069,16.901,0.533,0.975,1
P28566,0.709405366207397,32.971,4.206,17.329,0.109,0.975,2
Q01740,0.875298614429049,46.646,4.625,26.443,0.08,0.975,1
Q02153,0.807507692307692,67.033,5.133,16.064,0.26,0.975,1
Q08AH3,0.925970398663165,30.744,4.051,21.979,0.337,0.975,1
Q15005,0.775651558073654,52.917,4.833,17.119,0.322,0.975,2
Q5NUL3,0.76733305509182,65.724,4.931,16.441,0.228,0.975,2
Q86XH1,0.761151949085123,20.885,4.346,23.774,0.143,0.975,1
Q9NPD5,0.709309068476249,43.727,4.091,18.447,0.178,0.975,1
Q9UBJ2,0.720567040756054,38.37,4,19.716,0.199,0.975,2
Q9UHE8,0.769784419402254,40.903,3.806,18.635,0.046,0.975,1
O15399,0.598212521905369,40.55,4.05,17.482,0.366,0.974,2
O43683,0.799357928343384,18.154,3.538,18.316,0.233,0.974,1
O95180,0.562652828304444,65.053,4.579,20.729,0.163,0.974,7
P0CG22,0.838672431332655,47.667,4.667,20.486,0.503,0.974,1
P59538,0.779471729261246,43.686,4.286,21.636,0.059,0.974,2
Q68CK6,0.921957558416786,28.162,3.919,22.095,0.29,0.974,2
Q6NZI2,0.7087890625,20.222,4.444,18.133,0.581,0.974,1
Q96PS8,0.892057081313947,41.903,3.774,22.238,0.386,0.974,1
Q99720,0.806635944700461,57.269,4.769,17.837,0.471,0.974,1
Q9H4Z3,0.848110100761858,21.22,3.695,34.879,0.399,0.974,1
Q9UIJ5,0.798608400509122,77.435,4.87,15.727,0.091,0.974,1
O60603,0.777130227001195,52.95,4.25,17.312,0.239,0.973,1
P15538,0.881650485436893,48.88,4.72,22.87,0.152,0.973,1
P17858,0.811038732394366,37.343,4.457,19.978,0.078,0.973,2
P20853,0.905090521831736,52.553,4.211,16.424,0.305,0.973,1
Q9NRG7,0.938324175824176,49.812,4.219,18.236,0.122,0.973,1
Q9P273,0.788156438631791,32.828,4.448,20.304,0.228,0.973,9
Q9Y566,0.737649446494465,24.462,4.231,22.456,0.515,0.973,2
P43116,0.780737365368683,39.12,4.08,16.338,0.311,0.972,1
P48664,0.662840610205155,37.174,3.674,26.764,0.124,0.972,2
Q53TN4,0.869804469273743,44.667,4.091,17.44,0.122,0.972,2
Q9BW19,0.699382899628253,-0.152,3.667,24.473,0.1,0.972,2
Q9H6W3,0.909953420669578,58.714,5,20.724,0.28,0.972,3
Q9HCJ6,0.847183151560737,30.688,3.531,19.477,0.398,0.972,1
Q9Y271,0.820737248178311,30.708,4.521,24.719,0.059,0.972,1
Q9Y5J6,0.786725403817915,38.765,4.176,19.061,0.263,0.972,2
P09105,0.805271389144434,62.067,4.467,18.961,0.122,0.971,1
P19174,0.746108825344579,6.87,4.283,31.19,0.165,0.971,2
P49019,0.767126725219573,57.964,4.893,16.434,0.468,0.971,1
P59539,0.754222776392352,32.233,4.267,23.151,0.137,0.971,2
P59543,0.74759175257732,40.898,4.061,32.453,0.099,0.971,4
Q16696,0.911464900662252,42.9,4.1,15.55,0.244,0.971,1
Q5HYA8,0.845686430561082,18.136,5,30.177,0.305,0.971,3
Q96Q40,0.731898120072771,46.8,4.6,20.424,0.311,0.971,1
Q9H1R2,0.874540901502504,16.941,4.294,18.881,0.135,0.971,1
Q9NRD8,0.79362794129704,44.583,4.083,17.566,0.496,0.971,5
P24462,0.848432304038005,39.491,4.544,28.257,0.195,0.97,1
P28335,0.643065161994903,45.297,4.243,24.776,0.134,0.97,2
P35348,0.699613682092555,42.179,4.179,17.024,0.187,0.97,1
P49189,0.88930268435668,36.955,4.455,19.269,0.309,0.97,1
P55157,0.879094400945487,57.357,4.095,24.114,0.085,0.97,4
Q9HBH9,0.755469869363675,27.333,3.967,20.779,0.151,0.97,1
O95397,0.825626598465473,70.788,4.697,17.848,0.137,0.969,1
P08183,0.712170927530108,7.103,3.569,33.085,0.191,0.969,7
P21918,0.683864063086744,37.963,4.481,20.735,0.243,0.969,1
P43115,0.739607187630589,28.5,4.5,27.589,0.214,0.969,2
Q95460,0.870938673341677,40.786,5.429,22.656,0.074,0.969,1
Q9BXP5,0.750392156862745,11.55,4,21.802,0.163,0.969,1
Q9UPC5,0.757777319587629,30.477,4.318,29.424,0.084,0.969,2
O14994,0.804385026737968,28.385,4.192,16.335,0.406,0.968,4
O15217,0.933380202474691,30,4.8,18.893,0.441,0.968,1
P40145,0.713409090909091,20.113,4.377,30.126,0.193,0.968,7
P40261,0.885598436736688,23.312,3.938,16.832,0.437,0.968,1
Q07343,0.797052599758162,34.25,4.25,16.627,0.129,0.968,1
Q6STE5,0.677096048827498,86,5.053,17.292,0.328,0.968,1
Q8NH60,0.785517961570593,34.4,4.55,15.133,0.503,0.968,2
Q92925,0.664321338383838,86.105,5.053,17.288,0.32,0.968,1
Q9BWU1,0.808508623605005,35.643,4.464,18.646,0.365,0.968,1
Q9Y210,0.70314451382694,56.227,5.227,18.67,0.048,0.968,1
O95619,0.776558651976669,21.5,5.375,16.145,0.35,0.967,2
P49675,0.889673716012085,45.267,4.167,16.119,0.42,0.967,1
Q13018,0.836648529973272,46.065,4.097,22.719,0.069,0.967,3
Q14697,0.888904521240268,39.833,5.042,15.665,0.521,0.967,2
Q96EY7,0.769531174480425,19.062,3.938,21.63,0.272,0.967,1
Q9Y5T5,0.706057877813505,39.5,4.278,15.42,0.243,0.967,2
O14843,0.7901841868823,40.882,5,23.853,0.091,0.966,2
O14933,0.875539452495974,18.154,4.231,18.484,0.245,0.966,1
O60840,0.633273550260483,69.52,4.52,18.904,0.153,0.966,7
O75529,0.788076673164392,34.848,3.636,21.083,0.071,0.966,1
P23229,0.797121082009446,25.4,3.96,39.181,0.065,0.966,1
P35249,0.856900630914826,20.207,4.069,22.642,0.278,0.966,2
P35916,0.670898032200358,48,4.086,24.867,0.312,0.966,1
Q14003,0.679544964997307,13.133,4.733,22.749,0.144,0.966,3
Q15562,0.765597826086956,64.115,4.538,14.947,0.296,0.966,1
Q7RTP6,0.834316343042071,21.522,4,18.73,0.215,0.966,1
P08575,0.847214859437751,20.667,4.515,19.235,0.215,0.965,1
P28330,0.913983844911147,38.377,3.887,27.422,0.152,0.965,1
P45844,0.792744972186564,22.306,4.194,30.601,0.116,0.965,4
P49286,0.735883354618987,48.464,4.25,15.065,0.289,0.965,2
Q13547,0.875859637340497,28.417,3.875,15.536,0.519,0.965,1
Q14849,0.888174418604651,25.921,3.579,18.379,0.321,0.965,1
Q5JTZ9,0.797985323549033,46.316,3.947,21.716,0.505,0.965,1
Q96AZ1,0.911255520504732,38.088,4.088,20.429,0.151,0.965,1
Q9NYP3,0.658490522950445,30.069,4.172,23.942,0.329,0.965,2
P02730,0.765608108108108,45.758,4.394,18.106,0.153,0.964,2
P12271,0.875237273511648,82.833,5.292,14.538,0.332,0.964,1
P12883,0.718830842089685,26.133,4.333,22.25,0.092,0.964,5
P13637,0.82376660588695,33,4.679,24.751,0.153,0.964,4
P35913,0.856246825041088,46.952,4.524,16.34,0.136,0.964,2
P50991,0.769449987209005,17.718,3.385,20.484,0.3,0.964,1
Q674R7,0.654306059036769,64.536,4.714,24.584,0.147,0.964,3
Q8NH55,0.772640473172793,51.556,4.296,16.085,0.141,0.964,1
Q92769,0.885827993254637,28.417,3.875,15.679,0.508,0.964,1
Q96RJ0,0.743116990491939,25.265,4.088,22.919,0.14,0.964,1
Q9H5X1,0.827983348751156,10,4.923,23.009,0.465,0.964,1
Q9Y4B6,0.668426863764942,82.15,4.8,15.223,0.215,0.964,3
O94804,0.737406440382942,22.433,3.333,26.122,0.202,0.963,1
P03915,0.737569400296673,41,4.333,18.412,0.27,0.963,2
P50120,0.875271739130435,35.875,4.562,17.15,0.27,0.963,1
Q13888,0.709476923076923,41.133,4.133,21.745,0.03,0.963,1
Q14410,0.846534877864518,40.571,3.571,18.023,0.1,0.963,3
Q68DV7,0.727696335078534,10.526,3.737,19.557,0.249,0.963,2
Q6P1K8,0.707033492822966,41.133,4.133,21.745,0.03,0.963,1
Q92585,0.685021367521368,21.857,5,19.57,0.345,0.963,1
Q92835,0.88877969762419,25.342,4,30.561,0.154,0.963,1
O00231,0.75217680292456,79.353,4.824,14.421,0.385,0.962,2
O43819,0.818395245170877,36.5,4.571,26.77,0.09,0.962,1
O75844,0.860375623850801,80.647,4.882,22.854,0.198,0.962,2
P05156,0.725467032967033,35.575,4.325,25.859,0.082,0.962,1
P51800,0.801786996410052,35.333,4.306,24.792,0.135,0.962,2
Q00537,0.830316580925999,38.881,4.095,22.826,0.12,0.962,1
Q7L1I2,0.687833254828073,53.474,5,15.48,0.199,0.962,1
Q8NGF1,0.791942446043165,42.917,4.208,15.248,0.378,0.962,2
Q99504,0.768121850664224,44.636,4.773,17.729,0.546,0.962,1
Q9HAT2,0.882769640479361,24.824,4.294,15.259,0.42,0.962,1
O95382,0.686768734891217,14.333,3.8,15.849,0.321,0.961,2
P02008,0.871616541353384,64.667,4.556,15.628,0.093,0.961,1
P0DMS8,0.828137960220059,52.185,4.37,16.749,0.095,0.961,1
P21728,0.736127642913078,36.692,5,20.784,0.184,0.961,1
P63267,0.847888391319325,10.837,3.767,25.554,0.066,0.961,2
Q06418,0.724099216710183,26.392,4.157,35.12,0.227,0.961,1
Q16654,0.820418367346939,29.651,3.977,34.784,0.257,0.961,1
Q6ICB0,0.940008223684211,65.042,4.542,14.519,0.296,0.961,1
Q8IZF4,0.789250217959895,51.769,4.385,16.281,0.172,0.961,2
Q8WXG1,0.877635220125786,23.525,4.3,18.489,0.33,0.961,1
Q99871,0.813081734778982,43.381,4.714,18.076,0.077,0.961,2
Q9BV86,0.909899046550757,44.478,4.391,15.194,0.505,0.961,1
Q9C0H2,0.762795497185741,70.062,4.438,14.408,0.221,0.961,2
P05106,0.74911331735707,64.947,4.632,17.773,0.128,0.96,1
P08574,0.799545691906005,59.364,4.5,18.022,0.24,0.96,1
P10619,0.889225255031707,31.143,3.857,20.237,0.174,0.96,1
P60900,0.898050847457627,35.5,3.917,24.383,0.184,0.96,2
P99999,0.819387254901961,40.3,4.7,17.138,0.189,0.96,1
Q08493,0.767148447691104,34.25,4.25,16.678,0.301,0.96,1
Q14432,0.775335956416465,20.517,4.172,15.777,0.153,0.96,1
Q14738,0.761702380952381,29.471,4.353,18.845,0.245,0.96,1
Q9BSA9,0.692858806404658,44.826,4,14.702,0.261,0.96,3
Q9BTU6,0.778974612594791,23.684,4.895,20.617,0.115,0.96,2
Q9UKU7,0.927747385358005,45.625,4.438,24.859,0.165,0.96,1
P01266,0.764411391787769,33.795,3.923,24.631,0.204,0.959,8
P31645,0.784952535309099,35.822,4.311,26.123,0.062,0.959,2
P46597,0.904583795782464,30.927,4.418,33.351,0.264,0.959,1
P60228,0.697318104906937,56.483,4.69,18.403,0.217,0.959,4
P61587,0.823309659090909,11.115,3.962,23.933,0.142,0.959,1
Q4FZB7,0.694036643026005,62.158,4.737,15.813,0.297,0.959,2
Q8IVW4,0.870938123752495,21.628,4.442,38.277,0.146,0.959,1
Q96GM5,0.693504755195491,84.824,5.059,17.263,0.289,0.959,1
Q9NSA2,0.713878345498783,59.75,4,14.854,0.295,0.959,1
Q9NYK5,0.851898787118361,24,4,17.077,0.258,0.959,3
A6NIZ1,0.859484690067214,5.24,3.84,26.436,0.253,0.958,1
O14842,0.7805118300338,50.381,4.81,14.342,0.248,0.958,1
Q14722,0.88605716523101,18.632,3.974,21.39,0.265,0.958,1
Q92624,0.894299287410926,15.925,4.175,32.751,0.045,0.958,1
Q96RD3,0.745299215848122,47.762,4,14.363,0.42,0.958,1
Q9NW15,0.823987181977083,74.143,4.5,14.809,0.214,0.958,4
Q9NZK7,0.924685890834192,28.517,3.966,24.492,0.037,0.958,1
Q9UDX4,0.850436557788945,62.481,4.778,14.55,0.442,0.958,1
Q9Y262,0.707769282662469,62.321,4.571,16.529,0.218,0.958,3
O14807,0.835511363636364,4.682,3.455,16.285,0.333,0.957,1
P03905,0.792782392026578,49.118,4.353,16.25,0.389,0.957,2
P08237,0.807769001228717,39.188,4.625,16.477,0.137,0.957,1
P14416,0.628751651254954,47.561,4.293,22.433,0.066,0.957,1
P21731,0.87224174882126,38,4.917,15.584,0.227,0.957,2
P43657,0.769654427645788,46.118,4.529,22.901,0.068,0.957,1
Q96CP6,0.771347670250896,40.903,4.161,24.449,0.078,0.957,1
Q9H7D0,0.804397052255471,56.444,4.852,16.881,0.202,0.957,5
Q9UBN4,0.761033916849015,43.4,4.867,14.06,0.192,0.957,1
Q9UM82,0.80916955017301,22.938,4.062,21.344,0.403,0.957,1
P29973,0.793447154471545,61,5.067,18.36,0.164,0.956,2
P41226,0.828880800727934,38.826,4,13.954,0.101,0.956,2
Q6P575,0.652175615212528,34.714,4.571,25.503,0.162,0.956,1
Q7Z3C6,0.812254270512461,82.176,4.765,15.072,0.155,0.956,1
Q9UK17,0.721863323500492,59.75,4,14.659,0.304,0.956,1
P51843,0.663832574031891,21,3.968,21.004,0.395,0.955,1
Q01959,0.767944958267539,29.828,3.517,19.858,0.261,0.955,1
Q5T601,0.712417923691216,72.4,4.8,14.601,0.276,0.955,1
Q9UP38,0.762908704883227,48.364,4.636,16.146,0.071,0.955,1
P57721,0.707129471890971,60.571,4.543,19.851,0.017,0.954,1
P61224,0.860893393393393,5.8,3.6,26.437,0.225,0.954,1
Q8N4P3,0.905041938490214,1.818,5,19.421,0.32,0.954,1
Q8TB92,0.865095108695652,16.5,4,23.123,0.092,0.954,1
Q92736,0.711595768852087,10.783,4.261,16.298,0.145,0.954,4
Q9H3U5,0.854308382200759,28.741,3.704,22.61,0.092,0.954,2
Q9Y616,0.807937888198758,23.875,4.042,21.054,0.383,0.954,2
Q9Y6A9,0.607787234042553,56.538,4.385,14.545,0.266,0.954,1
O60825,0.850719838756119,20.975,4,25.744,0.172,0.953,1
P00325,0.891532374100719,30.833,3.792,21.294,0.325,0.953,2
Q03181,0.827327785483125,50.66,4.532,23.977,0.048,0.953,1
Q4J6C6,0.908800235247991,20.978,4.067,24.876,0.121,0.953,2
Q9H1R3,0.733898745131978,28.5,3.767,26.586,0.125,0.953,1
Q9NUX5,0.731321170809944,12.278,4.167,28.858,0.09,0.953,2
Q9NZV8,0.742323978335795,59.75,4,14.461,0.101,0.953,2
O94788,0.87408068986757,36.571,4.143,17.262,0.173,0.952,1
O95707,0.760228619813717,30.75,4.125,18.351,0.158,0.952,2
P09455,0.867633726201269,42.607,4.75,15.077,0.389,0.952,1
P10826,0.802916507815479,70.32,4.72,13.981,0.255,0.952,1
P40926,0.910181582360571,24.043,3,19.717,0.311,0.952,1
P60484,0.805407949790795,7.821,4.071,27.862,0.118,0.952,1
Q07889,0.788257328990228,21,4.405,34.972,0.06,0.952,3
Q13183,0.871567567567568,37.423,3.923,20.85,0.072,0.952,2
Q96HS1,0.808335100742312,2.273,4.409,19.259,0.23,0.952,1
Q96T83,0.63894320043692,64.391,4.304,19.46,0.264,0.952,6
Q9NX46,0.873569010906356,10.286,3.214,25.62,0.143,0.952,1
Q9Y230,0.783083879014655,24.368,4.158,18.071,0.222,0.952,1
Q9Y3Q4,0.754459156193896,38.8,4.35,15.034,0.093,0.952,2
P36959,0.869594225516972,22.419,2.806,16.295,0.432,0.951,1
P40879,0.841483202287348,66.5,4.125,17,0.184,0.951,2
P46952,0.89708533916849,18.625,4.75,15.885,0.326,0.951,2
P49326,0.924018435475835,24.656,4.062,21.673,0.03,0.951,1
P59537,0.807562474395739,36.152,4.212,22.074,0.049,0.951,4
Q5R372,0.838493093344496,-3.091,4.727,28.215,0.475,0.951,2
Q6PH85,0.792038310412574,55.952,4.143,15.449,0.149,0.951,1
Q96SF7,0.747059569074778,18.7,4.15,18.303,0.376,0.951,1
Q9BXJ8,0.740842411038489,29.622,4.649,21.81,0.239,0.951,2
Q9NUE0,0.810353143841516,68.348,4.391,15.447,0.088,0.951,1
P29972,0.763636859323882,31.2,3.633,22.219,0.407,0.95,1
P37231,0.776118200134318,50.593,4.556,23.106,0.009,0.95,1
P51686,0.742219541616405,37.739,4.435,14.714,0.068,0.95,3
P62736,0.840652472527473,5.75,3.575,24.679,0.095,0.95,1
Q460N3,0.903384972889233,16.115,3.231,22.973,0.145,0.95,1
Q92995,0.675952913127701,10.286,4.095,20.893,0.23,0.95,1
Q9BRS2,0.712978056426332,26.462,3.808,17.782,0.075,0.95,2
Q9H6E5,0.732029690922366,19.4,3.514,25.912,0.047,0.95,1
O60755,0.749603739982191,51.818,5.182,15.093,0.146,0.949,1
O95571,0.946743144935646,23.208,4.292,19.761,0.196,0.949,1
P43119,0.830162046908316,46.379,4.379,15.105,0.325,0.949,2
P49327,0.737352886578801,34.844,4.031,22.215,0.157,0.949,6
Q13304,0.833971166448231,36.45,4.25,19.939,0.159,0.949,2
Q7Z2W7,0.732504894621675,19.067,3.4,17.303,0.154,0.949,4
Q9P2U7,0.815274074074074,40.519,4.556,20.424,0.079,0.949,1
Q9Y4C1,0.799615520282187,27.5,4.45,15.534,0.262,0.949,2
P08648,0.764851851851852,31.929,4.071,14.597,0.252,0.948,3
P16930,0.89470987654321,23.156,4.533,33.591,0.065,0.948,1
P23634,0.749084385053205,49.367,4.1,20.815,0.208,0.948,2
P55017,0.787256904487917,75.267,4.133,13.525,0.216,0.948,2
Q15849,0.82742497221193,35,3.424,19.489,0.108,0.948,2
Q86UT8,0.76805598755832,55.903,4.903,21.517,0.11,0.948,1
Q8N5M9,0.83468142186452,78.786,4.714,13.505,0.261,0.948,1
Q8N8R7,0.63287356321839106,36.882,4.235,16.377,0.288,0.948,1
Q8WU39,0.878621908127209,26.071,4.214,17.084,0.414,0.948,1
Q96S52,0.792386742966142,76.727,4.909,14.153,0.241,0.948,2
Q9HC36,0.637825557809331,31.4,3.84,13.744,0.368,0.948,2
Q9UPY3,0.613422189722795,9.633,4.667,18.311,0.337,0.948,6
O76090,0.750942388401374,55.769,5,16.986,0.471,0.947,1
P25205,0.74103875968992206,13.625,3.975,26.761,0.033,0.947,1
P41594,0.736399810516343,29.5,4.433,22.935,0.109,0.947,2
Q12791,0.722844712990937,13.364,4.576,28.236,0.192,0.947,3
Q13255,0.719379441023212,56.435,4.174,14.982,0.213,0.947,3
Q96GG9,0.806991193737769,55.952,4.143,15.471,0.127,0.947,1
Q9UBF2,0.621929010034447,53.667,4.292,13.901,0.132,0.947,8
A1Z1Q3,0.862847790507365,25.24,3.04,14.929,0.127,0.946,1
O15439,0.79754953497776,30.329,4.543,36.701,0.095,0.946,4
O95497,0.940545304323878,37.538,4.731,18.946,0.224,0.946,1
P01023,0.694680372001958,61.958,3.958,18.713,0.234,0.946,1
P01024,0.792648212226067,10.607,4.643,24.685,0.189,0.946,3
P02100,0.804524647887324,66.857,4.81,14.076,0.15,0.946,1
P30531,0.86156577693041,41.088,3.912,20.037,0.136,0.946,1
Q6V1X1,0.927801674364896,16.611,4.037,41.737,0.614,0.946,4
Q75QN2,0.87201026957638,48,4.6,13.821,0.579,0.946,1
Q9HAS3,0.816206896551724,24.889,3.148,21.496,0.123,0.946,5
O60353,0.707229804500184,41.826,5.043,15.125,0.479,0.945,2
O75751,0.794385245901639,34.75,4.5,15.111,0.1,0.945,1
P13533,0.727365234086546,24.897,4.414,21.765,0.167,0.945,3
P18074,0.778196373141643,27.941,4.588,14.209,0.428,0.945,1
P32249,0.743955536912752,51.565,4.522,17.516,0.213,0.945,1
P47989,0.893781807546066,22.643,3.536,15.723,0.231,0.945,4
P51878,0.72922762380736,10.593,3.519,17.13,0.18,0.945,1
Q86Y39,0.727228103946102,51.941,3.647,13.336,0.278,0.945,1
Q92581,0.654241978216073,68.364,4.227,18.443,0.335,0.945,5
Q9BZF2,0.78870781099325,30.59,4.308,19.335,0.213,0.945,1
Q9GZS0,0.826631672995309,33.586,4.103,24.381,0.077,0.945,1
Q9H1P3,0.845156612529002,27.778,4.259,17.138,0.035,0.945,1
Q9Y2C9,0.783452115812918,47.96,3.92,17.761,0.106,0.945,1
Q9Y6X9,0.826157146082637,16.121,3.667,19.525,0.15,0.945,1
O43598,0.842340989399293,27.107,3.75,22.557,0.059,0.944,1
O60271,0.658670454545455,51.857,4.143,14.854,0.261,0.944,2
P05091,0.877255470603744,60.947,4.684,14.19,0.243,0.944,1
P14324,0.894155381325731,11.721,4.302,21.388,0.183,0.944,2
P17405,0.888566602316602,19.636,3.818,16.157,0.331,0.944,2
P24046,0.773291731669267,42.875,4.812,24.714,0.302,0.944,3
P25090,0.809654878568385,44.688,4.625,14.987,0.535,0.944,4
P84095,0.80509167842031,28.75,3.6,15.086,0.389,0.944,1
Q5T848,0.64780310880829,45.054,4.757,20.253,0.117,0.944,3
Q8IZP9,0.687196478220575,47.615,4.308,24.949,0.077,0.944,1
Q8NFW8,0.848287478944413,6.562,4.25,23.635,0.254,0.944,1
Q8NH53,0.784205646860514,36.8,3.68,15.481,0.223,0.944,2
Q8TE73,0.875944964493221,38.565,5.087,18.204,0.149,0.944,5
Q92930,0.826437677053824,14.346,3.615,21.063,0.236,0.944,1
Q969N4,0.76133064516129,64,4.6,13.312,0.371,0.944,2
Q9Y5Z9,0.775839130434783,71.692,4.077,13.301,0.235,0.944,4
O15553,0.764630006788866,51.727,4.545,18.287,0.554,0.943,1
P16499,0.860324340262421,50.5,4.4,14.799,0.106,0.943,2
P18054,0.930195525474713,46.091,4.773,19.447,0.315,0.943,1
P54826,0.730203527815468,48.364,4.364,19.414,0.021,0.943,1
Q8TCU5,0.636328059950042,36,4.409,16.11,0.209,0.943,2
Q99707,0.878887748820029,28.579,3.579,13.707,0.382,0.943,1
Q9HBA9,0.875518801243992,36,3.444,17.455,0.234,0.943,2
Q9UBT2,0.790046221864952,6.542,4.25,23.861,0.092,0.943,1
A0PK00,0.725447625951432,58.333,5.4,16.479,0.215,0.942,2
O15303,0.698748199135585,42.136,4.455,18.735,0.165,0.942,1
P00403,0.788368271954674,93.875,5.375,14.462,0.245,0.942,3
P22680,0.839276859504132,45.579,3.921,19.627,0.147,0.942,1
P30838,0.888079793340987,40.667,4.714,13.443,0.615,0.942,2
P49638,0.889506287843503,80.481,4.926,15.415,0.157,0.942,1
Q7RTV2,0.871543586896169,27.739,4.217,19.595,0.137,0.942,1
Q8IZN3,0.755697278911565,66.565,4.304,15.189,0.109,0.942,1
Q92621,0.741042902641604,18.65,4.85,23.112,0.176,0.942,6
Q9HBG4,0.641754490129138,55.524,4.333,17.17,0.178,0.942,1
Q9P1Z3,0.732456015216358,61.722,4.611,19.276,0.119,0.942,2
O00445,0.778837948252383,32.941,3.353,16.934,0.178,0.941,1
O75096,0.857458333333333,10.065,3.645,25.044,0.281,0.941,1
O95372,0.825917759237187,28.541,3.811,32.094,0.226,0.941,1
P05108,0.907519938255724,34.645,4.097,16.044,0.245,0.941,1
P0DPH7,0.827931235431235,30.371,3.629,20.86,0.255,0.941,2
P0DPH8,0.827931235431235,30.371,3.629,20.86,0.255,0.941,2
P16050,0.869306347396427,55.923,4.5,17.347,0.174,0.941,1
P31751,0.799967117281695,39.647,4.647,15.131,0.182,0.941,1
P52895,0.871127469972879,45.538,4.577,18.461,0.21,0.941,1
P62745,0.836305555555556,12.913,3.609,17.388,0.368,0.941,1
Q7Z6Z7,0.597077290361086,16.385,4,21.634,0.094,0.941,12
Q8N8Y2,0.769989417989418,35.125,4.938,18.89,0.306,0.941,4
Q8NDX2,0.79402354968409,45.455,4.318,20.712,0.186,0.941,1
Q99567,0.706955106237149,8,4.161,34.732,0.11,0.941,4
Q9Y5N5,0.90944549464398206,17.861,3.444,17.103,0.317,0.941,1
Q9Y5Y4,0.872886963371406,37.15,4.15,16.908,0.2,0.941,3
O60701,0.910213933077345,32,4.292,19.527,0.155,0.94,1
P00387,0.890323325635104,21.625,3.975,31.881,-0.007,0.94,1
Q13315,0.753774045304811,18.808,3.923,21.776,0.143,0.94,4
Q8IU85,0.803341902313625,44.81,4.619,20.614,0.06,0.94,2
O95831,0.874637139807898,13.212,3.576,19.009,0.209,0.939,5
P46977,0.82,48.24,4.76,21.701,0.17,0.939,1
Q86X27,0.881688980432544,26.059,3.824,17.967,0.391,0.939,2
Q9UDX3,0.864038101186758,74.571,4.714,13.057,0.366,0.939,1
Q9UFH2,0.819091061405713,32,4,15.247,0.236,0.939,11
Q9UI12,0.662383654937571,34.95,4.3,16.079,0.335,0.939,4
O43520,0.794834807359967,35.059,4.588,14.108,0.098,0.938,3
P10635,0.902264305177112,42.526,4.132,30.819,0.007,0.938,1
P43004,0.794310734463277,49.931,3.724,21.302,0.168,0.938,2
Q02742,0.89415940626008406,16.975,4.225,26.544,0.041,0.938,1
Q12955,0.822650622973204,40.875,5.125,20.399,0.483,0.938,2
Q13330,0.690407523510972,46.917,4.25,16.993,0.158,0.938,1
Q16515,0.779471464717459,25.714,4.286,16.835,0.231,0.938,2
Q5SRE5,0.781147242834279,19.178,4.067,30.842,0.133,0.938,3
Q6P5Q4,0.656473569876901,-33,3.182,14.786,0.217,0.938,1
Q6YN16,0.890893371757925,38.66,4,24.757,0.037,0.938,1
Q6ZUT9,0.755456603773585,19.821,4.231,38.294,0.072,0.938,2
Q8IY82,0.822529796232218,18.1,4.4,16.663,0.175,0.938,2
Q96HY7,0.920987005402249,21.079,4.342,25.336,0.247,0.938,3
Q9Y4D7,0.772239406779661,13.786,4.321,21.408,0.074,0.938,1
Q9Y5P4,0.858244596731682,32.973,4.838,18.522,0.305,0.938,1
O00308,0.825290945217145,20.333,4.667,14.291,0.057,0.937,3
O43709,0.825437788018433,27.281,4.188,16.287,0.188,0.937,1
O60909,0.839681899641577,-0.053,4.947,16.921,0.378,0.937,1
P0C0L4,0.720654647295642,26.24,4.12,16.25,0.168,0.937,2
P16885,0.740742702814999,13.5,4.409,26.169,0.252,0.937,2
P17706,0.841948318293683,28.4,4.3,14.729,0.399,0.937,3
P33897,0.746195292744602,32.688,3.562,14.518,0.153,0.937,2
P41279,0.842229249011858,23.862,3.828,18.696,0.146,0.937,1
Q92608,0.648623915503584,78.176,5.235,14.04,0.21,0.937,2
Q96CC6,0.787477864912725,40.192,4.462,20.429,0.265,0.937,2
O14744,0.916245801225054,28.275,4.275,22.577,0.328,0.936,1
O60925,0.70525171624714,37.933,4.267,16.886,0.324,0.936,1
P0DPD7,0.911190903650509,24.192,4.462,16.902,0.247,0.936,1
P32238,0.70785688207375,60.667,4.167,14.218,0.25,0.936,2
P47224,0.841593406593407,16.667,4,15.774,0.343,0.936,1
Q5T764,0.862230483271375,12.86,4.302,28.344,0.055,0.936,1
Q8NBS3,0.777258506692469,35.556,4.074,18.221,0.146,0.936,1
Q96M63,0.641323823109843,44.083,4.75,22.649,0.36,0.936,1
Q9P225,0.886588218554354,61.294,4.765,13.791,0.138,0.936,8
O14791,0.683101796407186,49.25,4.5,13.073,0.436,0.935,2
P41235,0.736435294117647,66.391,4.304,13.296,0.325,0.935,1
P52565,0.77419029615627,60.182,4.955,15.502,0.26,0.935,1
Q08499,0.799635432359144,22.286,4.071,16.641,0.089,0.935,1
Q6RSH7,0.783333333333333,42.421,5.158,21.727,0.283,0.935,1
