"","node_1","node_2","score"
"3977","TRAPPC6B","TRAPPC5",0.973
"764","P2RX7","GRIN2A",0.9
"954","LEPR","APOD",0.577
"4611","CTHRC1","CCBE1",0.412
"2930","ENKUR","PIERCE1",0.8
"4330","ENKUR","RIBC2",0.8
"1329","ENKUR","CFAP45",0.879
"896","ENKUR","TUBB4B",0.819
"2606","ENKUR","FAM166B",0.8
"3566","POMK","SLC35F2",0.521
"884","PKP3","SFN",0.518
"1993","PKP3","DSP",0.676
"2232","POMK","ATP5MC1",0.422
"2249","PKP3","JUP",0.663
"2947","PKP3","PERP",0.499
"2137","PKP3","KRT18",0.48
"1146","PKP3","DSC3",0.677
"1959","CD86","TNFRSF4",0.97
"3633","ZGPAT","CHD4",0.503
"4139","CD86","TNFRSF9",0.773
"4092","CD86","LCK",0.4
"3967","NAA38","LSM4",0.718
"3761","GRIN2A","SHISA9",0.72
"3999","CD86","VAV1",0.4
"3488","CD86","LYN",0.499
"3189","GRIN2A","BEGAIN",0.499
"1578","GRIN2A","GRIK3",0.568
"1822","GRIN2A","DLG2",0.989
"815","RIPK4","TUBA1B",0.444
"897","RIPK4","TUBB4B",0.428
"1017","GRIN2A","HTR3A",0.72
"2194","MAPK11","CDON",0.499
"4595","LRP2BP","LRP2",0.447
"796","FLRT2","UNC5B",0.408
"4503","EYA2","SIX1",0.811
"4575","MX2","ISG15",0.712
"1167","MAPK11","STAT1",0.416
"2691","MAPK11","CTNNA2",0.499
"976","MAPK11","DUSP9",0.454
"3951","MAPK11","MAP2K6",0.934
"878","MAPK11","MEF2C",0.641
"1258","MAPK11","DUSP10",0.591
"1300","KIF9","KIF14",0.54
"1499","KIF9","KIF2C",0.54
"3900","KIF9","KIF18B",0.54
"3588","KIF9","KIF1A",0.54
"1662","KIF9","KIF12",0.54
"3254","KIF9","KLC1",0.54
"2310","KIF9","KIF20A",0.54
"2750","KIF9","KIF26B",0.54
"2842","KIF9","KIF26A",0.54
"2907","KIF9","KIFC1",0.54
"2757","SYNE3","SUN2",0.995
"1130","CACNA1H","SCNN1A",0.54
"1452","CACNA1H","CACNA1B",0.564
"1595","F3","ENG",0.457
"1558","F3","PLAU",0.543
"1131","F3","F8",0.54
"1311","F3","CFH",0.54
"3215","F3","COLEC11",0.54
"2642","F3","MASP2",0.54
"1740","F3","F10",0.986
"1287","SYNE3","SYNE1",0.9
"1077","SYNE3","SYNE2",0.903
"4519","CACNA1H","SCN7A",0.558
"4207","CACNA1H","NCAM1",0.499
"1288","UNC5B","RABIF",0.572
"1115","CACNA1H","RYR1",0.72
"1584","CACNA1H","GRIK3",0.54
"1099","CACNA1H","CACNA1G",0.935
"4445","CACNA1H","CACNA1A",0.564
"3194","ERCC6L","BEND3",0.9
"1834","CACNA1H","CACNA1F",0.745
"2772","UNC5B","DAPK1",0.871
"3241","KNL1","HJURP",0.499
"4200","PTPRB","NCAM1",0.414
"3703","PTPRB","CNTN1",0.797
"953","PTPRB","NFASC",0.472
"1932","PTPRB","NRCAM",0.562
"992","ERCC6L","BLM",0.725
"1053","UPK3B","NHEJ1",0.54
"2026","UPK3B","BRCA2",0.54
"2860","WASF3","ARPC1B",0.499
"1851","WASF3","WAS",0.4
"2470","KNL1","CENPK",0.499
"3855","KNL1","SPC24",0.894
"1032","KNL1","CENPL",0.499
"1646","KNL1","ZWINT",0.993
"2631","CDKN3","CCNL2",0.52
"1343","KNL1","CENPW",0.499
"2228","KNL1","CENPN",0.499
"2389","CDKN3","CDK1",0.462
"892","CDR2L","SFN",0.42
"1844","ARHGEF25","GNA14",0.499
"4467","RAD54B","RAD51",0.945
"1486","RAD54B","RAD54L",0.931
"4184","STRADA","CAB39L",0.963
"1529","KNL1","CDC20",0.651
"2017","KNL1","BRCA2",0.44
"825","KNL1","CENPA",0.499
"2200","KNL1","MLF1",0.554
"2171","RAD54B","SH2D2A",0.601
"4331","RAD54B","RIBC2",0.485
"899","TUBA1B","TUBB4B",0.974
"1650","SYNM","DES",0.615
"3660","TUBA1B","TUBA1C",0.835
"2283","TUBA1B","PRC1",0.901
"1298","TUBA1B","KIF14",0.916
"1498","TUBA1B","KIF2C",0.8
"4296","TUBA1B","MAP7",0.9
"4742","TUBA1B","SNCA",0.457
"4606","TUBA1B","DYNC2H1",0.675
"1270","CENPA","CENPF",0.489
"4565","PLS1","ESPN",0.499
"1203","PLS1","WHRN",0.499
"3234","CENPA","HJURP",0.995
"2473","CENPA","CENPK",0.975
"1341","CENPA","CENPW",0.964
"4378","CENPA","H3C8",0.8
"1374","CENPA","H3C10",0.8
"4247","CENPA","H4C9",0.956
"1060","CENPA","H2BC12",0.899
"2230","CENPA","CENPN",0.992
"1879","CENPA","H4C3",0.956
"4432","CENPA","H4C8",0.956
"4508","PLS1","EPS8",0.499
"3688","CENPA","H2BC18",0.735
"4149","CENPA","H2BC9",0.861
"1716","CENPA","HLA-DQB1",0.416
"3526","CENPA","H2AX",0.678
"2774","PLS1","MYO3B",0.499
"1103","CENPA","H2AC11",0.907
"4072","CENPA","H2BC11",0.907
"3990","CXCL14","CXCL17",0.734
"1030","CENPA","CENPL",0.899
"2798","CXCL14","CXCR4",0.968
"1182","CXCL14","CCL28",0.734
"1622","CXCL14","CXCR3",0.754
"1219","CXCL14","CXCL9",0.734
"1506","CENPA","KIF2C",0.537
"1083","CXCL14","CX3CR1",0.65
"4025","CXCL14","CCL5",0.734
"3711","MPP7","LIN7A",0.785
"2289","CDCA4","PPP2R2B",0.432
"2215","EPHA3","LRRIQ1",0.583
"3384","MAPK15","CLIC3",0.734
"3440","CCDC183","CEBPA",0.408
"2653","ZBTB16","TRAC",0.789
"4464","SKAP1","FYB1",0.975
"4113","SKAP1","LCK",0.556
"1713","HLA-DQA1","HLA-DQA2",0.603
"1831","SKAP1","APBB1IP",0.941
"3861","THEM6","TMC6",0.475
"3331","PWWP3B","NDUFA3",0.501
"3419","PWWP3B","NDUFA13",0.585
"3136","PWWP3B","NDUFB3",0.584
"3716","NPHP3","CEP290",0.433
"3889","HLA-DQA1","AP1M2",0.499
"2939","HLA-DQA1","HLA-DQB2",0.691
"4106","HLA-DQA1","LCK",0.499
"3146","HLA-DQA1","HLA-DPB1",0.878
"2464","HLA-DQA1","AP1S3",0.499
"2891","HLA-DQA1","HLA-DPA1",0.605
"1725","HLA-DQA1","HLA-DRB5",0.72
"2997","HLA-DQA1","HLA-DMB",0.559
"962","PRDM8","NHLRC1",0.48
"1722","HLA-DQA1","HLA-DQB1",0.999
"3252","HLA-DQA1","KLC1",0.412
"2407","HLA-DQA1","HLA-DRA",0.581
"1125","HLA-DQA1","HLA-DRB1",0.978
"1194","HLA-DQA1","CD3E",0.499
"1702","HLA-DQA1","HLA-DMA",0.689
"4397","FGFR3","MUC1",0.705
"4496","FGFR3","CBLC",0.65
"1108","ARL4C","XRCC2",0.573
"1048","UBE2V1","UBE2C",0.528
"1732","FGFR3","GPSM3",0.42
"1969","MYB","GATA3",0.63
"3119","RBPMS","ESRP1",0.608
"3689","PPL","VIM",0.457
"3725","PPL","KRT8",0.422
"1119","TCF7","TEAD4",0.8
"2257","TCF7","JUP",0.941
"2611","TCF7","RUNX3",0.63
"1521","SGK2","TSC22D3",0.499
"3880","PPL","EVPL",0.998
"1996","PPL","DSP",0.813
"1317","SGK2","SGK1",0.9
"1383","PPL","FCGR1A",0.533
"3995","MAOA","IL4I1",0.422
"1888","MAOA","MAOB",0.948
"3205","MAOA","AOC1",0.9
"1985","SFN","FOXO1",0.957
"937","MEF2C","FOXM1",0.439
"3164","MEF2C","HDAC9",0.697
"3561","MEF2C","GATA4",0.793
"2552","MEF2C","NAV3",0.566
"2277","MEF2C","NR2F2",0.625
"2401","SFN","CDK1",0.63
"1860","SFN","TBC1D4",0.499
"3452","SFN","DMTN",0.497
"1072","SFN","PLN",0.9
"1313","ACACB","RGS1",0.422
"1248","SFN","EXO1",0.589
"4165","SMC4","H2BC9",0.499
"4332","TUBB4B","RIBC2",0.806
"1331","TUBB4B","CFAP45",0.818
"3658","TUBB4B","TUBA1C",0.956
"2605","TUBB4B","FAM166B",0.8
"2306","C1QTNF1","COL4A6",0.459
"4609","TUBB4B","DYNC2H1",0.666
"2927","TUBB4B","PIERCE1",0.802
"3713","TUBB4B","PFDN5",0.58
"4058","SMC4","H2BC11",0.499
"3537","SMC4","H2AX",0.499
"2238","C15orf48","NDUFA4L2",0.54
"1063","SMC4","H2BC12",0.499
"3919","C15orf48","COX6B1",0.629
"4616","C15orf48","COX7B",0.54
"4408","PHF10","H4C8",0.9
"4302","SMC4","REC8",0.446
"3071","ERBB4","TGFA",0.908
"2113","PHF10","SMARCA2",0.982
"1377","PHF10","H3C10",0.8
"4253","PHF10","H4C9",0.9
"4539","PHF10","BCL11A",0.54
"4387","PHF10","H3C8",0.8
"1016","PHF10","DPF1",0.836
"1881","PHF10","H4C3",0.9
"2328","ERBB4","NRG4",0.989
"4173","PHF10","DPF3",0.977
"2424","ERBB4","BTC",0.988
"1814","ERBB4","DLG2",0.654
"1223","ERBB4","NRG2",0.998
"2338","ERBB4","MATK",0.578
"2832","OAS2","OAS1",0.925
"1356","ERBB4","S100A4",0.405
"1886","OAS2","CKAP2",0.422
"1653","OAS2","PRKG1",0.498
"3957","FOXM1","TK1",0.459
"3648","ERBB4","PTK6",0.565
"3059","ERBB4","GRB7",0.741
"2384","FOXM1","CDK1",0.85
"3219","FOXM1","DEPDC1",0.441
"2632","FOXM1","CCNL2",0.55
"1735","PRELP","OMD",0.431
"1254","PLD1","EGLN1",0.619
"3609","PLD1","PLD4",0.9
"3672","ESR2","FKBP5",0.499
"1863","ESR2","KLF5",0.847
"2104","ESR2","GNG7",0.499
"2967","ESR2","GNG4",0.499
"2663","ESR2","TRAC",0.833
"2426","ESR2","BTC",0.408
"2213","ESR2","NME2",0.408
"1170","IFNAR2","STAT1",0.934
"1990","PRELP","POSTN",0.405
"1211","DNAJB13","SEPTIN4",0.598
"1978","DOK7","AGRN",0.81
"1602","SHANK2","DLGAP3",0.789
"1824","IKZF3","FOXP3",0.557
"3622","IKZF3","CHD4",0.47
"2610","IKZF3","RUNX3",0.738
"3512","NFASC","SPTBN2",0.499
"1935","NFASC","NRCAM",0.964
"3700","NFASC","CNTN1",0.992
"1070","NFASC","ANK2",0.9
"2146","NFASC","KCNQ3",0.499
"3960","NFASC","SPTBN4",0.76
"4526","NFASC","SCN7A",0.499
"2057","SHANK2","NLGN4X",0.505
"1812","SHANK2","DLG2",0.499
"2644","NR4A2","TRAC",0.63
"1114","JPH1","RYR1",0.83
"2523","JPH1","JPH4",0.54
"3359","E2F1","CDKN2A",0.742
"3606","E2F1","KPNA2",0.453
"2713","E2F1","CDKN1A",0.71
"3439","E2F1","CEBPA",0.836
"1535","E2F1","CDC20",0.457
"4645","E2F1","NDN",0.943
"2115","E2F1","SMARCA2",0.43
"1241","E2F1","E2F2",0.989
"4265","RPL22","RPS10",0.921
"3344","TSPOAP1","VAMP2",0.499
"1777","DMPK","SECISBP2",0.405
"3770","RPL22","BOP1",0.448
"1900","E2F1","TP73",0.457
"4716","KCNJ11","DIABLO",0.825
"4723","KCNJ11","KCNJ8",0.991
"3678","KCNJ11","LDHA",0.712
"1066","KCNJ11","ANK2",0.653
"3454","APBB3","RHOBTB2",0.611
"1775","RPL22","SECISBP2",0.8
"3090","RPL22","RPL36A",0.87
"2856","RPL22","RPL39L",0.524
"3826","RPL22","RPL26",0.925
"3837","RPL22","RPL17",0.917
"4657","RPL22","RPS17",0.927
"4514","LUC7L2","SNRPN",0.696
"4013","LUC7L2","SNRNP70",0.884
"2217","LUC7L2","LUC7L3",0.787
"2153","BLM","FANCA",0.815
"1919","BLM","FANCG",0.809
"2598","BLM","RBBP8",0.516
"2033","BLM","BRCA2",0.8
"2625","OCLN","JAM2",0.437
"3873","OCLN","TJP3",0.982
"1143","OCLN","CLDN7",0.993
"2590","OCLN","CTNND1",0.707
"2131","OCLN","GJB2",0.589
"1212","OCLN","GJB1",0.933
"3520","BLM","H2AX",0.457
"2355","OCLN","CLDN3",0.979
"2738","OCLN","CLDN5",0.99
"1923","BLM","RAD50",0.716
"1748","BLM","MSH5",0.581
"2479","OCLN","CSNK1E",0.545
"3581","OCLN","TJP2",0.991
"2952","OCLN","CLDN9",0.758
"1908","OCLN","PRKCZ",0.59
"2494","OCLN","CLDN6",0.659
"3173","OCLN","CLDN4",0.943
"1106","BLM","XRCC2",0.63
"4494","BLM","RAD51",0.797
"2169","LINGO1","MAG",0.664
"1250","BLM","EXO1",0.951
"3361","GIT2","CDKN2A",0.548
"1153","GIT2","PAK3",0.582
"2205","GIT2","GRK5",0.768
"3759","HTR3A","SHISA9",0.72
"4074","SYT17","CHMP4A",0.587
"2118","DPF1","SMARCA2",0.903
"3973","VANGL1","PRICKLE3",0.949
"1238","VANGL1","NOS1AP",0.433
"1580","HTR3A","GRIK3",0.54
"4455","VANGL1","PRICKLE2",0.971
"1687","VANGL1","PTPN3",0.45
"4171","DPF1","DPF3",0.998
"3052","RET","GRB7",0.749
"4191","RET","NCAM1",0.724
"1400","RET","NGF",0.639
"3554","TTC30A","ZC2HC1C",0.606
"2773","TTC30A","TTC30B",0.818
"1882","HP","CUBN",0.667
"2533","SVIL","ITGB2",0.426
"1306","SVIL","KIF14",0.711
"1425","COL27A1","COL11A1",0.419
"1514","HP","MMP9",0.645
"4497","RET","CBLC",0.457
"1697","RET","RAP1GAP",0.499
"1619","COL27A1","COL16A1",0.524
"4087","H2BC12","APBB1",0.499
"2034","UBE2C","BRCA2",0.72
"1537","UBE2C","CDC20",0.97
"3612","PIGR","JCHAIN",0.999
"2180","CRB3","LLGL2",0.4
"1476","CRB3","PARD6B",0.926
"4491","H2BC12","RAD51",0.499
"1102","H2BC12","H2AC11",0.945
"2765","H2BC12","POLR2F",0.533
"3524","H2BC12","H2AX",0.943
"4052","H2BC12","H2BC11",0.946
"4147","H2BC12","H2BC9",0.481
"3163","H2BC12","HDAC9",0.653
"1380","H2BC12","H3C10",0.903
"4242","H2BC12","H4C9",0.94
"4377","H2BC12","H3C8",0.903
"4249","CENPL","H4C9",0.8
"2226","CENPL","CENPN",0.995
"1873","CENPL","H4C3",0.8
"1342","CENPL","CENPW",0.974
"3237","CENPL","HJURP",0.499
"2477","CENPL","CENPK",0.995
"4413","CENPL","H4C8",0.8
"4479","UBE2C","RAD51",0.72
"3195","UBE2C","TOP2A",0.47
"2265","UBE2C","PTTG1",0.422
"1205","UBE2C","PCGF3",0.582
"1277","UBE2C","NEK2",0.499
"2399","UBE2C","CDK1",0.659
"3808","RSPO1","RNF43",0.997
"1291","RSPO1","LGR6",0.978
"3179","NRARP","IGF2BP2",0.432
"2031","NHEJ1","BRCA2",0.54
"1878","H2BC12","H4C3",0.94
"1457","H2BC12","ZNF217",0.499
"4300","H2BC12","REC8",0.499
"4522","ANK2","SCN7A",0.499
"1934","ANK2","NRCAM",0.856
"4211","ANK2","NCAM1",0.414
"3939","ANK2","TTN",0.783
"3377","ANK2","TRPC1",0.402
"3964","ANK2","SPTBN4",0.849
"1230","ANK2","DMD",0.593
"4431","H2BC12","H4C8",0.94
"1463","H2BC12","ORC1",0.547
"1421","ANK2","L1CAM",0.982
"2014","H2BC12","BRCA2",0.499
"4179","H2BC12","UHRF1",0.499
"1683","H2BC12","PHF1",0.499
"2144","ANK2","KCNQ3",0.499
"1965","H2BC12","GATA3",0.499
"3513","ANK2","SPTBN2",0.605
"3784","H2BC12","DET1",0.622
"1926","H2BC12","RAD50",0.499
"1193","PLN","ATP1A2",0.751
"1303","HNRNPA1L2","KIF14",0.422
"4721","PLN","KCNJ8",0.54
"1285","SYNE2","SYNE1",0.949
"2652","NR3C2","TRAC",0.514
"2756","SYNE2","SUN2",0.999
"1363","TES","TNFAIP8L2",0.465
"1095","CX3CR1","CCL20",0.871
"2437","CX3CR1","CXCL1",0.959
"4290","CX3CR1","CCL4",0.651
"2297","CX3CR1","CCL8",0.659
"4327","CX3CR1","CCL4L2",0.694
"1186","CX3CR1","CCL28",0.673
"2500","CASP8","CARD11",0.551
"1479","CASP8","CARD9",0.972
"4034","CX3CR1","CCL5",0.981
"4260","CASP8","TNFAIP3",0.457
"3800","CASP8","NLRP1",0.426
"2987","CASP8","TNF",0.796
"1636","CASP8","TRAF1",0.771
"1807","CASP8","BCL2L1",0.487
"1435","CASP8","ZBP1",0.655
"1364","CASP8","TNFAIP8L2",0.461
"1658","CASP8","ROMO1",0.41
"2808","CX3CR1","CXCR4",0.517
"1213","CX3CR1","CXCL9",0.69
"1323","FCGR2B","FCGR3A",0.576
"2572","CASP8","BCL2",0.59
"1756","FCGR2B","SYK",0.9
"1386","FCGR2B","FCGR1A",0.768
"2072","FCGR2B","SDC1",0.414
"3483","CASP8","LYN",0.446
"3466","FCGR2B","LYN",0.757
"2879","FCGR2B","PTPN6",0.575
"4294","CCL20","CCL4",0.532
"3992","CCL20","CXCL17",0.802
"4040","CCL20","CCL5",0.761
"2435","CCL20","CXCL1",0.67
"1626","CCL20","CXCR3",0.982
"3300","CCL20","ACKR2",0.56
"2806","CCL20","CXCR4",0.903
"2763","H2AC11","POLR2F",0.829
"3039","MAP3K5","ERN1",0.997
"1793","MAP3K5","TNFSF13B",0.414
"4274","MAP3K5","MAPK8IP3",0.676
"4255","MAP3K5","TNFAIP3",0.584
"2712","MAP3K5","CDKN1A",0.445
"1637","MAP3K5","TRAF1",0.684
"3950","MAP3K5","MAP2K6",0.68
"4441","CACNA1G","CACNA1A",0.564
"1113","CACNA1G","RYR1",0.54
"1585","CACNA1G","GRIK3",0.54
"4205","CACNA1G","NCAM1",0.499
"4525","CACNA1G","SCN7A",0.558
"1455","CACNA1G","CACNA1B",0.691
"1129","CACNA1G","SCNN1A",0.54
"1835","CACNA1G","CACNA1F",0.581
"4246","H2AC11","H4C9",0.912
"3620","H2AC11","CHD4",0.853
"2028","XRCC2","BRCA2",0.885
"4411","H2AC11","H4C8",0.907
"3686","H2AC11","H2BC18",0.907
"1865","H2AC11","H4C3",0.907
"4048","H2AC11","H2BC11",0.947
"1249","XRCC2","EXO1",0.499
"4488","XRCC2","RAD51",0.938
"2602","XRCC2","RBBP8",0.499
"1929","XRCC2","RAD50",0.499
"3680","ZSWIM5","PRAME",0.54
"2531","KLHL14","ALG3",0.414
"4599","TRPV6","KCNN4",0.489
"3556","HAND2","GATA4",0.916
"1960","HAND2","GATA3",0.408
"4438","RYR1","CACNA1A",0.54
"1836","RYR1","CACNA1F",0.722
"2418","MFAP5","MFAP4",0.499
"3425","MFAP5","FBN2",0.776
"2291","MFAP5","EFEMP1",0.499
"2612","TEAD4","RUNX3",0.631
"1251","RYR1","RYR2",0.959
"1453","RYR1","CACNA1B",0.54
"1430","RYR1","FKBP1C",0.436
"1428","TEAD4","VGLL1",0.824
"2656","HLA-DRB1","TRAC",0.487
"1743","HLA-DRB1","OGN",0.583
"2994","HLA-DRB1","HLA-DMB",0.994
"1729","HLA-DRB1","HLA-DRB5",0.907
"3888","HLA-DRB1","AP1M2",0.499
"1708","HLA-DRB1","HLA-DQA2",0.901
"1438","CLDN7","TACSTD2",0.926
"1721","HLA-DRB1","HLA-DQB1",0.618
"4107","HLA-DRB1","LCK",0.499
"2411","HLA-DRB1","HLA-DRA",0.999
"3691","HLA-DRB1","VIM",0.906
"3149","HLA-DRB1","HLA-DPB1",0.909
"2895","HLA-DRB1","HLA-DPA1",0.936
"2460","HLA-DRB1","AP1S3",0.499
"2935","HLA-DRB1","HLA-DQB2",0.639
"1699","HLA-DRB1","HLA-DMA",0.991
"1197","HLA-DRB1","CD3E",0.546
"4521","SCNN1A","SCN7A",0.54
"1582","SCNN1A","GRIK3",0.54
"1555","F8","PLAU",0.54
"2235","F8","FOLR1",0.499
"1312","F8","CFH",0.54
"2639","F8","MASP2",0.54
"3211","F8","COLEC11",0.54
"3274","F8","SERPINA1",0.4
"1737","F8","F10",0.973
"3064","F8","TGFA",0.499
"2955","CLDN7","CLDN9",0.65
"2221","CLDN7","TSPAN8",0.87
"3585","CLDN7","TJP2",0.96
"2493","CLDN7","CLDN6",0.65
"2067","CLDN7","SDC1",0.402
"2123","CLDN7","CD9",0.656
"2740","CLDN7","CLDN5",0.864
"2357","CLDN7","CLDN3",0.731
"3171","CLDN7","CLDN4",0.924
"1995","DSC3","DSP",0.748
"2948","DSC3","PERP",0.526
"2252","DSC3","JUP",0.724
"3863","CLDN7","TJP3",0.957
"4310","RAB25","C9orf72",0.482
"2515","RRM2","CCNF",0.685
"2391","RRM2","CDK1",0.661
"4008","PAK3","VAV1",0.499
"1418","PAK3","VAV3",0.499
"4448","STAT1","IFIT2",0.563
"2060","MMP17","SDC1",0.412
"1769","SIGLEC14","SYK",0.414
"3767","GNL3L","BOP1",0.476
"4454","GNL3L","XIST",0.755
"2339","NTRK3","MATK",0.9
"1403","NTRK3","NGF",0.982
"4102","STAT1","LCK",0.518
"2901","HS3ST3B1","HLA-DPA1",0.414
"3482","STAT1","LYN",0.518
"1972","STAT1","GATA3",0.588
"1423","STAT1","L1CAM",0.405
"1705","STAT1","PSMB9",0.561
"4341","STAT1","GHR",0.671
"1670","STAT1","IL2RG",0.499
"1381","STAT1","FCGR1A",0.527
"3987","CCL28","CXCL17",0.734
"3601","STAT1","KPNA2",0.609
"2490","STAT1","IRF9",0.999
"3296","CCL28","ACKR2",0.444
"3368","STAT1","PIK3CG",0.499
"4583","STAT1","ISG15",0.852
"4036","CCL28","CCL5",0.734
"2816","CCL28","CXCR4",0.65
"1627","CCL28","CXCR3",0.65
"1217","CCL28","CXCL9",0.734
"4407","ZEB1","ZEB2",0.9
"4550","TNNI1","TPM2",0.727
"3850","TNNI1","MYH3",0.721
"3947","TNNI1","TNNT1",0.691
"1228","TNNI1","DMD",0.499
"1752","STAT1","SYK",0.512
"1481","STAT1","IFIT3",0.541
"1346","STAT1","KPNA5",0.408
"4124","CD3E","LCK",0.753
"2423","PNP","TYMP",0.9
"1984","PNP","XDH",0.805
"1728","CD3E","HLA-DRB5",0.499
"2413","CD3E","HLA-DRA",0.499
"3996","PPT2","SARS2",0.617
"4675","TNNI1","TPM3",0.745
"2893","CD3E","HLA-DPA1",0.499
"1717","CD3E","HLA-DQB1",0.504
"1672","CD3E","CD52",0.414
"3934","PTGS1","COX6B1",0.465
"3150","CD3E","HLA-DPB1",0.499
"1753","CD3E","SYK",0.996
"1709","CD3E","HLA-DQA2",0.499
"2789","CD3E","CD8A",0.9
"4722","ATP1A2","KCNJ8",0.54
"2931","CD3E","HLA-DQB2",0.499
"1394","CD3E","CD2",0.416
"2775","WHRN","MYO3B",0.815
"3655","ATP1A2","FXYD6",0.577
"3093","PCGF3","EZH1",0.9
"2032","PCGF3","BRCA2",0.54
"4505","WHRN","EPS8",0.959
"1526","PCGF3","CDC20",0.54
"4564","WHRN","ESPN",0.8
"4553","CALD1","TPM2",0.499
"2451","CALD1","MYH11",0.829
"1294","CALD1","LMOD1",0.832
"4676","CALD1","TPM3",0.499
"1443","CALD1","SORBS1",0.499
"2132","GJB1","GJB2",0.998
"2797","CALD1","ACTG2",0.528
"4739","SEPTIN4","SNCA",0.569
"4495","SEPTIN4","SEPTIN3",0.944
"1790","PCGF3","CSNK2B",0.474
"4492","PCGF3","RAD51",0.54
"1606","GJB1","GJB3",0.558
"4039","CXCL9","CCL5",0.882
"3988","CXCL9","CXCL17",0.734
"2803","CXCL9","CXCR4",0.985
"2431","CXCL9","CXCL1",0.664
"1628","CXCL9","CXCR3",0.996
"3056","NRG2","GRB7",0.499
"3651","NRG2","PTK6",0.499
"2330","NRG2","NRG4",0.924
"2427","NRG2","BTC",0.4
"4735","GJB1","SNCA",0.418
"1979","DMD","AGRN",0.634
"2341","NRG2","MATK",0.499
"4685","DMD","TPM3",0.499
"2163","DMD","LAMB3",0.499
"3945","DMD","TNNT1",0.499
"2420","DMD","SNTB1",0.952
"3020","DMD","LAMA2",0.676
"2456","DMD","PGM5",0.723
"4546","DMD","TPM2",0.499
"1231","DMD","KRT19",0.556
"2268","KRT19","KRT15",0.495
"2138","KRT19","KRT18",0.858
"1999","KRT19","DSP",0.696
"3430","KRT19","PROM1",0.426
"4190","COL6A1","NCAM1",0.499
"1512","COL6A1","MMP9",0.49
"2304","KRT19","KRT80",0.591
"1924","EXO1","RAD50",0.499
"2386","EXO1","CDK1",0.531
"4493","EXO1","RAD51",0.538
"1936","EXO1","PCNA",0.848
"2593","EXO1","RBBP8",0.876
"2029","EXO1","BRCA2",0.628
"1916","RYR2","CYBB",0.416
"1861","EGLN1","HIF3A",0.639
"2867","RYR2","PRKD1",0.459
"4603","RYR2","KCNN4",0.496
"1429","RYR2","FKBP1C",0.518
"2822","PSEN2","FHL2",0.669
"3003","PSEN2","HLA-DMB",0.591
"1610","PSEN2","NR5A1",0.495
"2645","ESRRG","TRAC",0.707
"3969","EGLN1","EGLN2",0.906
"1351","CENPF","MKI67",0.448
"2011","EGLN1","RHOBTB3",0.567
"1500","CENPF","KIF2C",0.47
"4446","CENPF","FBF1",0.54
"1641","CENPF","ZWINT",0.584
"2706","DTL","CDKN1A",0.457
"2275","PROX1","NR2F2",0.446
"1937","DTL","PCNA",0.979
"1527","NEK2","CDC20",0.861
"3066","IRF6","TGFA",0.438
"3783","DTL","DET1",0.9
"1600","IRF6","MAFB",0.422
"2754","SYNE1","SUN2",0.999
"2095","HSD11B1","VLDLR",0.418
"3075","KIF14","RACGAP1",0.455
"3810","LGR6","RNF43",0.499
"1441","LMOD1","SORBS1",0.499
"2448","LMOD1","MYH11",0.8
"2794","LMOD1","ACTG2",0.526
"2752","KIF14","KIF26B",0.54
"4549","LMOD1","TPM2",0.539
"3253","KIF14","KLC1",0.54
"4677","LMOD1","TPM3",0.539
"3240","KIF14","HJURP",0.405
"1675","KIF14","KIF4A",0.413
"3582","KIF14","TJP2",0.457
"1664","KIF14","KIF12",0.54
"3905","KIF14","KIF18B",0.54
"3595","KIF14","KIF1A",0.54
"2308","KIF14","KIF20A",0.756
"2844","KIF14","KIF26A",0.54
"2280","KIF14","PRC1",0.902
"2179","KIF14","CIT",0.654
"3511","KIF14","SPTBN2",0.416
"2910","KIF14","KIFC1",0.54
"2761","KIF14","OBSL1",0.457
"1497","KIF14","KIF2C",0.66
"1739","CFH","F10",0.54
"4666","CFH","SELL",0.457
"2349","CFH","SPP1",0.619
"2694","ASPM","WDR62",0.798
"1557","CFH","PLAU",0.54
"3197","ASPM","TOP2A",0.477
"3402","TCF21","HOXB6",0.42
"1843","RGS1","GNA14",0.501
"3735","SGK1","ASPG",0.537
"1424","DDR2","COL11A1",0.656
"1520","SGK1","TSC22D3",0.899
"3998","FCGR3A","VAV1",0.499
"1382","FCGR3A","FCGR1A",0.967
"2640","CFH","MASP2",0.54
"3210","CFH","COLEC11",0.54
"2173","CFH","STX2",0.679
"1345","ADAMTS4","CEP85L",0.439
"1415","FCGR3A","VAV3",0.499
"4093","FCGR3A","LCK",0.487
"1357","FCGR3A","S100A4",0.576
"1393","FCGR3A","CD2",0.576
"1763","FCGR3A","SYK",0.948
"4201","FCGR3A","NCAM1",0.765
"2607","CFAP45","FAM166B",0.8
"4329","CFAP45","RIBC2",0.801
"2928","CFAP45","PIERCE1",0.8
"2048","HDGF","EGFL6",0.422
"4031","ACKR1","CCL5",0.981
"2432","ACKR1","CXCL1",0.987
"2185","NAXE","NUDT14",0.536
"1874","CENPW","H4C3",0.8
"4307","LAMTOR2","C9orf72",0.72
"3208","LAMTOR2","ATP6V0E2",0.499
"3238","CENPW","HJURP",0.499
"4434","CENPW","H4C8",0.8
"1906","SLC39A1","PRKCZ",0.582
"2476","CENPW","CENPK",0.979
"4235","CENPW","H4C9",0.8
"3203","MKI67","TOP2A",0.474
