name	name-2	source_db_name	source_db_version
OR8G2	G PROTEIN COUPLED RECEPTOR	dGene	27-Jun-13
OR8H3	G PROTEIN COUPLED RECEPTOR	dGene	27-Jun-13
OR8K5	G PROTEIN COUPLED RECEPTOR	dGene	27-Jun-13
OR8S1	G PROTEIN COUPLED RECEPTOR	dGene	27-Jun-13
OR8U1	G PROTEIN COUPLED RECEPTOR	dGene	27-Jun-13
OR9A1P	G PROTEIN COUPLED RECEPTOR	dGene	27-Jun-13
OR9A2	G PROTEIN COUPLED RECEPTOR	dGene	27-Jun-13
OR9A4	G PROTEIN COUPLED RECEPTOR	dGene	27-Jun-13
OR9G1	G PROTEIN COUPLED RECEPTOR	dGene	27-Jun-13
OR9K2	G PROTEIN COUPLED RECEPTOR	dGene	27-Jun-13
OR9Q1	G PROTEIN COUPLED RECEPTOR	dGene	27-Jun-13
P2RY14	G PROTEIN COUPLED RECEPTOR	dGene	27-Jun-13
P2RY4	G PROTEIN COUPLED RECEPTOR	dGene	27-Jun-13
P2RY6	G PROTEIN COUPLED RECEPTOR	dGene	27-Jun-13
P2RY8	G PROTEIN COUPLED RECEPTOR	dGene	27-Jun-13
PPYR1	G PROTEIN COUPLED RECEPTOR	dGene	27-Jun-13
PRLHR	G PROTEIN COUPLED RECEPTOR	dGene	27-Jun-13
SUCNR1	G PROTEIN COUPLED RECEPTOR	dGene	27-Jun-13
TAS2R39	G PROTEIN COUPLED RECEPTOR	dGene	27-Jun-13
TAS2R40	G PROTEIN COUPLED RECEPTOR	dGene	27-Jun-13
TAS2R60	G PROTEIN COUPLED RECEPTOR	dGene	27-Jun-13
VIPR1	G PROTEIN COUPLED RECEPTOR	dGene	27-Jun-13
VIPR2	G PROTEIN COUPLED RECEPTOR	dGene	27-Jun-13
VN1R2	G PROTEIN COUPLED RECEPTOR	dGene	27-Jun-13
VN1R3	G PROTEIN COUPLED RECEPTOR	dGene	27-Jun-13
VN1R6P	G PROTEIN COUPLED RECEPTOR	dGene	27-Jun-13
XCR1	G PROTEIN COUPLED RECEPTOR	dGene	27-Jun-13
AR	NUCLEAR HORMONE RECEPTOR	dGene	27-Jun-13
HNF4A	NUCLEAR HORMONE RECEPTOR	dGene	27-Jun-13
NR1I3	NUCLEAR HORMONE RECEPTOR	dGene	27-Jun-13
NR2C2	NUCLEAR HORMONE RECEPTOR	dGene	27-Jun-13
NR3C1	NUCLEAR HORMONE RECEPTOR	dGene	27-Jun-13
NR4A1	NUCLEAR HORMONE RECEPTOR	dGene	27-Jun-13
NR4A3	NUCLEAR HORMONE RECEPTOR	dGene	27-Jun-13
PPARD	NUCLEAR HORMONE RECEPTOR	dGene	27-Jun-13
RARA	NUCLEAR HORMONE RECEPTOR	dGene	27-Jun-13
RARG	NUCLEAR HORMONE RECEPTOR	dGene	27-Jun-13
RORC	NUCLEAR HORMONE RECEPTOR	dGene	27-Jun-13
THRA	NUCLEAR HORMONE RECEPTOR	dGene	27-Jun-13
PIK3C2G	PHOSPHATIDYLINOSITOL 3 KINASE	dGene	27-Jun-13
PIK3C2G	KINASE	dGene	27-Jun-13
PIK3R1	PHOSPHATIDYLINOSITOL 3 KINASE	dGene	27-Jun-13
PIK3R1	KINASE	dGene	27-Jun-13
PIK3R2	PHOSPHATIDYLINOSITOL 3 KINASE	dGene	27-Jun-13
PIK3R2	KINASE	dGene	27-Jun-13
APP	PROTEASE INHIBITOR	dGene	27-Jun-13
BIRC5	PROTEASE INHIBITOR	dGene	27-Jun-13
C5	PROTEASE INHIBITOR	dGene	27-Jun-13
CARD16	PROTEASE INHIBITOR	dGene	27-Jun-13
CARD17	PROTEASE INHIBITOR	dGene	27-Jun-13
COL7A1	PROTEASE INHIBITOR	dGene	27-Jun-13
CRIM1	PROTEASE INHIBITOR	dGene	27-Jun-13
CST3	PROTEASE INHIBITOR	dGene	27-Jun-13
CST4	PROTEASE INHIBITOR	dGene	27-Jun-13
HMSD	PROTEASE INHIBITOR	dGene	27-Jun-13
IGHEP2	PROTEASE INHIBITOR	dGene	27-Jun-13
ITIH1	PROTEASE INHIBITOR	dGene	27-Jun-13
ITIH6	PROTEASE INHIBITOR	dGene	27-Jun-13
PAPLN	PROTEASE INHIBITOR	dGene	27-Jun-13
PCSK1N	PROTEASE INHIBITOR	dGene	27-Jun-13
PI3	PROTEASE INHIBITOR	dGene	27-Jun-13
SERPINA10	PROTEASE INHIBITOR	dGene	27-Jun-13
SERPINA2	PROTEASE INHIBITOR	dGene	27-Jun-13
SERPINB12	PROTEASE INHIBITOR	dGene	27-Jun-13
SERPINB3	PROTEASE INHIBITOR	dGene	27-Jun-13
SERPINC1	PROTEASE INHIBITOR	dGene	27-Jun-13
SERPINE2	PROTEASE INHIBITOR	dGene	27-Jun-13
SERPINH1P1	PROTEASE INHIBITOR	dGene	27-Jun-13
SPINK5	PROTEASE INHIBITOR	dGene	27-Jun-13
SPINK6	PROTEASE INHIBITOR	dGene	27-Jun-13
SPINK8	PROTEASE INHIBITOR	dGene	27-Jun-13
SPINLW1	PROTEASE INHIBITOR	dGene	27-Jun-13
SPINT2	PROTEASE INHIBITOR	dGene	27-Jun-13
SPOCK1	PROTEASE INHIBITOR	dGene	27-Jun-13
SPOCK3	PROTEASE INHIBITOR	dGene	27-Jun-13
TIMP3	PROTEASE INHIBITOR	dGene	27-Jun-13
TIMP4	PROTEASE INHIBITOR	dGene	27-Jun-13
WFDC3	PROTEASE INHIBITOR	dGene	27-Jun-13
XIAP	PROTEASE INHIBITOR	dGene	27-Jun-13
ABHD10	PROTEASE	dGene	27-Jun-13
ADAM10	PROTEASE	dGene	27-Jun-13
ADAM11	PROTEASE	dGene	27-Jun-13
ADAM15	PROTEASE	dGene	27-Jun-13
ADAM19	PROTEASE	dGene	27-Jun-13
ADAM29	PROTEASE	dGene	27-Jun-13
ADAM32	PROTEASE	dGene	27-Jun-13
ADAM33	PROTEASE	dGene	27-Jun-13
ADAM3A	PROTEASE	dGene	27-Jun-13
ADAMTS18	PROTEASE	dGene	27-Jun-13
ADAMTS20	PROTEASE	dGene	27-Jun-13
ADAMTS3	PROTEASE	dGene	27-Jun-13
ADAMTS9	PROTEASE	dGene	27-Jun-13
AGBL3	PROTEASE	dGene	27-Jun-13
AGBL4	PROTEASE	dGene	27-Jun-13
APH1B	PROTEASE	dGene	27-Jun-13
AQPEP	PROTEASE	dGene	27-Jun-13
ATG4B	PROTEASE	dGene	27-Jun-13
ATXN3	PROTEASE	dGene	27-Jun-13
C2	PROTEASE	dGene	27-Jun-13
C9ORF3	PROTEASE	dGene	27-Jun-13
CAPN1	PROTEASE	dGene	27-Jun-13
CAPN11	PROTEASE	dGene	27-Jun-13
CAPN2	PROTEASE	dGene	27-Jun-13
CAPN3	PROTEASE	dGene	27-Jun-13
CAPN5	PROTEASE	dGene	27-Jun-13
CAPN7	PROTEASE	dGene	27-Jun-13
CASP10	PROTEASE	dGene	27-Jun-13
CASP12	PROTEASE	dGene	27-Jun-13
CASP2	PROTEASE	dGene	27-Jun-13
CASP7	PROTEASE	dGene	27-Jun-13
CELA3B	PROTEASE	dGene	27-Jun-13
CFD	PROTEASE	dGene	27-Jun-13
CLPP	PROTEASE	dGene	27-Jun-13
CPB1	PROTEASE	dGene	27-Jun-13
CPE	PROTEASE	dGene	27-Jun-13
CPN1	PROTEASE	dGene	27-Jun-13
CTRC	PROTEASE	dGene	27-Jun-13
CTRL	PROTEASE	dGene	27-Jun-13
CTSB	PROTEASE	dGene	27-Jun-13
CTSE	PROTEASE	dGene	27-Jun-13
CTSG	PROTEASE	dGene	27-Jun-13
CTSL1	PROTEASE	dGene	27-Jun-13
CTSL1P3	PROTEASE	dGene	27-Jun-13
CTSL2	PROTEASE	dGene	27-Jun-13
CTSO	PROTEASE	dGene	27-Jun-13
CTSS	PROTEASE	dGene	27-Jun-13
CTSW	PROTEASE	dGene	27-Jun-13
DNPEP	PROTEASE	dGene	27-Jun-13
DPEP2	PROTEASE	dGene	27-Jun-13
DPEP3	PROTEASE	dGene	27-Jun-13
DPP10	PROTEASE	dGene	27-Jun-13
DPP3	PROTEASE	dGene	27-Jun-13
ECE1	PROTEASE	dGene	27-Jun-13
ECEL1	PROTEASE	dGene	27-Jun-13
ERAP1	PROTEASE	dGene	27-Jun-13
ERMP1	PROTEASE	dGene	27-Jun-13
F9	PROTEASE	dGene	27-Jun-13
FAP	PROTEASE	dGene	27-Jun-13
GGH	PROTEASE	dGene	27-Jun-13
GGT1	PROTEASE	dGene	27-Jun-13
GGT2	PROTEASE	dGene	27-Jun-13
GGT6	PROTEASE	dGene	27-Jun-13
GGTLC1	PROTEASE	dGene	27-Jun-13
GGTLC5P	PROTEASE	dGene	27-Jun-13
GZMA	PROTEASE	dGene	27-Jun-13
GZMH	PROTEASE	dGene	27-Jun-13
GZMM	PROTEASE	dGene	27-Jun-13
HABP2	PROTEASE	dGene	27-Jun-13
HM13	PROTEASE	dGene	27-Jun-13
HPR	PROTEASE	dGene	27-Jun-13
HTRA1	PROTEASE	dGene	27-Jun-13
IHH	PROTEASE	dGene	27-Jun-13
IMMP2L	PROTEASE	dGene	27-Jun-13
KLK10	PROTEASE	dGene	27-Jun-13
KLK15	PROTEASE	dGene	27-Jun-13
KLK2	PROTEASE	dGene	27-Jun-13
KLK3	PROTEASE	dGene	27-Jun-13
KLK4	PROTEASE	dGene	27-Jun-13
KLK8	PROTEASE	dGene	27-Jun-13
KLK9	PROTEASE	dGene	27-Jun-13
KY	PROTEASE	dGene	27-Jun-13
LOC440434	PROTEASE	dGene	27-Jun-13
LOC642935	PROTEASE	dGene	27-Jun-13
LONP1	PROTEASE	dGene	27-Jun-13
LONP2	PROTEASE	dGene	27-Jun-13
MME	PROTEASE	dGene	27-Jun-13
MMP10	PROTEASE	dGene	27-Jun-13
MMP13	PROTEASE	dGene	27-Jun-13
MMP25	PROTEASE	dGene	27-Jun-13
MMP28	PROTEASE	dGene	27-Jun-13
NAPSB	PROTEASE	dGene	27-Jun-13
OMA1	PROTEASE	dGene	27-Jun-13
OSGEP	PROTEASE	dGene	27-Jun-13
OSGEPL1	PROTEASE	dGene	27-Jun-13
OTUB2	PROTEASE	dGene	27-Jun-13
OTUD7B	PROTEASE	dGene	27-Jun-13
OVCH1	PROTEASE	dGene	27-Jun-13
PAMR1	PROTEASE	dGene	27-Jun-13
PCSK5	PROTEASE	dGene	27-Jun-13
PCSK7	PROTEASE	dGene	27-Jun-13
PGPEP1	PROTEASE	dGene	27-Jun-13
PGPEP1L	PROTEASE	dGene	27-Jun-13
PIGK	PROTEASE	dGene	27-Jun-13
PMPCB	PROTEASE	dGene	27-Jun-13
PROC	PROTEASE	dGene	27-Jun-13
PRSS16	PROTEASE	dGene	27-Jun-13
PRSS3	PROTEASE	dGene	27-Jun-13
PRSS36	PROTEASE	dGene	27-Jun-13
PRSS37	PROTEASE	dGene	27-Jun-13
PRSS43	PROTEASE	dGene	27-Jun-13
PRSS44	PROTEASE	dGene	27-Jun-13
PRSS47	PROTEASE	dGene	27-Jun-13
PRSS50	PROTEASE	dGene	27-Jun-13
PSMA5	PROTEASE	dGene	27-Jun-13
PSMB3P	PROTEASE	dGene	27-Jun-13
PSMB8	PROTEASE	dGene	27-Jun-13
PSMB9	PROTEASE	dGene	27-Jun-13
PSMC2	PROTEASE	dGene	27-Jun-13
RCE1	PROTEASE	dGene	27-Jun-13
SCPEP1	PROTEASE	dGene	27-Jun-13
SCRN3	PROTEASE	dGene	27-Jun-13
SENP3	PROTEASE	dGene	27-Jun-13
SENP6	PROTEASE	dGene	27-Jun-13
SOLH	PROTEASE	dGene	27-Jun-13
SPPL2C	PROTEASE	dGene	27-Jun-13
TMPRSS11B	PROTEASE	dGene	27-Jun-13
TMPRSS11F	PROTEASE	dGene	27-Jun-13
TMPRSS2	PROTEASE	dGene	27-Jun-13
TMPRSS4	PROTEASE	dGene	27-Jun-13
TMPRSS5	PROTEASE	dGene	27-Jun-13
TMPRSS7	PROTEASE	dGene	27-Jun-13
TNFAIP3	PROTEASE	dGene	27-Jun-13
TPP1	PROTEASE	dGene	27-Jun-13
TPSB2	PROTEASE	dGene	27-Jun-13
TPSD1	PROTEASE	dGene	27-Jun-13
TPSG1	PROTEASE	dGene	27-Jun-13
USP1	PROTEASE	dGene	27-Jun-13
USP12	PROTEASE	dGene	27-Jun-13
USP17L	PROTEASE	dGene	27-Jun-13
USP17L2	PROTEASE	dGene	27-Jun-13
USP17L3	PROTEASE	dGene	27-Jun-13
USP2	PROTEASE	dGene	27-Jun-13
USP24	PROTEASE	dGene	27-Jun-13
USP26	PROTEASE	dGene	27-Jun-13
USP28	PROTEASE	dGene	27-Jun-13
USP29	PROTEASE	dGene	27-Jun-13
USP34	PROTEASE	dGene	27-Jun-13
USP35	PROTEASE	dGene	27-Jun-13
USP4	PROTEASE	dGene	27-Jun-13
USP44	PROTEASE	dGene	27-Jun-13
USP5	PROTEASE	dGene	27-Jun-13
USP53	PROTEASE	dGene	27-Jun-13
USP6	PROTEASE	dGene	27-Jun-13
VCPIP1	PROTEASE	dGene	27-Jun-13
XPNPEP1	PROTEASE	dGene	27-Jun-13
XPNPEP3	PROTEASE	dGene	27-Jun-13
YOD1	PROTEASE	dGene	27-Jun-13
CDC14A	PROTEIN PHOSPHATASE	dGene	27-Jun-13
CDC25B	PROTEIN PHOSPHATASE	dGene	27-Jun-13
DUSP1	PROTEIN PHOSPHATASE	dGene	27-Jun-13
DUSP11	PROTEIN PHOSPHATASE	dGene	27-Jun-13
DUSP13	PROTEIN PHOSPHATASE	dGene	27-Jun-13
DUSP16	PROTEIN PHOSPHATASE	dGene	27-Jun-13
DUSP22	PROTEIN PHOSPHATASE	dGene	27-Jun-13
DUSP23	PROTEIN PHOSPHATASE	dGene	27-Jun-13
DUSP8	PROTEIN PHOSPHATASE	dGene	27-Jun-13
PTPN1	PROTEIN PHOSPHATASE	dGene	27-Jun-13
PTPN11	PROTEIN PHOSPHATASE	dGene	27-Jun-13
PTPN13	PROTEIN PHOSPHATASE	dGene	27-Jun-13
PTPN14	PROTEIN PHOSPHATASE	dGene	27-Jun-13
PTPN20C	PROTEIN PHOSPHATASE	dGene	27-Jun-13
PTPN21	PROTEIN PHOSPHATASE	dGene	27-Jun-13
PTPN3	PROTEIN PHOSPHATASE	dGene	27-Jun-13
PTPN7	PROTEIN PHOSPHATASE	dGene	27-Jun-13
PTPRF	PROTEIN PHOSPHATASE	dGene	27-Jun-13
PTPRG	PROTEIN PHOSPHATASE	dGene	27-Jun-13
PTPRH	PROTEIN PHOSPHATASE	dGene	27-Jun-13
PTPRK	PROTEIN PHOSPHATASE	dGene	27-Jun-13
PTPRU	PROTEIN PHOSPHATASE	dGene	27-Jun-13
SSH1	PROTEIN PHOSPHATASE	dGene	27-Jun-13
MTMR12	MYOTUBULARIN RELATED PROTEIN PHOSPHATASE	dGene	27-Jun-13
MTMR14	MYOTUBULARIN RELATED PROTEIN PHOSPHATASE	dGene	27-Jun-13
MTMR7	MYOTUBULARIN RELATED PROTEIN PHOSPHATASE	dGene	27-Jun-13
MTMR9	MYOTUBULARIN RELATED PROTEIN PHOSPHATASE	dGene	27-Jun-13
SBF1	MYOTUBULARIN RELATED PROTEIN PHOSPHATASE	dGene	27-Jun-13
SBF2	MYOTUBULARIN RELATED PROTEIN PHOSPHATASE	dGene	27-Jun-13
ACVR1C	SERINE THREONINE KINASE	dGene	27-Jun-13
ACVR1C	KINASE	dGene	27-Jun-13
ACVRL1	SERINE THREONINE KINASE	dGene	27-Jun-13
ACVRL1	KINASE	dGene	27-Jun-13
ADCK2	SERINE THREONINE KINASE	dGene	27-Jun-13
ADCK2	KINASE	dGene	27-Jun-13
ADRBK1	SERINE THREONINE KINASE	dGene	27-Jun-13
ADRBK1	KINASE	dGene	27-Jun-13
ADRBK2	SERINE THREONINE KINASE	dGene	27-Jun-13
ADRBK2	KINASE	dGene	27-Jun-13
AMHR2	SERINE THREONINE KINASE	dGene	27-Jun-13
AMHR2	KINASE	dGene	27-Jun-13
AURKC	SERINE THREONINE KINASE	dGene	27-Jun-13
AURKC	KINASE	dGene	27-Jun-13
BMP2K	SERINE THREONINE KINASE	dGene	27-Jun-13
BMP2K	KINASE	dGene	27-Jun-13
BMPR1A	SERINE THREONINE KINASE	dGene	27-Jun-13
BMPR1A	KINASE	dGene	27-Jun-13
BMPR1B	SERINE THREONINE KINASE	dGene	27-Jun-13
BMPR1B	KINASE	dGene	27-Jun-13
BRD2	SERINE THREONINE KINASE	dGene	27-Jun-13
BRD2	KINASE	dGene	27-Jun-13
CDC42BPB	SERINE THREONINE KINASE	dGene	27-Jun-13
CDC42BPB	KINASE	dGene	27-Jun-13
CDK1	SERINE THREONINE KINASE	dGene	27-Jun-13
CDK1	KINASE	dGene	27-Jun-13
CDK14	SERINE THREONINE KINASE	dGene	27-Jun-13
CDK14	KINASE	dGene	27-Jun-13
CDK18	SERINE THREONINE KINASE	dGene	27-Jun-13
CDK18	KINASE	dGene	27-Jun-13
CDK4	SERINE THREONINE KINASE	dGene	27-Jun-13
CDK4	KINASE	dGene	27-Jun-13
CDK9	SERINE THREONINE KINASE	dGene	27-Jun-13
CDK9	KINASE	dGene	27-Jun-13
CDKL5	SERINE THREONINE KINASE	dGene	27-Jun-13
CDKL5	KINASE	dGene	27-Jun-13
CLK3	SERINE THREONINE KINASE	dGene	27-Jun-13
CLK3	KINASE	dGene	27-Jun-13
CSNK1E	SERINE THREONINE KINASE	dGene	27-Jun-13
CSNK1E	KINASE	dGene	27-Jun-13
CSNK1G1	SERINE THREONINE KINASE	dGene	27-Jun-13
CSNK1G1	KINASE	dGene	27-Jun-13
CSNK1G2	SERINE THREONINE KINASE	dGene	27-Jun-13
CSNK1G2	KINASE	dGene	27-Jun-13
DAPK2	SERINE THREONINE KINASE	dGene	27-Jun-13
DAPK2	KINASE	dGene	27-Jun-13
DYRK1A	SERINE THREONINE KINASE	dGene	27-Jun-13
DYRK1A	KINASE	dGene	27-Jun-13
DYRK2	SERINE THREONINE KINASE	dGene	27-Jun-13
DYRK2	KINASE	dGene	27-Jun-13
EEF2K	SERINE THREONINE KINASE	dGene	27-Jun-13
EEF2K	KINASE	dGene	27-Jun-13
EIF2AK4	SERINE THREONINE KINASE	dGene	27-Jun-13
EIF2AK4	KINASE	dGene	27-Jun-13
GAK	SERINE THREONINE KINASE	dGene	27-Jun-13
GAK	KINASE	dGene	27-Jun-13
GRK1	SERINE THREONINE KINASE	dGene	27-Jun-13
GRK1	KINASE	dGene	27-Jun-13
GRK5	SERINE THREONINE KINASE	dGene	27-Jun-13
GRK5	KINASE	dGene	27-Jun-13
GRK7	SERINE THREONINE KINASE	dGene	27-Jun-13
GRK7	KINASE	dGene	27-Jun-13
GSK3A	SERINE THREONINE KINASE	dGene	27-Jun-13
GSK3A	KINASE	dGene	27-Jun-13
KSR1	SERINE THREONINE KINASE	dGene	27-Jun-13
KSR1	KINASE	dGene	27-Jun-13
LATS1	SERINE THREONINE KINASE	dGene	27-Jun-13
LATS1	KINASE	dGene	27-Jun-13
LATS2	SERINE THREONINE KINASE	dGene	27-Jun-13
LATS2	KINASE	dGene	27-Jun-13
MAP2K4	SERINE THREONINE KINASE	dGene	27-Jun-13
MAP2K4	KINASE	dGene	27-Jun-13
MAP3K10	SERINE THREONINE KINASE	dGene	27-Jun-13
MAP3K10	KINASE	dGene	27-Jun-13
MAP3K14	SERINE THREONINE KINASE	dGene	27-Jun-13
MAP3K14	KINASE	dGene	27-Jun-13
MAP3K15	SERINE THREONINE KINASE	dGene	27-Jun-13
MAP3K15	KINASE	dGene	27-Jun-13
MAP3K5	SERINE THREONINE KINASE	dGene	27-Jun-13
MAP3K5	KINASE	dGene	27-Jun-13
MAP3K7	SERINE THREONINE KINASE	dGene	27-Jun-13
MAP3K7	KINASE	dGene	27-Jun-13
MAP4K5	SERINE THREONINE KINASE	dGene	27-Jun-13
MAP4K5	KINASE	dGene	27-Jun-13
MAPK1	SERINE THREONINE KINASE	dGene	27-Jun-13
MAPK1	KINASE	dGene	27-Jun-13
MAPK4	SERINE THREONINE KINASE	dGene	27-Jun-13
MAPK4	KINASE	dGene	27-Jun-13
MAST1	SERINE THREONINE KINASE	dGene	27-Jun-13
MAST1	KINASE	dGene	27-Jun-13
MAST2	SERINE THREONINE KINASE	dGene	27-Jun-13
MAST2	KINASE	dGene	27-Jun-13
PAK1	SERINE THREONINE KINASE	dGene	27-Jun-13
PAK1	KINASE	dGene	27-Jun-13
PAK3	SERINE THREONINE KINASE	dGene	27-Jun-13
PAK3	KINASE	dGene	27-Jun-13
PDK1	SERINE THREONINE KINASE	dGene	27-Jun-13
PDK1	KINASE	dGene	27-Jun-13
PDPK2	SERINE THREONINE KINASE	dGene	27-Jun-13
PDPK2	KINASE	dGene	27-Jun-13
PIM1	SERINE THREONINE KINASE	dGene	27-Jun-13
PIM1	KINASE	dGene	27-Jun-13
PKN1	SERINE THREONINE KINASE	dGene	27-Jun-13
PKN1	KINASE	dGene	27-Jun-13
PKN2	SERINE THREONINE KINASE	dGene	27-Jun-13
PKN2	KINASE	dGene	27-Jun-13
PRKACA	SERINE THREONINE KINASE	dGene	27-Jun-13
PRKACA	KINASE	dGene	27-Jun-13
PRKACG	SERINE THREONINE KINASE	dGene	27-Jun-13
PRKACG	KINASE	dGene	27-Jun-13
PRKCA	SERINE THREONINE KINASE	dGene	27-Jun-13
PRKCA	KINASE	dGene	27-Jun-13
PRKCD	SERINE THREONINE KINASE	dGene	27-Jun-13
PRKCD	KINASE	dGene	27-Jun-13
PRKCG	SERINE THREONINE KINASE	dGene	27-Jun-13
PRKCG	KINASE	dGene	27-Jun-13
PRKCI	SERINE THREONINE KINASE	dGene	27-Jun-13
PRKCI	KINASE	dGene	27-Jun-13
PRKD1	SERINE THREONINE KINASE	dGene	27-Jun-13
PRKD1	KINASE	dGene	27-Jun-13
PRKD2	SERINE THREONINE KINASE	dGene	27-Jun-13
PRKD2	KINASE	dGene	27-Jun-13
PRKDC	SERINE THREONINE KINASE	dGene	27-Jun-13
PRKDC	KINASE	dGene	27-Jun-13
PRKY	SERINE THREONINE KINASE	dGene	27-Jun-13
PRKY	KINASE	dGene	27-Jun-13
PRPF4B	SERINE THREONINE KINASE	dGene	27-Jun-13
PRPF4B	KINASE	dGene	27-Jun-13
PSKH1	SERINE THREONINE KINASE	dGene	27-Jun-13
PSKH1	KINASE	dGene	27-Jun-13
PXK	SERINE THREONINE KINASE	dGene	27-Jun-13
PXK	KINASE	dGene	27-Jun-13
RIOK2	SERINE THREONINE KINASE	dGene	27-Jun-13
RIOK2	KINASE	dGene	27-Jun-13
RIPK1	SERINE THREONINE KINASE	dGene	27-Jun-13
RIPK1	KINASE	dGene	27-Jun-13
RIPK4	SERINE THREONINE KINASE	dGene	27-Jun-13
RIPK4	KINASE	dGene	27-Jun-13
ROCK1	SERINE THREONINE KINASE	dGene	27-Jun-13
ROCK1	KINASE	dGene	27-Jun-13
ROCK2	SERINE THREONINE KINASE	dGene	27-Jun-13
ROCK2	KINASE	dGene	27-Jun-13
RPS6KA2	SERINE THREONINE KINASE	dGene	27-Jun-13
RPS6KA2	KINASE	dGene	27-Jun-13
RPS6KB1	SERINE THREONINE KINASE	dGene	27-Jun-13
RPS6KB1	KINASE	dGene	27-Jun-13
RPS6KB2	SERINE THREONINE KINASE	dGene	27-Jun-13
RPS6KB2	KINASE	dGene	27-Jun-13
RPS6KC1	SERINE THREONINE KINASE	dGene	27-Jun-13
RPS6KC1	KINASE	dGene	27-Jun-13
SGK196	SERINE THREONINE KINASE	dGene	27-Jun-13
SGK196	KINASE	dGene	27-Jun-13
SGK2	SERINE THREONINE KINASE	dGene	27-Jun-13
SGK2	KINASE	dGene	27-Jun-13
SGK494	SERINE THREONINE KINASE	dGene	27-Jun-13
SGK494	KINASE	dGene	27-Jun-13
SIK1	SERINE THREONINE KINASE	dGene	27-Jun-13
SIK1	KINASE	dGene	27-Jun-13
SIK3	SERINE THREONINE KINASE	dGene	27-Jun-13
SIK3	KINASE	dGene	27-Jun-13
SRPK2	SERINE THREONINE KINASE	dGene	27-Jun-13
SRPK2	KINASE	dGene	27-Jun-13
STK11	SERINE THREONINE KINASE	dGene	27-Jun-13
STK11	KINASE	dGene	27-Jun-13
STK17A	SERINE THREONINE KINASE	dGene	27-Jun-13
STK17A	KINASE	dGene	27-Jun-13
STK24	SERINE THREONINE KINASE	dGene	27-Jun-13
STK24	KINASE	dGene	27-Jun-13
STK32B	SERINE THREONINE KINASE	dGene	27-Jun-13
STK32B	KINASE	dGene	27-Jun-13
STK35	SERINE THREONINE KINASE	dGene	27-Jun-13
STK35	KINASE	dGene	27-Jun-13
STK4	SERINE THREONINE KINASE	dGene	27-Jun-13
STK4	KINASE	dGene	27-Jun-13
STRADA	SERINE THREONINE KINASE	dGene	27-Jun-13
STRADA	KINASE	dGene	27-Jun-13
TLK2	SERINE THREONINE KINASE	dGene	27-Jun-13
TLK2	KINASE	dGene	27-Jun-13
TRIO	SERINE THREONINE KINASE	dGene	27-Jun-13
TRIO	KINASE	dGene	27-Jun-13
TRPM6	SERINE THREONINE KINASE	dGene	27-Jun-13
TRPM6	KINASE	dGene	27-Jun-13
TSSK2	SERINE THREONINE KINASE	dGene	27-Jun-13
TSSK2	KINASE	dGene	27-Jun-13
TSSK4	SERINE THREONINE KINASE	dGene	27-Jun-13
TSSK4	KINASE	dGene	27-Jun-13
TTBK1	SERINE THREONINE KINASE	dGene	27-Jun-13
TTBK1	KINASE	dGene	27-Jun-13
VRK2	SERINE THREONINE KINASE	dGene	27-Jun-13
VRK2	KINASE	dGene	27-Jun-13
VRK3	SERINE THREONINE KINASE	dGene	27-Jun-13
VRK3	KINASE	dGene	27-Jun-13
WEE1	SERINE THREONINE KINASE	dGene	27-Jun-13
WEE1	KINASE	dGene	27-Jun-13
WNK1	SERINE THREONINE KINASE	dGene	27-Jun-13
WNK1	KINASE	dGene	27-Jun-13
WNK4	SERINE THREONINE KINASE	dGene	27-Jun-13
WNK4	KINASE	dGene	27-Jun-13
AXL	TYROSINE KINASE	dGene	27-Jun-13
AXL	KINASE	dGene	27-Jun-13
BMX	TYROSINE KINASE	dGene	27-Jun-13
BMX	KINASE	dGene	27-Jun-13
EPHA10	TYROSINE KINASE	dGene	27-Jun-13
EPHA10	KINASE	dGene	27-Jun-13
EPHA5	TYROSINE KINASE	dGene	27-Jun-13
EPHA5	KINASE	dGene	27-Jun-13
ERBB4	TYROSINE KINASE	dGene	27-Jun-13
ERBB4	KINASE	dGene	27-Jun-13
FGFR1	TYROSINE KINASE	dGene	27-Jun-13
FGFR1	KINASE	dGene	27-Jun-13
FLT3	TYROSINE KINASE	dGene	27-Jun-13
FLT3	KINASE	dGene	27-Jun-13
INSRR	TYROSINE KINASE	dGene	27-Jun-13
INSRR	KINASE	dGene	27-Jun-13
LMTK3	TYROSINE KINASE	dGene	27-Jun-13
LMTK3	KINASE	dGene	27-Jun-13
LYN	TYROSINE KINASE	dGene	27-Jun-13
LYN	KINASE	dGene	27-Jun-13
MET	TYROSINE KINASE	dGene	27-Jun-13
MET	KINASE	dGene	27-Jun-13
MST1R	TYROSINE KINASE	dGene	27-Jun-13
MST1R	KINASE	dGene	27-Jun-13
MUSK	TYROSINE KINASE	dGene	27-Jun-13
MUSK	KINASE	dGene	27-Jun-13
PTK7	TYROSINE KINASE	dGene	27-Jun-13
PTK7	KINASE	dGene	27-Jun-13
STYK1	TYROSINE KINASE	dGene	27-Jun-13
STYK1	KINASE	dGene	27-Jun-13
TEK	TYROSINE KINASE	dGene	27-Jun-13
TEK	KINASE	dGene	27-Jun-13
TEX14	TYROSINE KINASE	dGene	27-Jun-13
